codgeo,ze2020,year,bpe_evolution_presence_type_count,source_geography_year,measure_definition
25063,2714,2019,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25063,2714,2024,24,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25065,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25065,2706,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25066,2714,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25066,2714,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25067,2714,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25067,2714,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25070,2715,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25070,2715,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25071,2714,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25071,2714,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25072,2718,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25072,2718,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25073,2706,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25073,2706,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25074,2715,2019,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25074,2715,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25075,2715,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25075,2715,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25077,2715,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25077,2715,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25078,2706,2019,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25078,2706,2024,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25079,2715,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25079,2715,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25082,2714,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25082,2714,2024,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25083,2714,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25083,2714,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25084,2706,2019,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25084,2706,2024,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25085,2715,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25085,2715,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25086,2706,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25086,2706,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25087,2706,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25087,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25088,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25088,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25089,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25089,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25090,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25090,2706,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25091,2715,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25091,2715,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25092,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25092,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25093,2714,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25093,2714,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25094,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25094,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25095,2715,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25095,2715,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25096,2715,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25096,2715,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25097,2714,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25097,2714,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25098,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25098,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25099,2715,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25099,2715,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25100,2715,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25100,2715,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25101,2706,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25101,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25102,2715,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25102,2715,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25103,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25103,2706,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25104,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25104,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25105,2706,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25105,2706,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25106,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25106,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25107,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25107,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25108,2715,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25108,2715,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25109,2706,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25109,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25110,2715,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25110,2715,2024,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25111,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25111,2706,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25112,2706,2019,45,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25112,2706,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25113,2715,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25113,2715,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25114,2714,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25114,2714,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25115,2706,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25115,2706,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25116,2706,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25116,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25117,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25117,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25119,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25119,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25120,2706,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25120,2706,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25121,2716,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25121,2716,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25122,2715,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25122,2715,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25124,2715,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25124,2715,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25125,2715,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25125,2715,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25126,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25126,2706,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25127,2715,2019,28,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25127,2715,2024,36,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25129,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25129,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25130,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25130,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25131,2715,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25131,2715,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25132,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25132,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25133,2706,2019,40,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25133,2706,2024,45,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25136,2706,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25136,2706,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25138,2714,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25138,2714,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25139,2715,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25139,2715,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25141,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25141,2706,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25142,2715,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25142,2715,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25143,2706,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25143,2706,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25145,2714,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25145,2714,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25147,2706,2019,30,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25147,2706,2024,30,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25148,2715,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25148,2715,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25149,2706,2019,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25149,2706,2024,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25150,2706,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25150,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25151,2706,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25151,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25152,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25152,2706,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25153,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25153,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25154,2706,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25154,2706,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25155,2706,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25155,2706,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25156,2714,2019,35,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25156,2714,2024,35,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25157,2715,2019,28,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25157,2715,2024,31,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25159,2714,2019,26,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25159,2714,2024,28,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25160,2715,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25160,2715,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25161,2715,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25161,2715,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25162,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25162,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25163,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25163,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25164,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25164,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25166,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25166,2706,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25170,2714,2019,18,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25170,2714,2024,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25171,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25171,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25172,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25172,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25173,2715,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25173,2715,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25174,2715,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25174,2715,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25175,2715,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25175,2715,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25176,2715,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25176,2715,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25177,2714,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25177,2714,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25178,2714,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25178,2714,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25179,2715,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25179,2715,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25180,2715,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25180,2715,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25181,2718,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25181,2718,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25182,2718,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25182,2718,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25183,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25183,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25184,2718,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25184,2718,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25185,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25185,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25186,2706,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25186,2706,2024,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25187,2714,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25187,2714,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25188,2714,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25188,2714,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25189,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25189,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25190,2714,2019,30,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25190,2714,2024,27,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25191,2714,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25191,2714,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25192,2714,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25192,2714,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25193,2715,2019,29,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25193,2715,2024,28,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25194,2714,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25194,2714,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25195,2706,2019,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25195,2706,2024,26,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25196,2714,2019,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25196,2714,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25197,2706,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25197,2706,2024,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25198,2714,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25198,2714,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25199,2715,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25199,2715,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25200,2706,2019,34,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25200,2706,2024,36,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25201,2715,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25201,2715,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25202,2715,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25202,2715,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25203,2715,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25203,2715,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25204,2715,2019,47,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25204,2715,2024,51,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25207,2714,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25207,2714,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25208,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25208,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25209,2706,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25209,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25210,2714,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25210,2714,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25211,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25211,2706,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25212,2706,2019,63,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25212,2706,2024,69,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25213,2715,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25213,2715,2024,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25214,2714,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25214,2714,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25215,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25215,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25216,2714,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25216,2714,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25217,2706,2019,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25217,2706,2024,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25218,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25218,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25219,2706,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25219,2706,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25220,2706,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25220,2706,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25221,2706,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25221,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25222,2706,2019,30,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25222,2706,2024,31,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25223,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25223,2706,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25224,2714,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25224,2714,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25225,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25225,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25226,2714,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25226,2714,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25227,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25227,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25228,2714,2019,41,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25228,2714,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25229,2715,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25229,2715,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25230,2714,2019,41,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25230,2714,2024,41,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25231,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25231,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25232,2714,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25232,2714,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25233,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25233,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25234,2715,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25234,2715,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25235,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25235,2706,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25236,2706,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25236,2706,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25237,2714,2019,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25237,2714,2024,24,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25238,2715,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25238,2715,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25239,2714,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25239,2714,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25240,2715,2019,43,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25240,2715,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25241,2706,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25241,2706,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25242,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25242,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25243,2715,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25243,2715,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25244,2714,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25244,2714,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25245,2706,2019,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25245,2706,2024,19,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25246,2714,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25246,2714,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25247,2706,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25247,2706,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25248,2715,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25248,2715,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25249,2706,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25249,2706,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25251,2706,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25251,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25252,2715,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25252,2715,2024,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25253,2706,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25253,2706,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25254,2715,2019,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25254,2715,2024,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25255,2715,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25255,2715,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25256,2715,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25256,2715,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25257,2706,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25257,2706,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25258,2706,2019,35,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25258,2706,2024,35,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25259,2715,2019,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25259,2715,2024,40,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25261,2714,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25261,2714,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25262,2715,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25262,2715,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25263,2715,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25263,2715,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25264,2714,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25264,2714,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
25265,2706,2019,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
