year,ZE2020,regime_signal_jan_dec,regime_signal_jan_jun,regime_signal_jan_mar,regime_signal_jan_sep,regime_signal_lag_1
2018,2711,0.11181816870321348,0.1352258785197728,0.11364759819323204,0.1260274217586458,
2018,2712,0.11052989375449951,0.13301996193036802,0.10771882121798089,0.12463392484962939,
2018,2713,0.10578458959526939,0.12860904278707988,0.10466609132367283,0.11968421977809769,
2018,2714,0.10425023062331457,0.12822702253631718,0.10643549134826488,0.11837266261750891,
2018,2715,0.10454724580684249,0.1266994103685382,0.1025561221706643,0.1180533177298665,
2018,2716,0.0949874750074564,0.11659263523845846,0.09346428869397516,0.10717132466040988,
2018,2717,0.11230260869915619,0.13483952702261667,0.10985063869472858,0.12652640020571523,
2018,2718,0.10677256996915896,0.1311459618090145,0.10819307013466023,0.1210379553477975,
2018,2801,0.11780974105335845,0.1407186395360854,0.11648026775250361,0.13228174010913454,
2018,2802,0.10566378867909117,0.1271576300549738,0.10320943940808924,0.11904562206846991,
2018,2803,0.10655879042011311,0.12917221112196223,0.10570892234307286,0.12038557935700091,
2018,2804,0.11063677649206427,0.1338101592616577,0.11326352679125189,0.1246645596671677,
2018,2805,0.10409663143261645,0.12695186030815428,0.10597290980672573,0.11781166992521565,
2018,2806,0.1039709332051296,0.126656586426162,0.1047438254352262,0.11783134358619365,
2018,2807,0.10322641837651532,0.12610908298884488,0.10391252057749382,0.11665799027047957,
2018,2808,0.11270803366319573,0.13574139010567568,0.11297997202449256,0.12684959414409536,
2018,2809,0.10602943029980656,0.12888306681333261,0.1050347631317918,0.12019252155929261,
2018,2810,0.10443815054316559,0.12593331356761323,0.10310010087145002,0.11798478849965788,
2018,2811,0.10170231441833902,0.12223294237588275,0.10052944965874909,0.11426900061438958,
2018,2812,0.10725302198663075,0.12962225261084198,0.10548243489945092,0.12078253656872784,
2018,2813,0.13262209418068427,0.15295198140256458,0.12518354790337938,0.14683693986958862,
2018,2814,0.10810782582656202,0.13062022106573537,0.10816128436401005,0.12184537435614623,
2018,2815,0.1148860864549779,0.13763727838131437,0.11518006921118923,0.12903678850282083,
2018,2816,0.11101521521894091,0.13403302218125537,0.11106424379075866,0.12542627431975428,
2018,2817,0.11290162045459688,0.1348300951963178,0.11033910255164188,0.12671114244742548,
2018,2818,0.1095776337418103,0.13299298038906854,0.10888249006139952,0.12436187289788789,
2018,2819,0.11112194362709454,0.13384032447510752,0.11076865860576643,0.12497789183007951,
2018,3201,0.10097626461730091,0.12255397226827121,0.09956854416813632,0.11399058518693304,
2018,3202,0.1118925865285364,0.13552963058008388,0.11360172205050763,0.12614740682239417,
2018,3203,0.11376144219073803,0.1368807626912584,0.11331977766918297,0.12799480828414395,
2018,3204,0.09910388548513491,0.12035906558752468,0.09726447504487655,0.11188100516869007,
2018,3205,0.1068671314946602,0.12921905366550349,0.10460399265483007,0.12094014199299405,
2018,3206,0.10557835975518641,0.12806689684881944,0.10597946607302883,0.1192425150937874,
2018,3207,0.1054122031914769,0.12719676362131455,0.10313184242899923,0.11923615701162323,
2018,3208,0.10728231515847385,0.12950658215956415,0.10432452022305481,0.12135769067039524,
2018,3209,0.11799632464308156,0.14101222014662051,0.1176691336127225,0.13218708065237772,
2018,3210,0.12108885917455145,0.14354914332873223,0.11876205545214973,0.13534547392862906,
2018,3211,0.11821933990596213,0.1406060461915921,0.11610042567871688,0.13254699783465268,
2018,3212,0.11865398829051582,0.14062179437880884,0.11466253975056011,0.13292450252425714,
2018,3213,0.1156162694663462,0.13708903903398564,0.11245158281086519,0.12939657505560806,
2018,3214,0.10838079511300136,0.13229270272350122,0.11004378043642624,0.12228412284840237,
2018,3215,0.11247891666489052,0.13505172624025943,0.11017904918528376,0.12710800239157913,
2018,3216,0.11326403694222727,0.13599761497538576,0.11550196560114848,0.1272090683545149,
2018,3217,0.10577612722985272,0.12888775518796022,0.10533895362649173,0.11951711921537352,
2018,3218,0.11084058276818015,0.13380433292616659,0.11163152642430607,0.12522861649093764,
2018,3219,0.10592742454708262,0.12835647404709463,0.10414671117996986,0.11995247296558395,
2018,3220,0.11499946492073997,0.13764771506725235,0.11262570516870571,0.12919411586152874,
2018,3221,0.12119410724135407,0.1438615869139316,0.11879578936825956,0.13558632652577732,
2018,3222,0.10752164155000199,0.13023206172656365,0.10696018723875396,0.12137131956037418,
2018,4401,0.10611187575654481,0.13061134603926397,0.10848832154420013,0.1201126645710017,
2018,4402,0.11636280647857616,0.13949095890719634,0.1152954927131345,0.13098648885112052,
2018,4403,0.10995704918411306,0.13297149320310706,0.10863435955852986,0.12390714295446476,
2018,4404,0.11262782496203079,0.13609384015824566,0.11116151596862764,0.1268514272730914,
2018,4405,0.10119895240609467,0.12296750597650966,0.10165327375122521,0.11439916122454519,
2018,4406,0.11972136317061778,0.14165159352252593,0.11746483453760789,0.13368909960068884,
2018,4407,0.10513451396452142,0.12853298451773304,0.10516560348529522,0.1191414537669937,
2018,4408,0.10332333953819937,0.12654847230054372,0.10342068270301707,0.11734098486593399,
2018,4409,0.10343546240555004,0.12575025894011402,0.10196816684024719,0.11713853317679195,
2018,4410,0.10762597072692077,0.13041414821737457,0.10838862735467553,0.12148229354117057,
2018,4411,0.1078771744579048,0.13081400107471977,0.10859695826189886,0.12195901919868088,
2018,4412,0.11128279897510923,0.1344809107696521,0.11211115648918962,0.12534396968875355,
2018,4413,0.11638740636430026,0.1388552336320515,0.11577665597208905,0.130659590395678,
2018,4414,0.10126946596915096,0.12077721170367667,0.09471623947240304,0.11364808254997738,
2018,4415,0.11674775999811296,0.1390359915162888,0.11401400570327154,0.13073333881507568,
2018,4416,0.10337928061557342,0.12604792875650384,0.10161470158033908,0.11704824162249725,
2018,4417,0.1019777300884081,0.12452328409552754,0.10023871041387634,0.11556431567855498,
2018,4418,0.10731099730802449,0.12984729258640165,0.10676343577823712,0.12101577110541246,
2018,4419,0.10238008534765049,0.1261217249997356,0.10403453448040022,0.11615451191752356,
2018,4420,0.10411489817001207,0.1264780273916559,0.10200755711432198,0.11773700521207964,
2018,4421,0.10932647941921245,0.13253136180215613,0.10803340731892731,0.12315127937756612,
2018,4422,0.10440016891677868,0.12642365104366105,0.10316697413423609,0.11784277471071325,
2018,4423,0.11167321158030942,0.13460118142595134,0.11409682450409046,0.125518138208806,
2018,4424,0.09962503190106303,0.12295991193378863,0.10049645627945214,0.11338164923363606,
2018,4425,0.11128620520475573,0.13404580040882938,0.11080113875844189,0.1254401028504152,
2018,4426,0.10378325655790688,0.12749895983942952,0.1048487559310448,0.11743476636914486,
2018,4427,0.1113087769028045,0.13437664471400484,0.1092837154268627,0.1255204462268983,
2018,5201,0.11364611881550571,0.13606216036913202,0.11235647727173853,0.1275973114652444,
2018,5202,0.11053186958896208,0.13479471634349344,0.11521299759859613,0.12505240978878174,
2018,5203,0.09874071283905744,0.11857364336856521,0.09644925525731782,0.11100673397600598,
2018,5204,0.10645658959267104,0.1302520952972052,0.10883578117451814,0.12041543320464734,
2018,5205,0.10717573347779698,0.13054130014887055,0.10851970760018434,0.12110460972277802,
2018,5206,0.11000692653040799,0.13290908019123687,0.10919409909534096,0.1245648894099458,
2018,5207,0.10795636070222939,0.13014820782929518,0.10673976416058534,0.12174491014173494,
2018,5208,0.10747825752624618,0.1304864010591898,0.1077003047237769,0.12121790037637116,
2018,5209,0.11037608384016735,0.13340763670780661,0.11004092510269706,0.12461814561547006,
2018,5210,0.11182862573482766,0.1360633475708232,0.1153279309748721,0.12660257302371242,
2018,5211,0.11520226427987743,0.1393034884246418,0.11759511133651009,0.13003144708600764,
2018,5212,0.112564998786138,0.13620432418548187,0.11453259536528965,0.12711123009257713,
2018,5213,0.11453724532684297,0.1369541099736036,0.11280815647436619,0.12881597668899558,
2018,5214,0.09413929898638815,0.11416531386322859,0.09358048199014346,0.10593102739058426,
2018,5215,0.11125587670622714,0.1342936557834222,0.11013738701053372,0.12542987177105186,
2018,5216,0.11416087316420742,0.13763684576415197,0.11785617654608985,0.1284374141002896,
2018,5217,0.09695061201058178,0.1175528244682049,0.09641476038727712,0.10910966783420151,
2018,5218,0.11573622782346962,0.13850302976889015,0.1142463195593682,0.13006661797604896,
2018,5219,0.10640485557902729,0.12768113405486833,0.1053177735375192,0.11975553327128637,
2018,5220,0.10620836826705822,0.12848548324982018,0.10563837997721545,0.1198939517997459,
2018,5221,0.10835018123346764,0.13196925573270624,0.11016979339610561,0.12217078742855904,
2018,5301,0.09793307452080208,0.11762609010357017,0.09616665900761423,0.10980725073093205,
2018,5302,0.10973634389505688,0.13200480716210436,0.11049006463871915,0.12343916757103501,
2018,5303,0.11637478980668266,0.1382604586938393,0.1138180996730401,0.1301170428148113,
2018,5304,0.10441565045691766,0.12633606291463018,0.1045681534314771,0.11768884329889873,
2018,5305,0.1097964744682874,0.13236843460244818,0.10799480977233955,0.12411917806142636,
2018,5306,0.11266564428036709,0.13516092138081476,0.1110149106228099,0.1269630436957124,
2018,5307,0.1146517522029592,0.13540987531964382,0.11089278313406573,0.12800961643683004,
2018,5308,0.10387861085076044,0.1255158765450369,0.1043275280657775,0.11692736981768144,
2018,5309,0.10401943154348453,0.12599671495943363,0.1035406780370552,0.11776876423050386,
2018,5310,0.11596443291613923,0.1367089871779312,0.11124424096411165,0.12978314683587694,
2018,5311,0.11335128478372217,0.1353836133889497,0.11098109245236065,0.12709627142086372,
2018,5312,0.11414328387221497,0.13584248638138516,0.11039589984222693,0.1281982419929078,
2018,5313,0.10486381687821217,0.12605799641668428,0.10361489189221429,0.11801997728636836,
2018,5314,0.10802817744202461,0.12822351252922332,0.10309952466922777,0.12091112053568487,
2018,5315,0.11492585341571103,0.1386190708721278,0.11881873055205762,0.12941778936151982,
2018,5316,0.11211165254708495,0.1345348235150619,0.11187057344611093,0.12627008917918733,
2018,5317,0.09935105908252612,0.11952941914792516,0.09732586927911413,0.11182335996403438,
2018,5318,0.10523395890655263,0.12683026165919237,0.10506849231520307,0.11858867992951772,
2018,5319,0.11641353207365425,0.1387732029431878,0.11404772444185846,0.1308683277860819,
2018,7501,0.11198006399166321,0.1350194653260252,0.11224477117834455,0.12646194756306936,
2018,7502,0.10719895378076769,0.13059126270423463,0.10787545100872696,0.12145344481041367,
2018,7503,0.10403306395625876,0.12502981678627867,0.10369720570225292,0.1168612475816587,
2018,7504,0.10330441147680411,0.1257086522987679,0.10360120318821292,0.11676414883856799,
2018,7505,0.11253394429196159,0.13507522483204423,0.11430967339598852,0.126449731136141,
2018,7506,0.11556572076201013,0.13844439725695593,0.1142720966339736,0.12999563938167433,
2018,7507,0.10634761142212389,0.12806572031317184,0.10375845307214207,0.1202919381560679,
2018,7508,0.10367663382157126,0.12736767381704983,0.10643069099171333,0.11763525954125734,
2018,7509,0.11264059410784602,0.13500206444186136,0.11050559182596693,0.12670952242088845,
2018,7510,0.10453353115993647,0.12621826192004454,0.10374639236789124,0.11777906647332231,
2018,7511,0.10853083468119128,0.13206484487435308,0.10921523115974419,0.12237553755873411,
2018,7512,0.10413395544763766,0.12552497373992538,0.1039755314778827,0.11731696660714092,
2018,7513,0.10083450097390292,0.12085780687533369,0.09825265241366246,0.11339264438984861,
2018,7514,0.11000882829810706,0.13329943155804985,0.11077522306644119,0.12402083597228766,
2018,7515,0.1024817125243153,0.12202588545047204,0.09864549589283184,0.11476106581646793,
2018,7516,0.11589495852013437,0.13814650156820243,0.11428796670321821,0.1300717567307473,
2018,7517,0.10926256174551444,0.13266228990369153,0.11169826857234826,0.12341613848276134,
2018,7518,0.11294342234276883,0.13574737825403568,0.11156863170848236,0.12751760884400543,
2018,7519,0.11190868089351,0.13575423844103032,0.11331747000421985,0.1264152722105374,
2018,7520,0.11229422949355711,0.13537866077082955,0.11256728735422335,0.1266488286778656,
2018,7521,0.10258984216917402,0.12520166047185935,0.10165398028159492,0.11576249218509224,
2018,7522,0.11135255487456452,0.13524482900942744,0.11438423064308575,0.12562545405503492,
2018,7523,0.10596628946237271,0.12795389652432237,0.10439291389012015,0.11960210922471118,
2018,7524,0.10944573280032666,0.13345430755640877,0.11246707217060808,0.12395861511848841,
2018,7525,0.10482983539891555,0.12671512985673547,0.10398367653033258,0.11838477711283388,
2018,7526,0.09644951338933627,0.11585696098384346,0.09361395206845555,0.10851655737890124,
2018,7527,0.10887317994845608,0.13158036113932392,0.10744285249064263,0.12269152804338077,
2018,7528,0.11105210376162698,0.1335768884862503,0.11008486817933669,0.12516461065766568,
2018,7529,0.08964685409486137,0.10819846871653237,0.08572057079135954,0.10043079559867385,
2018,7530,0.11380538114518225,0.13614328144967808,0.11057802993097263,0.12803551005827393,
2018,7531,0.10610404245394595,0.1293641314979979,0.1069611196317079,0.11970965170756276,
2018,7532,0.10517422644446643,0.12764936941721117,0.10415738369549489,0.11922567798543496,
2018,7601,0.09286839117612328,0.11058663612834943,0.08786750325283518,0.10395957884009485,
2018,7602,0.10584437981043622,0.12943929543825772,0.1072897966455038,0.12024878582941176,
2018,7603,0.10235926966766769,0.1248322858970164,0.10253830439948085,0.11592367847672537,
2018,7604,0.10829783622129575,0.1318593846280042,0.1100752794821784,0.12223722358251479,
2018,7605,0.10571276511127084,0.12832186310140878,0.10666160514636497,0.1192352363737543,
2018,7606,0.1042670811310286,0.12571464250751746,0.10315484087981402,0.11769940399204654,
2018,7607,0.10143607187612466,0.1241591963640567,0.10128858921239439,0.11510272861976338,
2018,7608,0.10281234574282778,0.12549882951196256,0.10300520115563436,0.11641004708909834,
2018,7609,0.11195708105555785,0.13465909296941475,0.11017462478756937,0.12626501762612855,
2018,7610,0.1034893472051605,0.12655264088553098,0.10294770890061161,0.11766252588480997,
2018,7611,0.10219756133160648,0.12527224266102546,0.10248775594204723,0.11595970146211677,
2018,7612,0.10602064968486885,0.12946228172794644,0.10766019609458592,0.119698988291736,
2018,7613,0.10190118244018755,0.12378929411022715,0.10082800138850616,0.11478951011656734,
2018,7614,0.10299572543394424,0.1245757168403844,0.10128121447875453,0.11616612151867667,
2018,7615,0.11049246483991589,0.13294586945138862,0.10936319032980077,0.12476043169846292,
2018,7616,0.10943077206958497,0.13202389343374393,0.11249704807668862,0.1230146152323368,
2018,7617,0.11033276913206165,0.13065852290747262,0.10626903736364088,0.12356599082364653,
2018,7618,0.10967137713703516,0.13211202542461709,0.11001408620922987,0.12365574577454855,
2018,7619,0.09815309674693566,0.11895584471370016,0.09539263220350719,0.1105591468357696,
2018,7620,0.10552754930653763,0.12594131301046463,0.10318641981043233,0.11833823771457913,
2018,7621,0.10992109463759185,0.13227325956088268,0.10904065487446962,0.12389669418342997,
2018,7622,0.10164096530664236,0.1249567047540876,0.10270568985837597,0.11503550766155834,
2018,7623,0.10549260972217046,0.12510225808843198,0.1008940797556347,0.11810621926554998,
2018,7624,0.10101656225470972,0.12338875227604984,0.10203707195345016,0.11405569987140796,
2018,7625,0.11503097011388663,0.13822887852600566,0.11802580811625038,0.12927027016280065,
2018,8401,0.10906527474977701,0.130886084523351,0.10989098912468696,0.12256795985425899,
2018,8402,0.09495251945425776,0.11564297105985785,0.09355555585180168,0.10701717951303728,
2018,8403,0.1047787206446543,0.1274796344991985,0.10501571395266471,0.1187077034339225,
2018,8404,0.10727493864659024,0.1293858097293054,0.10518564926701614,0.12059363787146431,
2018,8405,0.11481857104505126,0.13708055026804086,0.11277255799061102,0.12910003527546815,
2018,8406,0.11841573304385554,0.13984631061851782,0.11307460335424047,0.1328775300061858,
2018,8407,0.11243934674107109,0.13517546713848194,0.11358770681039991,0.12652053790191867,
2018,8408,0.11199405316304642,0.13436119467633192,0.11223828978967844,0.12592080812314435,
2018,8409,0.10878829194079814,0.13163711284987578,0.11198871878122163,0.12241084037689451,
2018,8410,0.10443001734366403,0.1258410726287295,0.10165332026567558,0.11758522716105234,
2018,8411,0.09616562041701557,0.11262807142404425,0.08868683120688434,0.10611077182760553,
2018,8412,0.1050344504838208,0.12714445765814783,0.10213015206097449,0.11889321657653074,
2018,8413,0.10190342684026563,0.11816459001982249,0.0944946233031478,0.11223967610053126,
2018,8414,0.10304694896233114,0.12264970210901568,0.09686376393831807,0.1151921025461739,
2018,8415,0.09578381814754335,0.1141698033740582,0.09233063397798402,0.10682202757805948,
2018,8416,0.10530726472980816,0.1270193287938276,0.10493347807158454,0.11861188350790798,
2018,8417,0.10647037319861857,0.12859536391490614,0.1020840679920837,0.12022394797734177,
2018,8418,0.09666649772866871,0.11359537682204365,0.09193976777758478,0.1069131324375456,
2018,8419,0.10517788982128569,0.1276866167240253,0.10406035817489417,0.11881614856798008,
2018,8420,0.1057722452104296,0.12757505023209847,0.1018228461197226,0.11941101708302353,
2018,8421,0.12267483127836651,0.1449044765446267,0.12078851701381309,0.13742522260649642,
2018,8422,0.10741966835195353,0.1290248106684984,0.10530328983627799,0.12128229466708566,
2018,8423,0.10390426235723056,0.1275665753677489,0.10573628641379636,0.11789889122675036,
2018,8424,0.10540936106222781,0.1293956004988429,0.10780072801930558,0.11945431133022572,
2018,8425,0.11266316298140011,0.13516747563156983,0.1088673258069487,0.12695577990875848,
2018,8426,0.10491443800950945,0.12784743946659086,0.10422421995579259,0.1191738508925642,
2018,8427,0.10701791373306402,0.12983881148358983,0.10629308699234438,0.12141257925470159,
2018,8428,0.11234020340709355,0.13516862316903122,0.11238185779492897,0.12653803774492178,
2018,8429,0.10540134292010828,0.12573787269450462,0.09985399789814833,0.11834761278611204,
2018,8430,0.1139167928689218,0.13510247930714575,0.10716144800746472,0.12778808266330674,
2018,8431,0.11093479805597814,0.13364380024703912,0.11089433798474461,0.1252159567452442,
2018,8432,0.10699774937549619,0.12975525552629918,0.10748839889805419,0.12077082530629098,
2018,8433,0.1093858794794401,0.13109574260867496,0.10615116946715472,0.12321831969957636,
2018,8434,0.1094135139441336,0.1312465816485218,0.1071487319821401,0.1234485547359791,
2018,8435,0.11274563393201423,0.13507944181944012,0.11061800132377353,0.12693130318596707,
2018,9301,0.11073430300686152,0.13385372391220557,0.11435532329112019,0.12480487538060013,
2018,9302,0.09510103070586201,0.1111453319238439,0.08859030231491895,0.10472342112614236,
2018,9303,0.1131213984714689,0.13418193694994474,0.10953447114594472,0.12690687654603494,
2018,9304,0.10918352427304787,0.13064310483857386,0.1111514834832139,0.12203861163384115,
2018,9305,0.10720223311322005,0.12910321601727415,0.1070623397461885,0.12085170061726687,
2018,9306,0.1111200444306632,0.1308572185195828,0.10604617758504516,0.12403213341419689,
2018,9307,0.09725271337126706,0.11786419023152642,0.09575345531641177,0.1094472499892743,
2018,9308,0.09984020997392946,0.12036774504526232,0.09793250659625401,0.11238660333663511,
2018,9309,0.10109984337311398,0.12036994564795651,0.09783444142361511,0.11349891249341627,
2018,9310,0.10655126151235607,0.127587688754216,0.10513430220680882,0.11943754217281519,
2018,9311,0.10499502300883766,0.12715573407006978,0.10688419113415679,0.1181763616393049,
2018,9312,0.12300775105229056,0.14339906364758945,0.11667106311451671,0.13729809218611383,
2018,9313,0.12480482230635655,0.14500959958231288,0.11759186558007528,0.1390426087109718,
2018,9314,0.10015273300192612,0.11969776409867719,0.10016015889157912,0.11121980686458326,
2018,9315,0.1129198941752048,0.13402338429798788,0.11303574251636381,0.12598158073489302,
2018,9316,0.1111573194276628,0.13162602707285165,0.10646867113742364,0.12488020962192897,
2018,9317,0.09938145737868369,0.11727029217441394,0.09581741942489724,0.11046951139361857,
2018,9318,0.10203153780344906,0.12318082762876713,0.10214702685876664,0.1148140049344718,
2018,9401,0.1048921792394629,0.1249863004753116,0.10325975434785589,0.11730505741980674,
2018,9402,0.10726784359018127,0.12739140574896,0.10335566223458438,0.12027915026379031,
2018,9403,0.09142238814747179,0.10641793007011105,0.08220227726219771,0.10078574031877235,
2018,9404,0.09657023506816156,0.11437008179443792,0.08940459338046022,0.10719340119484669,
2018,9405,0.11004330944927843,0.12912826220017823,0.10434146781477002,0.12230716571106527,
2018,9406,0.09206398828498719,0.10603825362794002,0.0812017251627026,0.10097499764283825,
2018,9407,0.09163768326125779,0.10742990803453815,0.08219697410249213,0.10157487392909553,
2019,0051,0.15273372704766067,0.13989551088199112,0.15455956393702477,0.14246993689972487,0.10643422569793022
2019,0052,0.15623654433986242,0.14792409004483448,0.16347065032629068,0.14706295818355064,0.10634000868962225
2019,0053,0.15462907652698035,0.1479102397957371,0.16474612725754073,0.14603167302610498,0.1160527943240871
2019,0054,0.15575066081593536,0.14416995914815067,0.15964872161134688,0.1460300437285134,0.11313002027392535
2019,0055,0.1644971967254977,0.15073059992314453,0.16484513396518036,0.15351720429846197,0.11399878426419124
2019,0056,0.15616131052747945,0.1438315194683956,0.15897249249995576,0.1461496818341237,0.10978668650035478
2019,0057,0.1608551042839174,0.1465514277804701,0.1609392325947624,0.14973595641781295,0.11353006747946448
2019,0058,0.16634626904428276,0.14621095083785277,0.158314765721708,0.15278012605776298,0.10617473287120072
2019,0059,0.1554872870189083,0.14371817149629978,0.15801855193925413,0.14509172452246888,0.10732969751767144
2019,0060,0.15609889293194484,0.143229932071636,0.15824283208706785,0.14579740581105624,0.10931274766749322
2019,0061,0.16242165024717112,0.14711791520558207,0.16060049065728363,0.1509866864307676,0.11379667842626649
2019,0062,0.1589723411792127,0.14515427101541462,0.15934803679009013,0.1480186540021668,0.10777086413934982
2019,0063,0.1522877604585512,0.13916376749141268,0.15450787997533705,0.14227813995664576,0.10193305306967852
