ZE2020,weight_a17_AZ,weight_a17_C1,weight_a17_C2,weight_a17_C3,weight_a17_C4,weight_a17_C5,weight_a17_DE,weight_a17_FZ,weight_a17_GZ,weight_a17_HZ,weight_a17_IZ,weight_a17_JZ,weight_a17_KZ,weight_a17_LZ,weight_a17_MN,weight_a17_OQ,weight_a17_RU,total_establishments,year_profile
0103,0.05026455026455026,0.05555555555555555,0.0,0.0,0.0,0.021164021164021163,0.021164021164021163,0.10582010582010581,0.21428571428571427,0.031746031746031744,0.12169312169312169,0.005291005291005291,0.026455026455026454,0.013227513227513227,0.12433862433862433,0.13756613756613756,0.07142857142857142,378.0,2024
0104,0.010877228321079666,0.03676100312216739,0.0,0.00382717292778729,0.0009064356934233055,0.04350891328431866,0.011582233860408903,0.10444153489777419,0.2230838956591802,0.04532178467116527,0.06345049853963139,0.024171618491288144,0.04552321482525934,0.01943800987007755,0.17282707221271024,0.11713163460570047,0.077147749018028,9929.0,2024
0105,0.07955689828801611,0.0473313192346425,0.0,0.0010070493454179255,0.0005035246727089627,0.02920443101711984,0.008559919436052367,0.07150050352467271,0.1958710976837865,0.048841893252769386,0.08459214501510574,0.010070493454179255,0.032225579053373615,0.01460221550855992,0.10876132930513595,0.18277945619335348,0.08459214501510574,1986.0,2024
0201,0.05371024734982332,0.039575971731448764,0.0,0.0035335689045936395,0.0007067137809187279,0.04734982332155477,0.009893992932862191,0.103886925795053,0.20141342756183744,0.0685512367491166,0.0607773851590106,0.009187279151943463,0.03745583038869258,0.018374558303886925,0.10600706713780919,0.15618374558303888,0.0833922261484099,1415.0,2024
0202,0.009682471878114766,0.0207888366794817,0.00014238929232521716,0.002705396554179126,0.0002847785846504343,0.0357397123736295,0.009397693293464331,0.08101950733304855,0.20731880962551616,0.04755802363662252,0.06236651003844511,0.030044140680620817,0.05709810622241208,0.026769186957140822,0.18083440125302577,0.12387868432293891,0.10437135127438417,7023.0,2024
0203,0.2523364485981308,0.02102803738317757,0.0,0.0,0.0,0.011682242990654205,0.007009345794392523,0.08411214953271028,0.11448598130841121,0.12850467289719625,0.037383177570093455,0.007009345794392523,0.016355140186915886,0.002336448598130841,0.07009345794392523,0.1939252336448598,0.053738317757009345,428.0,2024
0204,0.09507640067911714,0.03395585738539898,0.0,0.0,0.0,0.030560271646859084,0.013582342954159592,0.09168081494057725,0.1460101867572156,0.06621392190152801,0.10526315789473684,0.003395585738539898,0.027164685908319185,0.010186757215619695,0.09168081494057725,0.1935483870967742,0.09168081494057725,589.0,2024
0205,0.055674518201284794,0.032119914346895075,0.0,0.0028551034975017845,0.0021413276231263384,0.03997144896502498,0.004996431120628123,0.11634546752319772,0.16630977872947894,0.06923625981441828,0.10849393290506781,0.009992862241256246,0.03354746609564597,0.01641684511063526,0.10635260528194147,0.14989293361884368,0.08565310492505353,1401.0,2024
0206,0.02964845404489623,0.028801355357899194,0.0,0.002964845404489623,0.0012706480304955528,0.05760271071579839,0.008894536213468869,0.12325285895806862,0.1927149512918255,0.05421431596781025,0.11351122405760271,0.01609487505294367,0.030072003388394747,0.018212621770436255,0.13341804320203304,0.10758153324862346,0.0817450232952139,2361.0,2024
0301,0.02032043767096522,0.019148104728409537,0.0,0.0013677217663149667,0.00039077764751856197,0.047674872997264556,0.023055881203595155,0.1397030089878859,0.19480265728800314,0.05470887065259867,0.0625244236029699,0.02032043767096522,0.03360687768659633,0.017389605314576007,0.1602188354826104,0.12211801484955061,0.08264947245017586,5118.0,2024
0302,0.017743979721166033,0.020278833967046894,0.0,0.0012674271229404308,0.0,0.02788339670468948,0.031685678073510776,0.12801013941698353,0.1888466413181242,0.06337135614702155,0.07097591888466413,0.0076045627376425855,0.029150823827629912,0.016476552598225603,0.08618504435994931,0.23067173637515842,0.07984790874524715,789.0,2024
0303,0.03955500618046971,0.012360939431396786,0.0,0.003708281829419036,0.002472187886279357,0.059332509270704575,0.02843016069221261,0.16563658838071693,0.16440049443757726,0.04449938195302843,0.08776266996291718,0.012360939431396786,0.022249690976514216,0.014833127317676144,0.138442521631644,0.14215080346106304,0.06180469715698393,809.0,2024
0401,0.08647755439272928,0.03222252822913798,0.0,0.002203249793445332,0.0002754062241806665,0.036353621591847976,0.007711374277058662,0.16524373450839988,0.17515835857890388,0.037730652712751306,0.06912696226934728,0.008262186725419994,0.02588818507298265,0.014321123657394658,0.08537592949600661,0.15946020380060588,0.09418892866978794,3631.0,2024
0402,0.0274909654104285,0.024651522973670625,0.0,0.0036138358286009293,0.0007743933918430562,0.04401135776974703,0.00813113061435209,0.09563758389261745,0.19592152813629324,0.050464636035105835,0.0835054207537429,0.019747031491997934,0.04723799690242643,0.023102736189984513,0.14235931853381517,0.14093959731543623,0.09241094475993805,7748.0,2024
0403,0.016016804516213734,0.021399501115924906,0.0,0.0024944203754759093,0.0009189969804384928,0.024025206774320598,0.005120126033871603,0.09124327162925036,0.1990284889063936,0.03820401732965734,0.06997505579624524,0.03163975318366811,0.043192858080609166,0.02940790337403177,0.1801234081659446,0.14257581725088617,0.1046343704870684,7617.0,2024
0404,0.06943478692758517,0.030694347869275853,0.0,0.002781364855468362,0.0010926790503625707,0.03814443230356611,0.006456739843051554,0.11940001986689182,0.21148306347471937,0.02930366544154167,0.08701698619251018,0.012019469553988279,0.03794576338531837,0.024138273567100427,0.10241382735671005,0.14194894208801034,0.08572563822389988,10067.0,2024
0601,0.020173805090006207,0.0260707635009311,0.0,0.0015518311607697084,0.0,0.03693358162631906,0.009000620732464307,0.13004345127250155,0.20049658597144632,0.06797020484171322,0.06517690875232775,0.01893234016139044,0.018001241464928614,0.008690254500310366,0.1303538175046555,0.19708255741775293,0.06952203600248293,3222.0,2024
1101,0.008570468294868922,0.014284113824781538,0.0,0.005489580999327806,0.0013443871835088505,0.028904324445440287,0.0067219359175442524,0.15258794532825454,0.19079094779296438,0.05181492269773695,0.07242885951153932,0.045317051310777505,0.033609679587721264,0.02475913062962133,0.15544476809321084,0.11903428187317948,0.08889760250952274,17852.0,2024
1102,0.0686839577329491,0.024495677233429394,0.0,0.005763688760806916,0.0004803073967339097,0.024975984630163303,0.005763688760806916,0.16714697406340057,0.18635926993275698,0.02881844380403458,0.06820365033621517,0.01777137367915466,0.02881844380403458,0.022574447646493755,0.11191162343900096,0.15417867435158503,0.08405379442843419,2082.0,2024
1103,0.036935704514363885,0.016415868673050615,0.0,0.005813953488372093,0.0010259917920656635,0.0280437756497948,0.007523939808481532,0.1491108071135431,0.18467852257181944,0.028727770177838577,0.0673734610123119,0.01744186046511628,0.03522571819425445,0.029069767441860465,0.13919288645690833,0.1518467852257182,0.10157318741450068,2924.0,2024
1104,0.004962931192941609,0.01580785491085105,0.0,0.0042889528827890445,0.0011028735984314687,0.022302554990503033,0.005820721769499418,0.17008761718031984,0.19147111083879664,0.05722688560749954,0.0714417008761718,0.033760186263096625,0.034924330616996506,0.02211874272409779,0.15378959622572147,0.11929416089700386,0.09159977942528032,16321.0,2024
1105,0.0351025945395964,0.019331863659487875,0.0,0.0037307105307783617,0.0011870442597931151,0.028489062235034765,0.011531287095133118,0.12311344751568594,0.17907410547736138,0.03527217229099542,0.08631507546209938,0.02899779548923181,0.037476683059182635,0.02526708495845345,0.14007122265558758,0.14566728845175514,0.09937256231982364,5897.0,2024
1106,0.007106274007682458,0.01382842509603073,6.402048655569782e-05,0.0076824583866837385,0.001024327784891165,0.030473751600512165,0.005505761843790013,0.16318822023047375,0.20813060179257362,0.04475032010243278,0.07836107554417414,0.03777208706786172,0.03975672215108835,0.022855313700384124,0.15973111395646608,0.0998079385403329,0.07996158770806658,15620.0,2024
1107,0.02421090387374462,0.019906743185078908,0.0,0.004124820659971305,0.000896700143472023,0.03048780487804878,0.009863701578192252,0.15835724533715925,0.19637733142037303,0.043041606886657105,0.0746054519368723,0.020624103299856526,0.03407460545193687,0.023134863701578193,0.13360832137733142,0.14167862266857964,0.08500717360114778,5576.0,2024
1108,0.02432096573761761,0.017042428546067814,0.00017752529735487306,0.002485354162968223,0.0015977276761938576,0.03000177525297355,0.007633587786259542,0.17379726611042073,0.17202201313687202,0.03532753417361974,0.0758033019705308,0.021125510385229897,0.03941061601278182,0.020770459790520147,0.14060003550505948,0.1377596307473815,0.10012426770814842,5633.0,2024
1109,0.0005959104533366539,0.012176140456983271,2.0753100364958094e-05,0.0016306007429609931,0.00028461394786228245,0.014476769868870053,0.0029617638949418763,0.08314877897651639,0.15879086507816506,0.02967396879326651,0.0985208968897032,0.08307762548955082,0.044924532832887144,0.03344213887381819,0.2648629257720895,0.0801959092674452,0.09121580556123796,337299.0,2024
1110,0.08832425892316999,0.021778584392014518,0.0,0.004839685420447671,0.0,0.03145795523290986,0.014519056261343012,0.14035087719298245,0.1705989110707804,0.043557168784029036,0.06896551724137931,0.007259528130671506,0.030248033877797943,0.009679370840895343,0.10707803992740472,0.191167574107683,0.07017543859649122,1653.0,2024
1111,0.03498779495524817,0.021562245728234338,0.0,0.0040683482506102524,0.0012205044751830757,0.02888527257933279,0.007323026851098454,0.11838893409275834,0.18795768917819367,0.024003254678600486,0.06672091131000814,0.035394629780309196,0.03824247355573637,0.027664768104149716,0.17819365337672904,0.1383238405207486,0.0870626525630594,2458.0,2024
1112,0.003360809424417165,0.014539922878267945,0.0,0.0027594014221530407,0.0007782927088123961,0.019563448544238866,0.00420985601584887,0.22354689213570594,0.1914246294265398,0.09834789684083914,0.07390243039586797,0.025895921038666996,0.02738175257367248,0.018997417483284394,0.1231117557575972,0.09841865072345846,0.07376092263062936,28267.0,2024
1113,0.005158907075982422,0.015476721227947264,0.0,0.008152346984268519,0.0007642825297751735,0.02401120947710337,0.004649385389465639,0.1383351378893064,0.20667473409336984,0.048404560219094325,0.07254315011782689,0.0492325329596841,0.03643080058594994,0.022673715049996816,0.16909750971275714,0.1043245653143112,0.09407044137316095,15701.0,2024
1114,0.007627274398088586,0.01755192060283036,0.0,0.003859584635177357,0.0014703179562580407,0.019665502664951297,0.005100165410770079,0.13287998529682044,0.18787906634809778,0.03142804631501562,0.08086748759419224,0.05513692335967653,0.037033633523249405,0.028763095019297923,0.17602462782576733,0.12272560191141334,0.09198676713839368,21764.0,2024
1115,0.007572121793846318,0.014024422759025223,0.0,0.005865728150162641,0.002399616061430171,0.01626406441636005,0.0032528128832720097,0.09390497520396736,0.19399562736628806,0.029435290353543433,0.0840398869514211,0.05321815176238469,0.04329973870847331,0.028795392737162053,0.20578040846797846,0.12152722231109689,0.09662454007358823,18753.0,2024
2401,0.062051282051282054,0.026324786324786326,0.0,0.004615384615384616,0.0020512820512820513,0.03128205128205128,0.008547008547008548,0.11452991452991453,0.1741880341880342,0.025811965811965813,0.09641025641025641,0.0105982905982906,0.046153846153846156,0.017435897435897435,0.12803418803418803,0.14478632478632478,0.10717948717948718,5850.0,2024
2402,0.08631713554987212,0.02237851662404092,0.0,0.0041560102301790285,0.0012787723785166241,0.036924552429667516,0.012148337595907928,0.09462915601023018,0.19629156010230178,0.026694373401534528,0.07608695652173914,0.010709718670076727,0.04971227621483376,0.01758312020460358,0.11029411764705882,0.1656010230179028,0.08919437340153452,6256.0,2024
2403,0.05192786069651741,0.01912313432835821,0.0,0.006218905472636816,0.0013992537313432835,0.03342661691542288,0.011038557213930348,0.11287313432835822,0.18578980099502487,0.03762437810945274,0.06592039800995025,0.01974502487562189,0.0472636815920398,0.01881218905472637,0.14303482587064675,0.1486318407960199,0.09717039800995025,6432.0,2024
2404,0.1256198347107438,0.025895316804407712,0.0,0.009366391184573003,0.0022038567493112946,0.03856749311294766,0.009917355371900827,0.1184573002754821,0.16418732782369147,0.03471074380165289,0.06501377410468319,0.01046831955922865,0.0418732782369146,0.015977961432506887,0.09862258953168045,0.15482093663911844,0.08429752066115702,1815.0,2024
2405,0.12419070041200707,0.02177751618599176,0.0,0.0038257798705120657,0.0019128899352560329,0.0372277810476751,0.014420247204237787,0.08858151854031783,0.17789876397881108,0.02663331371394938,0.06930547380812242,0.008975868157739847,0.036786344908769864,0.012065921130076516,0.09976456739258387,0.1753972925250147,0.10123602118893467,6796.0,2024
2406,0.17151898734177215,0.02088607594936709,0.0,0.0018987341772151898,0.002531645569620253,0.02341772151898734,0.016455696202531647,0.09367088607594937,0.16139240506329114,0.015822784810126583,0.09050632911392405,0.005063291139240506,0.043670886075949364,0.014556962025316455,0.1208860759493671,0.13354430379746834,0.08417721518987342,1580.0,2024
2407,0.10618388934092758,0.027664768104149716,0.0,0.004475183075671277,0.0024410089503661514,0.0467860048820179,0.018307567127746133,0.12123677786818551,0.16354759967453214,0.02807160292921074,0.0886899918633035,0.006916192026037429,0.03661513425549227,0.01790073230268511,0.09479251423921888,0.13995117982099267,0.09641985353946297,2458.0,2024
2408,0.1805213969503197,0.03000491883915396,0.0,0.003935071323167732,0.0004918839153959665,0.03590752582390556,0.011805213969503197,0.11854402361042794,0.14461387112641416,0.020659124446630595,0.06837186424003935,0.0073782587309394985,0.04230201672405312,0.015248401377274963,0.09591736350221347,0.14756517461878996,0.07673389080177079,2033.0,2024
2409,0.06691953400162558,0.023841777296125712,0.0,0.005147656461663506,0.001896505012191818,0.03738824166892441,0.01083717149823896,0.14846924952587376,0.18992143050663776,0.0406393931183961,0.07775670549986453,0.012462747222974803,0.04009753454348415,0.015172040097534544,0.10186941208344621,0.14305066377675427,0.08452993768626388,3691.0,2024
2410,0.03204233115308297,0.01807892996251929,0.0,0.0052913941353715,0.0009553906077754097,0.02785331079591387,0.006761225839641361,0.11707209524509443,0.17843756889836113,0.04321305210553392,0.07672521496288676,0.022782391416182848,0.05144410964944514,0.022047475564047916,0.1462482545748512,0.13654736532667008,0.11449988976262218,13607.0,2024
2411,0.08503401360544217,0.022108843537414966,0.0,0.007369614512471655,0.0011337868480725624,0.046485260770975055,0.00963718820861678,0.13321995464852607,0.16950113378684808,0.036281179138321996,0.06292517006802721,0.007369614512471655,0.03798185941043084,0.012471655328798186,0.1111111111111111,0.16666666666666666,0.09070294784580499,1764.0,2024
2412,0.12217043941411451,0.03262316910785619,0.0,0.002330226364846871,0.0013315579227696406,0.03794940079893475,0.008322237017310254,0.1321571238348868,0.16311584553928096,0.021970705725699067,0.08422103861517977,0.007989347536617843,0.03362183754993342,0.02829560585885486,0.09154460719041278,0.14913448735019974,0.08322237017310254,3004.0,2024
2413,0.042987097924965814,0.020096319638504074,0.0,0.0038646768535584757,0.0013080444735120995,0.03198763303406861,0.007194244604316547,0.10077888102740948,0.18693144657827457,0.028241869314465783,0.0924549616505143,0.02378262679112908,0.05588917295915334,0.020869255009215767,0.14442000118913134,0.1319935786907664,0.10720019026101434,16819.0,2024
2414,0.11623779946761313,0.022182786157941437,0.0,0.008429458740017746,0.0008873114463176575,0.044365572315882874,0.011978704525288377,0.145075421472937,0.1543921916592724,0.018633540372670808,0.06255545696539486,0.013753327417923691,0.048802129547471165,0.013753327417923691,0.10514640638864241,0.1557231588287489,0.07808340727595386,2254.0,2024
2415,0.07614213197969544,0.021754894851341553,0.0,0.009427121102248005,0.0014503263234227702,0.05221174764321972,0.012327773749093546,0.12400290065264685,0.1798404641044235,0.02973168963016679,0.0877447425670776,0.01305293691080493,0.03625815808556925,0.014503263234227702,0.09862218999274837,0.14865844815083393,0.09427121102248005,1379.0,2024
2701,0.11828737300435414,0.023222060957910014,0.0,0.000725689404934688,0.0,0.034107402031930335,0.0043541364296081275,0.10014513788098693,0.18214804063860668,0.023222060957910014,0.08780841799709724,0.007982583454281567,0.031204644412191583,0.01451378809869376,0.10304789550072568,0.18577648766328012,0.08345428156748912,1378.0,2024
2702,0.1237442194227396,0.022484452240472012,0.0,0.0038271408068888536,0.001116249402009249,0.03444426726199968,0.00829213841492585,0.09982458937968426,0.17604847711688726,0.026311593047360866,0.076223887737203,0.01291660022324988,0.039706585871471856,0.014351778025833201,0.1026949449848509,0.16568330409822996,0.09232977196619359,6271.0,2024
2703,0.12542703757930698,0.027818448023426062,0.0,0.0019521717911176184,0.0004880429477794046,0.021473889702293802,0.014641288433382138,0.09468033186920449,0.15617374328940947,0.029282576866764276,0.1059053196681308,0.013177159590043924,0.023914104441190825,0.01268911664226452,0.07906295754026355,0.20839433870180576,0.0849194729136164,2049.0,2024
2704,0.1860920666013712,0.030362389813907934,0.0,0.0053868756121449556,0.0004897159647404506,0.031341821743388835,0.007100881488736533,0.08129285014691479,0.2100881488736533,0.019833496571988248,0.09255631733594515,0.007835455435847209,0.034769833496571985,0.018854064642507346,0.10651322233104799,0.11092066601371205,0.056562193927522035,4084.0,2024
2705,0.02315914489311164,0.02315914489311164,0.0,0.004948535233570863,0.0027711797307996833,0.04117181314330958,0.00613618368962787,0.10946159936658749,0.19635787806809185,0.02672209026128266,0.07878068091844814,0.013460015835312747,0.040380047505938245,0.019992082343626285,0.1254948535233571,0.19378463974663498,0.09422011084718923,5052.0,2024
2706,0.05535665106031396,0.022491508308087764,0.0,0.006793353529789773,0.0017442394198108877,0.04498301661617553,0.00862939502432755,0.0944643348939686,0.18553199302304232,0.02487836225098687,0.0673827228495364,0.01652437345083999,0.04727806848434775,0.01881942531901221,0.12439181125493436,0.17635178555035344,0.10437895896447259,10893.0,2024
2707,0.06757754800590841,0.026403249630723782,0.0,0.004062038404726735,0.00018463810930576072,0.04062038404726736,0.009047267355982274,0.10745937961595273,0.20180945347119644,0.033973412112259974,0.07625553914327918,0.009785819793205317,0.03840472673559823,0.014771048744460856,0.12869276218611522,0.1484490398818316,0.09250369276218612,5416.0,2024
2708,0.08959731543624161,0.025838926174496644,0.0,0.00436241610738255,0.0030201342281879194,0.0412751677852349,0.008053691275167786,0.10906040268456375,0.1906040268456376,0.02919463087248322,0.07483221476510067,0.011073825503355705,0.04261744966442953,0.01174496644295302,0.10369127516778523,0.1657718120805369,0.08926174496644296,2980.0,2024
2709,0.13803169307756463,0.02043369474562135,0.0,0.0029190992493744786,0.0008340283569641367,0.045037531276063386,0.01292743953294412,0.11509591326105087,0.14011676396997497,0.029608006672226857,0.06380316930775647,0.007089241034195163,0.029190992493744787,0.012510425354462052,0.08507089241034195,0.2285237698081735,0.06880733944954129,2398.0,2024
2710,0.053480141565080616,0.023594180102241447,0.0,0.008257963035784506,0.0031458906802988595,0.057805741250491545,0.011403853716083366,0.1026346834447503,0.2080220212347621,0.03303185214313802,0.06724341329138812,0.011797090051120724,0.04011010617381046,0.012583562721195438,0.09909555642941408,0.16751867872591428,0.10027526543452615,2543.0,2024
2711,0.040969460493734525,0.020409694604937346,0.0,0.005627673144743753,0.0014256771966684174,0.027237938020559765,0.008554063180010505,0.10602536204697231,0.18383732272829595,0.03076461319126585,0.07976288737150146,0.021009979740376678,0.05042395137690403,0.02055976588879718,0.14804532152772568,0.15547385007878742,0.09987243940871914,13327.0,2024
2712,0.06940777065258392,0.02791399471897397,0.0003772161448509996,0.0033949453036589967,0.0003772161448509996,0.04111655978875896,0.011693700490380989,0.12070916635231987,0.1859675594115428,0.033572236891738966,0.06488117691437194,0.008298755186721992,0.04602036967182195,0.016597510373443983,0.1071293851376839,0.18219539796303283,0.08034703885326291,2651.0,2024
2713,0.10653235653235653,0.03876678876678877,0.0,0.004273504273504274,0.0018315018315018315,0.04563492063492063,0.011141636141636142,0.10943223443223443,0.18223443223443223,0.024877899877899876,0.0724969474969475,0.007478632478632479,0.0405982905982906,0.011446886446886446,0.09691697191697192,0.16880341880341881,0.07753357753357754,6552.0,2024
2714,0.040851272015655575,0.024706457925636006,0.0002446183953033268,0.003424657534246575,0.007093933463796477,0.044765166340508804,0.009295499021526418,0.09515655577299413,0.1988747553816047,0.022749510763209392,0.07289628180039139,0.009050880626223091,0.04500978473581213,0.01761252446183953,0.11545988258317025,0.19275929549902152,0.10004892367906067,4088.0,2024
2715,0.13753243689549421,0.039867893371078086,0.0,0.009200283085633405,0.0,0.04718093890068412,0.006841236140599198,0.10049539985845718,0.1899032790752536,0.021939136588818117,0.06912007548950225,0.006133522057088936,0.0434064637886294,0.017692852087756547,0.08091531021467327,0.15546119367775418,0.07430997876857749,4239.0,2024
2716,0.060676779463243874,0.023920653442240373,0.0,0.007584597432905484,0.001750291715285881,0.09801633605600933,0.007001166861143524,0.08868144690781797,0.17561260210035007,0.019253208868144692,0.11435239206534423,0.007584597432905484,0.047841306884480746,0.019253208868144692,0.08576429404900816,0.17386231038506417,0.06884480746791131,1714.0,2024
2717,0.04497843499691929,0.022181146025878003,0.0,0.0061614294516327784,0.0012322858903265558,0.04836722119531731,0.009858287122612447,0.12292051756007394,0.19747381392483057,0.04066543438077634,0.07085643869377696,0.013863216266173753,0.0348120764017252,0.01447935921133703,0.12230437461491066,0.16574245224892176,0.08410351201478743,3246.0,2024
2718,0.10896817743490839,0.03037608486017358,0.0,0.002651880424300868,0.0014464802314368371,0.03929604628736741,0.011571841851494697,0.09064609450337512,0.18322082931533268,0.024108003857280617,0.05351976856316297,0.007232401157184185,0.03833172613307618,0.013018322082931534,0.08799421407907425,0.22950819672131148,0.0781099324975892,4148.0,2024
2801,0.19538670284938942,0.02103120759837178,0.0,0.0006784260515603799,0.0047489823609226595,0.031207598371777476,0.014925373134328358,0.08819538670284939,0.1614654002713704,0.030529172320217096,0.05970149253731343,0.007462686567164179,0.03188602442333786,0.012890094979647219,0.08683853459972862,0.1587516960651289,0.09430122116689281,1474.0,2024
2802,0.1895424836601307,0.025859619210002842,0.0,0.004262574595055414,0.00312588803637397,0.031827223643080424,0.011366865586814436,0.10088093208297812,0.18471156578573458,0.020460358056265986,0.08667235009946007,0.007104290991759022,0.037794828076158,0.007956805910770106,0.08411480534242682,0.12816140949133276,0.07615799943165671,3519.0,2024
2803,0.12494723512030392,0.019839594765723934,0.0,0.006753904601097509,0.00042211903756859433,0.038834951456310676,0.009708737864077669,0.1346559729843816,0.18108906711692696,0.022794428028704093,0.06373997467285775,0.010130856901646263,0.036724356268467706,0.016884761502743775,0.10046433094132545,0.1494301392992824,0.08357956943858168,2369.0,2024
2804,0.05286249331193151,0.02429106474050294,0.0,0.003263777421080792,0.0015516318887105404,0.024719101123595506,0.007383627608346709,0.10818619582664527,0.17966827180310327,0.023167469234884965,0.09464954521134296,0.020973782771535582,0.04430176565008025,0.026003210272873195,0.1451578384162654,0.1307116104868914,0.11310861423220973,18690.0,2024
