ZE2020,rei_cfe_commune_base,rei_cfe_commune_product,rei_cfe_commune_articles,rei_cfe_epci_base,rei_cfe_epci_product,rei_cfe_epci_articles,rei_cfe_microentrepreneurs,rei_cfe_microentrepreneurs_created_n_1,year
9311,0.0,0.0,0.0,50015842.0,15760322.0,7491.0,3982.0,0.0,2018
9312,0.0,0.0,0.0,411193322.0,130203164.0,95845.0,44183.0,0.0,2018
9313,0.0,0.0,0.0,258865241.0,82708510.0,20092.0,10926.0,0.0,2018
9314,0.0,0.0,0.0,25293886.0,7983904.0,7536.0,3973.0,0.0,2018
9315,0.0,0.0,0.0,297618732.0,85770723.0,65660.0,34234.0,0.0,2018
9316,0.0,0.0,0.0,30311665.0,10413184.0,5023.0,2430.0,0.0,2018
9317,0.0,0.0,0.0,40761452.0,10682590.0,10574.0,5025.0,0.0,2018
9318,0.0,0.0,0.0,163612161.0,54470096.0,42758.0,21338.0,0.0,2018
9401,4354664.0,685201.0,2347.0,25209178.0,4459743.0,10459.0,4795.0,0.0,2018
9402,14124568.0,2023391.0,5907.0,27633540.0,4349675.0,10759.0,4445.0,0.0,2018
9403,0.0,0.0,0.0,5956566.0,810508.0,3165.0,1554.0,0.0,2018
9404,1667304.0,302384.0,1341.0,1667304.0,104316.0,1341.0,740.0,0.0,2018
9405,3377564.0,346684.0,1828.0,3377564.0,111407.0,1828.0,1022.0,0.0,2018
9406,0.0,0.0,0.0,11614409.0,2086787.0,4876.0,2339.0,0.0,2018
9407,0.0,0.0,0.0,2828153.0,478351.0,1592.0,772.0,0.0,2018
0051,4543028.0,415354.0,828.0,29117175.0,5572878.0,4758.0,0.0,0.0,2019
0052,0.0,0.0,0.0,71986434.0,21813302.0,9016.0,0.0,0.0,2019
0053,0.0,0.0,0.0,136518323.0,46996933.0,17407.0,0.0,0.0,2019
0054,12079470.0,2185155.0,1522.0,93237327.0,20659230.0,10309.0,0.0,0.0,2019
0055,75632159.0,16419685.0,1887.0,111693706.0,12700424.0,3700.0,0.0,0.0,2019
0056,32377644.0,7689696.0,1257.0,43928069.0,3814255.0,3118.0,0.0,0.0,2019
0057,0.0,0.0,0.0,39737223.0,9403402.0,5460.0,0.0,0.0,2019
0058,8048355.0,1405360.0,1059.0,28481752.0,5828041.0,2790.0,0.0,0.0,2019
0059,0.0,0.0,0.0,64829686.0,15512266.0,8265.0,0.0,0.0,2019
0060,4070197.0,920824.0,948.0,42160559.0,10413785.0,6073.0,0.0,0.0,2019
0061,0.0,0.0,0.0,21332899.0,4285501.0,2505.0,0.0,0.0,2019
0062,0.0,0.0,0.0,21803838.0,5310091.0,3360.0,0.0,0.0,2019
0063,0.0,0.0,0.0,35756595.0,11117576.0,3926.0,0.0,0.0,2019
0064,3765363.0,884374.0,1459.0,11942512.0,2747395.0,4163.0,0.0,0.0,2019
1101,7953556.0,2067893.0,1783.0,193245504.0,45027650.0,25023.0,0.0,0.0,2019
1102,0.0,0.0,0.0,12600845.0,2707009.0,2844.0,0.0,0.0,2019
1103,0.0,0.0,0.0,31870586.0,8921538.0,4191.0,0.0,0.0,2019
1104,0.0,0.0,0.0,271419376.0,68798745.0,21216.0,0.0,0.0,2019
1105,0.0,0.0,0.0,76933828.0,18409133.0,9362.0,0.0,0.0,2019
1106,0.0,0.0,0.0,268527407.0,71463758.0,21474.0,0.0,0.0,2019
1107,0.0,0.0,0.0,58790276.0,13840763.0,7713.0,0.0,0.0,2019
1108,0.0,0.0,0.0,84731545.0,20381544.0,7552.0,0.0,0.0,2019
1109,1963049634.0,326024649.0,296332.0,2804737606.0,777201439.0,222264.0,0.0,0.0,2019
1110,3185745.0,575005.0,889.0,10956195.0,1820567.0,2380.0,0.0,0.0,2019
1111,0.0,0.0,0.0,31818079.0,6496505.0,3648.0,0.0,0.0,2019
1112,10483651.0,1870127.0,1156.0,655930753.0,188115558.0,33954.0,0.0,0.0,2019
1113,0.0,0.0,0.0,296290538.0,74262380.0,22778.0,0.0,0.0,2019
1114,0.0,0.0,0.0,315435770.0,76897586.0,34053.0,0.0,0.0,2019
1115,4740637.0,895003.0,1144.0,359380483.0,75086391.0,29602.0,0.0,0.0,2019
2401,0.0,0.0,0.0,84461385.0,20488347.0,7854.0,0.0,0.0,2019
2402,11931235.0,2655918.0,1813.0,72915307.0,16369902.0,8442.0,0.0,0.0,2019
2403,0.0,0.0,0.0,92368546.0,22708106.0,8456.0,0.0,0.0,2019
2404,0.0,0.0,0.0,17194885.0,3662055.0,2165.0,0.0,0.0,2019
2405,10000100.0,1362451.0,1341.0,61639769.0,13907151.0,8279.0,0.0,0.0,2019
2406,0.0,0.0,0.0,44798500.0,10597596.0,2026.0,0.0,0.0,2019
2407,5231692.0,1226479.0,734.0,70820143.0,12431652.0,3647.0,0.0,0.0,2019
2408,0.0,0.0,0.0,11365049.0,2508520.0,2365.0,0.0,0.0,2019
2409,0.0,0.0,0.0,40629107.0,9086560.0,5229.0,0.0,0.0,2019
2410,0.0,0.0,0.0,214043333.0,50272715.0,18727.0,0.0,0.0,2019
2411,0.0,0.0,0.0,28468865.0,5717274.0,2419.0,0.0,0.0,2019
2412,0.0,0.0,0.0,29534104.0,6805038.0,4093.0,0.0,0.0,2019
2413,0.0,0.0,0.0,161428217.0,37203529.0,23984.0,0.0,0.0,2019
2414,0.0,0.0,0.0,19565813.0,4537339.0,2745.0,0.0,0.0,2019
2415,2412607.0,403108.0,535.0,14562018.0,3304488.0,1860.0,0.0,0.0,2019
2701,64011.0,7493.0,56.0,10273710.0,2713239.0,1913.0,0.0,0.0,2019
2702,7493009.0,1571412.0,815.0,57137852.0,12442177.0,7959.0,0.0,0.0,2019
2703,1786227.0,302668.0,597.0,14809230.0,3302728.0,2557.0,0.0,0.0,2019
2704,2436498.0,325129.0,337.0,47942392.0,9576962.0,5480.0,0.0,0.0,2019
2705,0.0,0.0,0.0,70086385.0,19721651.0,6795.0,0.0,0.0,2019
2706,707838.0,93758.0,185.0,113014139.0,28443760.0,16020.0,0.0,0.0,2019
2707,128539.0,21021.0,111.0,64454146.0,16130621.0,7192.0,0.0,0.0,2019
2708,1552636.0,315090.0,467.0,24434025.0,5833118.0,3824.0,0.0,0.0,2019
2709,7376256.0,1090938.0,1381.0,22154370.0,3744511.0,3042.0,0.0,0.0,2019
2710,0.0,0.0,0.0,33469868.0,8458284.0,3652.0,0.0,0.0,2019
2711,481952.0,70790.0,154.0,153978906.0,39321553.0,19189.0,0.0,0.0,2019
2712,910028.0,110019.0,225.0,36217974.0,8016991.0,3589.0,0.0,0.0,2019
2713,693039.0,109274.0,282.0,50281081.0,10512017.0,8459.0,0.0,0.0,2019
2714,0.0,0.0,0.0,83883780.0,21255356.0,6071.0,0.0,0.0,2019
2715,3003863.0,487837.0,1132.0,34891519.0,8042563.0,5670.0,0.0,0.0,2019
2716,3226197.0,452825.0,807.0,21137669.0,4163964.0,2848.0,0.0,0.0,2019
2717,1862633.0,370853.0,313.0,40868298.0,9667529.0,4583.0,0.0,0.0,2019
2718,51316.0,7522.0,31.0,40458357.0,9095004.0,4910.0,0.0,0.0,2019
2801,471369.0,63562.0,177.0,10694949.0,2329117.0,1619.0,0.0,0.0,2019
2802,0.0,0.0,0.0,24144221.0,5476576.0,3890.0,0.0,0.0,2019
2803,3874389.0,549555.0,723.0,15444342.0,2745035.0,2969.0,0.0,0.0,2019
2804,7803256.0,1379775.0,685.0,164466319.0,39161312.0,24980.0,0.0,0.0,2019
2805,0.0,0.0,0.0,208424653.0,43848719.0,7257.0,0.0,0.0,2019
2806,0.0,0.0,0.0,15360219.0,3438719.0,2879.0,0.0,0.0,2019
2807,80295446.0,6469867.0,1702.0,169254782.0,30770911.0,5949.0,0.0,0.0,2019
2808,2348353.0,291450.0,806.0,52400694.0,12050777.0,7352.0,0.0,0.0,2019
2809,962399.0,73657.0,115.0,28022703.0,6225806.0,4148.0,0.0,0.0,2019
2810,0.0,0.0,0.0,11854784.0,2781642.0,2986.0,0.0,0.0,2019
2811,963882.0,118807.0,460.0,40613923.0,9397249.0,6115.0,0.0,0.0,2019
2812,30541.0,3110.0,26.0,10825023.0,2179666.0,1621.0,0.0,0.0,2019
2813,69087.0,5230.0,54.0,220831659.0,52957912.0,12188.0,0.0,0.0,2019
2814,0.0,0.0,0.0,29693861.0,6362943.0,3914.0,0.0,0.0,2019
2815,13363258.0,2808040.0,2010.0,273912618.0,68182213.0,27358.0,0.0,0.0,2019
2816,0.0,0.0,0.0,26016682.0,5563679.0,4293.0,0.0,0.0,2019
2817,25936.0,5763.0,4.0,52043235.0,12164305.0,5139.0,0.0,0.0,2019
2818,0.0,0.0,0.0,12994789.0,2814322.0,1764.0,0.0,0.0,2019
2819,1724919.0,287623.0,483.0,82607567.0,19920656.0,3810.0,0.0,0.0,2019
3201,1189293.0,161171.0,368.0,23381830.0,5747474.0,4236.0,0.0,0.0,2019
3202,24519073.0,3723358.0,2431.0,128713285.0,28062900.0,13993.0,0.0,0.0,2019
3203,0.0,0.0,0.0,61769341.0,17914820.0,7614.0,0.0,0.0,2019
3204,0.0,0.0,0.0,34197096.0,8756837.0,6559.0,0.0,0.0,2019
3205,0.0,0.0,0.0,73010539.0,21000697.0,7841.0,0.0,0.0,2019
3206,3420811.0,788886.0,859.0,48687040.0,14811984.0,6982.0,0.0,0.0,2019
3207,1798999.0,381960.0,468.0,55399855.0,16380065.0,4976.0,0.0,0.0,2019
3208,0.0,0.0,0.0,51924767.0,13901599.0,5605.0,0.0,0.0,2019
3209,4225312.0,723952.0,636.0,23589345.0,4968693.0,2881.0,0.0,0.0,2019
3210,17346409.0,2965926.0,1292.0,97920976.0,20252630.0,8435.0,0.0,0.0,2019
3211,12261884.0,2426343.0,2567.0,106106391.0,25822160.0,10860.0,0.0,0.0,2019
3212,0.0,0.0,0.0,83573992.0,24672384.0,7480.0,0.0,0.0,2019
3213,600444.0,135907.0,257.0,228425094.0,77772573.0,9289.0,0.0,0.0,2019
3214,790947.0,140194.0,204.0,26027782.0,5919476.0,3338.0,0.0,0.0,2019
3215,0.0,0.0,0.0,116651615.0,37857274.0,10401.0,0.0,0.0,2019
3216,0.0,0.0,0.0,340008411.0,111751844.0,48091.0,0.0,0.0,2019
3217,0.0,0.0,0.0,74540019.0,20776679.0,7150.0,0.0,0.0,2019
3218,0.0,0.0,0.0,127204716.0,42898833.0,15974.0,0.0,0.0,2019
3219,0.0,0.0,0.0,58589396.0,15536668.0,6530.0,0.0,0.0,2019
3220,33622219.0,4538320.0,2228.0,82965057.0,14560003.0,7993.0,0.0,0.0,2019
3221,2301139.0,423997.0,570.0,49688435.0,11265878.0,5661.0,0.0,0.0,2019
3222,0.0,0.0,0.0,154725486.0,48123497.0,11698.0,0.0,0.0,2019
4401,3482705.0,461403.0,816.0,22575222.0,4478284.0,2917.0,0.0,0.0,2019
4402,3236919.0,351657.0,385.0,44394900.0,8501141.0,3911.0,0.0,0.0,2019
4403,52949141.0,5599271.0,749.0,86030771.0,14816913.0,5096.0,0.0,0.0,2019
4404,5245577.0,607625.0,802.0,39598530.0,8048138.0,5219.0,0.0,0.0,2019
4405,3664178.0,738112.0,684.0,105144785.0,24919584.0,12078.0,0.0,0.0,2019
4406,3697198.0,488087.0,937.0,52071210.0,10458062.0,4474.0,0.0,0.0,2019
4407,19308856.0,3939059.0,1284.0,89897205.0,16781244.0,7826.0,0.0,0.0,2019
4408,0.0,0.0,0.0,27201240.0,5925803.0,3394.0,0.0,0.0,2019
4409,39302597.0,6217204.0,3134.0,118186855.0,18286427.0,12255.0,0.0,0.0,2019
4410,0.0,0.0,0.0,155046784.0,36872376.0,19147.0,0.0,0.0,2019
4411,0.0,0.0,0.0,218550701.0,56110846.0,19597.0,0.0,0.0,2019
4412,16106438.0,3069564.0,2645.0,191478310.0,48836225.0,23399.0,0.0,0.0,2019
4413,0.0,0.0,0.0,134812175.0,33355093.0,14999.0,0.0,0.0,2019
4414,14788379.0,3195329.0,3002.0,28943632.0,3493091.0,5050.0,0.0,0.0,2019
4415,64970147.0,11047900.0,2821.0,68381485.0,2176748.0,3250.0,0.0,0.0,2019
4416,0.0,0.0,0.0,69407493.0,14670727.0,4690.0,0.0,0.0,2019
4417,50905.0,8401.0,35.0,21115442.0,5239674.0,3800.0,0.0,0.0,2019
4418,0.0,0.0,0.0,64062972.0,16163311.0,3594.0,0.0,0.0,2019
4419,886385.0,148060.0,286.0,39720162.0,8006586.0,4966.0,0.0,0.0,2019
4420,7659262.0,1367468.0,921.0,51382277.0,9753552.0,4851.0,0.0,0.0,2019
4421,370354.0,46578.0,153.0,27055297.0,5712172.0,3106.0,0.0,0.0,2019
4422,34014859.0,5472049.0,2843.0,55867584.0,8229379.0,5099.0,0.0,0.0,2019
4423,29451573.0,4854816.0,2014.0,388430854.0,93300483.0,41980.0,0.0,0.0,2019
4424,1436827.0,251256.0,397.0,148605254.0,35578697.0,9759.0,0.0,0.0,2019
4425,14827599.0,2558347.0,2595.0,83791719.0,16886093.0,11278.0,0.0,0.0,2019
4426,5716702.0,554314.0,998.0,22042028.0,4257768.0,2785.0,0.0,0.0,2019
4427,535493.0,46140.0,215.0,35495492.0,7466702.0,4175.0,0.0,0.0,2019
5201,0.0,0.0,0.0,38926829.0,9573790.0,4052.0,0.0,0.0,2019
5202,0.0,0.0,0.0,120480282.0,29611116.0,17416.0,0.0,0.0,2019
5203,4131502.0,883363.0,1250.0,48190592.0,11611240.0,9308.0,0.0,0.0,2019
5204,0.0,0.0,0.0,9808756.0,2417167.0,1437.0,0.0,0.0,2019
5205,0.0,0.0,0.0,17945381.0,4309971.0,2174.0,0.0,0.0,2019
5206,0.0,0.0,0.0,88034289.0,20141776.0,8531.0,0.0,0.0,2019
5207,0.0,0.0,0.0,35534704.0,8570718.0,5401.0,0.0,0.0,2019
5208,0.0,0.0,0.0,24894130.0,5483545.0,2472.0,0.0,0.0,2019
5209,0.0,0.0,0.0,17146779.0,3910915.0,2303.0,0.0,0.0,2019
5210,0.0,0.0,0.0,62054717.0,16369118.0,7709.0,0.0,0.0,2019
5211,0.0,0.0,0.0,66090190.0,17164477.0,6981.0,0.0,0.0,2019
5212,88673772.0,13611332.0,8958.0,131014491.0,20565593.0,13948.0,0.0,0.0,2019
5213,0.0,0.0,0.0,90700869.0,21933482.0,5836.0,0.0,0.0,2019
5214,0.0,0.0,0.0,33201346.0,8053627.0,6564.0,0.0,0.0,2019
5215,0.0,0.0,0.0,30475234.0,7608942.0,2906.0,0.0,0.0,2019
5216,0.0,0.0,0.0,371188782.0,110657401.0,46841.0,0.0,0.0,2019
5217,0.0,0.0,0.0,20135899.0,5174265.0,3818.0,0.0,0.0,2019
5218,0.0,0.0,0.0,27269453.0,6711488.0,1915.0,0.0,0.0,2019
5219,0.0,0.0,0.0,121399627.0,31383668.0,12725.0,0.0,0.0,2019
5220,0.0,0.0,0.0,28096590.0,6366520.0,4334.0,0.0,0.0,2019
5221,0.0,0.0,0.0,17960479.0,4133952.0,2037.0,0.0,0.0,2019
5301,0.0,0.0,0.0,26513149.0,5784829.0,6623.0,0.0,0.0,2019
5302,197874.0,58157.0,72.0,109459317.0,29819075.0,17186.0,0.0,0.0,2019
5303,0.0,0.0,0.0,25476819.0,6053109.0,3598.0,0.0,0.0,2019
5304,0.0,0.0,0.0,20665631.0,5361361.0,4729.0,0.0,0.0,2019
5305,0.0,0.0,0.0,25236710.0,6512605.0,3315.0,0.0,0.0,2019
5306,0.0,0.0,0.0,16468030.0,4282594.0,2641.0,0.0,0.0,2019
5307,0.0,0.0,0.0,26724476.0,6947834.0,3292.0,0.0,0.0,2019
5308,133011.0,34827.0,99.0,27696740.0,7463906.0,7329.0,0.0,0.0,2019
5309,5331288.0,1017662.0,750.0,81056737.0,18826567.0,11899.0,0.0,0.0,2019
5310,0.0,0.0,0.0,31428845.0,7552059.0,6027.0,0.0,0.0,2019
5311,0.0,0.0,0.0,30478026.0,7548841.0,3282.0,0.0,0.0,2019
5312,0.0,0.0,0.0,55516707.0,12941543.0,5119.0,0.0,0.0,2019
5313,0.0,0.0,0.0,88329139.0,22230510.0,17106.0,0.0,0.0,2019
5314,0.0,0.0,0.0,22525964.0,5473252.0,2758.0,0.0,0.0,2019
5315,0.0,0.0,0.0,219588794.0,60993699.0,33848.0,0.0,0.0,2019
5316,0.0,0.0,0.0,56982899.0,15874752.0,8343.0,0.0,0.0,2019
5317,0.0,0.0,0.0,47979175.0,12123565.0,9653.0,0.0,0.0,2019
5318,0.0,0.0,0.0,72838965.0,17150940.0,14064.0,0.0,0.0,2019
5319,0.0,0.0,0.0,45009140.0,11003251.0,3877.0,0.0,0.0,2019
7501,7574116.0,1507709.0,1598.0,49004020.0,12796500.0,6795.0,0.0,0.0,2019
7502,2475121.0,499561.0,997.0,64369667.0,15684832.0,10498.0,0.0,0.0,2019
7503,0.0,0.0,0.0,156381431.0,45185835.0,29172.0,0.0,0.0,2019
7504,2181390.0,274322.0,790.0,28560353.0,7132725.0,5750.0,0.0,0.0,2019
7505,2664.0,376.0,7.0,499196349.0,161320628.0,69752.0,0.0,0.0,2019
7506,0.0,0.0,0.0,31107596.0,7744084.0,4391.0,0.0,0.0,2019
7507,0.0,0.0,0.0,43143679.0,13432821.0,7243.0,0.0,0.0,2019
7508,0.0,0.0,0.0,30986367.0,7507544.0,3315.0,0.0,0.0,2019
7509,7861499.0,1473913.0,1460.0,64663055.0,14136836.0,6445.0,0.0,0.0,2019
7510,1527796.0,280556.0,39.0,71995030.0,18794076.0,9968.0,0.0,0.0,2019
7511,0.0,0.0,0.0,24022770.0,7359183.0,4640.0,0.0,0.0,2019
7512,0.0,0.0,0.0,88003862.0,22589594.0,18387.0,0.0,0.0,2019
7513,4463908.0,550850.0,363.0,53701172.0,14609943.0,11087.0,0.0,0.0,2019
7514,0.0,0.0,0.0,28249125.0,7306994.0,6377.0,0.0,0.0,2019
7515,0.0,0.0,0.0,14819327.0,3909700.0,4088.0,0.0,0.0,2019
7516,2280140.0,376096.0,431.0,36501916.0,10149755.0,7913.0,0.0,0.0,2019
7517,0.0,0.0,0.0,84113862.0,22686876.0,13492.0,0.0,0.0,2019
7518,3935413.0,739460.0,1186.0,29457376.0,7711242.0,4770.0,0.0,0.0,2019
7519,5731229.0,1035662.0,553.0,44016705.0,10858327.0,5895.0,0.0,0.0,2019
7520,0.0,0.0,0.0,73362525.0,19464029.0,9210.0,0.0,0.0,2019
7521,0.0,0.0,0.0,29848357.0,9041792.0,3926.0,0.0,0.0,2019
7522,0.0,0.0,0.0,129975264.0,38381572.0,16771.0,0.0,0.0,2019
7523,296505.0,54653.0,170.0,53279464.0,14366094.0,11070.0,0.0,0.0,2019
7524,0.0,0.0,0.0,124737883.0,30603255.0,13531.0,0.0,0.0,2019
7525,0.0,0.0,0.0,20813680.0,5497529.0,4212.0,0.0,0.0,2019
7526,0.0,0.0,0.0,31005108.0,7673122.0,11502.0,0.0,0.0,2019
7527,3096349.0,630793.0,617.0,24712562.0,5920575.0,3221.0,0.0,0.0,2019
7528,4578170.0,981065.0,1070.0,32580698.0,7249631.0,6424.0,0.0,0.0,2019
7529,1092620.0,150542.0,502.0,14968586.0,4041981.0,4774.0,0.0,0.0,2019
7530,0.0,0.0,0.0,21480652.0,5568334.0,2321.0,0.0,0.0,2019
7531,0.0,0.0,0.0,21291340.0,6831683.0,3704.0,0.0,0.0,2019
7532,1796176.0,356750.0,254.0,25865143.0,6921670.0,4298.0,0.0,0.0,2019
7601,0.0,0.0,0.0,27842098.0,9414697.0,6700.0,0.0,0.0,2019
7602,668135.0,151308.0,314.0,57135637.0,20044619.0,12411.0,0.0,0.0,2019
7603,292611.0,74922.0,267.0,44721413.0,13504800.0,9979.0,0.0,0.0,2019
7604,6127098.0,1539844.0,1366.0,34995477.0,10229062.0,9049.0,0.0,0.0,2019
7605,0.0,0.0,0.0,43707184.0,11601956.0,3479.0,0.0,0.0,2019
7606,0.0,0.0,0.0,67661614.0,22433347.0,14209.0,0.0,0.0,2019
7607,1713340.0,249041.0,845.0,22709899.0,6971495.0,4474.0,0.0,0.0,2019
7608,1567208.0,341368.0,278.0,53380147.0,19241623.0,9793.0,0.0,0.0,2019
7609,45517041.0,5157358.0,1063.0,57769133.0,14317487.0,3084.0,0.0,0.0,2019
7610,817608.0,191302.0,441.0,51162999.0,16434444.0,8545.0,0.0,0.0,2019
7611,777955.0,155483.0,420.0,29733236.0,9229383.0,4741.0,0.0,0.0,2019
7612,14808659.0,4693314.0,1955.0,50300581.0,15726254.0,6132.0,0.0,0.0,2019
7613,2445065.0,383583.0,518.0,16165778.0,3822196.0,4388.0,0.0,0.0,2019
7614,108859.0,27340.0,68.0,25583226.0,8079436.0,4196.0,0.0,0.0,2019
7615,8143306.0,1924334.0,1779.0,50574974.0,14795033.0,9240.0,0.0,0.0,2019
7616,0.0,0.0,0.0,229466205.0,82440840.0,48023.0,0.0,0.0,2019
7617,0.0,0.0,0.0,58097283.0,18905151.0,10486.0,0.0,0.0,2019
7618,0.0,0.0,0.0,114660025.0,37447223.0,20928.0,0.0,0.0,2019
7619,516803.0,67468.0,82.0,20321908.0,5565724.0,2698.0,0.0,0.0,2019
7620,0.0,0.0,0.0,157062382.0,54036038.0,28236.0,0.0,0.0,2019
7621,3048751.0,568245.0,591.0,72847430.0,21715435.0,8418.0,0.0,0.0,2019
7622,1003256.0,237760.0,257.0,40252819.0,13931273.0,6544.0,0.0,0.0,2019
7623,0.0,0.0,0.0,29790212.0,11894973.0,6267.0,0.0,0.0,2019
7624,12734240.0,4368529.0,2215.0,83272943.0,26080923.0,14284.0,0.0,0.0,2019
7625,4587869.0,997317.0,1311.0,648721654.0,232603988.0,73363.0,0.0,0.0,2019
8401,1595357.0,340307.0,209.0,147039490.0,36480343.0,22026.0,0.0,0.0,2019
8402,0.0,0.0,0.0,42198176.0,11840778.0,7927.0,0.0,0.0,2019
8403,0.0,0.0,0.0,21054278.0,6328115.0,3896.0,0.0,0.0,2019
8404,0.0,0.0,0.0,20723042.0,5291594.0,2045.0,0.0,0.0,2019
8405,0.0,0.0,0.0,154483197.0,33619624.0,11837.0,0.0,0.0,2019
8406,0.0,0.0,0.0,126745281.0,32907320.0,11408.0,0.0,0.0,2019
8407,0.0,0.0,0.0,101911913.0,27659463.0,15935.0,0.0,0.0,2019
8408,0.0,0.0,0.0,205732859.0,52483543.0,23545.0,0.0,0.0,2019
8409,23292623.0,7853021.0,1750.0,309485324.0,86613268.0,34762.0,0.0,0.0,2019
8410,0.0,0.0,0.0,29029821.0,7475536.0,4353.0,0.0,0.0,2019
8411,47742140.0,10302946.0,1802.0,82482812.0,15933860.0,3560.0,0.0,0.0,2019
8412,169322.0,27415.0,45.0,29618233.0,7494432.0,4739.0,0.0,0.0,2019
8413,124488454.0,37463919.0,11877.0,162892610.0,17350174.0,15703.0,0.0,0.0,2019
8414,0.0,0.0,0.0,69215464.0,15351755.0,5869.0,0.0,0.0,2019
8415,0.0,0.0,0.0,65208825.0,16726874.0,9278.0,0.0,0.0,2019
8416,5919084.0,1143938.0,445.0,109894415.0,24903685.0,14773.0,0.0,0.0,2019
8417,9789.0,2255.0,10.0,29704149.0,7551114.0,3948.0,0.0,0.0,2019
8418,31555203.0,8253885.0,5036.0,62529481.0,10486043.0,7915.0,0.0,0.0,2019
8419,0.0,0.0,0.0,33763171.0,9280270.0,6519.0,0.0,0.0,2019
8420,0.0,0.0,0.0,31161249.0,8035767.0,4192.0,0.0,0.0,2019
8421,10429825.0,2330258.0,1042.0,1031156534.0,282747725.0,114446.0,0.0,0.0,2019
8422,2092389.0,535043.0,134.0,87393784.0,22267951.0,5808.0,0.0,0.0,2019
8423,0.0,0.0,0.0,38209488.0,11552927.0,4851.0,0.0,0.0,2019
8424,0.0,0.0,0.0,24686206.0,6920457.0,4074.0,0.0,0.0,2019
8425,0.0,0.0,0.0,41929173.0,9817985.0,3102.0,0.0,0.0,2019
8426,466459.0,81264.0,55.0,54323618.0,14864826.0,6798.0,0.0,0.0,2019
8427,0.0,0.0,0.0,37329082.0,9579073.0,5247.0,0.0,0.0,2019
8428,0.0,0.0,0.0,201355158.0,56634820.0,26433.0,0.0,0.0,2019
8429,0.0,0.0,0.0,10679123.0,3310051.0,2108.0,0.0,0.0,2019
8430,0.0,0.0,0.0,17440920.0,4370828.0,2629.0,0.0,0.0,2019
8431,0.0,0.0,0.0,144163772.0,37355791.0,16280.0,0.0,0.0,2019
8432,0.0,0.0,0.0,48698579.0,13723358.0,7016.0,0.0,0.0,2019
8433,0.0,0.0,0.0,151288307.0,37235746.0,12300.0,0.0,0.0,2019
8434,0.0,0.0,0.0,68054000.0,15126488.0,10220.0,0.0,0.0,2019
8435,0.0,0.0,0.0,67666696.0,17863742.0,10706.0,0.0,0.0,2019
9301,0.0,0.0,0.0,185218521.0,53544737.0,30038.0,0.0,0.0,2019
9302,0.0,0.0,0.0,20308437.0,6244411.0,4829.0,0.0,0.0,2019
9303,0.0,0.0,0.0,30335224.0,9991266.0,6914.0,0.0,0.0,2019
9304,0.0,0.0,0.0,232822674.0,64114234.0,38052.0,0.0,0.0,2019
9305,0.0,0.0,0.0,24815869.0,8602599.0,5487.0,0.0,0.0,2019
9306,0.0,0.0,0.0,47797834.0,15268709.0,9144.0,0.0,0.0,2019
9307,0.0,0.0,0.0,39107051.0,11649069.0,4779.0,0.0,0.0,2019
9308,0.0,0.0,0.0,24991411.0,7019287.0,6337.0,0.0,0.0,2019
9309,0.0,0.0,0.0,57077726.0,16291243.0,9037.0,0.0,0.0,2019
9310,3728976.0,908183.0,1139.0,36898185.0,9002568.0,7955.0,0.0,0.0,2019
9311,0.0,0.0,0.0,49608934.0,15652561.0,5817.0,0.0,0.0,2019
9312,0.0,0.0,0.0,400375771.0,126010026.0,69462.0,0.0,0.0,2019
9313,0.0,0.0,0.0,264446939.0,84126807.0,14710.0,0.0,0.0,2019
9314,0.0,0.0,0.0,24968767.0,7898311.0,5815.0,0.0,0.0,2019
9315,0.0,0.0,0.0,291655480.0,84210610.0,47184.0,0.0,0.0,2019
9316,0.0,0.0,0.0,29566492.0,10171571.0,3962.0,0.0,0.0,2019
9317,0.0,0.0,0.0,40401830.0,10607104.0,8520.0,0.0,0.0,2019
9318,0.0,0.0,0.0,159457922.0,53103471.0,32549.0,0.0,0.0,2019
9401,4348701.0,680544.0,1780.0,25135539.0,4451414.0,7713.0,0.0,0.0,2019
9402,13544053.0,1946186.0,4067.0,27047829.0,4326129.0,7621.0,0.0,0.0,2019
9403,0.0,0.0,0.0,5602450.0,764804.0,2486.0,0.0,0.0,2019
9404,1512983.0,275134.0,978.0,1512983.0,94909.0,978.0,0.0,0.0,2019
9405,3152556.0,322391.0,1280.0,3152556.0,104357.0,1280.0,0.0,0.0,2019
9406,0.0,0.0,0.0,10777429.0,1960930.0,3633.0,0.0,0.0,2019
9407,0.0,0.0,0.0,2707604.0,478045.0,1189.0,0.0,0.0,2019
0051,4592917.0,418973.0,855.0,29805875.0,5702783.0,4924.0,2799.0,0.0,2020
0052,0.0,0.0,0.0,73660472.0,22466185.0,9329.0,5835.0,0.0,2020
0053,0.0,0.0,0.0,142457342.0,49105654.0,18350.0,10855.0,0.0,2020
0054,12355363.0,2224523.0,1556.0,96238359.0,21332771.0,10618.0,6001.0,0.0,2020
0055,75776662.0,16460317.0,1933.0,112747310.0,13033126.0,3872.0,2480.0,0.0,2020
0056,32913273.0,7823533.0,1303.0,45566950.0,4075753.0,3258.0,1805.0,0.0,2020
0057,0.0,0.0,0.0,38337515.0,9084130.0,5691.0,3833.0,0.0,2020
0058,8036080.0,1389925.0,1078.0,29092506.0,5991145.0,2867.0,1596.0,0.0,2020
0059,0.0,0.0,0.0,67233208.0,16103688.0,8535.0,4730.0,0.0,2020
