zone_id,target_year,a10,jobs,source
PT_11D,2006,KZ,940.0,Eurostat nama_10r_3empers
PT_11D,2006,LZ,110.0,Eurostat nama_10r_3empers
PT_11D,2006,MN,2860.0,Eurostat nama_10r_3empers
PT_11D,2006,OPQ,19620.0,Eurostat nama_10r_3empers
PT_11D,2006,RSU,4400.0,Eurostat nama_10r_3empers
PT_11D,2007,A,50310.0,Eurostat nama_10r_3empers
PT_11D,2007,BE,7350.0,Eurostat nama_10r_3empers
PT_11D,2007,FZ,7740.0,Eurostat nama_10r_3empers
PT_11D,2007,GI,15940.0,Eurostat nama_10r_3empers
PT_11D,2007,JZ,290.0,Eurostat nama_10r_3empers
PT_11D,2007,KZ,940.0,Eurostat nama_10r_3empers
PT_11D,2007,LZ,120.0,Eurostat nama_10r_3empers
PT_11D,2007,MN,2950.0,Eurostat nama_10r_3empers
PT_11D,2007,OPQ,19640.0,Eurostat nama_10r_3empers
PT_11D,2007,RSU,4490.0,Eurostat nama_10r_3empers
PT_11D,2008,A,49270.0,Eurostat nama_10r_3empers
PT_11D,2008,BE,7210.0,Eurostat nama_10r_3empers
PT_11D,2008,FZ,7130.0,Eurostat nama_10r_3empers
PT_11D,2008,GI,16149.999999999998,Eurostat nama_10r_3empers
PT_11D,2008,JZ,240.0,Eurostat nama_10r_3empers
PT_11D,2008,KZ,900.0,Eurostat nama_10r_3empers
PT_11D,2008,LZ,130.0,Eurostat nama_10r_3empers
PT_11D,2008,MN,3040.0,Eurostat nama_10r_3empers
PT_11D,2008,OPQ,19580.0,Eurostat nama_10r_3empers
PT_11D,2008,RSU,4650.0,Eurostat nama_10r_3empers
PT_11D,2009,A,49040.0,Eurostat nama_10r_3empers
PT_11D,2009,BE,7090.0,Eurostat nama_10r_3empers
PT_11D,2009,FZ,7190.0,Eurostat nama_10r_3empers
PT_11D,2009,GI,15670.0,Eurostat nama_10r_3empers
PT_11D,2009,JZ,260.0,Eurostat nama_10r_3empers
PT_11D,2009,KZ,970.0,Eurostat nama_10r_3empers
PT_11D,2009,LZ,150.0,Eurostat nama_10r_3empers
PT_11D,2009,MN,3130.0,Eurostat nama_10r_3empers
PT_11D,2009,OPQ,20000.0,Eurostat nama_10r_3empers
PT_11D,2009,RSU,4620.0,Eurostat nama_10r_3empers
PT_11D,2010,A,48720.0,Eurostat nama_10r_3empers
PT_11D,2010,BE,7000.0,Eurostat nama_10r_3empers
PT_11D,2010,FZ,7790.0,Eurostat nama_10r_3empers
PT_11D,2010,GI,14810.0,Eurostat nama_10r_3empers
PT_11D,2010,JZ,260.0,Eurostat nama_10r_3empers
PT_11D,2010,KZ,980.0,Eurostat nama_10r_3empers
PT_11D,2010,LZ,150.0,Eurostat nama_10r_3empers
PT_11D,2010,MN,3290.0,Eurostat nama_10r_3empers
PT_11D,2010,OPQ,19770.0,Eurostat nama_10r_3empers
PT_11D,2010,RSU,4260.0,Eurostat nama_10r_3empers
PT_11D,2011,A,45910.0,Eurostat nama_10r_3empers
PT_11D,2011,BE,6940.0,Eurostat nama_10r_3empers
PT_11D,2011,FZ,7750.0,Eurostat nama_10r_3empers
PT_11D,2011,GI,15000.0,Eurostat nama_10r_3empers
PT_11D,2011,JZ,210.0,Eurostat nama_10r_3empers
PT_11D,2011,KZ,990.0,Eurostat nama_10r_3empers
PT_11D,2011,LZ,150.0,Eurostat nama_10r_3empers
PT_11D,2011,MN,3000.0,Eurostat nama_10r_3empers
PT_11D,2011,OPQ,19620.0,Eurostat nama_10r_3empers
PT_11D,2011,RSU,4110.0,Eurostat nama_10r_3empers
PT_11D,2012,A,47360.0,Eurostat nama_10r_3empers
PT_11D,2012,BE,6330.0,Eurostat nama_10r_3empers
PT_11D,2012,FZ,6410.0,Eurostat nama_10r_3empers
PT_11D,2012,GI,14990.0,Eurostat nama_10r_3empers
PT_11D,2012,JZ,220.0,Eurostat nama_10r_3empers
PT_11D,2012,KZ,1030.0,Eurostat nama_10r_3empers
PT_11D,2012,LZ,150.0,Eurostat nama_10r_3empers
PT_11D,2012,MN,2820.0,Eurostat nama_10r_3empers
PT_11D,2012,OPQ,19780.0,Eurostat nama_10r_3empers
PT_11D,2012,RSU,4160.0,Eurostat nama_10r_3empers
PT_11D,2013,A,44340.0,Eurostat nama_10r_3empers
PT_11D,2013,BE,6310.0,Eurostat nama_10r_3empers
PT_11D,2013,FZ,5750.0,Eurostat nama_10r_3empers
PT_11D,2013,GI,14290.0,Eurostat nama_10r_3empers
PT_11D,2013,JZ,210.0,Eurostat nama_10r_3empers
PT_11D,2013,KZ,1000.0,Eurostat nama_10r_3empers
PT_11D,2013,LZ,160.0,Eurostat nama_10r_3empers
PT_11D,2013,MN,2720.0,Eurostat nama_10r_3empers
PT_11D,2013,OPQ,19350.0,Eurostat nama_10r_3empers
PT_11D,2013,RSU,4040.0,Eurostat nama_10r_3empers
PT_11D,2014,A,40440.0,Eurostat nama_10r_3empers
PT_11D,2014,BE,6410.0,Eurostat nama_10r_3empers
PT_11D,2014,FZ,5240.0,Eurostat nama_10r_3empers
PT_11D,2014,GI,15180.0,Eurostat nama_10r_3empers
PT_11D,2014,JZ,230.0,Eurostat nama_10r_3empers
PT_11D,2014,KZ,920.0,Eurostat nama_10r_3empers
PT_11D,2014,LZ,160.0,Eurostat nama_10r_3empers
PT_11D,2014,MN,2800.0,Eurostat nama_10r_3empers
PT_11D,2014,OPQ,19460.0,Eurostat nama_10r_3empers
PT_11D,2014,RSU,4090.0,Eurostat nama_10r_3empers
PT_11D,2015,A,37250.0,Eurostat nama_10r_3empers
PT_11D,2015,BE,6620.0,Eurostat nama_10r_3empers
PT_11D,2015,FZ,5160.0,Eurostat nama_10r_3empers
PT_11D,2015,GI,15360.0,Eurostat nama_10r_3empers
PT_11D,2015,JZ,240.0,Eurostat nama_10r_3empers
PT_11D,2015,KZ,860.0,Eurostat nama_10r_3empers
PT_11D,2015,LZ,160.0,Eurostat nama_10r_3empers
PT_11D,2015,MN,3110.0,Eurostat nama_10r_3empers
PT_11D,2015,OPQ,19110.0,Eurostat nama_10r_3empers
PT_11D,2015,RSU,4059.9999999999995,Eurostat nama_10r_3empers
PT_11D,2016,A,34870.0,Eurostat nama_10r_3empers
PT_11D,2016,BE,6800.0,Eurostat nama_10r_3empers
PT_11D,2016,FZ,5040.0,Eurostat nama_10r_3empers
PT_11D,2016,GI,15650.0,Eurostat nama_10r_3empers
PT_11D,2016,JZ,240.0,Eurostat nama_10r_3empers
PT_11D,2016,KZ,830.0,Eurostat nama_10r_3empers
PT_11D,2016,LZ,200.0,Eurostat nama_10r_3empers
PT_11D,2016,MN,3140.0,Eurostat nama_10r_3empers
PT_11D,2016,OPQ,19770.0,Eurostat nama_10r_3empers
PT_11D,2016,RSU,3900.0,Eurostat nama_10r_3empers
PT_11D,2017,A,34320.0,Eurostat nama_10r_3empers
PT_11D,2017,BE,6970.0,Eurostat nama_10r_3empers
PT_11D,2017,FZ,5160.0,Eurostat nama_10r_3empers
PT_11D,2017,GI,16100.000000000002,Eurostat nama_10r_3empers
PT_11D,2017,JZ,240.0,Eurostat nama_10r_3empers
PT_11D,2017,KZ,780.0,Eurostat nama_10r_3empers
PT_11D,2017,LZ,230.0,Eurostat nama_10r_3empers
PT_11D,2017,MN,3180.0,Eurostat nama_10r_3empers
PT_11D,2017,OPQ,20240.0,Eurostat nama_10r_3empers
PT_11D,2017,RSU,3960.0,Eurostat nama_10r_3empers
PT_11D,2018,A,29690.0,Eurostat nama_10r_3empers
PT_11D,2018,BE,7290.0,Eurostat nama_10r_3empers
PT_11D,2018,FZ,5160.0,Eurostat nama_10r_3empers
PT_11D,2018,GI,16680.0,Eurostat nama_10r_3empers
PT_11D,2018,JZ,280.0,Eurostat nama_10r_3empers
PT_11D,2018,KZ,820.0,Eurostat nama_10r_3empers
PT_11D,2018,LZ,250.0,Eurostat nama_10r_3empers
PT_11D,2018,MN,3580.0,Eurostat nama_10r_3empers
PT_11D,2018,OPQ,20720.0,Eurostat nama_10r_3empers
PT_11D,2018,RSU,4010.0,Eurostat nama_10r_3empers
PT_11D,2019,A,28390.0,Eurostat nama_10r_3empers
PT_11D,2019,BE,7570.0,Eurostat nama_10r_3empers
PT_11D,2019,FZ,5160.0,Eurostat nama_10r_3empers
PT_11D,2019,GI,16740.0,Eurostat nama_10r_3empers
PT_11D,2019,JZ,300.0,Eurostat nama_10r_3empers
PT_11D,2019,KZ,790.0,Eurostat nama_10r_3empers
PT_11D,2019,LZ,300.0,Eurostat nama_10r_3empers
PT_11D,2019,MN,3400.0,Eurostat nama_10r_3empers
PT_11D,2019,OPQ,21100.0,Eurostat nama_10r_3empers
PT_11D,2019,RSU,4110.0,Eurostat nama_10r_3empers
PT_11D,2020,A,27160.0,Eurostat nama_10r_3empers
PT_11D,2020,BE,7430.0,Eurostat nama_10r_3empers
PT_11D,2020,FZ,5130.0,Eurostat nama_10r_3empers
PT_11D,2020,GI,16040.0,Eurostat nama_10r_3empers
PT_11D,2020,JZ,360.0,Eurostat nama_10r_3empers
PT_11D,2020,KZ,750.0,Eurostat nama_10r_3empers
PT_11D,2020,LZ,320.0,Eurostat nama_10r_3empers
PT_11D,2020,MN,3550.0,Eurostat nama_10r_3empers
PT_11D,2020,OPQ,21970.0,Eurostat nama_10r_3empers
PT_11D,2020,RSU,3990.0,Eurostat nama_10r_3empers
PT_11D,2021,A,26570.0,Eurostat nama_10r_3empers
PT_11D,2021,BE,7380.0,Eurostat nama_10r_3empers
PT_11D,2021,FZ,5470.0,Eurostat nama_10r_3empers
PT_11D,2021,GI,15660.0,Eurostat nama_10r_3empers
PT_11D,2021,JZ,400.0,Eurostat nama_10r_3empers
PT_11D,2021,KZ,780.0,Eurostat nama_10r_3empers
PT_11D,2021,LZ,360.0,Eurostat nama_10r_3empers
PT_11D,2021,MN,3760.0,Eurostat nama_10r_3empers
PT_11D,2021,OPQ,22860.0,Eurostat nama_10r_3empers
PT_11D,2021,RSU,3830.0,Eurostat nama_10r_3empers
PT_11D,2022,A,24010.0,Eurostat nama_10r_3empers
PT_11D,2022,BE,7670.0,Eurostat nama_10r_3empers
PT_11D,2022,FZ,5590.0,Eurostat nama_10r_3empers
PT_11D,2022,GI,16200.0,Eurostat nama_10r_3empers
PT_11D,2022,JZ,470.0,Eurostat nama_10r_3empers
PT_11D,2022,KZ,760.0,Eurostat nama_10r_3empers
PT_11D,2022,LZ,390.0,Eurostat nama_10r_3empers
PT_11D,2022,MN,3930.0,Eurostat nama_10r_3empers
PT_11D,2022,OPQ,23080.0,Eurostat nama_10r_3empers
PT_11D,2022,RSU,4010.0,Eurostat nama_10r_3empers
PT_11D,2023,A,23510.0,Eurostat nama_10r_3empers
PT_11D,2023,BE,7700.0,Eurostat nama_10r_3empers
PT_11D,2023,FZ,5440.0,Eurostat nama_10r_3empers
PT_11D,2023,GI,16329.999999999998,Eurostat nama_10r_3empers
PT_11D,2023,JZ,500.0,Eurostat nama_10r_3empers
PT_11D,2023,KZ,770.0,Eurostat nama_10r_3empers
PT_11D,2023,LZ,450.0,Eurostat nama_10r_3empers
PT_11D,2023,MN,3870.0,Eurostat nama_10r_3empers
PT_11D,2023,OPQ,23240.0,Eurostat nama_10r_3empers
PT_11D,2023,RSU,4190.0,Eurostat nama_10r_3empers
PT_11D,2024,A,21900.0,ARDECO SNETZ 2024
PT_11D,2024,BE,7700.0,ARDECO SNETZ 2024
PT_11D,2024,FZ,5600.0,ARDECO SNETZ 2024
PT_11D,2024,GI,16500.0,ARDECO SNETZ 2024
PT_11D,2024,JZ,500.0,ARDECO SNETZ 2024
PT_11D,2024,KZ,800.0,ARDECO SNETZ 2024
PT_11D,2024,LZ,500.0,ARDECO SNETZ 2024
PT_11D,2024,MN,3900.0,ARDECO SNETZ 2024
PT_11D,2024,OPQ,23500.0,ARDECO SNETZ 2024
PT_11D,2024,RSU,4300.0,ARDECO SNETZ 2024
PT_11E,2000,A,27890.0,Eurostat nama_10r_3empers
PT_11E,2000,BE,4010.0,Eurostat nama_10r_3empers
PT_11E,2000,FZ,4540.0,Eurostat nama_10r_3empers
PT_11E,2000,GI,8070.0,Eurostat nama_10r_3empers
PT_11E,2000,JZ,110.0,Eurostat nama_10r_3empers
PT_11E,2000,KZ,610.0,Eurostat nama_10r_3empers
PT_11E,2000,LZ,70.0,Eurostat nama_10r_3empers
PT_11E,2000,MN,940.0,Eurostat nama_10r_3empers
PT_11E,2000,OPQ,11880.0,Eurostat nama_10r_3empers
PT_11E,2000,RSU,1330.0,Eurostat nama_10r_3empers
PT_11E,2001,A,28560.0,Eurostat nama_10r_3empers
PT_11E,2001,BE,4000.0,Eurostat nama_10r_3empers
PT_11E,2001,FZ,4300.0,Eurostat nama_10r_3empers
PT_11E,2001,GI,8810.0,Eurostat nama_10r_3empers
PT_11E,2001,JZ,120.0,Eurostat nama_10r_3empers
PT_11E,2001,KZ,570.0,Eurostat nama_10r_3empers
PT_11E,2001,LZ,70.0,Eurostat nama_10r_3empers
PT_11E,2001,MN,1020.0,Eurostat nama_10r_3empers
PT_11E,2001,OPQ,12240.0,Eurostat nama_10r_3empers
PT_11E,2001,RSU,1400.0,Eurostat nama_10r_3empers
PT_11E,2002,A,26120.0,Eurostat nama_10r_3empers
PT_11E,2002,BE,3910.0,Eurostat nama_10r_3empers
PT_11E,2002,FZ,4640.0,Eurostat nama_10r_3empers
PT_11E,2002,GI,8830.0,Eurostat nama_10r_3empers
PT_11E,2002,JZ,120.0,Eurostat nama_10r_3empers
PT_11E,2002,KZ,550.0,Eurostat nama_10r_3empers
PT_11E,2002,LZ,60.0,Eurostat nama_10r_3empers
PT_11E,2002,MN,1000.0,Eurostat nama_10r_3empers
PT_11E,2002,OPQ,12950.0,Eurostat nama_10r_3empers
PT_11E,2002,RSU,1490.0,Eurostat nama_10r_3empers
PT_11E,2003,A,25920.0,Eurostat nama_10r_3empers
PT_11E,2003,BE,4120.0,Eurostat nama_10r_3empers
PT_11E,2003,FZ,4059.9999999999995,Eurostat nama_10r_3empers
PT_11E,2003,GI,8970.0,Eurostat nama_10r_3empers
PT_11E,2003,JZ,120.0,Eurostat nama_10r_3empers
PT_11E,2003,KZ,570.0,Eurostat nama_10r_3empers
PT_11E,2003,LZ,60.0,Eurostat nama_10r_3empers
PT_11E,2003,MN,1100.0,Eurostat nama_10r_3empers
PT_11E,2003,OPQ,12250.0,Eurostat nama_10r_3empers
PT_11E,2003,RSU,1590.0,Eurostat nama_10r_3empers
PT_11E,2004,A,26410.0,Eurostat nama_10r_3empers
PT_11E,2004,BE,3970.0,Eurostat nama_10r_3empers
PT_11E,2004,FZ,4070.0000000000005,Eurostat nama_10r_3empers
PT_11E,2004,GI,9510.0,Eurostat nama_10r_3empers
PT_11E,2004,JZ,120.0,Eurostat nama_10r_3empers
PT_11E,2004,KZ,550.0,Eurostat nama_10r_3empers
PT_11E,2004,LZ,60.0,Eurostat nama_10r_3empers
PT_11E,2004,MN,1080.0,Eurostat nama_10r_3empers
PT_11E,2004,OPQ,12090.0,Eurostat nama_10r_3empers
PT_11E,2004,RSU,1600.0,Eurostat nama_10r_3empers
PT_11E,2005,A,27980.0,Eurostat nama_10r_3empers
PT_11E,2005,BE,4000.0,Eurostat nama_10r_3empers
PT_11E,2005,FZ,4200.0,Eurostat nama_10r_3empers
PT_11E,2005,GI,9510.0,Eurostat nama_10r_3empers
PT_11E,2005,JZ,130.0,Eurostat nama_10r_3empers
PT_11E,2005,KZ,570.0,Eurostat nama_10r_3empers
PT_11E,2005,LZ,60.0,Eurostat nama_10r_3empers
PT_11E,2005,MN,1260.0,Eurostat nama_10r_3empers
PT_11E,2005,OPQ,12390.0,Eurostat nama_10r_3empers
PT_11E,2005,RSU,1770.0,Eurostat nama_10r_3empers
PT_11E,2006,A,26460.0,Eurostat nama_10r_3empers
PT_11E,2006,BE,4050.0,Eurostat nama_10r_3empers
PT_11E,2006,FZ,4070.0000000000005,Eurostat nama_10r_3empers
PT_11E,2006,GI,9620.0,Eurostat nama_10r_3empers
PT_11E,2006,JZ,140.0,Eurostat nama_10r_3empers
PT_11E,2006,KZ,550.0,Eurostat nama_10r_3empers
PT_11E,2006,LZ,60.0,Eurostat nama_10r_3empers
PT_11E,2006,MN,1380.0,Eurostat nama_10r_3empers
PT_11E,2006,OPQ,12130.0,Eurostat nama_10r_3empers
PT_11E,2006,RSU,1790.0,Eurostat nama_10r_3empers
PT_11E,2007,A,28000.0,Eurostat nama_10r_3empers
PT_11E,2007,BE,4090.0,Eurostat nama_10r_3empers
PT_11E,2007,FZ,4100.0,Eurostat nama_10r_3empers
PT_11E,2007,GI,9600.0,Eurostat nama_10r_3empers
PT_11E,2007,JZ,140.0,Eurostat nama_10r_3empers
PT_11E,2007,KZ,580.0,Eurostat nama_10r_3empers
PT_11E,2007,LZ,70.0,Eurostat nama_10r_3empers
PT_11E,2007,MN,1410.0,Eurostat nama_10r_3empers
PT_11E,2007,OPQ,12170.0,Eurostat nama_10r_3empers
PT_11E,2007,RSU,1850.0,Eurostat nama_10r_3empers
PT_11E,2008,A,27140.0,Eurostat nama_10r_3empers
PT_11E,2008,BE,3850.0,Eurostat nama_10r_3empers
PT_11E,2008,FZ,3980.0,Eurostat nama_10r_3empers
PT_11E,2008,GI,9710.0,Eurostat nama_10r_3empers
PT_11E,2008,JZ,140.0,Eurostat nama_10r_3empers
PT_11E,2008,KZ,540.0,Eurostat nama_10r_3empers
PT_11E,2008,LZ,80.0,Eurostat nama_10r_3empers
PT_11E,2008,MN,1510.0,Eurostat nama_10r_3empers
PT_11E,2008,OPQ,12210.0,Eurostat nama_10r_3empers
PT_11E,2008,RSU,1930.0,Eurostat nama_10r_3empers
PT_11E,2009,A,26980.0,Eurostat nama_10r_3empers
PT_11E,2009,BE,3730.0,Eurostat nama_10r_3empers
PT_11E,2009,FZ,3800.0,Eurostat nama_10r_3empers
PT_11E,2009,GI,9430.0,Eurostat nama_10r_3empers
PT_11E,2009,JZ,150.0,Eurostat nama_10r_3empers
PT_11E,2009,KZ,570.0,Eurostat nama_10r_3empers
PT_11E,2009,LZ,90.0,Eurostat nama_10r_3empers
PT_11E,2009,MN,1620.0,Eurostat nama_10r_3empers
PT_11E,2009,OPQ,12360.0,Eurostat nama_10r_3empers
PT_11E,2009,RSU,1930.0,Eurostat nama_10r_3empers
PT_11E,2010,A,26850.0,Eurostat nama_10r_3empers
PT_11E,2010,BE,3760.0,Eurostat nama_10r_3empers
PT_11E,2010,FZ,3610.0,Eurostat nama_10r_3empers
PT_11E,2010,GI,8680.0,Eurostat nama_10r_3empers
PT_11E,2010,JZ,140.0,Eurostat nama_10r_3empers
PT_11E,2010,KZ,590.0,Eurostat nama_10r_3empers
PT_11E,2010,LZ,90.0,Eurostat nama_10r_3empers
PT_11E,2010,MN,1640.0,Eurostat nama_10r_3empers
PT_11E,2010,OPQ,12670.0,Eurostat nama_10r_3empers
PT_11E,2010,RSU,1740.0,Eurostat nama_10r_3empers
PT_11E,2011,A,25510.0,Eurostat nama_10r_3empers
PT_11E,2011,BE,3750.0,Eurostat nama_10r_3empers
PT_11E,2011,FZ,3350.0,Eurostat nama_10r_3empers
PT_11E,2011,GI,8840.0,Eurostat nama_10r_3empers
PT_11E,2011,JZ,130.0,Eurostat nama_10r_3empers
PT_11E,2011,KZ,610.0,Eurostat nama_10r_3empers
PT_11E,2011,LZ,100.0,Eurostat nama_10r_3empers
PT_11E,2011,MN,1600.0,Eurostat nama_10r_3empers
PT_11E,2011,OPQ,12710.0,Eurostat nama_10r_3empers
PT_11E,2011,RSU,1750.0,Eurostat nama_10r_3empers
PT_11E,2012,A,24150.0,Eurostat nama_10r_3empers
PT_11E,2012,BE,3670.0,Eurostat nama_10r_3empers
PT_11E,2012,FZ,2660.0,Eurostat nama_10r_3empers
PT_11E,2012,GI,8360.0,Eurostat nama_10r_3empers
PT_11E,2012,JZ,150.0,Eurostat nama_10r_3empers
PT_11E,2012,KZ,600.0,Eurostat nama_10r_3empers
PT_11E,2012,LZ,90.0,Eurostat nama_10r_3empers
PT_11E,2012,MN,1520.0,Eurostat nama_10r_3empers
PT_11E,2012,OPQ,12170.0,Eurostat nama_10r_3empers
PT_11E,2012,RSU,1720.0,Eurostat nama_10r_3empers
PT_11E,2013,A,25010.0,Eurostat nama_10r_3empers
PT_11E,2013,BE,3530.0,Eurostat nama_10r_3empers
PT_11E,2013,FZ,2350.0,Eurostat nama_10r_3empers
PT_11E,2013,GI,8320.0,Eurostat nama_10r_3empers
PT_11E,2013,JZ,150.0,Eurostat nama_10r_3empers
PT_11E,2013,KZ,590.0,Eurostat nama_10r_3empers
PT_11E,2013,LZ,100.0,Eurostat nama_10r_3empers
PT_11E,2013,MN,1400.0,Eurostat nama_10r_3empers
PT_11E,2013,OPQ,11970.0,Eurostat nama_10r_3empers
PT_11E,2013,RSU,1760.0,Eurostat nama_10r_3empers
PT_11E,2014,A,24400.0,Eurostat nama_10r_3empers
PT_11E,2014,BE,3610.0,Eurostat nama_10r_3empers
PT_11E,2014,FZ,2230.0,Eurostat nama_10r_3empers
PT_11E,2014,GI,8700.0,Eurostat nama_10r_3empers
PT_11E,2014,JZ,140.0,Eurostat nama_10r_3empers
PT_11E,2014,KZ,560.0,Eurostat nama_10r_3empers
PT_11E,2014,LZ,80.0,Eurostat nama_10r_3empers
PT_11E,2014,MN,1450.0,Eurostat nama_10r_3empers
PT_11E,2014,OPQ,12230.0,Eurostat nama_10r_3empers
PT_11E,2014,RSU,1780.0,Eurostat nama_10r_3empers
PT_11E,2015,A,23110.0,Eurostat nama_10r_3empers
PT_11E,2015,BE,3820.0,Eurostat nama_10r_3empers
PT_11E,2015,FZ,2050.0,Eurostat nama_10r_3empers
PT_11E,2015,GI,8640.0,Eurostat nama_10r_3empers
PT_11E,2015,JZ,150.0,Eurostat nama_10r_3empers
PT_11E,2015,KZ,530.0,Eurostat nama_10r_3empers
PT_11E,2015,LZ,80.0,Eurostat nama_10r_3empers
PT_11E,2015,MN,1490.0,Eurostat nama_10r_3empers
PT_11E,2015,OPQ,12260.0,Eurostat nama_10r_3empers
PT_11E,2015,RSU,1780.0,Eurostat nama_10r_3empers
PT_11E,2016,A,21600.0,Eurostat nama_10r_3empers
PT_11E,2016,BE,3670.0,Eurostat nama_10r_3empers
PT_11E,2016,FZ,2180.0,Eurostat nama_10r_3empers
PT_11E,2016,GI,8580.0,Eurostat nama_10r_3empers
PT_11E,2016,JZ,150.0,Eurostat nama_10r_3empers
PT_11E,2016,KZ,500.0,Eurostat nama_10r_3empers
PT_11E,2016,LZ,110.0,Eurostat nama_10r_3empers
PT_11E,2016,MN,1500.0,Eurostat nama_10r_3empers
PT_11E,2016,OPQ,12410.0,Eurostat nama_10r_3empers
PT_11E,2016,RSU,1780.0,Eurostat nama_10r_3empers
PT_11E,2017,A,18370.0,Eurostat nama_10r_3empers
PT_11E,2017,BE,3870.0,Eurostat nama_10r_3empers
PT_11E,2017,FZ,2240.0,Eurostat nama_10r_3empers
PT_11E,2017,GI,8820.0,Eurostat nama_10r_3empers
PT_11E,2017,JZ,140.0,Eurostat nama_10r_3empers
PT_11E,2017,KZ,470.0,Eurostat nama_10r_3empers
PT_11E,2017,LZ,120.0,Eurostat nama_10r_3empers
PT_11E,2017,MN,1570.0,Eurostat nama_10r_3empers
PT_11E,2017,OPQ,12780.0,Eurostat nama_10r_3empers
PT_11E,2017,RSU,1830.0,Eurostat nama_10r_3empers
PT_11E,2018,A,19530.0,Eurostat nama_10r_3empers
PT_11E,2018,BE,3920.0,Eurostat nama_10r_3empers
PT_11E,2018,FZ,2430.0,Eurostat nama_10r_3empers
PT_11E,2018,GI,9330.0,Eurostat nama_10r_3empers
PT_11E,2018,JZ,160.0,Eurostat nama_10r_3empers
PT_11E,2018,KZ,480.0,Eurostat nama_10r_3empers
PT_11E,2018,LZ,140.0,Eurostat nama_10r_3empers
PT_11E,2018,MN,1630.0,Eurostat nama_10r_3empers
PT_11E,2018,OPQ,13090.0,Eurostat nama_10r_3empers
PT_11E,2018,RSU,1890.0,Eurostat nama_10r_3empers
PT_11E,2019,A,18240.0,Eurostat nama_10r_3empers
PT_11E,2019,BE,3910.0,Eurostat nama_10r_3empers
PT_11E,2019,FZ,2420.0,Eurostat nama_10r_3empers
PT_11E,2019,GI,9310.0,Eurostat nama_10r_3empers
PT_11E,2019,JZ,190.0,Eurostat nama_10r_3empers
PT_11E,2019,KZ,510.0,Eurostat nama_10r_3empers
PT_11E,2019,LZ,160.0,Eurostat nama_10r_3empers
PT_11E,2019,MN,1780.0,Eurostat nama_10r_3empers
PT_11E,2019,OPQ,13470.0,Eurostat nama_10r_3empers
PT_11E,2019,RSU,1920.0,Eurostat nama_10r_3empers
PT_11E,2020,A,17900.0,Eurostat nama_10r_3empers
PT_11E,2020,BE,3870.0,Eurostat nama_10r_3empers
PT_11E,2020,FZ,2420.0,Eurostat nama_10r_3empers
PT_11E,2020,GI,8760.0,Eurostat nama_10r_3empers
PT_11E,2020,JZ,190.0,Eurostat nama_10r_3empers
PT_11E,2020,KZ,490.0,Eurostat nama_10r_3empers
PT_11E,2020,LZ,190.0,Eurostat nama_10r_3empers
PT_11E,2020,MN,1800.0,Eurostat nama_10r_3empers
PT_11E,2020,OPQ,13920.0,Eurostat nama_10r_3empers
PT_11E,2020,RSU,1870.0,Eurostat nama_10r_3empers
PT_11E,2021,A,16990.0,Eurostat nama_10r_3empers
PT_11E,2021,BE,3890.0,Eurostat nama_10r_3empers
PT_11E,2021,FZ,2520.0,Eurostat nama_10r_3empers
PT_11E,2021,GI,8760.0,Eurostat nama_10r_3empers
PT_11E,2021,JZ,260.0,Eurostat nama_10r_3empers
PT_11E,2021,KZ,500.0,Eurostat nama_10r_3empers
PT_11E,2021,LZ,230.0,Eurostat nama_10r_3empers
PT_11E,2021,MN,1950.0,Eurostat nama_10r_3empers
PT_11E,2021,OPQ,14160.0,Eurostat nama_10r_3empers
PT_11E,2021,RSU,1950.0,Eurostat nama_10r_3empers
PT_11E,2022,A,14890.0,Eurostat nama_10r_3empers
PT_11E,2022,BE,3740.0,Eurostat nama_10r_3empers
PT_11E,2022,FZ,2650.0,Eurostat nama_10r_3empers
PT_11E,2022,GI,8870.0,Eurostat nama_10r_3empers
PT_11E,2022,JZ,290.0,Eurostat nama_10r_3empers
PT_11E,2022,KZ,500.0,Eurostat nama_10r_3empers
PT_11E,2022,LZ,230.0,Eurostat nama_10r_3empers
PT_11E,2022,MN,1980.0,Eurostat nama_10r_3empers
PT_11E,2022,OPQ,14270.0,Eurostat nama_10r_3empers
PT_11E,2022,RSU,2020.0,Eurostat nama_10r_3empers
PT_11E,2023,A,14970.0,Eurostat nama_10r_3empers
PT_11E,2023,BE,3690.0,Eurostat nama_10r_3empers
PT_11E,2023,FZ,2570.0,Eurostat nama_10r_3empers
PT_11E,2023,GI,8870.0,Eurostat nama_10r_3empers
PT_11E,2023,JZ,320.0,Eurostat nama_10r_3empers
PT_11E,2023,KZ,490.0,Eurostat nama_10r_3empers
PT_11E,2023,LZ,230.0,Eurostat nama_10r_3empers
PT_11E,2023,MN,1890.0,Eurostat nama_10r_3empers
PT_11E,2023,OPQ,14280.0,Eurostat nama_10r_3empers
PT_11E,2023,RSU,2110.0,Eurostat nama_10r_3empers
PT_11E,2024,A,14000.0,ARDECO SNETZ 2024
PT_11E,2024,BE,3700.0,ARDECO SNETZ 2024
PT_11E,2024,FZ,2700.0,ARDECO SNETZ 2024
PT_11E,2024,GI,9000.0,ARDECO SNETZ 2024
PT_11E,2024,JZ,300.0,ARDECO SNETZ 2024
PT_11E,2024,KZ,500.0,ARDECO SNETZ 2024
PT_11E,2024,LZ,200.0,ARDECO SNETZ 2024
