country,region_system,window_start,window_end,source_sector,target_sector,score_presence,score_sign,score_lag1,score_lag2,inferred_lag,inferred_sign,confidence,stability,covid_period,validation_status,provenance,claim_scope,score_direction,checkpoint_hash
FR,ZE2020,2014,2020,OQ,BE,0.6176634430885315,0.8706423044204712,0.9991157650947571,0.000884168955963105,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028371810913086,39b30a52da2ad330
FR,ZE2020,2014,2020,OQ,FZ,0.648831307888031,0.8681669235229492,0.998536229133606,0.0014637544518336654,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028542280197144,39b30a52da2ad330
FR,ZE2020,2014,2020,OQ,GI,0.6027792692184448,0.8828884959220886,0.9992058873176575,0.0007940881187096238,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5027784705162048,39b30a52da2ad330
FR,ZE2020,2014,2020,OQ,JZ,0.5796599388122559,0.8716064691543579,0.999213457107544,0.0007864958606660366,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5027225613594055,39b30a52da2ad330
FR,ZE2020,2014,2020,OQ,KZ,0.608363687992096,0.88602215051651,0.9992161989212036,0.0007837680750526488,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028035640716553,39b30a52da2ad330
FR,ZE2020,2014,2020,OQ,LZ,0.5462518930435181,0.8801539540290833,0.9994010925292969,0.0005989376222714782,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.502651035785675,39b30a52da2ad330
FR,ZE2020,2014,2020,OQ,MN,0.6202085018157959,0.8824110627174377,0.9992846846580505,0.0007153606275096536,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028406977653503,39b30a52da2ad330
FR,ZE2020,2014,2020,OQ,RU,0.5922496318817139,0.8698374629020691,0.9991030693054199,0.0008969649788923562,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5027379989624023,39b30a52da2ad330
FR,ZE2020,2014,2020,RU,BE,0.7213100790977478,0.8607485890388489,0.9985296726226807,0.0014702769694849849,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5030410885810852,39b30a52da2ad330
FR,ZE2020,2014,2020,RU,FZ,0.7521141767501831,0.8669105768203735,0.9976403713226318,0.002359649632126093,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5030595064163208,39b30a52da2ad330
FR,ZE2020,2014,2020,RU,GI,0.7048762440681458,0.8776771426200867,0.9987775683403015,0.001222483697347343,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5029777884483337,39b30a52da2ad330
FR,ZE2020,2014,2020,RU,JZ,0.6775088310241699,0.8629131317138672,0.9987655878067017,0.0012344245333224535,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5029101371765137,39b30a52da2ad330
FR,ZE2020,2014,2020,RU,KZ,0.7108092308044434,0.8788101673126221,0.998770534992218,0.0012294398620724678,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5030060410499573,39b30a52da2ad330
