ZE2020,target_year,node_idx,side_establishment_creations_official,side_enterprise_creations_official,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,is_covid_year,is_post_covid_rebound,side_stock_total_t_minus_1,mask_target,mask_sector_a10,mask_employment,mask_tensor,mask_eu_signals,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,eu_employment_rate_lag1,eu_unemployment_rate_lag1,eu_sts_turnover_lag1,eu_esi_lag1,eu_eei_lag1,eu_credit_standards_lag1,eu_gdp_growth_lag1
35,2017,34,6035.0,6035.0,5960.0,6110.0,,-0.0245499181669394,,0,0,0,1,0,0,69315.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,77.9,7.0,,105.15000000000002,,-8.333333015441895,2.4
36,2017,35,7195.0,7195.0,7170.0,6930.0,,0.0346320346320346,,0,0,0,1,0,0,76425.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,77.9,7.0,,105.15000000000002,,-8.333333015441895,2.4
37,2017,36,2005.0,2005.0,1965.0,1975.0,,-0.0050632911392405,,0,0,0,1,0,0,24345.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,77.9,7.0,,105.15000000000002,,-8.333333015441895,2.4
38,2017,37,1830.0,1830.0,1835.0,1790.0,,0.0251396648044692,,0,0,0,1,0,0,21980.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,77.9,7.0,,105.15000000000002,,-8.333333015441895,2.4
39,2017,38,4285.0,4285.0,4430.0,4355.0,,0.0172215843857634,,0,0,0,1,0,0,47950.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,77.9,7.0,,105.15000000000002,,-8.333333015441895,2.4
40,2017,39,4310.0,4310.0,4320.0,4140.0,,0.0434782608695652,,0,0,0,1,0,0,38670.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,77.9,7.0,,105.15000000000002,,-8.333333015441895,2.4
1,2018,0,870.0,870.0,845.0,915.0,885.0,-0.0765027322404371,-0.0451977401129943,0,0,0,1,0,0,11605.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
2,2018,1,240.0,240.0,225.0,270.0,300.0,-0.1666666666666666,-0.25,0,0,0,1,0,0,3545.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
3,2018,2,3735.0,3735.0,3530.0,3540.0,3470.0,-0.0028248587570621,0.0172910662824207,0,0,0,1,0,0,36525.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
4,2018,3,2510.0,2510.0,2310.0,2445.0,2565.0,-0.0552147239263803,-0.0994152046783625,0,0,0,1,0,0,30415.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
5,2018,4,1180.0,1180.0,1105.0,1075.0,1090.0,0.027906976744186,0.0137614678899082,0,0,0,1,0,0,15370.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
6,2018,5,1380.0,1380.0,1405.0,1310.0,1465.0,0.0725190839694656,-0.0409556313993174,0,0,0,1,0,0,18360.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
7,2018,6,1485.0,1485.0,1350.0,1465.0,1430.0,-0.0784982935153583,-0.0559440559440559,0,0,0,1,0,0,17550.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
8,2018,7,1160.0,1160.0,1095.0,1175.0,1215.0,-0.0680851063829787,-0.0987654320987654,0,0,0,1,0,0,14695.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
9,2018,8,1070.0,1070.0,945.0,1020.0,1030.0,-0.0735294117647058,-0.0825242718446602,0,0,0,1,0,0,12980.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
10,2018,9,3160.0,3160.0,3005.0,2930.0,2960.0,0.0255972696245733,0.0152027027027027,0,0,0,1,0,0,35420.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
11,2018,10,1295.0,1295.0,1260.0,1230.0,1240.0,0.024390243902439,0.0161290322580645,0,0,0,1,0,0,14075.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
12,2018,11,4890.0,4890.0,4720.0,4850.0,5090.0,-0.0268041237113402,-0.0726915520628683,0,0,0,1,0,0,56765.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
13,2018,12,6290.0,6290.0,5690.0,5775.0,5905.0,-0.0147186147186147,-0.0364098221845893,0,0,0,1,0,0,68690.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
14,2018,13,2990.0,2990.0,2790.0,3105.0,3110.0,-0.1014492753623188,-0.1028938906752411,0,0,0,1,0,0,40360.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
15,2018,14,7605.0,7605.0,7025.0,6970.0,6680.0,0.0078909612625538,0.0516467065868263,0,0,0,1,0,0,70515.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
16,2018,15,2340.0,2340.0,2100.0,2110.0,2120.0,-0.0047393364928909,-0.0094339622641509,0,0,0,1,0,0,27930.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
17,2018,16,16090.0,16090.0,14780.0,14525.0,14625.0,0.0175559380378657,0.0105982905982906,0,0,0,1,0,0,147490.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
18,2018,17,3330.0,3330.0,3225.0,2985.0,3030.0,0.0804020100502512,0.0643564356435643,0,0,0,1,0,0,37515.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
19,2018,18,2640.0,2640.0,2350.0,2305.0,2275.0,0.0195227765726681,0.0329670329670329,0,0,0,1,0,0,24955.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
20,2018,19,1910.0,1910.0,1725.0,1705.0,1630.0,0.0117302052785923,0.058282208588957,0,0,0,1,0,0,18005.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
21,2018,20,3325.0,3325.0,2960.0,3010.0,2945.0,-0.0166112956810631,0.0050933786078098,0,0,0,1,0,0,28785.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
22,2018,21,1885.0,1885.0,1635.0,1705.0,1455.0,-0.0410557184750733,0.1237113402061855,0,0,0,1,0,0,15560.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
23,2018,22,25410.0,25410.0,23720.0,23355.0,21365.0,0.0156283451081138,0.1102270067868008,0,0,0,1,0,0,190210.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
24,2018,23,3415.0,3415.0,3300.0,3165.0,3120.0,0.0426540284360189,0.0576923076923076,0,0,0,1,0,0,34725.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
25,2018,24,4290.0,4290.0,4010.0,3955.0,3850.0,0.0139064475347661,0.0415584415584415,0,0,0,1,0,0,40820.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
26,2018,25,13240.0,13240.0,11315.0,10720.0,9880.0,0.0555037313432835,0.145242914979757,0,0,0,1,0,0,87000.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
27,2018,26,2565.0,2565.0,2280.0,2280.0,2140.0,0.0,0.0654205607476635,0,0,0,1,0,0,24030.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
28,2018,27,3235.0,3235.0,2935.0,2950.0,2885.0,-0.0050847457627118,0.0173310225303292,0,0,0,1,0,0,33080.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
29,2018,28,17210.0,17210.0,14900.0,14510.0,13805.0,0.0268780151619572,0.0793190872872147,0,0,0,1,0,0,133705.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
30,2018,29,3655.0,3655.0,3290.0,3340.0,3400.0,-0.0149700598802395,-0.0323529411764705,0,0,0,1,0,0,36680.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
31,2018,30,750.0,750.0,675.0,725.0,800.0,-0.0689655172413793,-0.15625,0,0,0,1,0,0,9655.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
32,2018,31,2410.0,2410.0,2180.0,2140.0,2135.0,0.0186915887850467,0.0210772833723653,0,0,0,1,0,0,27335.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
33,2018,32,6210.0,6210.0,5695.0,5650.0,5635.0,0.0079646017699115,0.0106477373558118,0,0,0,1,0,0,63355.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
34,2018,33,4685.0,4685.0,4260.0,4305.0,4140.0,-0.0104529616724738,0.0289855072463768,0,0,0,1,0,0,47000.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
35,2018,34,6505.0,6505.0,6035.0,5960.0,6110.0,0.0125838926174496,-0.0122749590834697,0,0,0,1,0,0,71535.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
36,2018,35,7825.0,7825.0,7195.0,7170.0,6930.0,0.003486750348675,0.0382395382395382,0,0,0,1,0,0,78725.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
37,2018,36,2190.0,2190.0,2005.0,1965.0,1975.0,0.0203562340966921,0.0151898734177215,0,0,0,1,0,0,24860.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
38,2018,37,1815.0,1815.0,1830.0,1835.0,1790.0,-0.0027247956403269,0.0223463687150838,0,0,0,1,0,0,22590.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
39,2018,38,4430.0,4430.0,4285.0,4430.0,4355.0,-0.0327313769751693,-0.0160734787600459,0,0,0,1,0,0,49400.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
40,2018,39,4745.0,4745.0,4310.0,4320.0,4140.0,-0.0023148148148148,0.0410628019323671,0,0,0,1,0,0,39845.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,78.9,5.9,,109.85833333333332,,-6.249999761581421,2.8
1,2019,0,895.0,895.0,870.0,845.0,915.0,0.029585798816568,-0.0491803278688524,0,0,0,1,0,0,10975.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
2,2019,1,250.0,250.0,240.0,225.0,270.0,0.0666666666666666,-0.1111111111111111,0,0,0,1,0,0,3550.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
3,2019,2,4260.0,4260.0,3735.0,3530.0,3540.0,0.0580736543909348,0.0550847457627118,0,0,0,1,0,0,38950.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
4,2019,3,2805.0,2805.0,2510.0,2310.0,2445.0,0.0865800865800865,0.0265848670756646,0,0,0,1,0,0,30845.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
5,2019,4,1230.0,1230.0,1180.0,1105.0,1075.0,0.0678733031674208,0.0976744186046511,0,0,0,1,0,0,16555.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
6,2019,5,1600.0,1600.0,1380.0,1405.0,1310.0,-0.0177935943060498,0.0534351145038167,0,0,0,1,0,0,18960.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
7,2019,6,1575.0,1575.0,1485.0,1350.0,1465.0,0.1,0.0136518771331058,0,0,0,1,0,0,18225.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
8,2019,7,1280.0,1280.0,1160.0,1095.0,1175.0,0.0593607305936073,-0.0127659574468085,0,0,0,1,0,0,15120.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
9,2019,8,1075.0,1075.0,1070.0,945.0,1020.0,0.1322751322751322,0.0490196078431372,0,0,0,1,0,0,13470.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
10,2019,9,3375.0,3375.0,3160.0,3005.0,2930.0,0.0515806988352745,0.0784982935153583,0,0,0,1,0,0,36920.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
11,2019,10,1465.0,1465.0,1295.0,1260.0,1230.0,0.0277777777777777,0.0528455284552845,0,0,0,1,0,0,14685.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
12,2019,11,5465.0,5465.0,4890.0,4720.0,4850.0,0.0360169491525423,0.0082474226804123,0,0,0,1,0,0,58730.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
13,2019,12,6955.0,6955.0,6290.0,5690.0,5775.0,0.1054481546572935,0.0891774891774891,0,0,0,1,0,0,71550.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
14,2019,13,3235.0,3235.0,2990.0,2790.0,3105.0,0.07168458781362,-0.037037037037037,0,0,0,1,0,0,41520.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
15,2019,14,8510.0,8510.0,7605.0,7025.0,6970.0,0.0825622775800711,0.0911047345767575,0,0,0,1,0,0,74095.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
16,2019,15,2590.0,2590.0,2340.0,2100.0,2110.0,0.1142857142857142,0.1090047393364928,0,0,0,1,0,0,28875.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
17,2019,16,18425.0,18425.0,16090.0,14780.0,14525.0,0.0886332882273342,0.1077452667814113,0,0,0,1,0,0,154610.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
18,2019,17,3880.0,3880.0,3330.0,3225.0,2985.0,0.0325581395348837,0.1155778894472361,0,0,0,1,0,0,39035.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
19,2019,18,2860.0,2860.0,2640.0,2350.0,2305.0,0.1234042553191489,0.1453362255965292,0,0,0,1,0,0,26200.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
20,2019,19,2165.0,2165.0,1910.0,1725.0,1705.0,0.1072463768115942,0.1202346041055718,0,0,0,1,0,0,18870.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
21,2019,20,3680.0,3680.0,3325.0,2960.0,3010.0,0.1233108108108108,0.1046511627906976,0,0,0,1,0,0,30325.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
22,2019,21,2220.0,2220.0,1885.0,1635.0,1705.0,0.1529051987767584,0.1055718475073313,0,0,0,1,0,0,16465.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
23,2019,22,29420.0,29420.0,25410.0,23720.0,23355.0,0.0712478920741989,0.0879897238278741,0,0,0,1,0,0,202285.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
24,2019,23,3825.0,3825.0,3415.0,3300.0,3165.0,0.0348484848484848,0.0789889415481832,0,0,0,1,0,0,36270.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
25,2019,24,4825.0,4825.0,4290.0,4010.0,3955.0,0.0698254364089775,0.0847029077117572,0,0,0,1,0,0,42870.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
26,2019,25,14920.0,14920.0,13240.0,11315.0,10720.0,0.170128148475475,0.2350746268656716,0,0,0,1,0,0,92970.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
27,2019,26,2920.0,2920.0,2565.0,2280.0,2280.0,0.125,0.125,0,0,0,1,0,0,25110.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
28,2019,27,3435.0,3435.0,3235.0,2935.0,2950.0,0.1022146507666098,0.0966101694915254,0,0,0,1,0,0,34745.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
29,2019,28,20045.0,20045.0,17210.0,14900.0,14510.0,0.1550335570469798,0.186078566505858,0,0,0,1,0,0,141185.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
30,2019,29,3835.0,3835.0,3655.0,3290.0,3340.0,0.1109422492401215,0.0943113772455089,0,0,0,1,0,0,38170.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
31,2019,30,805.0,805.0,750.0,675.0,725.0,0.1111111111111111,0.0344827586206896,0,0,0,1,0,0,9895.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
32,2019,31,2690.0,2690.0,2410.0,2180.0,2140.0,0.1055045871559633,0.1261682242990654,0,0,0,1,0,0,28355.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
33,2019,32,6935.0,6935.0,6210.0,5695.0,5650.0,0.0904302019315188,0.0991150442477876,0,0,0,1,0,0,65985.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
34,2019,33,5395.0,5395.0,4685.0,4260.0,4305.0,0.0997652582159624,0.0882694541231126,0,0,0,1,0,0,49010.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
35,2019,34,7255.0,7255.0,6505.0,6035.0,5960.0,0.0778790389395194,0.0914429530201342,0,0,0,1,0,0,74300.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
36,2019,35,8735.0,8735.0,7825.0,7195.0,7170.0,0.0875608061153578,0.0913528591352859,0,0,0,1,0,0,82080.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
37,2019,36,2440.0,2440.0,2190.0,2005.0,1965.0,0.0922693266832917,0.1145038167938931,0,0,0,1,0,0,25810.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
38,2019,37,2105.0,2105.0,1815.0,1830.0,1835.0,-0.0081967213114754,-0.0108991825613079,0,0,0,1,0,0,23485.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
39,2019,38,4795.0,4795.0,4430.0,4285.0,4430.0,0.0338389731621937,0.0,0,0,0,1,0,0,51090.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
40,2019,39,5585.0,5585.0,4745.0,4310.0,4320.0,0.1009280742459396,0.0983796296296296,0,0,0,1,0,0,41820.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,80.0,4.9,,109.85833333333336,,-8.333333015441895,2.3
1,2020,0,995.0,995.0,895.0,870.0,845.0,0.028735632183908,0.059171597633136,0,0,0,1,0,0,11385.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
2,2020,1,280.0,280.0,250.0,240.0,225.0,0.0416666666666666,0.1111111111111111,0,0,0,1,0,0,3625.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
3,2020,2,4445.0,4445.0,4260.0,3735.0,3530.0,0.1405622489959839,0.206798866855524,0,0,0,1,0,0,40350.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
4,2020,3,3080.0,3080.0,2805.0,2510.0,2310.0,0.1175298804780876,0.2142857142857142,0,0,0,1,0,0,32040.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
5,2020,4,1275.0,1275.0,1230.0,1180.0,1105.0,0.0423728813559322,0.1131221719457013,0,0,0,1,0,0,17130.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
6,2020,5,1620.0,1620.0,1600.0,1380.0,1405.0,0.1594202898550724,0.1387900355871886,0,0,0,1,0,0,19485.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
7,2020,6,1580.0,1580.0,1575.0,1485.0,1350.0,0.0606060606060606,0.1666666666666666,0,0,0,1,0,0,18915.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
8,2020,7,1315.0,1315.0,1280.0,1160.0,1095.0,0.1034482758620689,0.1689497716894977,0,0,0,1,0,0,15535.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
9,2020,8,1145.0,1145.0,1075.0,1070.0,945.0,0.0046728971962616,0.1375661375661375,0,0,0,1,0,0,13980.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
10,2020,9,3555.0,3555.0,3375.0,3160.0,3005.0,0.0680379746835443,0.1231281198003327,0,0,0,1,0,0,38655.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
11,2020,10,1500.0,1500.0,1465.0,1295.0,1260.0,0.1312741312741312,0.1626984126984127,0,0,0,1,0,0,15335.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
12,2020,11,5585.0,5585.0,5465.0,4890.0,4720.0,0.1175869120654396,0.1578389830508474,0,0,0,1,0,0,60540.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
13,2020,12,7145.0,7145.0,6955.0,6290.0,5690.0,0.1057233704292527,0.2223198594024604,0,0,0,1,0,0,74915.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
14,2020,13,3450.0,3450.0,3235.0,2990.0,2790.0,0.0819397993311036,0.1594982078853046,0,0,0,1,0,0,42820.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
15,2020,14,8435.0,8435.0,8510.0,7605.0,7025.0,0.1190006574621959,0.2113879003558718,0,0,0,1,0,0,77830.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
16,2020,15,2685.0,2685.0,2590.0,2340.0,2100.0,0.1068376068376068,0.2333333333333333,0,0,0,1,0,0,30030.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,81.0,4.4,,104.475,,-8.333333015441895,2.3
