year,ze2020,urssaf_employer_estab_growth_tminus1,urssaf_employer_estab_growth_perm_tminus1,urssaf_employer_estab_growth_lag2_tminus1,urssaf_employer_estab_growth_spatial_perm_tminus1,urssaf_employer_estab_growth_neg_tminus1,urssaf_employer_estab_growth_pos_tminus1,defm_recovery_tminus1,defm_recovery_perm_tminus1,defm_recovery_lag2_tminus1,defm_recovery_spatial_perm_tminus1,defm_recovery_signed_tminus1,defm_yoy_tminus1,activite_partielle_tminus1,activite_partielle_perm_tminus1
2012,51,-0.0054282267792521,-0.0226893560226894,0.0,0.0036469730123998,-0.0054282267792521,0.0,1.1445497630331753,1.021543985637343,1.111904761904762,1.4221218961625282,-0.14454976303317535,0.034261241970021415,,
2012,52,-0.0007007708479327,-0.0160624139513538,0.0,-0.005540166204986,-0.0007007708479327,0.0,1.2786421499292786,1.2565564424173319,1.2213967310549778,1.248730964467005,-0.27864214992927866,0.09975669099756691,,
2012,53,0.0002181025081788,-0.0020616319444444,0.0,-0.0082367297132397,0.0,0.0002181025081788,1.1541725601131543,1.1098484848484849,1.1246200607902737,1.1071428571428572,-0.15417256011315417,0.10270270270270271,,
2012,54,0.0107811947684695,-0.0121190518624131,0.0,0.0096755833807626,0.0,0.0107811947684695,1.1259124087591241,1.0503693754197447,1.0481927710843373,1.0515275877792978,-0.1259124087591241,0.013136288998357963,,
2012,55,0.0040140491721023,-0.0041194644696189,0.0,0.0068212824010913,0.0,0.0040140491721023,1.2162921348314606,1.1333333333333333,1.1176470588235294,1.0817610062893082,-0.21629213483146068,0.08521303258145363,,
2012,56,-0.0172711571675302,-0.0142302716688227,0.0,-0.0006550218340611,-0.0172711571675302,0.0,1.1410788381742738,1.0955882352941178,1.0791666666666666,1.0816170861937453,-0.14107883817427386,0.06177606177606178,,
2012,57,0.0038800705467372,-0.0145401672119229,0.0,-0.0040202761754938,0.0,0.0038800705467372,1.0494011976047903,1.0132211538461537,1.040785498489426,1.0778015703069237,-0.04940119760479042,0.01741654571843251,,
2012,58,-0.0180562931492299,-0.0306004618937644,0.0,0.0045930084205154,-0.0180562931492299,0.0,1.1791044776119404,1.0782828282828283,1.055072463768116,1.075055187637969,-0.1791044776119403,0.08516483516483517,,
2012,59,0.009281767955801,-0.0009250693802035,0.0,-0.004739336492891,0.0,0.009281767955801,1.1599190283400809,1.0678233438485805,1.0790513833992095,1.2309417040358743,-0.15991902834008098,0.04945054945054945,,
2012,60,-0.0144084934277047,-0.0093167701863353,0.0,-0.0057563895924476,-0.0144084934277047,0.0,1.1370309951060358,1.0104790419161678,1.0270700636942676,1.048502994011976,-0.1370309951060359,0.08062015503875969,,
2012,61,-0.0177215189873417,-0.008362369337979,0.0,-0.002960769800148,-0.0177215189873417,0.0,1.146919431279621,1.0486111111111112,1.1298076923076923,1.1869158878504673,-0.14691943127962084,0.029787234042553193,,
2012,62,0.0067491563554555,0.0034702139965296,0.0,-0.0005133470225873,0.0,0.0067491563554555,1.1842105263157894,1.0893371757925072,1.1167883211678833,1.2103321033210332,-0.18421052631578946,0.029411764705882353,,
2012,63,0.0009021199819576,-0.0150998538723818,0.0,-0.0039936102236421,0.0,0.0009021199819576,1.1911764705882353,1.1265822784810127,1.1306532663316582,1.1344086021505377,-0.19117647058823528,0.08,,
2012,64,-0.0005133470225873,-0.0187768240343347,0.0,-0.004169148302561,-0.0005133470225873,0.0,1.2103321033210332,1.174785100286533,1.1686274509803922,1.0996563573883162,-0.21033210332103322,0.10067114093959731,,
2012,1101,0.0089602841459477,0.0003057169061448,0.0,0.0004996252810391,0.0,0.0089602841459477,1.083910034602076,1.042422279792746,1.060485651214128,1.1541850220264318,-0.08391003460207612,0.04329725228975854,,
2012,1102,0.014334470989761,-0.0070274068868587,0.0,0.0107811947684695,0.0,0.014334470989761,1.1722689075630253,1.053125,1.0344827586206897,1.1259124087591241,-0.1722689075630252,0.1625,,
2012,1103,0.0068212824010913,0.0116063138347259,0.0,-0.0131063573365471,0.0,0.0068212824010913,1.0817610062893082,1.0345679012345679,1.0737179487179487,1.144320297951583,-0.08176100628930817,0.026865671641791045,,
2012,1104,0.0077844835126388,0.0065904730124302,0.0,0.0120549481356881,0.0,0.0077844835126388,1.0791940018744142,1.0154362416107383,1.0283152430391693,1.0956873315363882,-0.07919400187441425,0.056906837999082145,,
2012,1105,0.0031124944419742,0.0069460004481289,0.0,0.0067491563554555,0.0,0.0031124944419742,1.1023391812865497,1.0560640732265447,1.0526315789473684,1.1842105263157894,-0.1023391812865497,0.07714285714285714,,
2012,1106,0.0196186791931471,0.0086465199897269,0.0,0.0052499429354029,0.0,0.0196186791931471,1.0893561103810776,1.0287631831255992,1.055517941773866,1.1526980482204363,-0.08935611038107753,0.06350224502886466,,
2012,1107,-0.0031691857630423,0.0026435952895937,0.0,0.0132933104631218,-0.0031691857630423,0.0,1.0663841807909604,1.0305188199389623,1.0537790697674418,1.1897233201581028,-0.06638418079096045,0.041379310344827586,,
2012,1108,0.008569388240895,0.0031378228336953,0.0,-0.00379392971246,0.0,0.008569388240895,1.0790629575402635,1.0287769784172662,1.0484848484848486,1.1108312342569269,-0.07906295754026355,0.06502890173410404,,
2012,1109,0.0090792362804761,-0.0060493507346421,0.0,0.0036648914848536,0.0,0.0090792362804761,1.0615036442906114,1.0335626216742375,1.043910018239546,1.202092511013216,-0.06150364429061138,0.032000258849414355,,
2012,1110,-0.0161290322580645,-0.001834862385321,0.0,0.0026166593981682,-0.0161290322580645,0.0,1.0724637681159421,1.015209125475285,1.0509259259259258,1.1421800947867298,-0.07246376811594203,-0.022026431718061675,,
2012,1111,0.0027654867256636,-0.0043219881145326,0.0,-0.008860011813349,0.0,0.0027654867256636,1.0691489361702127,1.0489795918367346,1.0904255319148937,1.1722846441947565,-0.06914893617021277,-0.01951219512195122,,
2012,1112,0.0115292582118773,0.006193944799564,0.0,-0.0024126334259394,0.0,0.0115292582118773,1.054857898215466,1.0279093369418133,1.0449489216799093,1.3035714285714286,-0.05485789821546596,0.04019117966543558,,
2012,1113,0.0059757555062318,0.0079384565021687,0.0,-0.0072892040977147,0.0,0.0059757555062318,1.0869272237196765,1.0314735336194563,1.0363636363636364,1.1636363636363636,-0.08692722371967655,0.04808317089018843,,
2012,1114,0.0088836429148289,-0.0063173094278322,0.0,-0.0098079280751941,0.0,0.0088836429148289,1.0830748017924854,1.0448249811130697,1.0562695380340397,1.1140350877192982,-0.08307480179248534,0.03321275896086814,,
2012,1115,0.0044049878015721,0.0030721966205837,0.0,0.0104325699745546,0.0,0.0044049878015721,1.065583634175692,1.0471395881006864,1.075015124016939,1.0449141347424042,-0.06558363417569193,-0.0033764772087788407,,
2012,2401,0.0023030861354214,-0.0057817393399181,0.0,0.014334470989761,0.0,0.0023030861354214,1.1631578947368422,1.067842605156038,1.0632478632478632,1.1722689075630253,-0.1631578947368421,0.06591639871382636,,
2012,2402,-0.00379392971246,-0.0068906115417742,0.0,0.0040160642570281,-0.00379392971246,0.0,1.1108312342569269,1.046829268292683,1.0276729559748428,1.2516129032258065,-0.11083123425692695,0.0795593635250918,,
2012,2403,0.0067425200168562,-0.0046384145055872,0.0,0.002536231884058,0.0,0.0067425200168562,1.1062322946175638,1.0467899891186072,1.0816618911174785,1.1349911190053286,-0.10623229461756374,0.03443708609271523,,
2012,2404,-0.0039936102236421,-0.0206953642384105,0.0,0.0029002320185613,-0.0039936102236421,0.0,1.1344086021505377,1.0118577075098814,1.0151515151515151,1.2162162162162162,-0.13440860215053763,0.04975124378109453,,
2012,2405,-0.0078754922182636,-0.0206586213949683,0.0,-0.0011591962905718,-0.0078754922182636,0.0,1.1151685393258426,1.0259067357512954,1.0054719562243501,1.0940044411547003,-0.1151685393258427,0.08027210884353742,,
2012,2406,-0.0037986704653371,-0.0061538461538461,0.0,-0.0091264667535854,-0.0037986704653371,0.0,1.272,1.12,1.2258064516129032,1.1236559139784945,-0.272,0.046052631578947366,,
2012,2407,0.0040160642570281,-0.0123922413793103,0.0,0.0060642813826561,0.0,0.0040160642570281,1.2516129032258065,1.1002638522427441,1.1887417218543046,1.2007797270955165,-0.25161290322580643,0.0807799442896936,,
2012,2408,-0.0007215007215006,-0.0154679040989945,0.0,0.0137867647058822,-0.0007215007215006,0.0,1.1428571428571428,1.0611353711790392,1.0658682634730539,1.114935064935065,-0.14285714285714285,0.07865168539325842,,
2012,2409,0.002536231884058,0.0048835462058602,0.0,0.0022678276450989,0.0,0.002536231884058,1.1349911190053286,1.0092592592592593,1.0862385321100918,1.0695565944184728,-0.1349911190053286,0.07939189189189189,,
2012,2410,0.0083089415541497,-0.001042061386889,0.0,0.0071191730056563,0.0,0.0083089415541497,1.0856209150326797,0.9810606060606061,1.0382124352331605,1.1713513513513514,-0.08562091503267974,0.03618215845290081,,
2012,2411,0.0022075055187638,-0.0150913423351866,0.0,-0.0062214848610534,0.0,0.0022075055187638,1.1135371179039302,0.965625,1.0043668122270741,1.3093525179856116,-0.11353711790393013,0.10869565217391304,,
2012,2412,-0.0042973785990545,0.00185960018596,0.0,-0.0201535508637236,-0.0042973785990545,0.0,1.1770491803278689,1.0829145728643217,1.0894568690095847,1.0921985815602837,-0.17704918032786884,0.05278592375366569,,
2012,2413,0.0052499429354029,0.0014019783472232,0.0,0.0160941628633197,0.0,0.0052499429354029,1.1526980482204363,1.0603944124897289,1.0735129068462401,1.1639654240950836,-0.15269804822043628,0.04966021955044433,,
2012,2414,0.0026315789473683,-0.0193103448275862,0.0,-0.0045578851412944,0.0,0.0026315789473683,1.1428571428571428,1.1042471042471043,1.0464135021097047,1.0725552050473186,-0.14285714285714285,0.0,,
2012,2415,-0.0024999999999999,-0.0366541353383458,0.0,-0.008399209486166,-0.0024999999999999,0.0,1.1428571428571428,1.0604026845637584,1.0216450216450217,1.1015820149875104,-0.14285714285714285,0.11864406779661017,,
2012,2701,-0.0201535508637236,-0.0232804232804232,0.0,-0.0111086909170114,-0.0201535508637236,0.0,1.0921985815602837,1.0726256983240223,1.091549295774648,1.149812734082397,-0.09219858156028368,-0.0064516129032258064,,
2012,2702,-0.0029417944946417,-0.0159416989296288,0.0,-0.0004662004662004,-0.0029417944946417,0.0,1.1193595342066958,1.0601965601965602,1.0545977011494252,1.189119170984456,-0.11935953420669577,0.047683923705722074,,
2012,2703,-0.0165289256198346,-0.0197005516154452,0.0,-0.0134048257372654,-0.0165289256198346,0.0,1.135483870967742,1.0806451612903225,1.1081081081081081,1.103030303030303,-0.13548387096774195,0.07317073170731707,,
2012,2704,0.0020652622883106,0.007887090078871,0.0,0.0090792362804761,0.0,0.0020652622883106,1.2466367713004485,1.1291512915129152,1.1688888888888889,1.0615036442906114,-0.24663677130044842,0.057034220532319393,,
2012,2705,-0.0055261893320518,-0.0012761613067892,0.0,-0.0119521912350597,-0.0055261893320518,0.0,1.1035758323057954,0.9613899613899614,0.982202447163515,1.1962616822429906,-0.10357583230579531,0.013590033975084938,,
2012,2706,0.0012132977432661,-0.0048369093389557,0.0,0.0088836429148289,0.0,0.0012132977432661,1.1007326007326008,1.0316774658027357,1.0278019113814074,1.0830748017924854,-0.10073260073260074,0.016060862214708368,,
2012,2707,-0.00354024073637,-0.0017152658662092,0.0,0.0102927820784499,-0.00354024073637,0.0,1.1742160278745644,1.0377094972067038,1.0652920962199313,1.1582830315224681,-0.17421602787456447,0.08709677419354839,,
2012,2708,0.0026737967914438,-0.0080340264650283,0.0,-0.0017606667057925,0.0,0.0026737967914438,1.120274914089347,1.0685358255451713,1.0521172638436482,1.1011772192173084,-0.12027491408934708,0.009287925696594427,,
2012,2709,0.0050955414012738,-0.0176870748299319,0.0,0.0042372881355932,0.0,0.0050955414012738,1.1565656565656566,1.0433070866141732,1.0541871921182266,1.238888888888889,-0.15656565656565657,0.07009345794392523,,
2012,2710,-0.0205061082024432,-0.002415458937198,0.0,0.0059757555062318,-0.0205061082024432,0.0,1.0461538461538462,1.034274193548387,1.021505376344086,1.0869272237196765,-0.046153846153846156,0.002105263157894737,,
2012,2711,-0.0011591962905718,-0.0060259114191021,0.0,-0.0050446255335662,-0.0011591962905718,0.0,1.0940044411547003,1.025330396475771,1.0511322132943755,1.182170542635659,-0.09400444115470022,0.027102154273801252,,
2012,2712,0.0164021164021164,-0.010359869138495,0.0,0.0014071294559099,0.0,0.0164021164021164,1.1115537848605577,1.0156739811912225,1.0337078651685394,1.1036931818181819,-0.11155378486055777,0.010869565217391304,,
2012,2713,0.0026166593981682,-0.0020174848688634,0.0,-0.0120274914089346,0.0,0.0026166593981682,1.1421800947867298,1.0964749536178107,1.0326086956521738,1.0752351097178683,-0.14218009478672985,0.014736842105263158,,
2012,2714,-0.0101773771445187,-0.0192542787286064,0.0,-0.0012997140629061,-0.0101773771445187,0.0,1.0576230492196879,0.9341517857142857,1.0088790233074363,1.2782764811490126,-0.057623049219687875,-0.030803080308030802,,
2012,2715,0.0072358900144717,0.0046796256299495,0.0,0.0059291885481957,0.0,0.0072358900144717,1.0328358208955224,0.9219330855018587,0.8875305623471883,1.084022038567493,-0.03283582089552239,-0.046831955922865015,,
2012,2716,0.0027118644067796,-0.017391304347826,0.0,0.0125106624964457,0.0,0.0027118644067796,1.0874316939890711,0.9829787234042553,0.9082969432314411,1.1120689655172413,-0.08743169398907104,-0.04326923076923077,,
2012,2717,-0.0098079280751941,-0.0071669477234401,0.0,0.011111111111111,-0.0098079280751941,0.0,1.1140350877192982,1.0158450704225352,1.052863436123348,1.1727642276422765,-0.11403508771929824,0.06276150627615062,,
2012,2718,-0.0050083472454089,-0.0145190562613429,0.0,-0.0105693828844186,-0.0050083472454089,0.0,1.1205821205821205,0.9982758620689656,1.0,1.0970654627539504,-0.12058212058212059,0.0823293172690763,,
2012,2801,-0.0070210631895687,-0.0122086570477247,0.0,0.0147404400769066,-0.0070210631895687,0.0,1.1225806451612903,1.0769230769230769,1.1699346405228759,1.088646967340591,-0.12258064516129032,-0.027932960893854747,,
2012,2802,-0.0060527453523562,0.008108108108108,0.0,0.0043838285435946,-0.0060527453523562,0.0,1.1829787234042553,1.087837837837838,1.097457627118644,1.154308617234469,-0.1829787234042553,0.07335907335907337,,
2012,2803,-0.008860011813349,-0.012539184952978,0.0,-0.0166572557876906,-0.008860011813349,0.0,1.1722846441947565,1.0578034682080926,1.09375,1.1646447140381282,-0.17228464419475656,0.11785714285714285,,
2012,2804,0.0043230780315584,-0.0004382761139517,0.0,0.0130363932645301,0.0,0.0043230780315584,1.1402378592666005,1.0766438079870915,1.0904095904095905,1.1594827586206897,-0.1402378592666006,0.05405405405405406,,
2012,2805,0.0014071294559099,-0.0175043760940235,0.0,0.0040767386091127,0.0,0.0014071294559099,1.1036931818181819,1.0553306342780027,1.130246020260492,1.0680173661360348,-0.10369318181818182,-0.005121638924455826,,
2012,2806,-0.011392405063291,-0.0165343915343915,0.0,-0.0050083472454089,-0.011392405063291,0.0,1.1256281407035176,1.0521739130434782,1.0505050505050506,1.1205821205821205,-0.12562814070351758,0.07692307692307693,,
2012,2807,-0.004169148302561,-0.0047051442910915,0.0,0.0043230780315584,-0.004169148302561,0.0,1.0996563573883162,1.0405594405594405,1.083629893238434,1.1402378592666005,-0.09965635738831616,0.05090311986863711,,
2012,2808,-0.001180358829084,-0.010793172690763,0.0,0.0064594267258781,-0.001180358829084,0.0,1.11284046692607,1.0239282153539382,1.0555555555555556,1.1918367346938776,-0.11284046692607004,0.05018359853121175,,
2012,2809,-0.0129926375054135,-0.0087591240875912,0.0,0.0146818923327896,-0.0129926375054135,0.0,1.1148036253776434,1.0577889447236182,1.0867052023121386,1.2101910828025477,-0.1148036253776435,-0.018617021276595744,,
2012,2810,-0.0013262599469495,0.0055058499655884,0.0,-0.0225872689938397,-0.0013262599469495,0.0,1.180722891566265,1.1225490196078431,1.1728395061728396,1.1571428571428573,-0.18072289156626506,0.031578947368421054,,
2012,2811,0.0046253469010175,-0.0047199496538703,0.0,-0.0031691857630423,0.0,0.0046253469010175,1.162729658792651,1.1236897274633124,1.1612903225806452,1.0663841807909604,-0.16272965879265092,0.02546296296296296,,
2012,2812,-0.0096711798839458,0.0042872454448017,0.0,0.0144315381907778,-0.0096711798839458,0.0,1.0607734806629834,1.0432692307692308,1.037037037037037,1.3617747440273038,-0.06077348066298342,-0.02040816326530612,,
2012,2813,-0.0062753301085108,-0.0146035212228743,0.0,0.0034908700322233,-0.0062753301085108,0.0,1.08984145625367,1.0602941176470588,1.0634638196915778,1.1855670103092784,-0.08984145625366999,0.03513664249860569,,
2012,2814,-0.0009647853352628,0.004610655737705,0.0,0.0117230795464233,-0.0009647853352628,0.0,1.1525974025974026,1.088235294117647,1.1241610738255035,1.0638348362600853,-0.1525974025974026,0.05970149253731343,,
2012,2815,-0.0017606667057925,-0.0086021505376343,0.0,0.0043816409245263,-0.0017606667057925,0.0,1.1011772192173084,1.0426492724535876,1.0571061918511389,1.0933211344922233,-0.10117721921730831,0.050379362670713204,,
2012,2816,-0.0086792452830188,-0.0020316944331572,0.0,-0.0078754922182636,-0.0086792452830188,0.0,1.115501519756839,1.0784810126582278,1.0685358255451713,1.1151685393258426,-0.11550151975683891,0.06997084548104957,,
2012,2817,0.0046461758398856,-0.0067189249720044,0.0,-0.011392405063291,0.0,0.0046461758398856,1.1273996509598603,1.0467836257309941,1.054481546572935,1.1256281407035176,-0.1273996509598604,0.07666666666666666,,
2012,2818,-0.0225872689938397,-0.0110864745011086,0.0,0.0042122999157538,-0.0225872689938397,0.0,1.1571428571428573,1.0571428571428572,1.0827586206896551,1.2018927444794953,-0.15714285714285714,0.03184713375796178,,
2012,2819,0.0030864197530864,-0.0221218961625282,0.0,0.0041856925418568,0.0,0.0030864197530864,1.1162790697674418,1.0456942003514937,1.0772833723653397,1.1329787234042554,-0.11627906976744186,0.043478260869565216,,
2012,3201,-0.0004662004662004,-0.000491883915396,0.0,0.003501400560224,-0.0004662004662004,0.0,1.189119170984456,1.1026694045174539,1.0804020100502512,1.2394067796610169,-0.18911917098445596,0.06744186046511629,,
2012,3202,-0.0019595835884874,-0.007492572019119,0.0,0.0047961630695443,-0.0019595835884874,0.0,1.0920830993823694,1.0082393755420642,1.0309510410804728,1.9074074074074074,-0.09208309938236946,0.06168122270742358,,
2012,3203,0.0104325699745546,0.0053394355453852,0.0,0.0022075055187638,0.0,0.0104325699745546,1.0449141347424042,1.0168918918918919,1.016304347826087,1.1135371179039302,-0.04491413474240423,0.05748663101604278,,
2012,3204,0.0060642813826561,-0.0089699969068975,0.0,0.0008968609865471,0.0,0.0060642813826561,1.2007797270955165,1.1270358306188926,1.1599190283400809,1.0198895027624308,-0.20077972709551656,0.07504363001745201,,
2012,3205,-0.0006550218340611,-0.003154574132492,0.0,0.0014634146341463,-0.0006550218340611,0.0,1.0816170861937453,1.0331384015594542,1.050387596899225,1.17,-0.08161708619374523,0.04649446494464945,,
2012,3206,0.0045930084205154,-0.0010520778537611,0.0,0.0083999999999999,0.0,0.0045930084205154,1.075055187637969,1.0534653465346535,1.0754716981132075,1.0679886685552409,-0.07505518763796909,0.06798245614035088,,
2012,3207,-0.0003374957813027,-0.0294831772459244,0.0,-0.0112496611547845,-0.0003374957813027,0.0,1.0852459016393443,1.0403940886699508,1.0346320346320346,1.2003948667324777,-0.08524590163934426,0.038702928870292884,,
