selected_strategy,ze2020,libze2020,actual_sum,persistence_abs_error,model_abs_error,abs_error_reduction_vs_persistence,persistence_wmape,model_wmape,wmape_delta_vs_persistence
fixed_huber_absolute_energy_only_lambda_0_5,5201,Ancenis,5182.0,540.0,588.3227773363337,-48.32277733633373,10.420686993438826,11.353199099504703,-0.932512106065877
fixed_huber_absolute_energy_only_lambda_0_5,5202,Angers,24442.0,2047.0,2220.9154982283226,-173.91549822832258,8.374928401931102,9.086472049048043,-0.7115436471169403
fixed_huber_absolute_energy_only_lambda_0_5,5203,Challans,9189.0,899.0,941.1158186429977,-42.11581864299774,9.783436717814778,10.241765356872323,-0.4583286390575445
fixed_huber_absolute_energy_only_lambda_0_5,5204,Château-Gontier-sur-Mayenne,1807.0,160.0,163.77344116977747,-3.7734411697774703,8.854454897620364,9.06327842666173,-0.20882352904136603
fixed_huber_absolute_energy_only_lambda_0_5,5205,Châteaubriant,2693.0,313.0,269.7225431819334,43.27745681806658,11.62272558484961,10.015690426362177,1.6070351584874327
fixed_huber_absolute_energy_only_lambda_0_5,5206,Cholet,8509.0,761.0,787.1070051446106,-26.10700514461064,8.943471618286521,9.25028799088742,-0.306816372600899
fixed_huber_absolute_energy_only_lambda_0_5,5207,Fontenay-le-Comte,5602.0,427.0,475.5950420912279,-48.595042091227924,7.622277757943592,8.489736560000498,-0.8674588020569063
fixed_huber_absolute_energy_only_lambda_0_5,5208,La Ferté-Bernard,2479.0,242.0,180.25004469623462,61.749955303765375,9.762000806776925,7.271078850190989,2.490921956585936
fixed_huber_absolute_energy_only_lambda_0_5,5209,La Flèche,2482.0,253.0,171.27930556979038,81.72069443020962,10.193392425463337,6.9008584032953415,3.2925340221679953
fixed_huber_absolute_energy_only_lambda_0_5,5210,La Roche-sur-Yon,9392.0,876.0,689.1929555657332,186.8070444342668,9.327086882453152,7.338085131662406,1.989001750790746
fixed_huber_absolute_energy_only_lambda_0_5,5211,Laval,8744.0,918.0,727.9469097903627,190.05309020963728,10.498627630375115,8.32510189604715,2.1735257343279653
fixed_huber_absolute_energy_only_lambda_0_5,5212,Le Mans,18104.0,1581.0,1505.672394302172,75.32760569782795,8.732876712328768,8.316794047183894,0.4160826651448737
fixed_huber_absolute_energy_only_lambda_0_5,5213,Les Herbiers-Montaigu,6437.0,447.0,332.75715286768013,114.24284713231987,6.944228677955569,5.169444661607583,1.7747840163479855
fixed_huber_absolute_energy_only_lambda_0_5,5214,Les Sables-d'Olonne,5781.0,525.0,407.37833208377015,117.62166791622985,9.08147379346134,7.046848851129046,2.034624942332294
fixed_huber_absolute_energy_only_lambda_0_5,5215,Mayenne,2951.0,369.0,306.81073391429163,62.18926608570837,12.504235852253473,10.396839509125437,2.107396343128036
fixed_huber_absolute_energy_only_lambda_0_5,5216,Nantes,66999.0,5611.0,6324.563057485169,-713.5630574851693,8.37475186196809,9.439787246802442,-1.0650353848343528
fixed_huber_absolute_energy_only_lambda_0_5,5217,Pornic,4632.0,330.0,360.09894957863685,-30.098949578636848,7.124352331606218,7.774156942543973,-0.6498046109377551
fixed_huber_absolute_energy_only_lambda_0_5,5218,Sablé-sur-Sarthe,2063.0,185.0,127.45501318573497,57.54498681426503,8.967523024721281,6.178139272212068,2.789383752509213
fixed_huber_absolute_energy_only_lambda_0_5,5219,Saint-Nazaire,14409.0,1420.0,1586.5540089678752,-166.55400896787523,9.8549517662572,11.01085438939465,-1.1559026231374503
fixed_huber_absolute_energy_only_lambda_0_5,5220,Saumur,4354.0,434.0,450.8778879636077,-16.87788796360769,9.967845659163988,10.35548663214533,-0.3876409729813428
fixed_huber_absolute_energy_only_lambda_0_5,5221,Segré-en-Anjou Bleu,2267.0,197.0,139.04525720661366,57.954742793386345,8.689898544331715,6.133447605055741,2.556450939275974
fixed_huber_absolute_energy_only_lambda_0_5,5301,Auray,6031.0,562.0,565.3029500826135,-3.3029500826135063,9.318520974962691,9.373287184258224,-0.054766209295532775
fixed_huber_absolute_energy_only_lambda_0_5,5302,Brest,18985.0,1746.0,1911.96101766219,-165.96101766219,9.196734263892546,10.070903437778194,-0.8741691738856474
fixed_huber_absolute_energy_only_lambda_0_5,5303,Carhaix-Plouguer,3495.0,317.0,158.26919768965502,158.73080231034498,9.070100143061516,4.528446285827039,4.541653857234477
fixed_huber_absolute_energy_only_lambda_0_5,5304,Dinan,5285.0,558.0,421.370877885156,136.629122114844,10.558183538315989,7.972958900381381,2.5852246379346075
fixed_huber_absolute_energy_only_lambda_0_5,5305,Fougères,3433.0,288.0,324.5088660447793,-36.508866044779325,8.389163996504514,9.452632276282532,-1.063468279778018
fixed_huber_absolute_energy_only_lambda_0_5,5306,Guingamp,2565.0,364.0,311.4273305475025,52.57266945249751,14.19103313840156,12.141416395614133,2.0496167427874266
fixed_huber_absolute_energy_only_lambda_0_5,5307,Lamballe-Armor,3386.0,542.0,466.65758136779334,75.34241863220666,16.00708800945068,13.7819722790252,2.225115730425479
fixed_huber_absolute_energy_only_lambda_0_5,5308,Lannion,5455.0,510.0,402.0029451202879,107.9970548797121,9.349220898258478,7.369439873882455,1.979781024376023
fixed_huber_absolute_energy_only_lambda_0_5,5309,Lorient,11951.0,1018.0,1075.3706267721936,-57.370626772193646,8.518115638858673,8.99816439437866,-0.48004875551998794
fixed_huber_absolute_energy_only_lambda_0_5,5310,Morlaix,5446.0,536.0,512.3358676802791,23.66413231972092,9.842085934630921,9.407562755789186,0.43452317884173475
fixed_huber_absolute_energy_only_lambda_0_5,5311,Ploërmel,3445.0,338.0,263.32726663154494,74.67273336845506,9.811320754716983,7.64375229699695,2.1675684577200327
fixed_huber_absolute_energy_only_lambda_0_5,5312,Pontivy-Loudéac,4780.0,430.0,226.3397519069017,203.6602480930983,8.99581589958159,4.735141253282463,4.260674646299127
fixed_huber_absolute_energy_only_lambda_0_5,5313,Quimper,14672.0,1410.0,1587.5670942654724,-177.5670942654724,9.610141766630315,10.820386411296841,-1.2102446446665258
fixed_huber_absolute_energy_only_lambda_0_5,5314,Quimperlé,2724.0,309.0,189.3425622613085,119.6574377386915,11.343612334801762,6.9509016982859215,4.39271063651584
fixed_huber_absolute_energy_only_lambda_0_5,5315,Rennes,46076.0,4153.0,4112.136661432034,40.86333856796591,9.013369216077786,8.924682397413044,0.08868681866474226
fixed_huber_absolute_energy_only_lambda_0_5,5316,Saint-Brieuc,10070.0,1169.0,986.5973190905281,182.40268090947188,11.608738828202583,9.797391450750032,1.8113473774525506
fixed_huber_absolute_energy_only_lambda_0_5,5317,Saint-Malo,9352.0,938.0,826.0463944691523,111.95360553084765,10.029940119760479,8.832831420756548,1.1971086990039304
fixed_huber_absolute_energy_only_lambda_0_5,5318,Vannes,13538.0,1481.0,1331.8240669007487,149.17593309925132,10.9395774855961,9.837672232979381,1.101905252616719
fixed_huber_absolute_energy_only_lambda_0_5,5319,Vitré,4217.0,318.0,233.7545491687506,84.2454508312494,7.540905857244487,5.543147952780427,1.99775790446406
fixed_huber_absolute_energy_only_lambda_0_5,7501,Agen,8558.0,701.0,778.9282797935653,-77.92827979356525,8.191166160317831,9.101756015348975,-0.9105898550311444
fixed_huber_absolute_energy_only_lambda_0_5,7502,Angoulême,13117.0,835.0,799.8848402980298,35.11515970197024,6.365784859342838,6.098077611481511,0.2677072478613276
fixed_huber_absolute_energy_only_lambda_0_5,7503,Bayonne,31532.0,1940.0,2271.992203541402,-331.992203541402,6.152480020296841,7.205353937401377,-1.0528739171045354
fixed_huber_absolute_energy_only_lambda_0_5,7504,Bergerac,7131.0,404.0,308.5134217646232,95.48657823537678,5.665404571588837,4.3263696783708205,1.3390348932180167
fixed_huber_absolute_energy_only_lambda_0_5,7505,Bordeaux,113073.0,10742.0,11747.984928778016,-1005.9849287780162,9.500057484987574,10.389734887000447,-0.8896774020128735
fixed_huber_absolute_energy_only_lambda_0_5,7506,Bressuire,4792.0,307.0,357.01965764096917,-50.01965764096917,6.406510851419031,7.45032674542924,-1.0438158940102085
fixed_huber_absolute_energy_only_lambda_0_5,7507,Brive-la-Gaillarde,7564.0,793.0,878.7746041332387,-85.77460413323865,10.483870967741936,11.61785568658433,-1.1339847188423935
fixed_huber_absolute_energy_only_lambda_0_5,7508,Châtellerault,4151.0,371.0,274.81985210216385,96.18014789783615,8.937605396290051,6.620569792873135,2.317035603416916
fixed_huber_absolute_energy_only_lambda_0_5,7509,Cognac,7004.0,393.0,269.9807671700587,123.0192328299413,5.611079383209595,3.854665436465715,1.75641394674388
fixed_huber_absolute_energy_only_lambda_0_5,7510,Dax,11826.0,885.0,725.8461204543232,159.15387954567677,7.483510908168442,6.137714531154432,1.3457963770140093
fixed_huber_absolute_energy_only_lambda_0_5,7511,Guéret,5730.0,504.0,450.1408514348168,53.859148565183204,8.795811518324607,7.855861281584936,0.939950236739671
fixed_huber_absolute_energy_only_lambda_0_5,7512,La Rochelle,19360.0,2103.0,2301.6120474724003,-198.61204747240026,10.862603305785123,11.888491980745869,-1.0258886749607452
fixed_huber_absolute_energy_only_lambda_0_5,7513,La Teste-de-Buch,14093.0,1076.0,1200.6519044576007,-124.65190445760072,7.634996097353295,8.51949126841411,-0.8844951710608155
fixed_huber_absolute_energy_only_lambda_0_5,7514,Langon,7945.0,1106.0,943.6875964363758,162.31240356362423,13.920704845814976,11.877754517764327,2.042950328050649
fixed_huber_absolute_energy_only_lambda_0_5,7515,Lesparre-Médoc,5071.0,251.0,189.13718192442866,61.86281807557134,4.949714060343128,3.7297807518128314,1.2199333085302966
fixed_huber_absolute_energy_only_lambda_0_5,7516,Libourne,10494.0,975.0,758.6387653699985,216.3612346300015,9.291023441966837,7.229262105679422,2.0617613362874154
fixed_huber_absolute_energy_only_lambda_0_5,7517,Limoges,16573.0,1864.0,1857.1313733215625,6.868626678437522,11.247209316357932,11.205764637190384,0.04144467916754735
fixed_huber_absolute_energy_only_lambda_0_5,7518,Marmande,5523.0,378.0,445.5816176786668,-67.58161767866682,6.844106463878327,8.067746110423082,-1.223639646544755
fixed_huber_absolute_energy_only_lambda_0_5,7519,Mont-de-Marsan,7523.0,883.0,858.431276396306,24.568723603694025,11.737338827595375,11.410757362705118,0.32658146489025697
fixed_huber_absolute_energy_only_lambda_0_5,7520,Niort,10026.0,774.0,655.4602309100837,118.53976908991626,7.719928186714542,6.537604537303847,1.1823236494106952
fixed_huber_absolute_energy_only_lambda_0_5,7521,Oloron-Sainte-Marie,3310.0,170.0,150.24164771109838,19.75835228890162,5.13595166163142,4.539022589459166,0.5969290721722542
fixed_huber_absolute_energy_only_lambda_0_5,7522,Pau,19638.0,1729.0,1604.218754357751,124.7812456422489,8.804358896017925,8.168951799357119,0.6354070966608063
fixed_huber_absolute_energy_only_lambda_0_5,7523,Périgueux,12592.0,864.0,985.1293488735923,-121.12934887359233,6.861499364675986,7.823454168309977,-0.9619548036339918
fixed_huber_absolute_energy_only_lambda_0_5,7524,Poitiers,17461.0,1557.0,1213.7816559628682,343.2183440371318,8.91701506213848,6.951386839029084,1.9656282231093964
fixed_huber_absolute_energy_only_lambda_0_5,7525,Rochefort,4372.0,349.0,326.71913920592874,22.28086079407126,7.982616651418114,7.472990375249972,0.5096262761681425
fixed_huber_absolute_energy_only_lambda_0_5,7526,Royan,8744.0,835.0,899.2256804580243,-64.22568045802427,9.549405306495883,10.283916748147579,-0.734511441651696
fixed_huber_absolute_energy_only_lambda_0_5,7527,Saint-Junien,4445.0,199.0,228.76679984659881,-29.766799846598815,4.476940382452193,5.146609670339681,-0.6696692878874879
fixed_huber_absolute_energy_only_lambda_0_5,7528,Saintes,7221.0,505.0,358.0741260981017,146.92587390189829,6.993491206204126,4.958788617893668,2.0347025883104584
fixed_huber_absolute_energy_only_lambda_0_5,7529,Sarlat-la-Canéda,4399.0,351.0,257.808249547747,93.19175045225302,7.9790861559445325,5.860610355711457,2.1184758002330755
fixed_huber_absolute_energy_only_lambda_0_5,7530,Thouars,2650.0,163.0,117.92693752815887,45.073062471841126,6.150943396226415,4.450073114270146,1.700870281956269
fixed_huber_absolute_energy_only_lambda_0_5,7531,Tulle,4046.0,333.0,241.80876051081373,91.19123948918627,8.230350963914978,5.97648938484463,2.253861579070348
fixed_huber_absolute_energy_only_lambda_0_5,7532,Villeneuve-sur-Lot,5317.0,498.0,427.6854930946398,70.31450690536019,9.366183938311078,8.04373693990295,1.3224469984081288
fixed_huber_absolute_energy_only_lambda_0_5,7601,Agde-Pézenas,7391.0,816.0,813.5433758651816,2.456624134818412,11.040454606954404,11.007216558857822,0.03323804809658171
fixed_huber_absolute_energy_only_lambda_0_5,7602,Albi,15774.0,1020.0,1098.6676991759987,-78.66769917599868,6.466337010270065,6.965054514872566,-0.4987175046025012
fixed_huber_absolute_energy_only_lambda_0_5,7603,Alès-Le Vigan,12365.0,1151.0,1028.328340550776,122.67165944922408,9.308532147189648,8.31644432309564,0.9920878240940088
fixed_huber_absolute_energy_only_lambda_0_5,7604,Auch,9844.0,769.0,782.2282443946233,-13.228244394623289,7.8118650954896385,7.946243847974638,-0.13437875248499953
fixed_huber_absolute_energy_only_lambda_0_5,7605,Bagnols-sur-Cèze,4442.0,414.0,418.5947915019474,-4.594791501947384,9.320126069338135,9.423565769967299,-0.10343970062916341
fixed_huber_absolute_energy_only_lambda_0_5,7606,Béziers,17930.0,1593.0,1374.1139814111043,218.8860185888957,8.884551031790295,7.663770113837725,1.2207809179525695
fixed_huber_absolute_energy_only_lambda_0_5,7607,Cahors,5135.0,500.0,548.8611541780765,-48.861154178076504,9.737098344693282,10.688630071627585,-0.951531726934304
fixed_huber_absolute_energy_only_lambda_0_5,7608,Carcassonne-Limoux,12172.0,1235.0,1110.2016966104597,124.79830338954025,10.146237265856064,9.120947228150342,1.0252900377057212
fixed_huber_absolute_energy_only_lambda_0_5,7609,Castelsarrasin-Moissac,4073.0,256.0,194.79662952643184,61.20337047356816,6.285293395531549,4.782632691540187,1.5026607039913618
fixed_huber_absolute_energy_only_lambda_0_5,7610,Castres-Mazamet,9331.0,771.0,681.821683838124,89.17831616187596,8.262779980709462,7.307059091609947,0.9557208890995152
fixed_huber_absolute_energy_only_lambda_0_5,7611,Figeac-Villefranche,5245.0,341.0,316.02640043465453,24.973599565345467,6.501429933269781,6.025288854807522,0.47614107846225906
fixed_huber_absolute_energy_only_lambda_0_5,7612,Foix-Pamiers,8309.0,596.0,631.3227632205044,-35.322763220504385,7.172944999398243,7.598059492363755,-0.4251144929655126
fixed_huber_absolute_energy_only_lambda_0_5,7613,Mende,3336.0,449.0,428.3696219748123,20.630378025187724,13.459232613908872,12.840816006439217,0.6184166074696549
fixed_huber_absolute_energy_only_lambda_0_5,7614,Millau,3639.0,209.0,102.85916232310319,106.14083767689681,5.743336081341028,2.8265776950564216,2.9167583862846067
fixed_huber_absolute_energy_only_lambda_0_5,7615,Montauban,12563.0,878.0,910.0595657688791,-32.05956576887911,6.9887765661068215,7.243966932809672,-0.2551903667028501
fixed_huber_absolute_energy_only_lambda_0_5,7616,Montpellier,74914.0,5347.0,5716.603511376266,-369.6035113762664,7.1375176869477,7.630888100189906,-0.49337041324220543
fixed_huber_absolute_energy_only_lambda_0_5,7617,Narbonne,11654.0,1246.0,1032.9768952904415,213.02310470955854,10.691608031577141,8.863711131718222,1.827896899858919
fixed_huber_absolute_energy_only_lambda_0_5,7618,Nîmes,28695.0,2289.0,1661.8978636008378,627.1021363991622,7.976999477260847,5.791593879075929,2.185405598184918
fixed_huber_absolute_energy_only_lambda_0_5,7619,Nord-du-Lot,3036.0,485.0,410.0153845755285,74.98461542447149,15.974967061923584,13.505118069022679,2.4698489929009053
fixed_huber_absolute_energy_only_lambda_0_5,7620,Perpignan,36860.0,3762.0,4095.3835409815647,-333.3835409815647,10.206185567010309,11.11064444107858,-0.904458874068272
fixed_huber_absolute_energy_only_lambda_0_5,7621,Rodez,8420.0,533.0,450.8825202760786,82.1174797239214,6.330166270783848,5.35489929068977,0.9752669800940783
fixed_huber_absolute_energy_only_lambda_0_5,7622,Saint-Gaudens,7796.0,582.0,529.9251159639612,52.07488403603884,7.465366854797333,6.797397588044653,0.6679692667526798
fixed_huber_absolute_energy_only_lambda_0_5,7623,Sète,7944.0,653.0,497.0796417660913,155.9203582339087,8.220040281973818,6.25729659826399,1.962743683709828
fixed_huber_absolute_energy_only_lambda_0_5,7624,Tarbes-Lourdes,14236.0,1119.0,1094.2286472916908,24.771352708309223,7.860354032031469,7.686349025651102,0.17400500638036753
fixed_huber_absolute_energy_only_lambda_0_5,7625,Toulouse,109753.0,9319.0,10242.483806200675,-923.4838062006747,8.490884076061702,9.33230417956746,-0.841420103505758
fixed_huber_absolute_energy_only_lambda_0_5,8401,Annecy,25492.0,2127.0,2121.556060655542,5.443939344458158,8.343794131492233,8.322438649990357,0.021355481501876383
fixed_huber_absolute_energy_only_lambda_0_5,8402,Aubenas,8653.0,978.0,814.6816570728943,163.31834292710573,11.302438460649485,9.415019728104637,1.8874187325448482
fixed_huber_absolute_energy_only_lambda_0_5,8403,Aurillac,3828.0,638.0,608.8945840337321,29.105415966267856,16.666666666666664,15.906337095970013,0.7603295706966513
fixed_huber_absolute_energy_only_lambda_0_5,8404,Belley,2990.0,228.0,245.40385526742398,-17.403855267423978,7.625418060200668,8.207486798241606,-0.5820687380409373
fixed_huber_absolute_energy_only_lambda_0_5,8405,Bourg-en-Bresse,15036.0,1206.0,1334.1827347349986,-128.18273473499858,8.02075019952115,8.873255751097357,-0.8525055515762077
fixed_huber_absolute_energy_only_lambda_0_5,8406,Bourgoin-Jallieu,16502.0,1170.0,1167.010905167685,2.989094832315004,7.090049690946552,7.071936160269574,0.018113530676978407
fixed_huber_absolute_energy_only_lambda_0_5,8407,Chambéry,18879.0,1528.0,1597.6152624286196,-69.61526242861964,8.093649028020552,8.462393465907196,-0.3687444378866438
fixed_huber_absolute_energy_only_lambda_0_5,8408,Clermont-Ferrand,28292.0,2942.0,3159.403315496281,-217.4033154962808,10.398699278948111,11.167126097470243,-0.7684268185221317
fixed_huber_absolute_energy_only_lambda_0_5,8409,Grenoble,41605.0,3111.0,3517.2457052933514,-406.2457052933514,7.477466650642952,8.453901466875019,-0.9764348162320671
fixed_huber_absolute_energy_only_lambda_0_5,8410,Issoire,4273.0,534.0,438.34303608254265,95.65696391745735,12.497074654809268,10.258437539961214,2.2386371148480535
fixed_huber_absolute_energy_only_lambda_0_5,8411,La Maurienne,2509.0,242.0,763.0483495867163,-521.0483495867163,9.645277002789957,30.41244916646936,-20.767172163679405
fixed_huber_absolute_energy_only_lambda_0_5,8412,La Plaine du Forez,4615.0,282.0,301.8571744687099,-19.8571744687099,6.1105092091007585,6.540783845475838,-0.43027463637507957
fixed_huber_absolute_energy_only_lambda_0_5,8413,La Tarentaise,10946.0,1036.0,903.9812091136596,132.0187908863404,9.464644619038918,8.258552979295263,1.2060916397436543
fixed_huber_absolute_energy_only_lambda_0_5,8414,La Vallée de l'Arve,5901.0,702.0,761.5773771451627,-59.5773771451627,11.896288764616166,12.905903696749071,-1.009614932132905
fixed_huber_absolute_energy_only_lambda_0_5,8415,Le Chablais,8713.0,617.0,545.6419951909213,71.3580048090787,7.081372661540228,6.2623894776876075,0.8189831838526205
fixed_huber_absolute_energy_only_lambda_0_5,8416,Le Genevois Français,22417.0,2133.0,2364.9317600722998,-231.93176007229977,9.515100147209706,10.549724584343577,-1.0346244371338713
fixed_huber_absolute_energy_only_lambda_0_5,8417,Le Livradois,4170.0,487.0,456.2319292491262,30.76807075087379,11.678657074340528,10.940813651058184,0.7378434232823441
fixed_huber_absolute_energy_only_lambda_0_5,8418,Le Mont Blanc,6721.0,320.0,227.50347671580448,92.49652328419552,4.761196250557952,3.3849646885255837,1.3762315620323684
fixed_huber_absolute_energy_only_lambda_0_5,8419,Le Puy-en-Velay,5812.0,584.0,532.5066545144255,51.49334548557454,10.048176187198898,9.162192954480822,0.8859832327180754
fixed_huber_absolute_energy_only_lambda_0_5,8420,Les Sources de la Loire,4225.0,427.0,334.8790852112843,92.12091478871571,10.106508875739644,7.9261321943499246,2.1803766813897196
fixed_huber_absolute_energy_only_lambda_0_5,8421,Lyon,170484.0,9532.0,10679.517017809536,-1147.517017809536,5.591140517585228,6.264234190780094,-0.6730936731948658
fixed_huber_absolute_energy_only_lambda_0_5,8422,Montélimar,6997.0,508.0,531.6212587787572,-23.621258778757237,7.2602543947406035,7.597845630681109,-0.3375912359405051
fixed_huber_absolute_energy_only_lambda_0_5,8423,Montluçon,5096.0,413.0,265.52740913982893,147.47259086017107,8.104395604395604,5.210506458787852,2.8938891456077522
fixed_huber_absolute_energy_only_lambda_0_5,8424,Moulins,4458.0,362.0,418.34737119571287,-56.34737119571287,8.120233288470166,9.384194060020477,-1.2639607715503107
fixed_huber_absolute_energy_only_lambda_0_5,8425,Oyonnax,3025.0,347.0,270.20525318086607,76.79474681913393,11.47107438016529,8.932405063830283,2.5386693163350067
fixed_huber_absolute_energy_only_lambda_0_5,8426,Roanne,7121.0,493.0,334.879242283492,158.12075771650802,6.92318494593456,4.702699652906783,2.220485293027777
fixed_huber_absolute_energy_only_lambda_0_5,8427,Romans-sur-Isère,6317.0,651.0,707.0370971158532,-56.03709711585316,10.305524774418236,11.192608787650043,-0.8870840132318065
fixed_huber_absolute_energy_only_lambda_0_5,8428,Saint-Étienne,33237.0,2476.0,2837.4460756465687,-361.4460756465687,7.449529139212324,8.537010186378339,-1.0874810471660146
fixed_huber_absolute_energy_only_lambda_0_5,8429,Saint-Flour,1562.0,201.0,163.28452425380152,37.71547574619848,12.868117797695264,10.453554689744015,2.414563107951249
fixed_huber_absolute_energy_only_lambda_0_5,8430,Tarare,2862.0,201.0,100.83944547944168,100.16055452055832,7.023060796645702,3.523390827373923,3.499669969271779
fixed_huber_absolute_energy_only_lambda_0_5,8431,Valence,19108.0,1233.0,1426.8768095621544,-193.87680956215445,6.452794640988067,7.467431492370497,-1.0146368513824298
fixed_huber_absolute_energy_only_lambda_0_5,8432,Vichy,7643.0,764.0,617.9968639323274,146.00313606767259,9.996074839722622,8.085789139504481,1.9102857002181413
fixed_huber_absolute_energy_only_lambda_0_5,8433,Vienne-Annonay,14940.0,1149.0,824.8474833803148,324.15251661968523,7.690763052208835,5.521067492505454,2.1696955597033813
fixed_huber_absolute_energy_only_lambda_0_5,8434,Villefranche-sur-Saône,12277.0,931.0,989.6073543276075,-58.60735432760748,7.583285819011159,8.060661027348761,-0.4773752083376017
fixed_huber_absolute_energy_only_lambda_0_5,8435,Voiron,12244.0,1337.0,1086.2786305012141,250.72136949878586,10.919634106501142,8.871926090339874,2.047708016161268
fixed_huber_absolute_energy_only_lambda_0_5,9301,Aix-en-Provence,39376.0,3066.0,3103.507207013099,-37.507207013099105,7.786468915075173,7.8817228946899105,-0.09525397961473736
fixed_huber_absolute_energy_only_lambda_0_5,9302,Briançon,3081.0,172.0,139.32155987095507,32.67844012904493,5.5826030509574815,4.521959099998542,1.0606439509589398
fixed_huber_absolute_energy_only_lambda_0_5,9303,Brignoles,11283.0,1354.0,1132.9142705880931,221.08572941190687,12.000354515643002,10.040895777613162,1.9594587380298396
fixed_huber_absolute_energy_only_lambda_0_5,9304,Cannes,49818.0,4168.0,3312.2532168028447,855.7467831971553,8.36645389216749,6.6487077297419495,1.7177461624255406
fixed_huber_absolute_energy_only_lambda_0_5,9305,Carpentras,7373.0,796.0,843.993964350667,-47.993964350667056,10.796148107961482,11.447090252958999,-0.6509421449975168
fixed_huber_absolute_energy_only_lambda_0_5,9306,Cavaillon,10107.0,901.0,964.4976350730517,-63.4976350730517,8.91461363411497,9.54286766669686,-0.628254032581891
fixed_huber_absolute_energy_only_lambda_0_5,9307,Digne-les-Bains,5585.0,495.0,432.4474749683968,62.55252503160318,8.863025962399282,7.7430165616543745,1.120009400744908
fixed_huber_absolute_energy_only_lambda_0_5,9308,Draguignan,10084.0,755.0,785.978731388931,-30.97873138893101,7.487108290360968,7.79431506732379,-0.30720677696282195
fixed_huber_absolute_energy_only_lambda_0_5,9309,Fréjus,12778.0,1048.0,983.5122216866043,64.48777831339567,8.20159649397402,7.696918310272377,0.5046781837016425
fixed_huber_absolute_energy_only_lambda_0_5,9310,Gap,7699.0,1088.0,946.5383304100824,141.46166958991762,14.13170541628783,12.294302252371509,1.8374031639163206
fixed_huber_absolute_energy_only_lambda_0_5,9311,Manosque,6767.0,505.0,460.75289359214753,44.24710640785247,7.462686567164178,6.808820653053754,0.6538659141104244
fixed_huber_absolute_energy_only_lambda_0_5,9312,Marseille,121742.0,16189.0,14259.255178673637,1929.7448213263633,13.297793694862905,11.712683526370222,1.5851101684926832
fixed_huber_absolute_energy_only_lambda_0_5,9313,Martigues-Salon,21774.0,1852.0,1667.9581199166287,184.04188008337132,8.505557086433361,7.660320198018869,0.8452368884144921
fixed_huber_absolute_energy_only_lambda_0_5,9314,Menton,7074.0,546.0,487.38307488183204,58.616925118167956,7.718405428329092,6.889780532680691,0.8286248956484012
fixed_huber_absolute_energy_only_lambda_0_5,9315,Nice,67493.0,6251.0,4958.8508150044345,1292.1491849955655,9.261701213459174,7.347207584496814,1.9144936289623606
fixed_huber_absolute_energy_only_lambda_0_5,9316,Orange,4844.0,523.0,561.7948462622729,-38.79484626227293,10.796862097440133,11.59774661978268,-0.800884522342546
fixed_huber_absolute_energy_only_lambda_0_5,9317,Sainte-Maxime,8478.0,1025.0,975.2433132647302,49.756686735269795,12.090115593300306,11.503223794110994,0.5868917991893117
fixed_huber_absolute_energy_only_lambda_0_5,9318,Toulon,47170.0,3652.0,4108.65578640248,-456.65578640247986,7.742209031163876,8.710315425911554,-0.9681063947476787
fixed_huber_absolute_lag_only_lambda_0_5,0051,Alençon,4974.0,388.0,283.5654051576232,104.43459484237678,7.800562927221552,5.700953059059574,2.099609868161978
fixed_huber_absolute_lag_only_lambda_0_5,0052,Arles,10789.0,880.0,863.5696415210064,16.43035847899364,8.156455649272406,8.004167592186546,0.15228805708586002
fixed_huber_absolute_lag_only_lambda_0_5,0053,Avignon,24075.0,2021.0,1943.7994535764637,77.20054642353625,8.39460020768432,8.073933348188843,0.3206668594954767
fixed_huber_absolute_lag_only_lambda_0_5,0054,Beauvais,14089.0,1198.0,912.0721582045117,285.92784179548835,8.503087515082688,6.4736472297857315,2.029440285296957
fixed_huber_absolute_lag_only_lambda_0_5,0055,Bollène-Pierrelatte,4987.0,471.0,367.89628891238385,103.10371108761615,9.444555845197513,7.377106254509401,2.0674495906881125
fixed_huber_absolute_lag_only_lambda_0_5,0056,Cosne-Cours-sur-Loire,3135.0,255.0,241.43976451677656,13.560235483223437,8.133971291866029,7.70142789527198,0.43254339659404906
fixed_huber_absolute_lag_only_lambda_0_5,0057,Dreux,7998.0,679.0,511.548654671893,167.45134532810698,8.4896224056014,6.395957172691835,2.093665232909565
fixed_huber_absolute_lag_only_lambda_0_5,0058,La Vallée de la Bresle-Vimeu,2671.0,270.0,295.2562780422252,-25.256278042225176,10.108573567952078,11.054147436998322,-0.9455738690462443
fixed_huber_absolute_lag_only_lambda_0_5,0059,Mâcon,9887.0,838.0,873.9225423678884,-35.922542367888354,8.475776271872155,8.839107336582263,-0.363331064710108
fixed_huber_absolute_lag_only_lambda_0_5,0060,Nevers,6708.0,610.0,667.8168811911562,-57.8168811911562,9.093619558735838,9.95552893844896,-0.8619093797131221
fixed_huber_absolute_lag_only_lambda_0_5,0061,Nogent-le-Rotrou,2903.0,294.0,323.1397966793263,-29.13979667932631,10.127454357561144,11.131236537351922,-1.0037821797907789
fixed_huber_absolute_lag_only_lambda_0_5,0062,Redon,3945.0,480.0,396.19462687529983,83.80537312470017,12.167300380228136,10.042956321300375,2.124344058927761
