country,territory_id,observation_year,sector_id,observed_value,lag1_value,velocity,structural_mask,observation_mask
PT,1111601,2008,BE,6.0,,,1,0
PT,1111601,2009,BE,7.0,6.0,0.16666666666666674,1,1
PT,1111601,2010,BE,8.0,7.0,0.1428571428571428,1,1
PT,1111601,2011,BE,8.0,8.0,0.0,1,1
PT,1111601,2012,BE,6.0,8.0,-0.25,1,1
PT,1111601,2013,BE,6.0,6.0,0.0,1,1
PT,1111601,2014,BE,16.0,6.0,1.6666666666666665,1,1
PT,1111601,2015,BE,14.0,16.0,-0.125,1,1
PT,1111601,2016,BE,21.0,14.0,0.5,1,1
PT,1111601,2017,BE,9.0,21.0,-0.5714285714285714,1,1
PT,1111601,2018,BE,17.0,9.0,0.8888888888888888,1,1
PT,1111601,2019,BE,7.0,17.0,-0.5882352941176471,1,1
PT,1111601,2020,BE,11.0,7.0,0.5714285714285714,1,1
PT,1111601,2021,BE,6.0,11.0,-0.4545454545454546,1,1
PT,1111601,2022,BE,9.0,6.0,0.5,1,1
PT,1111601,2023,BE,11.0,9.0,0.22222222222222232,1,1
PT,1111601,2008,FZ,40.0,,,1,0
PT,1111601,2009,FZ,28.0,40.0,-0.30000000000000004,1,1
PT,1111601,2010,FZ,31.0,28.0,0.1071428571428572,1,1
PT,1111601,2011,FZ,37.0,31.0,0.19354838709677424,1,1
PT,1111601,2012,FZ,25.0,37.0,-0.32432432432432434,1,1
PT,1111601,2013,FZ,36.0,25.0,0.43999999999999995,1,1
PT,1111601,2014,FZ,28.0,36.0,-0.2222222222222222,1,1
PT,1111601,2015,FZ,38.0,28.0,0.3571428571428572,1,1
PT,1111601,2016,FZ,45.0,38.0,0.18421052631578938,1,1
PT,1111601,2017,FZ,20.0,45.0,-0.5555555555555556,1,1
PT,1111601,2018,FZ,48.0,20.0,1.4,1,1
PT,1111601,2019,FZ,40.0,48.0,-0.16666666666666663,1,1
PT,1111601,2020,FZ,40.0,40.0,0.0,1,1
PT,1111601,2021,FZ,39.0,40.0,-0.025000000000000022,1,1
PT,1111601,2022,FZ,29.0,39.0,-0.2564102564102564,1,1
PT,1111601,2023,FZ,42.0,29.0,0.4482758620689655,1,1
PT,1111601,2008,GI,64.0,,,1,0
PT,1111601,2009,GI,72.0,64.0,0.125,1,1
PT,1111601,2010,GI,60.0,72.0,-0.16666666666666663,1,1
PT,1111601,2011,GI,74.0,60.0,0.2333333333333334,1,1
PT,1111601,2012,GI,50.0,74.0,-0.32432432432432434,1,1
PT,1111601,2013,GI,81.0,50.0,0.6200000000000001,1,1
PT,1111601,2014,GI,86.0,81.0,0.06172839506172845,1,1
PT,1111601,2015,GI,82.0,86.0,-0.046511627906976716,1,1
PT,1111601,2016,GI,74.0,82.0,-0.09756097560975607,1,1
PT,1111601,2017,GI,77.0,74.0,0.04054054054054057,1,1
PT,1111601,2018,GI,108.0,77.0,0.4025974025974026,1,1
PT,1111601,2019,GI,67.0,108.0,-0.37962962962962965,1,1
PT,1111601,2020,GI,70.0,67.0,0.04477611940298498,1,1
PT,1111601,2021,GI,86.0,70.0,0.22857142857142865,1,1
PT,1111601,2022,GI,71.0,86.0,-0.17441860465116277,1,1
PT,1111601,2023,GI,77.0,71.0,0.08450704225352124,1,1
PT,1111601,2008,JZ,3.0,,,1,0
PT,1111601,2009,JZ,1.0,3.0,-0.6666666666666667,1,1
PT,1111601,2010,JZ,4.0,1.0,3.0,1,1
PT,1111601,2011,JZ,1.0,4.0,-0.75,1,1
PT,1111601,2012,JZ,2.0,1.0,1.0,1,1
PT,1111601,2013,JZ,1.0,2.0,-0.5,1,1
PT,1111601,2014,JZ,2.0,1.0,1.0,1,1
PT,1111601,2015,JZ,1.0,2.0,-0.5,1,1
PT,1111601,2016,JZ,2.0,1.0,1.0,1,1
PT,1111601,2017,JZ,2.0,2.0,0.0,1,1
PT,1111601,2018,JZ,5.0,2.0,1.5,1,1
PT,1111601,2019,JZ,1.0,5.0,-0.8,1,1
PT,1111601,2020,JZ,3.0,1.0,2.0,1,1
PT,1111601,2021,JZ,3.0,3.0,0.0,1,1
PT,1111601,2022,JZ,6.0,3.0,1.0,1,1
PT,1111601,2023,JZ,7.0,6.0,0.16666666666666674,1,1
PT,1111601,2008,KZ,,,,0,0
PT,1111601,2009,KZ,,,,0,0
PT,1111601,2010,KZ,,,,0,0
PT,1111601,2011,KZ,,,,0,0
PT,1111601,2012,KZ,,,,0,0
PT,1111601,2013,KZ,,,,0,0
PT,1111601,2014,KZ,,,,0,0
PT,1111601,2015,KZ,,,,0,0
PT,1111601,2016,KZ,,,,0,0
PT,1111601,2017,KZ,,,,0,0
PT,1111601,2018,KZ,,,,0,0
PT,1111601,2019,KZ,,,,0,0
PT,1111601,2020,KZ,,,,0,0
PT,1111601,2021,KZ,,,,0,0
PT,1111601,2022,KZ,,,,0,0
PT,1111601,2023,KZ,,,,0,0
PT,1111601,2008,LZ,8.0,,,1,0
PT,1111601,2009,LZ,2.0,8.0,-0.75,1,1
PT,1111601,2010,LZ,5.0,2.0,1.5,1,1
PT,1111601,2011,LZ,2.0,5.0,-0.6,1,1
PT,1111601,2012,LZ,2.0,2.0,0.0,1,1
PT,1111601,2013,LZ,3.0,2.0,0.5,1,1
PT,1111601,2014,LZ,4.0,3.0,0.33333333333333326,1,1
PT,1111601,2015,LZ,4.0,4.0,0.0,1,1
PT,1111601,2016,LZ,7.0,4.0,0.75,1,1
PT,1111601,2017,LZ,9.0,7.0,0.2857142857142858,1,1
PT,1111601,2018,LZ,4.0,9.0,-0.5555555555555556,1,1
PT,1111601,2019,LZ,13.0,4.0,2.25,1,1
PT,1111601,2020,LZ,6.0,13.0,-0.5384615384615384,1,1
PT,1111601,2021,LZ,8.0,6.0,0.33333333333333326,1,1
PT,1111601,2022,LZ,14.0,8.0,0.75,1,1
PT,1111601,2023,LZ,7.0,14.0,-0.5,1,1
PT,1111601,2008,MN,71.0,,,1,0
PT,1111601,2009,MN,45.0,71.0,-0.3661971830985915,1,1
PT,1111601,2010,MN,48.0,45.0,0.06666666666666665,1,1
PT,1111601,2011,MN,57.0,48.0,0.1875,1,1
PT,1111601,2012,MN,39.0,57.0,-0.3157894736842105,1,1
PT,1111601,2013,MN,37.0,39.0,-0.05128205128205132,1,1
PT,1111601,2014,MN,31.0,37.0,-0.16216216216216217,1,1
PT,1111601,2015,MN,48.0,31.0,0.5483870967741935,1,1
PT,1111601,2016,MN,50.0,48.0,0.04166666666666674,1,1
PT,1111601,2017,MN,56.0,50.0,0.1200000000000001,1,1
PT,1111601,2018,MN,63.0,56.0,0.125,1,1
PT,1111601,2019,MN,55.0,63.0,-0.12698412698412698,1,1
PT,1111601,2020,MN,48.0,55.0,-0.12727272727272732,1,1
PT,1111601,2021,MN,61.0,48.0,0.27083333333333326,1,1
PT,1111601,2022,MN,77.0,61.0,0.2622950819672132,1,1
PT,1111601,2023,MN,76.0,77.0,-0.012987012987012991,1,1
PT,1111601,2008,OQ,41.0,,,1,0
PT,1111601,2009,OQ,60.0,41.0,0.46341463414634143,1,1
PT,1111601,2010,OQ,60.0,60.0,0.0,1,1
PT,1111601,2011,OQ,40.0,60.0,-0.33333333333333337,1,1
PT,1111601,2012,OQ,32.0,40.0,-0.19999999999999996,1,1
PT,1111601,2013,OQ,615.0,32.0,18.21875,1,1
PT,1111601,2014,OQ,489.0,615.0,-0.20487804878048776,1,1
PT,1111601,2015,OQ,166.0,489.0,-0.6605316973415133,1,1
PT,1111601,2016,OQ,107.0,166.0,-0.35542168674698793,1,1
PT,1111601,2017,OQ,120.0,107.0,0.12149532710280364,1,1
PT,1111601,2018,OQ,168.0,120.0,0.3999999999999999,1,1
PT,1111601,2019,OQ,118.0,168.0,-0.29761904761904767,1,1
PT,1111601,2020,OQ,106.0,118.0,-0.10169491525423724,1,1
PT,1111601,2021,OQ,147.0,106.0,0.3867924528301887,1,1
PT,1111601,2022,OQ,109.0,147.0,-0.25850340136054417,1,1
PT,1111601,2023,OQ,121.0,109.0,0.11009174311926606,1,1
PT,1111601,2008,RU,17.0,,,1,0
PT,1111601,2009,RU,8.0,17.0,-0.5294117647058824,1,1
PT,1111601,2010,RU,9.0,8.0,0.125,1,1
PT,1111601,2011,RU,11.0,9.0,0.22222222222222232,1,1
PT,1111601,2012,RU,13.0,11.0,0.18181818181818188,1,1
PT,1111601,2013,RU,16.0,13.0,0.23076923076923084,1,1
PT,1111601,2014,RU,23.0,16.0,0.4375,1,1
PT,1111601,2015,RU,14.0,23.0,-0.3913043478260869,1,1
PT,1111601,2016,RU,16.0,14.0,0.1428571428571428,1,1
PT,1111601,2017,RU,12.0,16.0,-0.25,1,1
PT,1111601,2018,RU,17.0,12.0,0.41666666666666674,1,1
PT,1111601,2019,RU,26.0,17.0,0.5294117647058822,1,1
PT,1111601,2020,RU,14.0,26.0,-0.46153846153846156,1,1
PT,1111601,2021,RU,17.0,14.0,0.2142857142857142,1,1
PT,1111601,2022,RU,22.0,17.0,0.2941176470588236,1,1
PT,1111601,2023,RU,24.0,22.0,0.09090909090909083,1,1
PT,1111602,2008,BE,7.0,,,1,0
PT,1111602,2009,BE,8.0,7.0,0.1428571428571428,1,1
PT,1111602,2010,BE,5.0,8.0,-0.375,1,1
PT,1111602,2011,BE,4.0,5.0,-0.19999999999999996,1,1
PT,1111602,2012,BE,8.0,4.0,1.0,1,1
PT,1111602,2013,BE,12.0,8.0,0.5,1,1
PT,1111602,2014,BE,11.0,12.0,-0.08333333333333337,1,1
PT,1111602,2015,BE,14.0,11.0,0.2727272727272727,1,1
PT,1111602,2016,BE,9.0,14.0,-0.3571428571428571,1,1
PT,1111602,2017,BE,5.0,9.0,-0.4444444444444444,1,1
PT,1111602,2018,BE,8.0,5.0,0.6000000000000001,1,1
PT,1111602,2019,BE,8.0,8.0,0.0,1,1
PT,1111602,2020,BE,10.0,8.0,0.25,1,1
PT,1111602,2021,BE,9.0,10.0,-0.09999999999999998,1,1
PT,1111602,2022,BE,12.0,9.0,0.33333333333333326,1,1
PT,1111602,2023,BE,10.0,12.0,-0.16666666666666663,1,1
PT,1111602,2008,FZ,32.0,,,1,0
PT,1111602,2009,FZ,29.0,32.0,-0.09375,1,1
PT,1111602,2010,FZ,28.0,29.0,-0.03448275862068961,1,1
PT,1111602,2011,FZ,26.0,28.0,-0.0714285714285714,1,1
PT,1111602,2012,FZ,21.0,26.0,-0.1923076923076923,1,1
PT,1111602,2013,FZ,37.0,21.0,0.7619047619047619,1,1
PT,1111602,2014,FZ,22.0,37.0,-0.4054054054054054,1,1
PT,1111602,2015,FZ,32.0,22.0,0.4545454545454546,1,1
PT,1111602,2016,FZ,31.0,32.0,-0.03125,1,1
PT,1111602,2017,FZ,47.0,31.0,0.5161290322580645,1,1
PT,1111602,2018,FZ,32.0,47.0,-0.3191489361702128,1,1
PT,1111602,2019,FZ,40.0,32.0,0.25,1,1
PT,1111602,2020,FZ,32.0,40.0,-0.19999999999999996,1,1
PT,1111602,2021,FZ,44.0,32.0,0.375,1,1
PT,1111602,2022,FZ,40.0,44.0,-0.09090909090909094,1,1
PT,1111602,2023,FZ,28.0,40.0,-0.30000000000000004,1,1
PT,1111602,2008,GI,70.0,,,1,0
PT,1111602,2009,GI,57.0,70.0,-0.18571428571428572,1,1
PT,1111602,2010,GI,61.0,57.0,0.07017543859649122,1,1
PT,1111602,2011,GI,57.0,61.0,-0.06557377049180324,1,1
PT,1111602,2012,GI,72.0,57.0,0.26315789473684204,1,1
PT,1111602,2013,GI,73.0,72.0,0.01388888888888884,1,1
PT,1111602,2014,GI,72.0,73.0,-0.013698630136986356,1,1
PT,1111602,2015,GI,80.0,72.0,0.11111111111111116,1,1
PT,1111602,2016,GI,85.0,80.0,0.0625,1,1
PT,1111602,2017,GI,77.0,85.0,-0.09411764705882353,1,1
PT,1111602,2018,GI,91.0,77.0,0.18181818181818188,1,1
PT,1111602,2019,GI,72.0,91.0,-0.20879120879120883,1,1
PT,1111602,2020,GI,52.0,72.0,-0.2777777777777778,1,1
PT,1111602,2021,GI,70.0,52.0,0.34615384615384626,1,1
PT,1111602,2022,GI,74.0,70.0,0.05714285714285716,1,1
PT,1111602,2023,GI,102.0,74.0,0.3783783783783783,1,1
PT,1111602,2008,JZ,5.0,,,1,0
PT,1111602,2009,JZ,0.0,5.0,-1.0,1,1
PT,1111602,2010,JZ,1.0,0.0,,1,0
PT,1111602,2011,JZ,3.0,1.0,2.0,1,1
PT,1111602,2012,JZ,1.0,3.0,-0.6666666666666667,1,1
PT,1111602,2013,JZ,3.0,1.0,2.0,1,1
PT,1111602,2014,JZ,2.0,3.0,-0.33333333333333337,1,1
PT,1111602,2015,JZ,4.0,2.0,1.0,1,1
PT,1111602,2016,JZ,3.0,4.0,-0.25,1,1
PT,1111602,2017,JZ,0.0,3.0,-1.0,1,1
PT,1111602,2018,JZ,5.0,0.0,,1,0
PT,1111602,2019,JZ,5.0,5.0,0.0,1,1
PT,1111602,2020,JZ,2.0,5.0,-0.6,1,1
PT,1111602,2021,JZ,8.0,2.0,3.0,1,1
PT,1111602,2022,JZ,6.0,8.0,-0.25,1,1
PT,1111602,2023,JZ,9.0,6.0,0.5,1,1
PT,1111602,2008,KZ,,,,0,0
PT,1111602,2009,KZ,,,,0,0
PT,1111602,2010,KZ,,,,0,0
PT,1111602,2011,KZ,,,,0,0
PT,1111602,2012,KZ,,,,0,0
PT,1111602,2013,KZ,,,,0,0
PT,1111602,2014,KZ,,,,0,0
PT,1111602,2015,KZ,,,,0,0
PT,1111602,2016,KZ,,,,0,0
PT,1111602,2017,KZ,,,,0,0
PT,1111602,2018,KZ,,,,0,0
PT,1111602,2019,KZ,,,,0,0
PT,1111602,2020,KZ,,,,0,0
PT,1111602,2021,KZ,,,,0,0
PT,1111602,2022,KZ,,,,0,0
PT,1111602,2023,KZ,,,,0,0
PT,1111602,2008,LZ,3.0,,,1,0
PT,1111602,2009,LZ,3.0,3.0,0.0,1,1
PT,1111602,2010,LZ,7.0,3.0,1.3333333333333335,1,1
PT,1111602,2011,LZ,7.0,7.0,0.0,1,1
PT,1111602,2012,LZ,3.0,7.0,-0.5714285714285714,1,1
PT,1111602,2013,LZ,3.0,3.0,0.0,1,1
PT,1111602,2014,LZ,4.0,3.0,0.33333333333333326,1,1
PT,1111602,2015,LZ,11.0,4.0,1.75,1,1
PT,1111602,2016,LZ,9.0,11.0,-0.18181818181818177,1,1
PT,1111602,2017,LZ,5.0,9.0,-0.4444444444444444,1,1
PT,1111602,2018,LZ,8.0,5.0,0.6000000000000001,1,1
PT,1111602,2019,LZ,6.0,8.0,-0.25,1,1
PT,1111602,2020,LZ,4.0,6.0,-0.33333333333333337,1,1
PT,1111602,2021,LZ,8.0,4.0,1.0,1,1
PT,1111602,2022,LZ,10.0,8.0,0.25,1,1
PT,1111602,2023,LZ,12.0,10.0,0.19999999999999996,1,1
PT,1111602,2008,MN,61.0,,,1,0
PT,1111602,2009,MN,57.0,61.0,-0.06557377049180324,1,1
PT,1111602,2010,MN,56.0,57.0,-0.01754385964912286,1,1
PT,1111602,2011,MN,59.0,56.0,0.0535714285714286,1,1
PT,1111602,2012,MN,53.0,59.0,-0.10169491525423724,1,1
PT,1111602,2013,MN,53.0,53.0,0.0,1,1
PT,1111602,2014,MN,68.0,53.0,0.28301886792452824,1,1
PT,1111602,2015,MN,58.0,68.0,-0.1470588235294118,1,1
PT,1111602,2016,MN,69.0,58.0,0.18965517241379315,1,1
PT,1111602,2017,MN,73.0,69.0,0.05797101449275366,1,1
PT,1111602,2018,MN,68.0,73.0,-0.06849315068493156,1,1
PT,1111602,2019,MN,83.0,68.0,0.22058823529411775,1,1
PT,1111602,2020,MN,75.0,83.0,-0.09638554216867468,1,1
PT,1111602,2021,MN,83.0,75.0,0.10666666666666669,1,1
PT,1111602,2022,MN,103.0,83.0,0.24096385542168686,1,1
PT,1111602,2023,MN,121.0,103.0,0.17475728155339798,1,1
PT,1111602,2008,OQ,45.0,,,1,0
PT,1111602,2009,OQ,67.0,45.0,0.48888888888888893,1,1
PT,1111602,2010,OQ,64.0,67.0,-0.04477611940298509,1,1
PT,1111602,2011,OQ,63.0,64.0,-0.015625,1,1
PT,1111602,2012,OQ,38.0,63.0,-0.39682539682539686,1,1
PT,1111602,2013,OQ,76.0,38.0,1.0,1,1
PT,1111602,2014,OQ,116.0,76.0,0.5263157894736843,1,1
PT,1111602,2015,OQ,65.0,116.0,-0.43965517241379315,1,1
PT,1111602,2016,OQ,55.0,65.0,-0.15384615384615385,1,1
PT,1111602,2017,OQ,68.0,55.0,0.23636363636363633,1,1
PT,1111602,2018,OQ,64.0,68.0,-0.05882352941176472,1,1
PT,1111602,2019,OQ,59.0,64.0,-0.078125,1,1
PT,1111602,2020,OQ,44.0,59.0,-0.2542372881355932,1,1
PT,1111602,2021,OQ,61.0,44.0,0.38636363636363646,1,1
PT,1111602,2022,OQ,63.0,61.0,0.032786885245901676,1,1
PT,1111602,2023,OQ,51.0,63.0,-0.19047619047619047,1,1
PT,1111602,2008,RU,22.0,,,1,0
PT,1111602,2009,RU,14.0,22.0,-0.36363636363636365,1,1
PT,1111602,2010,RU,17.0,14.0,0.2142857142857142,1,1
PT,1111602,2011,RU,21.0,17.0,0.23529411764705888,1,1
PT,1111602,2012,RU,16.0,21.0,-0.23809523809523814,1,1
PT,1111602,2013,RU,13.0,16.0,-0.1875,1,1
PT,1111602,2014,RU,18.0,13.0,0.3846153846153846,1,1
PT,1111602,2015,RU,16.0,18.0,-0.11111111111111116,1,1
PT,1111602,2016,RU,26.0,16.0,0.625,1,1
PT,1111602,2017,RU,25.0,26.0,-0.038461538461538436,1,1
PT,1111602,2018,RU,28.0,25.0,0.1200000000000001,1,1
PT,1111602,2019,RU,31.0,28.0,0.1071428571428572,1,1
PT,1111602,2020,RU,14.0,31.0,-0.5483870967741935,1,1
PT,1111602,2021,RU,25.0,14.0,0.7857142857142858,1,1
PT,1111602,2022,RU,33.0,25.0,0.32000000000000006,1,1
PT,1111602,2023,RU,28.0,33.0,-0.1515151515151515,1,1
PT,1111603,2008,BE,7.0,,,1,0
PT,1111603,2009,BE,2.0,7.0,-0.7142857142857143,1,1
PT,1111603,2010,BE,3.0,2.0,0.5,1,1
PT,1111603,2011,BE,2.0,3.0,-0.33333333333333337,1,1
PT,1111603,2012,BE,2.0,2.0,0.0,1,1
PT,1111603,2013,BE,8.0,2.0,3.0,1,1
PT,1111603,2014,BE,6.0,8.0,-0.25,1,1
PT,1111603,2015,BE,5.0,6.0,-0.16666666666666663,1,1
PT,1111603,2016,BE,8.0,5.0,0.6000000000000001,1,1
PT,1111603,2017,BE,1.0,8.0,-0.875,1,1
PT,1111603,2018,BE,4.0,1.0,3.0,1,1
PT,1111603,2019,BE,5.0,4.0,0.25,1,1
PT,1111603,2020,BE,2.0,5.0,-0.6,1,1
PT,1111603,2021,BE,2.0,2.0,0.0,1,1
PT,1111603,2022,BE,1.0,2.0,-0.5,1,1
PT,1111603,2023,BE,3.0,1.0,2.0,1,1
PT,1111603,2008,FZ,10.0,,,1,0
PT,1111603,2009,FZ,8.0,10.0,-0.19999999999999996,1,1
PT,1111603,2010,FZ,6.0,8.0,-0.25,1,1
PT,1111603,2011,FZ,7.0,6.0,0.16666666666666674,1,1
PT,1111603,2012,FZ,5.0,7.0,-0.2857142857142857,1,1
PT,1111603,2013,FZ,23.0,5.0,3.5999999999999996,1,1
PT,1111603,2014,FZ,8.0,23.0,-0.6521739130434783,1,1
PT,1111603,2015,FZ,9.0,8.0,0.125,1,1
PT,1111603,2016,FZ,10.0,9.0,0.11111111111111116,1,1
PT,1111603,2017,FZ,9.0,10.0,-0.09999999999999998,1,1
PT,1111603,2018,FZ,18.0,9.0,1.0,1,1
PT,1111603,2019,FZ,10.0,18.0,-0.4444444444444444,1,1
PT,1111603,2020,FZ,9.0,10.0,-0.09999999999999998,1,1
PT,1111603,2021,FZ,10.0,9.0,0.11111111111111116,1,1
PT,1111603,2022,FZ,2.0,10.0,-0.8,1,1
PT,1111603,2023,FZ,6.0,2.0,2.0,1,1
PT,1111603,2008,GI,16.0,,,1,0
PT,1111603,2009,GI,21.0,16.0,0.3125,1,1
PT,1111603,2010,GI,24.0,21.0,0.1428571428571428,1,1
PT,1111603,2011,GI,21.0,24.0,-0.125,1,1
PT,1111603,2012,GI,19.0,21.0,-0.09523809523809523,1,1
PT,1111603,2013,GI,41.0,19.0,1.1578947368421053,1,1
PT,1111603,2014,GI,18.0,41.0,-0.5609756097560976,1,1
PT,1111603,2015,GI,15.0,18.0,-0.16666666666666663,1,1
PT,1111603,2016,GI,26.0,15.0,0.7333333333333334,1,1
PT,1111603,2017,GI,30.0,26.0,0.15384615384615374,1,1
PT,1111603,2018,GI,49.0,30.0,0.6333333333333333,1,1
PT,1111603,2019,GI,15.0,49.0,-0.6938775510204082,1,1
PT,1111603,2020,GI,8.0,15.0,-0.4666666666666667,1,1
PT,1111603,2021,GI,26.0,8.0,2.25,1,1
PT,1111603,2022,GI,14.0,26.0,-0.46153846153846156,1,1
PT,1111603,2023,GI,21.0,14.0,0.5,1,1
PT,1111603,2008,JZ,0.0,,,1,0
PT,1111603,2009,JZ,0.0,0.0,,1,0
PT,1111603,2010,JZ,1.0,0.0,,1,0
PT,1111603,2011,JZ,0.0,1.0,-1.0,1,1
PT,1111603,2012,JZ,0.0,0.0,,1,0
PT,1111603,2013,JZ,0.0,0.0,,1,0
PT,1111603,2014,JZ,0.0,0.0,,1,0
PT,1111603,2015,JZ,0.0,0.0,,1,0
PT,1111603,2016,JZ,0.0,0.0,,1,0
PT,1111603,2017,JZ,1.0,0.0,,1,0
PT,1111603,2018,JZ,1.0,1.0,0.0,1,1
PT,1111603,2019,JZ,1.0,1.0,0.0,1,1
PT,1111603,2020,JZ,1.0,1.0,0.0,1,1
PT,1111603,2021,JZ,1.0,1.0,0.0,1,1
PT,1111603,2022,JZ,1.0,1.0,0.0,1,1
PT,1111603,2023,JZ,0.0,1.0,-1.0,1,1
PT,1111603,2008,KZ,,,,0,0
PT,1111603,2009,KZ,,,,0,0
PT,1111603,2010,KZ,,,,0,0
PT,1111603,2011,KZ,,,,0,0
PT,1111603,2012,KZ,,,,0,0
PT,1111603,2013,KZ,,,,0,0
PT,1111603,2014,KZ,,,,0,0
PT,1111603,2015,KZ,,,,0,0
PT,1111603,2016,KZ,,,,0,0
PT,1111603,2017,KZ,,,,0,0
PT,1111603,2018,KZ,,,,0,0
PT,1111603,2019,KZ,,,,0,0
PT,1111603,2020,KZ,,,,0,0
PT,1111603,2021,KZ,,,,0,0
PT,1111603,2022,KZ,,,,0,0
PT,1111603,2023,KZ,,,,0,0
PT,1111603,2008,LZ,0.0,,,1,0
PT,1111603,2009,LZ,0.0,0.0,,1,0
PT,1111603,2010,LZ,1.0,0.0,,1,0
PT,1111603,2011,LZ,2.0,1.0,1.0,1,1
PT,1111603,2012,LZ,3.0,2.0,0.5,1,1
PT,1111603,2013,LZ,0.0,3.0,-1.0,1,1
PT,1111603,2014,LZ,2.0,0.0,,1,0
PT,1111603,2015,LZ,0.0,2.0,-1.0,1,1
PT,1111603,2016,LZ,0.0,0.0,,1,0
PT,1111603,2017,LZ,0.0,0.0,,1,0
PT,1111603,2018,LZ,1.0,0.0,,1,0
PT,1111603,2019,LZ,1.0,1.0,0.0,1,1
PT,1111603,2020,LZ,1.0,1.0,0.0,1,1
PT,1111603,2021,LZ,1.0,1.0,0.0,1,1
PT,1111603,2022,LZ,1.0,1.0,0.0,1,1
PT,1111603,2023,LZ,3.0,1.0,2.0,1,1
PT,1111603,2008,MN,25.0,,,1,0
PT,1111603,2009,MN,9.0,25.0,-0.64,1,1
PT,1111603,2010,MN,15.0,9.0,0.6666666666666667,1,1
PT,1111603,2011,MN,30.0,15.0,1.0,1,1
PT,1111603,2012,MN,18.0,30.0,-0.4,1,1
PT,1111603,2013,MN,18.0,18.0,0.0,1,1
PT,1111603,2014,MN,11.0,18.0,-0.38888888888888884,1,1
PT,1111603,2015,MN,18.0,11.0,0.6363636363636365,1,1
PT,1111603,2016,MN,16.0,18.0,-0.11111111111111116,1,1
PT,1111603,2017,MN,25.0,16.0,0.5625,1,1
PT,1111603,2018,MN,27.0,25.0,0.08000000000000007,1,1
PT,1111603,2019,MN,19.0,27.0,-0.2962962962962963,1,1
PT,1111603,2020,MN,16.0,19.0,-0.1578947368421053,1,1
PT,1111603,2021,MN,27.0,16.0,0.6875,1,1
PT,1111603,2022,MN,31.0,27.0,0.14814814814814814,1,1
PT,1111603,2023,MN,30.0,31.0,-0.032258064516129004,1,1
PT,1111603,2008,OQ,15.0,,,1,0
PT,1111603,2009,OQ,11.0,15.0,-0.2666666666666667,1,1
PT,1111603,2010,OQ,16.0,11.0,0.4545454545454546,1,1
PT,1111603,2011,OQ,12.0,16.0,-0.25,1,1
PT,1111603,2012,OQ,18.0,12.0,0.5,1,1
PT,1111603,2013,OQ,478.0,18.0,25.555555555555557,1,1
PT,1111603,2014,OQ,81.0,478.0,-0.8305439330543933,1,1
PT,1111603,2015,OQ,53.0,81.0,-0.345679012345679,1,1
PT,1111603,2016,OQ,35.0,53.0,-0.339622641509434,1,1
PT,1111603,2017,OQ,45.0,35.0,0.2857142857142858,1,1
PT,1111603,2018,OQ,52.0,45.0,0.15555555555555545,1,1
PT,1111603,2019,OQ,55.0,52.0,0.05769230769230771,1,1
PT,1111603,2020,OQ,46.0,55.0,-0.1636363636363637,1,1
PT,1111603,2021,OQ,30.0,46.0,-0.34782608695652173,1,1
PT,1111603,2022,OQ,36.0,30.0,0.19999999999999996,1,1
PT,1111603,2023,OQ,39.0,36.0,0.08333333333333326,1,1
PT,1111603,2008,RU,5.0,,,1,0
PT,1111603,2009,RU,7.0,5.0,0.3999999999999999,1,1
PT,1111603,2010,RU,11.0,7.0,0.5714285714285714,1,1
PT,1111603,2011,RU,5.0,11.0,-0.5454545454545454,1,1
PT,1111603,2012,RU,4.0,5.0,-0.19999999999999996,1,1
PT,1111603,2013,RU,2.0,4.0,-0.5,1,1
PT,1111603,2014,RU,5.0,2.0,1.5,1,1
PT,1111603,2015,RU,7.0,5.0,0.3999999999999999,1,1
PT,1111603,2016,RU,8.0,7.0,0.1428571428571428,1,1
PT,1111603,2017,RU,8.0,8.0,0.0,1,1
PT,1111603,2018,RU,12.0,8.0,0.5,1,1
PT,1111603,2019,RU,4.0,12.0,-0.6666666666666667,1,1
PT,1111603,2020,RU,5.0,4.0,0.25,1,1
PT,1111603,2021,RU,5.0,5.0,0.0,1,1
PT,1111603,2022,RU,6.0,5.0,0.19999999999999996,1,1
PT,1111603,2023,RU,11.0,6.0,0.8333333333333333,1,1
PT,1111604,2008,BE,12.0,,,1,0
PT,1111604,2009,BE,11.0,12.0,-0.08333333333333337,1,1
PT,1111604,2010,BE,8.0,11.0,-0.2727272727272727,1,1
PT,1111604,2011,BE,12.0,8.0,0.5,1,1
PT,1111604,2012,BE,10.0,12.0,-0.16666666666666663,1,1
PT,1111604,2013,BE,22.0,10.0,1.2000000000000002,1,1
PT,1111604,2014,BE,12.0,22.0,-0.4545454545454546,1,1
PT,1111604,2015,BE,15.0,12.0,0.25,1,1
PT,1111604,2016,BE,10.0,15.0,-0.33333333333333337,1,1
PT,1111604,2017,BE,19.0,10.0,0.8999999999999999,1,1
PT,1111604,2018,BE,23.0,19.0,0.21052631578947367,1,1
PT,1111604,2019,BE,12.0,23.0,-0.4782608695652174,1,1
PT,1111604,2020,BE,5.0,12.0,-0.5833333333333333,1,1
PT,1111604,2021,BE,10.0,5.0,1.0,1,1
PT,1111604,2022,BE,21.0,10.0,1.1,1,1
PT,1111604,2023,BE,13.0,21.0,-0.38095238095238093,1,1
PT,1111604,2008,FZ,54.0,,,1,0
