country,region_id,region_name,region_level,year,node_idx,target_births,lag1_births,lag2_births,lag3_births,growth_1y,growth_2y,stock_lag1,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_KZ,sector_LZ,sector_MN,sector_OQ,sector_RU,mask_target,mask_sector_a10,mask_employment,mask_tensor,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,flag_is_covid_year,flag_is_rebound_year,flag_forecast_safe,meta_nuts3_code,meta_region_system,meta_source_label,eu_employment_rate_lag1,eu_unemployment_rate_lag1,eu_sts_turnover_lag1,eu_esi_lag1,eu_eei_lag1,eu_credit_standards_lag1,eu_gdp_growth_lag1,mask_eu_signals
FR,1101,Cergy-Vexin,ZE2020,2012,14,5415.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2013,14,5256.0,5415.0,,,,,,218.0,768.0,1437.0,407.0,113.0,119.0,1192.0,544.0,617.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2014,14,5402.0,5256.0,5415.0,,-0.029362880886426593,,,223.0,765.0,1422.0,347.0,102.0,142.0,1118.0,591.0,546.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2015,14,5502.0,5402.0,5256.0,5415.0,0.027777777777777776,-0.0024007386888273315,31535.0,211.0,743.0,1637.0,322.0,111.0,126.0,1139.0,618.0,495.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2016,14,6301.0,5502.0,5402.0,5256.0,0.018511662347278787,0.04680365296803653,32636.0,189.0,592.0,1846.0,350.0,130.0,147.0,1117.0,582.0,549.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2017,14,6750.0,6301.0,5502.0,5402.0,0.14521992002908032,0.16641984450203628,33583.0,177.0,585.0,2189.0,367.0,139.0,234.0,1367.0,691.0,552.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2018,14,8381.0,6750.0,6301.0,5502.0,0.07125853039200127,0.2268266085059978,34664.0,223.0,585.0,2232.0,444.0,164.0,233.0,1562.0,739.0,568.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2019,14,9950.0,8381.0,6750.0,6301.0,0.24162962962962964,0.33010633232820186,37366.0,240.0,702.0,3014.0,485.0,202.0,284.0,2007.0,760.0,687.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2020,14,10675.0,9950.0,8381.0,6750.0,0.18720916358429782,0.4740740740740741,40037.0,286.0,792.0,3613.0,616.0,190.0,373.0,2386.0,904.0,790.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2021,14,12170.0,10675.0,9950.0,8381.0,0.0728643216080402,0.2737143538957165,42745.0,325.0,802.0,4368.0,644.0,219.0,380.0,2236.0,913.0,788.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2022,14,12073.0,12170.0,10675.0,9950.0,0.14004683840749416,0.22311557788944725,46992.0,356.0,837.0,4754.0,810.0,314.0,446.0,2492.0,1094.0,1067.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2023,14,12209.0,12073.0,12170.0,10675.0,-0.007970419063270336,0.13096018735362996,48600.0,410.0,890.0,3574.0,887.0,300.0,430.0,3211.0,1251.0,1120.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,1101,Cergy-Vexin,ZE2020,2024,14,13035.0,12209.0,12073.0,12170.0,0.01126480576493001,0.0032046014790468366,49743.0,424.0,831.0,3667.0,1039.0,273.0,332.0,3184.0,1232.0,1227.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2012,15,603.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2013,15,644.0,603.0,,,,,,35.0,103.0,171.0,21.0,12.0,14.0,103.0,56.0,88.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2014,15,603.0,644.0,603.0,,0.06799336650082918,,,36.0,121.0,183.0,14.0,14.0,10.0,114.0,68.0,84.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2015,15,603.0,603.0,644.0,603.0,-0.06366459627329192,0.0,3968.0,42.0,102.0,177.0,23.0,11.0,17.0,102.0,60.0,69.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2016,15,724.0,603.0,603.0,644.0,0.0,-0.06366459627329192,4054.0,39.0,90.0,176.0,13.0,10.0,15.0,127.0,53.0,80.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2017,15,680.0,724.0,603.0,603.0,0.20066334991708126,0.20066334991708126,4114.0,43.0,101.0,236.0,25.0,14.0,23.0,126.0,78.0,78.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2018,15,746.0,680.0,724.0,603.0,-0.06077348066298342,0.12769485903814262,4187.0,36.0,88.0,237.0,23.0,9.0,20.0,128.0,77.0,62.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2019,15,899.0,746.0,680.0,724.0,0.09705882352941177,0.03038674033149171,4394.0,40.0,73.0,274.0,24.0,11.0,19.0,140.0,80.0,85.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2020,15,956.0,899.0,746.0,680.0,0.20509383378016086,0.3220588235294118,4607.0,54.0,116.0,296.0,29.0,20.0,27.0,179.0,80.0,98.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2021,15,1130.0,956.0,899.0,746.0,0.06340378197997776,0.28150134048257375,4799.0,70.0,102.0,372.0,31.0,15.0,31.0,170.0,64.0,101.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2022,15,1093.0,1130.0,956.0,899.0,0.18200836820083682,0.25695216907675195,5213.0,69.0,118.0,433.0,42.0,28.0,20.0,200.0,90.0,130.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2023,15,1222.0,1093.0,1130.0,956.0,-0.03274336283185841,0.14330543933054393,5451.0,72.0,123.0,327.0,43.0,29.0,13.0,247.0,98.0,141.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,1102,Coulommiers,ZE2020,2024,15,1232.0,1222.0,1093.0,1130.0,0.11802378774016468,0.08141592920353982,5507.0,99.0,129.0,309.0,64.0,40.0,41.0,279.0,90.0,171.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,1103,Étampes,ZE2020,2012,16,838.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,1103,Étampes,ZE2020,2013,16,809.0,838.0,,,,,,45.0,135.0,229.0,39.0,17.0,25.0,157.0,74.0,117.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,1103,Étampes,ZE2020,2014,16,848.0,809.0,838.0,,-0.034606205250596656,,,41.0,136.0,213.0,38.0,21.0,29.0,138.0,97.0,96.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,1103,Étampes,ZE2020,2015,16,860.0,848.0,809.0,838.0,0.048207663782447466,0.011933174224343675,5499.0,39.0,125.0,220.0,38.0,21.0,28.0,185.0,107.0,85.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,1103,Étampes,ZE2020,2016,16,952.0,860.0,848.0,809.0,0.014150943396226415,0.0630407911001236,5608.0,37.0,119.0,238.0,41.0,22.0,38.0,180.0,89.0,96.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,1103,Étampes,ZE2020,2017,16,962.0,952.0,860.0,848.0,0.10697674418604651,0.12264150943396226,5766.0,40.0,116.0,310.0,40.0,19.0,32.0,188.0,108.0,99.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,1103,Étampes,ZE2020,2018,16,1122.0,962.0,952.0,860.0,0.01050420168067227,0.1186046511627907,5909.0,48.0,92.0,308.0,45.0,28.0,36.0,215.0,89.0,101.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,1103,Étampes,ZE2020,2019,16,1396.0,1122.0,962.0,952.0,0.16632016632016633,0.17857142857142858,6202.0,33.0,113.0,365.0,46.0,24.0,53.0,260.0,96.0,132.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,1103,Étampes,ZE2020,2020,16,1318.0,1396.0,1122.0,962.0,0.24420677361853832,0.45114345114345117,6573.0,57.0,146.0,448.0,70.0,28.0,61.0,303.0,132.0,151.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,1103,Étampes,ZE2020,2021,16,1576.0,1318.0,1396.0,1122.0,-0.055873925501432664,0.1746880570409982,6782.0,52.0,136.0,431.0,70.0,38.0,59.0,274.0,119.0,139.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,1103,Étampes,ZE2020,2022,16,1592.0,1576.0,1318.0,1396.0,0.19575113808801214,0.12893982808022922,7426.0,79.0,141.0,522.0,73.0,33.0,81.0,334.0,137.0,176.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,1103,Étampes,ZE2020,2023,16,1595.0,1592.0,1576.0,1318.0,0.01015228426395939,0.2078907435508346,7728.0,81.0,152.0,429.0,80.0,47.0,60.0,398.0,135.0,210.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,1103,Étampes,ZE2020,2024,16,1720.0,1595.0,1592.0,1576.0,0.0018844221105527637,0.012055837563451776,7807.0,122.0,141.0,403.0,96.0,42.0,49.0,405.0,159.0,178.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2012,17,5180.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2013,17,5016.0,5180.0,,,,,,177.0,870.0,1447.0,346.0,86.0,160.0,1027.0,496.0,571.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2014,17,5398.0,5016.0,5180.0,,-0.03166023166023166,,,171.0,817.0,1489.0,287.0,116.0,126.0,1002.0,511.0,497.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2015,17,5149.0,5398.0,5016.0,5180.0,0.07615629984051037,0.04208494208494209,28855.0,194.0,790.0,1678.0,288.0,111.0,166.0,1065.0,583.0,523.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2016,17,5576.0,5149.0,5398.0,5016.0,-0.04612819562801038,0.026515151515151516,29551.0,140.0,643.0,1706.0,268.0,132.0,185.0,1022.0,573.0,480.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2017,17,6322.0,5576.0,5149.0,5398.0,0.08292872402408234,0.032975175991107816,30339.0,145.0,688.0,1921.0,323.0,130.0,163.0,1159.0,568.0,479.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2018,17,7321.0,6322.0,5576.0,5149.0,0.13378766140602583,0.22781122548067587,31188.0,157.0,673.0,2254.0,355.0,150.0,203.0,1393.0,574.0,563.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2019,17,8975.0,7321.0,6322.0,5576.0,0.15801961404618792,0.312948350071736,33167.0,173.0,723.0,2761.0,372.0,112.0,234.0,1702.0,616.0,628.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2020,17,10130.0,8975.0,7321.0,6322.0,0.2259254200245868,0.4196456817462828,35088.0,243.0,930.0,3439.0,509.0,170.0,243.0,1912.0,755.0,774.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2021,17,11332.0,10130.0,8975.0,7321.0,0.1286908077994429,0.3836907526294222,37358.0,251.0,1011.0,4561.0,540.0,182.0,287.0,1873.0,703.0,722.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2022,17,11394.0,11332.0,10130.0,8975.0,0.11865745310957551,0.2626183844011142,40963.0,323.0,942.0,4737.0,636.0,219.0,300.0,2304.0,932.0,939.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2023,17,11340.0,11394.0,11332.0,10130.0,0.005471231909636428,0.12477788746298124,42333.0,391.0,1110.0,3614.0,713.0,244.0,312.0,2958.0,1049.0,1003.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,1104,Évry-Courcouronnes,ZE2020,2024,17,12180.0,11340.0,11394.0,11332.0,-0.004739336492890996,0.0007059654076950229,43211.0,422.0,1058.0,3700.0,836.0,184.0,271.0,2850.0,930.0,1089.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2012,18,1803.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2013,18,1846.0,1803.0,,,,,,75.0,263.0,465.0,82.0,45.0,51.0,368.0,194.0,260.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2014,18,1797.0,1846.0,1803.0,,0.02384914032168608,,,93.0,246.0,495.0,89.0,54.0,44.0,373.0,234.0,218.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2015,18,1766.0,1797.0,1846.0,1803.0,-0.026543878656554713,-0.0033277870216306157,12017.0,79.0,244.0,479.0,78.0,53.0,35.0,383.0,210.0,236.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2016,18,1943.0,1766.0,1797.0,1846.0,-0.01725097384529772,-0.04333694474539545,12255.0,75.0,205.0,512.0,69.0,51.0,44.0,347.0,241.0,222.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2017,18,2046.0,1943.0,1766.0,1797.0,0.10022650056625142,0.08124652198107958,12527.0,77.0,232.0,564.0,74.0,49.0,42.0,444.0,240.0,221.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2018,18,2256.0,2046.0,1943.0,1766.0,0.05301080802882141,0.15855039637599094,12776.0,86.0,210.0,605.0,93.0,59.0,54.0,461.0,252.0,226.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2019,18,2630.0,2256.0,2046.0,1943.0,0.10263929618768329,0.1610910962429233,13564.0,94.0,226.0,713.0,108.0,36.0,50.0,537.0,259.0,233.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2020,18,2653.0,2630.0,2256.0,2046.0,0.16578014184397163,0.2854349951124145,14352.0,138.0,256.0,731.0,122.0,66.0,74.0,613.0,307.0,323.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2021,18,3043.0,2653.0,2630.0,2256.0,0.008745247148288974,0.17597517730496454,14863.0,134.0,274.0,805.0,121.0,52.0,72.0,632.0,271.0,292.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2022,18,3204.0,3043.0,2653.0,2630.0,0.14700339238597815,0.15703422053231939,16134.0,159.0,265.0,866.0,170.0,74.0,134.0,697.0,300.0,378.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2023,18,3128.0,3204.0,3043.0,2653.0,0.05290831416365429,0.2076894082171127,16777.0,181.0,269.0,729.0,192.0,90.0,131.0,912.0,308.0,392.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,1105,Fontainebleau-Nemours,ZE2020,2024,18,3300.0,3128.0,3204.0,3043.0,-0.02372034956304619,0.027932960893854747,17116.0,218.0,222.0,676.0,212.0,63.0,111.0,896.0,336.0,394.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2012,19,4412.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2013,19,4382.0,4412.0,,,,,,145.0,630.0,1245.0,324.0,129.0,115.0,899.0,411.0,514.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2014,19,4484.0,4382.0,4412.0,,-0.006799637352674524,,,148.0,542.0,1345.0,305.0,134.0,107.0,892.0,466.0,443.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2015,19,4554.0,4484.0,4382.0,4412.0,0.02327704244637152,0.016319129646418858,26738.0,186.0,601.0,1330.0,279.0,145.0,91.0,931.0,433.0,488.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2016,19,4848.0,4554.0,4484.0,4382.0,0.015611061552185548,0.03925148334094021,27637.0,168.0,522.0,1466.0,250.0,131.0,116.0,970.0,514.0,417.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2017,19,5439.0,4848.0,4554.0,4484.0,0.06455862977602109,0.08117752007136485,28357.0,136.0,471.0,1639.0,297.0,142.0,106.0,1063.0,518.0,476.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2018,19,6149.0,5439.0,4848.0,4554.0,0.1219059405940594,0.19433465085638998,29394.0,160.0,614.0,1879.0,289.0,146.0,150.0,1189.0,528.0,484.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2019,19,7761.0,6149.0,5439.0,4848.0,0.1305387019672734,0.26835808580858084,31239.0,184.0,519.0,2155.0,396.0,162.0,143.0,1445.0,580.0,565.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2020,19,8169.0,7761.0,6149.0,5439.0,0.26215644820295986,0.42691671263099834,33530.0,236.0,609.0,2880.0,471.0,189.0,210.0,1786.0,681.0,699.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,1106,Marne-la-Vallée,ZE2020,2021,19,9573.0,8169.0,7761.0,6149.0,0.05257054503285659,0.3285087006017239,35596.0,245.0,630.0,3601.0,457.0,184.0,211.0,1643.0,588.0,610.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
