task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted
97,NL,main,2017,2022,OQ,GI,2073,0.1317740125223265,0.016151715376225173,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode13,4515.466,0.003428571428571429,True
97,NL,main,2017,2022,OQ,MN,2073,0.12751505254668324,0.015198465831663066,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode13,4515.466,0.003428571428571429,True
98,NL,main,2017,2022,RU,FZ,2073,0.10440851606588009,0.01062802131644458,0.001,0.986,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode13,4492.11,0.003428571428571429,True
98,NL,main,2017,2022,RU,GI,2073,0.10745307412184069,0.011449250962624946,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode13,4492.11,0.003428571428571429,True
98,NL,main,2017,2022,RU,JZ,2073,0.11860970497690948,0.013770867291826638,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode13,4492.11,0.003428571428571429,True
99,NL,main,2018,2023,BE,OQ,2073,-0.1012045879170296,0.009516898710016264,0.002,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4412.403,0.00576,True
100,NL,main,2018,2023,FZ,BE,2072,0.17744391007054572,0.030046924160792576,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4372.459,0.003428571428571429,True
100,NL,main,2018,2023,FZ,LZ,2066,0.10223152258268098,0.010447868241447278,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4372.459,0.003428571428571429,True
106,NL,main,2018,2023,OQ,BE,2072,0.1414038149616606,0.018622338844782038,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4274.446,0.003428571428571429,True
106,NL,main,2018,2023,OQ,FZ,2075,0.12973960356461017,0.015585846435028472,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4274.446,0.003428571428571429,True
106,NL,main,2018,2023,OQ,GI,2075,0.10997231748698984,0.01125145893677082,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4274.446,0.003428571428571429,True
106,NL,main,2018,2023,OQ,MN,2075,0.10782042169950157,0.010226202879050628,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4274.446,0.003428571428571429,True
106,NL,main,2018,2023,OQ,RU,2075,0.10512646278725005,0.010088758913749052,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4274.446,0.003428571428571429,True
107,NL,main,2018,2023,RU,FZ,2075,0.10389280592524167,0.010531649127496268,0.001,0.994,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4440.945,0.003428571428571429,True
107,NL,main,2018,2023,RU,GI,2075,0.10490844039266248,0.010754977120976617,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4440.945,0.003428571428571429,True
107,NL,main,2018,2023,RU,JZ,2075,0.10921948991822944,0.01166461469721547,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4440.945,0.003428571428571429,True
108,NL,main,2019,2024,BE,OQ,2068,-0.11208739999764164,0.01184203403968731,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4593.649,0.0045000000000000005,True
109,NL,main,2019,2024,FZ,BE,2067,0.13851718645636402,0.01846404172815508,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4509.554,0.0045000000000000005,True
110,NL,main,2019,2024,GI,BE,2067,0.1001466309834565,0.009890228169751936,0.001,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode11,4489.823,0.0045000000000000005,True
114,NL,main,2019,2024,MN,KZ,2070,-0.120929018765954,0.013872452577884942,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4511.29,0.0045000000000000005,True
115,NL,main,2019,2024,OQ,BE,2067,0.12438721159128568,0.01462138381810929,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4487.831,0.0045000000000000005,True
115,NL,main,2019,2024,OQ,FZ,2070,0.16951571270941457,0.02676709968373281,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4487.831,0.0045000000000000005,True
115,NL,main,2019,2024,OQ,GI,2070,0.11686617780518546,0.012900133874029551,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4487.831,0.0045000000000000005,True
115,NL,main,2019,2024,OQ,MN,2070,0.1330901783659607,0.01541761552100096,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4487.831,0.0045000000000000005,True
116,NL,main,2019,2024,RU,JZ,2070,0.10400964195495849,0.010666085643402545,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4488.791,0.0045000000000000005,True
118,NL,main,2020,2025,FZ,BE,2062,0.10066037176974653,0.009917923415319385,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4543.182,0.005538461538461539,True
118,NL,main,2020,2025,FZ,LZ,2061,0.13581194551588205,0.01844487200488809,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4543.182,0.005538461538461539,True
123,NL,main,2020,2025,MN,KZ,2064,-0.13897215773576008,0.018968403588125904,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4516.88,0.005538461538461539,True
124,NL,main,2020,2025,OQ,BE,2062,0.1307427216617249,0.01672765631214368,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4553.935,0.005538461538461539,True
124,NL,main,2020,2025,OQ,FZ,2064,0.1272697367083661,0.015593575654455627,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4553.935,0.005538461538461539,True
124,NL,main,2020,2025,OQ,GI,2064,0.10095583648860562,0.009746202226897593,0.002,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4553.935,0.009000000000000001,True
124,NL,main,2020,2025,OQ,MN,2064,0.1535347930655206,0.020228808287198974,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4553.935,0.005538461538461539,True
124,NL,main,2020,2025,OQ,RU,2064,0.10002169649273024,0.008841554050981748,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode12,4553.935,0.005538461538461539,True
