ZE2020,target_year,node_idx,side_establishment_creations_official,side_enterprise_creations_official,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,is_covid_year,is_post_covid_rebound,side_stock_total_t_minus_1,mask_target,mask_sector_a10,mask_employment,mask_tensor,mask_eu_signals,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,eu_employment_rate_lag1,eu_unemployment_rate_lag1,eu_sts_turnover_lag1,eu_esi_lag1,eu_eei_lag1,eu_credit_standards_lag1,eu_gdp_growth_lag1
3,2016,2,5396.0,5396.0,5362.0,5421.0,5707.0,-0.0108836008116583,-0.0604520763974066,0,0,0,1,0,0,38974.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
4,2016,3,28493.0,28493.0,27932.0,26624.0,27049.0,0.0491286057692307,0.0326444600539761,0,0,0,1,0,0,187803.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
5,2016,4,1403.0,1403.0,1476.0,1926.0,4520.0,-0.2336448598130841,-0.6734513274336283,0,0,0,1,0,0,12081.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
6,2016,5,4903.0,4903.0,5194.0,5513.0,6658.0,-0.0578632323598766,-0.2198858516070892,0,0,0,1,0,0,36911.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
7,2016,6,3049.0,3049.0,3312.0,5400.0,12290.0,-0.3866666666666666,-0.730512611879577,0,0,0,1,0,0,30264.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
8,2016,7,1977.0,1977.0,2452.0,4206.0,7813.0,-0.4170233000475511,-0.6861640854985281,0,0,0,1,0,0,19413.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
9,2016,8,11151.0,11151.0,12870.0,10655.0,8571.0,0.2078836227123416,0.5015750787539377,0,0,0,1,0,0,62981.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
10,2016,9,6064.0,6064.0,6221.0,5671.0,7161.0,0.0969846587903368,-0.1312665828794861,0,0,0,1,0,0,41933.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
11,2016,10,5952.0,5952.0,6041.0,5768.0,6943.0,0.0473300970873786,-0.1299150223246435,0,0,0,1,0,0,40441.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
12,2016,11,7480.0,7480.0,7827.0,7844.0,8953.0,-0.0021672616012238,-0.1257678990282587,0,0,0,1,0,0,51539.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
13,2016,12,4588.0,4588.0,4874.0,4548.0,4526.0,0.0716798592788038,0.0768890852850198,0,0,0,1,0,0,34310.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
14,2016,13,3614.0,3614.0,3701.0,3983.0,5804.0,-0.0708009038413256,-0.3623363197794624,0,0,0,1,0,0,26908.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
15,2016,14,1245.0,1245.0,1298.0,1242.0,1165.0,0.0450885668276972,0.1141630901287553,0,0,0,1,0,0,8524.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
16,2016,15,3254.0,3254.0,3245.0,3041.0,2780.0,0.0670831963170009,0.1672661870503597,0,0,0,1,0,0,22739.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
17,2016,16,2751.0,2751.0,2954.0,3339.0,5170.0,-0.1153039832285115,-0.4286266924564796,0,0,0,1,0,0,24029.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
18,2016,17,58627.0,58627.0,56637.0,51863.0,48167.0,0.0920502092050209,0.1758465339340212,0,0,0,1,0,0,323037.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
19,2016,18,1871.0,1871.0,1824.0,1736.0,1702.0,0.0506912442396313,0.0716803760282021,0,0,0,1,0,0,11513.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
20,2016,19,1885.0,1885.0,1907.0,1970.0,2313.0,-0.031979695431472,-0.1755296152183311,0,0,0,1,0,0,14134.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
21,2016,20,3533.0,3533.0,3524.0,3448.0,3696.0,0.0220417633410672,-0.0465367965367965,0,0,0,1,0,0,23494.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
22,2016,21,1646.0,1646.0,1675.0,1969.0,1772.0,-0.1493143727780599,-0.0547404063205417,0,0,0,1,0,0,11820.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
23,2016,22,2541.0,2541.0,2592.0,2510.0,2690.0,0.0326693227091633,-0.0364312267657992,0,0,0,1,0,0,18749.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
24,2016,23,3523.0,3523.0,3653.0,3515.0,4168.0,0.0392603129445234,-0.1235604606525911,0,0,0,1,0,0,25917.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
25,2016,24,3911.0,3911.0,3893.0,3623.0,6190.0,0.0745238752415125,-0.3710823909531502,0,0,0,1,0,0,24361.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,67.9,13.0,,104.64166666666664,,-25.0,1.6
1,2017,0,3548.0,3548.0,3419.0,3683.0,4635.0,-0.0716806950855281,-0.2623516720604099,0,0,0,1,0,0,28505.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
2,2017,1,6207.0,6207.0,6156.0,6022.0,6110.0,0.0222517436067751,0.0075286415711947,0,0,0,1,0,0,44484.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
3,2017,2,5297.0,5297.0,5396.0,5362.0,5421.0,0.0063409175680716,-0.0046116952591772,0,0,0,1,0,0,40145.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
4,2017,3,30188.0,30188.0,28493.0,27932.0,26624.0,0.0200844909064871,0.0701998197115384,0,0,0,1,0,0,193084.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
5,2017,4,1248.0,1248.0,1403.0,1476.0,1926.0,-0.0494579945799458,-0.2715472481827622,0,0,0,1,0,0,12297.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
6,2017,5,5170.0,5170.0,4903.0,5194.0,5513.0,-0.056026184058529,-0.1106475603119898,0,0,0,1,0,0,37531.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
7,2017,6,2893.0,2893.0,3049.0,3312.0,5400.0,-0.0794082125603864,-0.4353703703703703,0,0,0,1,0,0,30274.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
8,2017,7,1906.0,1906.0,1977.0,2452.0,4206.0,-0.1937194127243066,-0.5299572039942939,0,0,0,1,0,0,19198.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
9,2017,8,11648.0,11648.0,11151.0,12870.0,10655.0,-0.1335664335664335,0.0465509150633505,0,0,0,1,0,0,66106.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
10,2017,9,6433.0,6433.0,6064.0,6221.0,5671.0,-0.0252371001446712,0.069299947099277,0,0,0,1,0,0,43106.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
11,2017,10,5775.0,5775.0,5952.0,6041.0,5768.0,-0.0147326601556033,0.0319001386962552,0,0,0,1,0,0,41400.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
12,2017,11,7618.0,7618.0,7480.0,7827.0,7844.0,-0.0443337166219496,-0.0464048954614992,0,0,0,1,0,0,52269.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
13,2017,12,4881.0,4881.0,4588.0,4874.0,4548.0,-0.0586787033237587,0.0087950747581354,0,0,0,1,0,0,35022.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
14,2017,13,3461.0,3461.0,3614.0,3701.0,3983.0,-0.0235071602269656,-0.0926437358774792,0,0,0,1,0,0,27276.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
15,2017,14,1287.0,1287.0,1245.0,1298.0,1242.0,-0.0408320493066255,0.002415458937198,0,0,0,1,0,0,8705.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
16,2017,15,3364.0,3364.0,3254.0,3245.0,3041.0,0.0027734976887519,0.0700427490956922,0,0,0,1,0,0,23146.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
17,2017,16,2677.0,2677.0,2751.0,2954.0,3339.0,-0.0687203791469194,-0.1761006289308176,0,0,0,1,0,0,24003.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
18,2017,17,63889.0,63889.0,58627.0,56637.0,51863.0,0.0351360418101241,0.1304205310144033,0,0,0,1,0,0,336230.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
19,2017,18,1860.0,1860.0,1871.0,1824.0,1736.0,0.0257675438596491,0.0777649769585253,0,0,0,1,0,0,12040.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
20,2017,19,2043.0,2043.0,1885.0,1907.0,1970.0,-0.0115364446775039,-0.0431472081218274,0,0,0,1,0,0,14432.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
21,2017,20,3372.0,3372.0,3533.0,3524.0,3448.0,0.0025539160045402,0.0246519721577726,0,0,0,1,0,0,24152.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
22,2017,21,1655.0,1655.0,1646.0,1675.0,1969.0,-0.0173134328358208,-0.1640426612493651,0,0,0,1,0,0,12143.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
23,2017,22,2762.0,2762.0,2541.0,2592.0,2510.0,-0.0196759259259259,0.0123505976095617,0,0,0,1,0,0,19086.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
24,2017,23,3790.0,3790.0,3523.0,3653.0,3515.0,-0.0355871886120996,0.002275960170697,0,0,0,1,0,0,26360.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
25,2017,24,4272.0,4272.0,3911.0,3893.0,3623.0,0.0046236835345491,0.0794921335909467,0,0,0,1,0,0,25108.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,69.5,11.5,,105.95833333333336,,-5.0,2.0
1,2018,0,4010.0,4010.0,3548.0,3419.0,3683.0,0.0377303305059959,-0.0366549008960086,0,0,0,1,0,0,29151.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
2,2018,1,6723.0,6723.0,6207.0,6156.0,6022.0,0.0082846003898635,0.0307206908003985,0,0,0,1,0,0,46075.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
3,2018,2,5293.0,5293.0,5297.0,5396.0,5362.0,-0.018346923647146,-0.0121223424095486,0,0,0,1,0,0,41257.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
4,2018,3,30674.0,30674.0,30188.0,28493.0,27932.0,0.0594882953707928,0.0807675784046971,0,0,0,1,0,0,200898.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
5,2018,4,1787.0,1787.0,1248.0,1403.0,1476.0,-0.1104775481111903,-0.1544715447154471,0,0,0,1,0,0,12338.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
6,2018,5,5331.0,5331.0,5170.0,4903.0,5194.0,0.0544564552314909,-0.0046207162110127,0,0,0,1,0,0,39010.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
7,2018,6,4017.0,4017.0,2893.0,3049.0,3312.0,-0.0511643161692358,-0.1265096618357488,0,0,0,1,0,0,30340.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
8,2018,7,3230.0,3230.0,1906.0,1977.0,2452.0,-0.0359129994941831,-0.2226753670473083,0,0,0,1,0,0,19013.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
9,2018,8,12390.0,12390.0,11648.0,11151.0,12870.0,0.044569993722536,-0.0949494949494949,0,0,0,1,0,0,70521.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
10,2018,9,6502.0,6502.0,6433.0,6064.0,6221.0,0.0608509234828496,0.0340781224883459,0,0,0,1,0,0,44939.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
11,2018,10,5710.0,5710.0,5775.0,5952.0,6041.0,-0.0297379032258064,-0.0440324449594438,0,0,0,1,0,0,42386.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
12,2018,11,7035.0,7035.0,7618.0,7480.0,7827.0,0.0184491978609625,-0.0267024402708572,0,0,0,1,0,0,53666.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
13,2018,12,4323.0,4323.0,4881.0,4588.0,4874.0,0.0638622493461203,0.0014361920393926,0,0,0,1,0,0,36101.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
14,2018,13,3747.0,3747.0,3461.0,3614.0,3701.0,-0.0423353624792473,-0.0648473385571467,0,0,0,1,0,0,27670.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
15,2018,14,1099.0,1099.0,1287.0,1245.0,1298.0,0.0337349397590361,-0.0084745762711864,0,0,0,1,0,0,8919.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
16,2018,15,3000.0,3000.0,3364.0,3254.0,3245.0,0.0338045482483097,0.0366718027734976,0,0,0,1,0,0,23938.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
17,2018,16,3145.0,3145.0,2677.0,2751.0,2954.0,-0.0268993093420574,-0.0937711577522004,0,0,0,1,0,0,24352.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
18,2018,17,66141.0,66141.0,63889.0,58627.0,56637.0,0.0897538676718918,0.1280435051291558,0,0,0,1,0,0,354406.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
19,2018,18,1950.0,1950.0,1860.0,1871.0,1824.0,-0.0058792089791555,0.0197368421052631,0,0,0,1,0,0,12414.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
20,2018,19,2223.0,2223.0,2043.0,1885.0,1907.0,0.0838196286472148,0.0713162034609334,0,0,0,1,0,0,14951.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
21,2018,20,3445.0,3445.0,3372.0,3533.0,3524.0,-0.0455703368242287,-0.043132803632236,0,0,0,1,0,0,24581.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
22,2018,21,1633.0,1633.0,1655.0,1646.0,1675.0,0.00546780072904,-0.0119402985074626,0,0,0,1,0,0,12507.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
23,2018,22,2848.0,2848.0,2762.0,2541.0,2592.0,0.0869736324281778,0.0655864197530864,0,0,0,1,0,0,19686.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
24,2018,23,4232.0,4232.0,3790.0,3523.0,3653.0,0.0757876809537326,0.0375034218450588,0,0,0,1,0,0,27174.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
25,2018,24,4502.0,4502.0,4272.0,3911.0,3893.0,0.0923037586295065,0.0973542255330079,0,0,0,1,0,0,26400.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,72.5,9.2,,111.45,,-10.0,3.3
1,2019,0,3410.0,3410.0,4010.0,3548.0,3419.0,0.1302142051860202,0.1728575606902603,0,0,0,1,0,0,30089.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
2,2019,1,6884.0,6884.0,6723.0,6207.0,6156.0,0.0831319478008699,0.0921052631578947,0,0,0,1,0,0,47762.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
3,2019,2,5319.0,5319.0,5293.0,5297.0,5396.0,-0.0007551444213705,-0.0190882134914751,0,0,0,1,0,0,42118.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
4,2019,3,35412.0,35412.0,30674.0,30188.0,28493.0,0.0160991122300251,0.0765451163443652,0,0,0,1,0,0,205419.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
5,2019,4,1397.0,1397.0,1787.0,1248.0,1403.0,0.4318910256410256,0.2736992159657876,0,0,0,1,0,0,13256.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
6,2019,5,5162.0,5162.0,5331.0,5170.0,4903.0,0.0311411992263056,0.0872934937793187,0,0,0,1,0,0,40071.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
7,2019,6,2867.0,2867.0,4017.0,2893.0,3049.0,0.3885240235050121,0.3174811413578222,0,0,0,1,0,0,31592.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
8,2019,7,2136.0,2136.0,3230.0,1906.0,1977.0,0.6946484784889821,0.6337885685381892,0,0,0,1,0,0,20741.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
9,2019,8,11914.0,11914.0,12390.0,11648.0,11151.0,0.063701923076923,0.1111111111111111,0,0,0,1,0,0,73637.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
10,2019,9,6277.0,6277.0,6502.0,6433.0,6064.0,0.0107259443494481,0.0722295514511873,0,0,0,1,0,0,46010.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
11,2019,10,5697.0,5697.0,5710.0,5775.0,5952.0,-0.0112554112554112,-0.0406586021505376,0,0,0,1,0,0,42815.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
12,2019,11,6979.0,6979.0,7035.0,7618.0,7480.0,-0.0765292727750065,-0.0594919786096256,0,0,0,1,0,0,53708.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
13,2019,12,4520.0,4520.0,4323.0,4881.0,4588.0,-0.1143208358942839,-0.0577593722755013,0,0,0,1,0,0,36047.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
14,2019,13,3427.0,3427.0,3747.0,3461.0,3614.0,0.082635076567466,0.0368013281682346,0,0,0,1,0,0,28146.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
15,2019,14,1066.0,1066.0,1099.0,1287.0,1245.0,-0.146076146076146,-0.1172690763052208,0,0,0,1,0,0,8831.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
16,2019,15,2920.0,2920.0,3000.0,3364.0,3254.0,-0.1082045184304399,-0.0780577750460971,0,0,0,1,0,0,23982.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
17,2019,16,2707.0,2707.0,3145.0,2677.0,2751.0,0.174822562570041,0.1432206470374409,0,0,0,1,0,0,24953.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
18,2019,17,68308.0,68308.0,66141.0,63889.0,58627.0,0.0352486343502011,0.1281662032851757,0,0,0,1,0,0,366627.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
19,2019,18,1619.0,1619.0,1950.0,1860.0,1871.0,0.0483870967741935,0.0422234099412079,0,0,0,1,0,0,12817.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
20,2019,19,1855.0,1855.0,2223.0,2043.0,1885.0,0.0881057268722467,0.1793103448275862,0,0,0,1,0,0,15520.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
21,2019,20,3332.0,3332.0,3445.0,3372.0,3533.0,0.0216488730723606,-0.0249080101896405,0,0,0,1,0,0,24803.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
22,2019,21,1352.0,1352.0,1633.0,1655.0,1646.0,-0.0132930513595166,-0.0078979343863912,0,0,0,1,0,0,12715.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
23,2019,22,2462.0,2462.0,2848.0,2762.0,2541.0,0.0311368573497465,0.1208185753640299,0,0,0,1,0,0,20243.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
24,2019,23,3718.0,3718.0,4232.0,3790.0,3523.0,0.1166226912928759,0.2012489355662787,0,0,0,1,0,0,28387.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
25,2019,24,4211.0,4211.0,4502.0,4272.0,3911.0,0.0538389513108614,0.1511122475070314,0,0,0,1,0,0,27875.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,74.6,7.2,,111.45833333333331,,-12.5,2.9
1,2020,0,2996.0,2996.0,3410.0,4010.0,3548.0,-0.1496259351620947,-0.0388951521984216,0,0,0,1,1,0,30317.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,75.4,6.6,,107.88333333333333,,0.0,2.7
2,2020,1,5774.0,5774.0,6884.0,6723.0,6207.0,0.023947642421538,0.1090704043821491,0,0,0,1,1,0,49562.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,75.4,6.6,,107.88333333333333,,0.0,2.7
3,2020,2,4774.0,4774.0,5319.0,5293.0,5297.0,0.0049121481201587,0.0041532943175382,0,0,0,1,1,0,42928.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,75.4,6.6,,107.88333333333333,,0.0,2.7
4,2020,3,26577.0,26577.0,35412.0,30674.0,30188.0,0.1544630631805437,0.173048893600106,0,0,0,1,1,0,216170.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,75.4,6.6,,107.88333333333333,,0.0,2.7
5,2020,4,1105.0,1105.0,1397.0,1787.0,1248.0,-0.2182428651371012,0.1193910256410256,0,0,0,1,1,0,13399.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,75.4,6.6,,107.88333333333333,,0.0,2.7
6,2020,5,4584.0,4584.0,5162.0,5331.0,5170.0,-0.0317013693490902,-0.0015473887814313,0,0,0,1,1,0,41088.0,1.0,1.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,1,75.4,6.6,,107.88333333333333,,0.0,2.7
