ZE2020,libze2020,fc_2026_mean,fc_2026_std,fc_uncertainty_cv,pred_2025_std,herald_wmape,risk_score
7512,La Rochelle,5101.182549040148,24.81888715543648,0.004865320328539599,144.87805662093126,1.9943489364776572,62.857142857142854
5319,Vitré,1308.0716582121827,6.342337463661189,0.004848616223617007,66.69589867955025,3.5115810442034174,48.57142857142857
4414,Remiremont,1296.0092887558376,6.259168891395307,0.0048295710113344,63.85743092188149,1.936586334045692,9.285714285714286
5211,Laval,2275.7465449837455,10.69728410844353,0.0047005604081978005,84.40841498775868,2.71638887552196,83.57142857142857
3219,Saint-Omer,1936.5452702421728,9.015695174320687,0.004655556114726529,65.46936585673927,2.2771657639440006,73.21428571428571
4420,Sarreguemines,1584.7204038136472,7.373895341443183,0.004653120716877137,76.71635561206934,2.9893405152893258,13.214285714285715
8427,Romans-sur-Isère,1719.4691580741987,7.989037630155732,0.0046462232792261506,64.09983585828736,2.920153452264293,70.0
8405,Bourg-en-Bresse,4572.401002617248,21.226759554324918,0.004642366131530172,122.40200147402598,1.716327877100144,43.92857142857143
5214,Les Sables-d'Olonne,1558.4615234707478,7.231936387149564,0.004640433066992755,72.51641841291888,2.969079710483327,58.214285714285715
2705,Belfort,3000.3454471466944,13.908224618061322,0.004635541094538943,95.728294127122,3.2102189005160624,52.85714285714286
5317,Saint-Malo,2744.0010513189554,12.718601415590662,0.004635057049077014,69.69641121948844,1.7732071162030068,40.0
