ZE2020,graph_source,self_weight,top1_ze,top1_name,top1_weight,top2_ze,top2_name,top2_weight,top3_ze,top3_name,top3_weight,total_outflow,top3_concentration,graph_dependency_high,learned_adj_status,libze2020,opportunity_score,risk_score,risk_graph_component
61,mobility_prior,0.0,2403,Chartres,0.2491981331680831,5208,La Ferté-Bernard,0.1302742366779373,51,Alençon,0.1208079787593021,0.9999999999999968,0.5002803486053241,True,pending,Nogent-le-Rotrou,11.071428571428571,57.85714285714286,0.075
62,mobility_prior,0.0,5315,Rennes,0.340029615830039,5311,Ploërmel,0.1515820572340409,5318,Vannes,0.133144797547042,0.9999999999999966,0.624756470611124,True,pending,Redon,38.21428571428571,70.71428571428572,0.28214285714285714
63,mobility_prior,0.0,8408,Clermont-Ferrand,0.2731892206957148,7531,Tulle,0.2210416068376643,8403,Aurillac,0.128059105934413,0.9999999999999959,0.6222899334677946,True,pending,Ussel,10.357142857142858,72.5,0.2642857142857143
64,mobility_prior,0.0,55,Bollène-Pierrelatte,0.2492363197603789,9316,Orange,0.1680012378427048,8422,Montélimar,0.1278163115040968,0.9999999999999976,0.5450538691071818,True,pending,Valréas,3.571428571428571,80.71428571428572,0.1392857142857143
1101,mobility_prior,0.0,1109,Paris,0.5765490104176075,1112,Roissy,0.172339840923691,1114,Seine-Yvelinoise,0.1470710911131456,0.999999999999996,0.8959599424544478,True,pending,Cergy-Vexin,90.0,72.85714285714285,0.9428571428571428
1102,mobility_prior,0.0,1106,Marne-la-Vallée,0.4189817681619511,1107,Meaux,0.2023579532497296,1109,Paris,0.1931662488568721,0.9999999999999968,0.8145059702685555,True,pending,Coulommiers,34.285714285714285,91.42857142857143,0.7392857142857143
1103,mobility_prior,0.0,1113,Saclay,0.451837641200937,1109,Paris,0.2209154797683444,1104,Évry-Courcouronnes,0.1747298429598825,0.9999999999999963,0.847482963929167,True,pending,Étampes,72.14285714285714,45.0,0.8214285714285714
1104,mobility_prior,0.0,1109,Paris,0.5414077395310667,1113,Saclay,0.2046379662026178,1108,Melun,0.0811060188234496,0.9999999999999953,0.8271517245571379,True,pending,Évry-Courcouronnes,87.85714285714286,77.5,0.7714285714285715
1105,mobility_prior,0.0,1108,Melun,0.3067322388535226,1109,Paris,0.2251817843131303,1104,Évry-Courcouronnes,0.2134440101554933,0.9999999999999943,0.7453580333221503,True,pending,Fontainebleau-Nemours,61.78571428571429,43.57142857142857,0.5642857142857143
1106,mobility_prior,0.0,1109,Paris,0.6628766059626476,1112,Roissy,0.1249645394635638,1104,Évry-Courcouronnes,0.0551922877833563,0.9999999999999964,0.8430334332095707,True,pending,Marne-la-Vallée,82.85714285714286,83.21428571428572,0.8142857142857143
1107,mobility_prior,0.0,1106,Marne-la-Vallée,0.355565966243026,1109,Paris,0.2702798252952494,1112,Roissy,0.2515116747612368,0.9999999999999954,0.8773574662995162,True,pending,Meaux,79.28571428571428,81.78571428571428,0.8821428571428571
1108,mobility_prior,0.0,1104,Évry-Courcouronnes,0.3833320304154187,1109,Paris,0.2624102246714563,1106,Marne-la-Vallée,0.1553230785925563,0.9999999999999953,0.8010653336794351,True,pending,Melun,80.35714285714286,91.78571428571428,0.7142857142857143
1109,mobility_prior,0.0,1112,Roissy,0.2300493776884226,1115,Versailles-Saint-Quentin,0.1663702208739489,1113,Saclay,0.1574631190327579,0.9999999999999912,0.5538827175951343,True,pending,Paris,87.14285714285714,67.85714285714286,0.15
1110,mobility_prior,0.0,1108,Melun,0.2152445699638214,1106,Marne-la-Vallée,0.1706919235746605,1109,Paris,0.1700992390471615,0.9999999999999973,0.5560357325856449,True,pending,Provins,4.285714285714286,93.92857142857143,0.15714285714285714
1111,mobility_prior,0.0,1115,Versailles-Saint-Quentin,0.5141051582637469,1109,Paris,0.1979819124292304,1113,Saclay,0.1303336809773353,0.9999999999999972,0.842420751670315,True,pending,Rambouillet,38.57142857142858,21.785714285714285,0.8107142857142857
1112,mobility_prior,0.0,1109,Paris,0.7208936982231411,1101,Cergy-Vexin,0.0985469971692442,1106,Marne-la-Vallée,0.0515309914227231,0.9999999999999959,0.870971686815112,True,pending,Roissy,76.42857142857142,97.14285714285714,0.8607142857142858
1113,mobility_prior,0.0,1109,Paris,0.5841750959512099,1104,Évry-Courcouronnes,0.1615603655034326,1115,Versailles-Saint-Quentin,0.1425075038217997,0.9999999999999957,0.8882429652764461,True,pending,Saclay,88.57142857142857,67.5,0.9285714285714286
1114,mobility_prior,0.0,1109,Paris,0.6426580896849419,1115,Versailles-Saint-Quentin,0.1637588533806074,1101,Cergy-Vexin,0.0962853834552624,0.9999999999999961,0.9027023265208152,True,pending,Seine-Yvelinoise,95.0,51.78571428571429,0.9607142857142857
1115,mobility_prior,0.0,1109,Paris,0.6332409955116807,1114,Seine-Yvelinoise,0.1500287530635395,1113,Saclay,0.0917089235104628,0.9999999999999958,0.8749786720856866,True,pending,Versailles-Saint-Quentin,72.85714285714285,59.64285714285714,0.8678571428571429
2401,mobility_prior,0.0,2413,Tours,0.2752018951162017,2410,Orléans,0.2749448395685344,2412,Romorantin-Lanthenay,0.1738531105357108,0.9999999999999946,0.7239998452204507,True,pending,Blois,63.57142857142857,50.357142857142854,0.5035714285714286
2402,mobility_prior,0.0,2415,Vierzon,0.2172653719139899,2405,Châteauroux,0.2001896345356714,60,Nevers,0.1083424442558901,0.9999999999999927,0.5257974507055553,True,pending,Bourges,65.71428571428571,50.71428571428571,0.10714285714285714
2403,mobility_prior,0.0,1111,Rambouillet,0.2039321010216002,1115,Versailles-Saint-Quentin,0.2007689631864889,1109,Paris,0.1319396626102852,0.9999999999999942,0.5366407268183774,True,pending,Chartres,93.57142857142857,4.642857142857143,0.125
2404,mobility_prior,0.0,2403,Chartres,0.4117041040303745,2410,Orléans,0.2133169212810386,2414,Vendôme,0.1031680341832221,0.9999999999999973,0.7281890594946371,True,pending,Châteaudun,25.0,40.714285714285715,0.5178571428571429
2405,mobility_prior,0.0,2402,Bourges,0.2244674313064938,2408,Loches,0.0974163740781759,2412,Romorantin-Lanthenay,0.093989569918431,0.9999999999999942,0.4158733753031031,False,pending,Châteauroux,81.07142857142857,2.5,0.02142857142857143
2406,mobility_prior,0.0,2413,Tours,0.6560341244535508,5220,Saumur,0.1446124806495516,7530,Thouars,0.0552704494129597,0.9999999999999976,0.8559170545160641,True,pending,Chinon,12.142857142857142,41.07142857142857,0.8428571428571429
2407,mobility_prior,0.0,2410,Orléans,0.411199693642901,56,Cosne-Cours-sur-Loire,0.1645550485485777,2409,Montargis,0.1596667458369049,0.9999999999999962,0.7354214880283864,True,pending,Gien,9.285714285714286,95.71428571428572,0.5428571428571428
2408,mobility_prior,0.0,2413,Tours,0.599802566490164,2405,Châteauroux,0.1353224082364046,7508,Châtellerault,0.1186656782646954,0.9999999999999977,0.853790652991266,True,pending,Loches,12.5,63.92857142857142,0.8392857142857143
2409,mobility_prior,0.0,1105,Fontainebleau-Nemours,0.2052970465614841,2407,Gien,0.1432657884756478,2410,Orléans,0.1399769136407329,0.999999999999994,0.48853974867786776,False,pending,Montargis,86.07142857142858,2.857142857142857,0.06785714285714285
2410,mobility_prior,0.0,2401,Blois,0.1386739565328236,2411,Pithiviers,0.1304590495918935,1109,Paris,0.1289824668366934,0.9999999999999913,0.398115472961414,False,pending,Orléans,95.35714285714286,33.214285714285715,0.010714285714285714
2411,mobility_prior,0.0,2410,Orléans,0.3464561266239273,1104,Évry-Courcouronnes,0.1383085469891183,1103,Étampes,0.1302942956738735,0.999999999999997,0.6150589692869209,True,pending,Pithiviers,23.214285714285715,80.0,0.2392857142857143
2412,mobility_prior,0.0,2401,Blois,0.3757265088787568,2410,Orléans,0.2714426606099536,2415,Vierzon,0.087001641183992,0.9999999999999968,0.7341708106727047,True,pending,Romorantin-Lanthenay,41.42857142857143,41.785714285714285,0.5321428571428571
2413,mobility_prior,0.0,2401,Blois,0.1643654128469931,2406,Chinon,0.1527902028616715,2408,Loches,0.1284966696776604,0.9999999999999913,0.44565228538632884,False,pending,Tours,71.07142857142857,34.64285714285714,0.039285714285714285
2414,mobility_prior,0.0,2401,Blois,0.3644216252482442,2413,Tours,0.1981621842084603,5208,La Ferté-Bernard,0.1075437434007199,0.9999999999999971,0.6701275528574263,True,pending,Vendôme,22.857142857142858,70.35714285714286,0.39285714285714285
2415,mobility_prior,0.0,2402,Bourges,0.5258332762786265,2412,Romorantin-Lanthenay,0.1576461105845113,2405,Châteauroux,0.1408760627984645,0.9999999999999971,0.8243554496616047,True,pending,Vierzon,6.785714285714286,82.14285714285714,0.7535714285714286
2701,mobility_prior,0.0,2710,Creusot-Montceau,0.3064438470660961,2707,Chalon-sur-Saône,0.2419148410265278,2704,Beaune,0.1556660241678704,0.9999999999999977,0.704024712260496,True,pending,Autun,15.0,42.142857142857146,0.45357142857142857
2702,mobility_prior,0.0,2717,Sens,0.2864892935283096,2703,Avallon,0.1299883751175777,56,Cosne-Cours-sur-Loire,0.1122059799000564,0.9999999999999947,0.5286836485459465,True,pending,Auxerre,28.214285714285715,86.07142857142858,0.11428571428571428
2703,mobility_prior,0.0,2702,Auxerre,0.2917229884660516,56,Cosne-Cours-sur-Loire,0.1988996245586768,2709,Châtillon-Montbard,0.1860541063466928,0.999999999999997,0.6766767193714233,True,pending,Avallon,2.142857142857143,96.78571428571429,0.4
2704,mobility_prior,0.0,2711,Dijon,0.5567425202082084,2707,Chalon-sur-Saône,0.2438481459444421,2709,Châtillon-Montbard,0.0516370972844568,0.9999999999999958,0.8522277634371108,True,pending,Beaune,31.785714285714285,49.642857142857146,0.8321428571428572
2705,mobility_prior,0.0,2714,Montbéliard,0.592284539364626,4411,Mulhouse,0.1897743280158698,2718,Vesoul,0.0969236583929098,0.9999999999999951,0.87898252577341,True,pending,Belfort,81.42857142857143,52.85714285714286,0.8857142857142857
2706,mobility_prior,0.0,2715,Pontarlier,0.2282723366370848,2718,Vesoul,0.1709814097399957,2711,Dijon,0.1273304548762758,0.9999999999999938,0.5265842012533596,True,pending,Besançon,94.28571428571428,5.357142857142857,0.11071428571428571
2707,mobility_prior,0.0,2704,Beaune,0.2548982414173344,59,Mâcon,0.1840595186989075,2710,Creusot-Montceau,0.1569813598580567,0.9999999999999937,0.5959391199743024,True,pending,Chalon-sur-Saône,88.92857142857142,18.571428571428573,0.2
2708,mobility_prior,0.0,8426,Roanne,0.2759220957156561,2710,Creusot-Montceau,0.1693704148498026,8424,Moulins,0.1117652394935742,0.9999999999999953,0.5570577500590355,True,pending,Charolais,29.28571428571429,32.857142857142854,0.16428571428571428
2709,mobility_prior,0.0,2711,Dijon,0.4269283425142051,2703,Avallon,0.1607545206917724,2704,Beaune,0.0920294645311245,0.9999999999999971,0.679712327737104,True,pending,Châtillon-Montbard,5.357142857142857,76.07142857142857,0.4107142857142857
2710,mobility_prior,0.0,2707,Chalon-sur-Saône,0.3587264909866165,2708,Charolais,0.2237190674377342,2701,Autun,0.1521344938186511,0.9999999999999964,0.7345800522430045,True,pending,Creusot-Montceau,39.285714285714285,55.714285714285715,0.5392857142857143
2711,mobility_prior,0.0,2704,Beaune,0.2860881748196782,2712,Dole,0.1191664160838539,2709,Châtillon-Montbard,0.1128968126275122,0.9999999999999925,0.5181514035310482,True,pending,Dijon,85.35714285714285,26.071428571428573,0.09642857142857143
2712,mobility_prior,0.0,2711,Dijon,0.3057918009197026,2706,Besançon,0.2733920672722368,2713,Lons-le-Saunier,0.2564235334685306,0.9999999999999959,0.8356074016604734,True,pending,Dole,17.857142857142858,85.35714285714285,0.7892857142857143
2713,mobility_prior,0.0,2716,Saint-Claude,0.1533505741912541,2712,Dole,0.1519195064356807,8405,Bourg-en-Bresse,0.1295076036523666,0.9999999999999942,0.4347776842793039,False,pending,Lons-le-Saunier,56.07142857142857,29.642857142857142,0.03571428571428571
2714,mobility_prior,0.0,2705,Belfort,0.6755738656781589,2706,Besançon,0.107371471568794,2715,Pontarlier,0.0693931931803671,0.9999999999999964,0.852338530427323,True,pending,Montbéliard,96.07142857142857,13.928571428571429,0.8357142857142857
2715,mobility_prior,0.0,2706,Besançon,0.6034517410305823,2714,Montbéliard,0.1373528813365956,2713,Lons-le-Saunier,0.098445597430481,0.9999999999999969,0.8392502197976615,True,pending,Pontarlier,55.00000000000001,48.92857142857142,0.8035714285714286
2716,mobility_prior,0.0,8425,Oyonnax,0.410528646192704,2713,Lons-le-Saunier,0.3081804019928914,8416,Le Genevois Français,0.0725957069932971,0.999999999999998,0.791304755178894,True,pending,Saint-Claude,11.607142857142858,84.64285714285714,0.675
2717,mobility_prior,0.0,1105,Fontainebleau-Nemours,0.3115741439733503,2702,Auxerre,0.1770476191625473,1109,Paris,0.1327958777881012,0.9999999999999954,0.6214176409240016,True,pending,Sens,32.5,90.35714285714286,0.2571428571428571
2718,mobility_prior,0.0,2706,Besançon,0.3948337528369524,2705,Belfort,0.2766313823142335,2714,Montbéliard,0.0881620923761088,0.9999999999999961,0.7596272275272977,True,pending,Vesoul,65.0,17.857142857142858,0.5964285714285714
2801,mobility_prior,0.0,2804,Caen,0.2788413956566339,51,Alençon,0.2378283637828414,2809,Flers,0.2113881667884417,0.9999999999999979,0.7280579262279185,True,pending,Argentan,0.35714285714285715,95.0,0.5107142857142857
2802,mobility_prior,0.0,2810,Granville,0.2573943381317783,5305,Fougères,0.1701594852616882,2816,Saint-Lô,0.1044596100019929,0.9999999999999962,0.5320134333954614,True,pending,Avranches,36.78571428571429,27.857142857142858,0.12142857142857143
2803,mobility_prior,0.0,2815,Rouen,0.3241836175987926,2808,Évreux,0.2474717791806707,2814,Lisieux,0.1520273324193702,0.9999999999999968,0.7236827291988358,True,pending,Bernay,4.642857142857143,95.35714285714286,0.5
2804,mobility_prior,0.0,2814,Lisieux,0.1728109131502861,2816,Saint-Lô,0.150315272135452,2811,Honfleur Pont-Audemer,0.0988790980310684,0.999999999999992,0.4220052833168099,False,pending,Caen,92.14285714285714,8.571428571428571,0.025
2805,mobility_prior,0.0,2816,Saint-Lô,0.3695191560440783,2806,Coutances,0.1705508814112115,2804,Caen,0.1248656763651804,0.9999999999999941,0.6649357138204741,True,pending,Cherbourg-en-Cotentin,59.64285714285714,78.92857142857143,0.37142857142857144
2806,mobility_prior,0.0,2816,Saint-Lô,0.4612905772896561,2810,Granville,0.1856863570459017,2805,Cherbourg-en-Cotentin,0.1633021457123418,0.999999999999997,0.8102790800479021,True,pending,Coutances,13.571428571428571,97.85714285714285,0.7357142857142858
2807,mobility_prior,0.0,2815,Rouen,0.5549677769199289,58,La Vallée de la Bresle-Vimeu,0.13925418026335,2819,Yvetot-Vallée du Commerce,0.084453861637267,0.9999999999999953,0.7786758188205496,True,pending,Dieppe-Caux maritime,47.5,54.64285714285714,0.6607142857142857
2808,mobility_prior,0.0,2815,Rouen,0.2833125739383736,2817,Vernon-Gisors,0.1433413356712914,1114,Seine-Yvelinoise,0.1275168398967019,0.9999999999999944,0.55417074950637,True,pending,Évreux,75.89285714285714,23.57142857142857,0.15357142857142858
2809,mobility_prior,0.0,2804,Caen,0.2199643849187811,2818,Vire Normandie,0.185382749973325,2801,Argentan,0.1339236031248204,0.999999999999996,0.5392707380169286,True,pending,Flers,9.642857142857144,82.5,0.12857142857142856
2810,mobility_prior,0.0,2802,Avranches,0.5041878997596857,2806,Coutances,0.1910250331953028,2816,Saint-Lô,0.0858460116550239,0.999999999999997,0.7810589446100148,True,pending,Granville,6.071428571428571,45.89285714285714,0.6678571428571428
2811,mobility_prior,0.0,2815,Rouen,0.2825627823895088,2813,Le Havre,0.2525017434397048,2814,Lisieux,0.1324141377731705,0.999999999999996,0.6674786636023867,True,pending,Honfleur Pont-Audemer,36.42857142857142,68.92857142857143,0.37857142857142856
2812,mobility_prior,0.0,2808,Évreux,0.3044536824565005,51,Alençon,0.2480081372543219,2803,Bernay,0.0706111040205831,0.999999999999998,0.6230729237314068,True,pending,L'Aigle,10.0,28.214285714285715,0.2714285714285714
2813,mobility_prior,0.0,2819,Yvetot-Vallée du Commerce,0.4231574174388324,2815,Rouen,0.1905044246075876,2807,Dieppe-Caux maritime,0.1235325503871656,0.9999999999999942,0.7371943924335898,True,pending,Le Havre,82.5,73.92857142857143,0.5464285714285714
2814,mobility_prior,0.0,2811,Honfleur Pont-Audemer,0.374451958364979,2804,Caen,0.3098614990957426,2803,Bernay,0.0857642479751706,0.9999999999999964,0.770077705435895,True,pending,Lisieux,25.71428571428571,56.42857142857143,0.6178571428571429
2815,mobility_prior,0.0,2817,Vernon-Gisors,0.1400972742804125,2808,Évreux,0.1383351308979717,2807,Dieppe-Caux maritime,0.1225371199995481,0.99999999999999,0.40096952517793627,False,pending,Rouen,99.64285714285714,11.428571428571429,0.017857142857142856
2816,mobility_prior,0.0,2804,Caen,0.3052726287148085,2806,Coutances,0.2408862320177715,2805,Cherbourg-en-Cotentin,0.1492684544147847,0.9999999999999958,0.6954273151473676,True,pending,Saint-Lô,12.857142857142856,88.92857142857142,0.44285714285714284
2817,mobility_prior,0.0,2815,Rouen,0.2286304507909173,1101,Cergy-Vexin,0.1893960808189884,1114,Seine-Yvelinoise,0.1815082941576217,0.9999999999999958,0.5995348257675299,True,pending,Vernon-Gisors,84.64285714285714,6.785714285714286,0.21071428571428572
2818,mobility_prior,0.0,2804,Caen,0.3422709183864449,2809,Flers,0.2396161667095567,2802,Avranches,0.1715635474732816,0.9999999999999977,0.753450632569285,True,pending,Vire Normandie,1.4285714285714286,92.14285714285714,0.5857142857142857
2819,mobility_prior,0.0,2813,Le Havre,0.5075241951607328,2815,Rouen,0.3209153956481408,2807,Dieppe-Caux maritime,0.094358409868075,0.9999999999999963,0.9227980006769518,True,pending,Yvetot-Vallée du Commerce,50.71428571428571,51.07142857142857,0.9785714285714285
3201,mobility_prior,0.0,3202,Amiens,0.4247407836445208,58,La Vallée de la Bresle-Vimeu,0.3428221140947768,3204,Berck,0.0919917466058639,0.9999999999999958,0.8595546443451653,True,pending,Abbeville,6.428571428571428,97.5,0.8464285714285714
3202,mobility_prior,0.0,3220,Saint-Quentin,0.1787081258440981,54,Beauvais,0.1438344254216642,3201,Abbeville,0.12486571248111,0.9999999999999929,0.4474082637468754,False,pending,Amiens,79.64285714285714,31.785714285714285,0.04285714285714286
3203,mobility_prior,0.0,3215,Lens,0.3004725707922837,3216,Lille,0.1841226237777226,3212,Douai,0.1082278709239866,0.9999999999999951,0.5928230654939958,True,pending,Arras,54.285714285714285,53.214285714285715,0.19285714285714287
3204,mobility_prior,0.0,3206,Boulogne-sur-Mer,0.2249614488048506,3203,Arras,0.1574203341535834,3219,Saint-Omer,0.1145057152699092,0.9999999999999962,0.4968874982283451,False,pending,Berck,24.285714285714285,38.57142857142858,0.07142857142857142
3205,mobility_prior,0.0,3216,Lille,0.3344306748713411,3215,Lens,0.2961820780843007,3219,Saint-Omer,0.1035852077242404,0.9999999999999948,0.7341979606798861,True,pending,Béthune,87.5,45.89285714285714,0.5357142857142857
3206,mobility_prior,0.0,3207,Calais,0.3709311952855577,3204,Berck,0.2237450570798071,3219,Saint-Omer,0.113276678553021,0.9999999999999949,0.7079529309183895,True,pending,Boulogne-sur-Mer,49.642857142857146,60.357142857142854,0.4714285714285714
3207,mobility_prior,0.0,3213,Dunkerque,0.4090512065618141,3206,Boulogne-sur-Mer,0.2253068755688482,3219,Saint-Omer,0.1436981088816376,0.9999999999999966,0.7780561910123025,True,pending,Calais,22.142857142857142,76.78571428571429,0.6571428571428571
3208,mobility_prior,0.0,3222,Valenciennes,0.3772283893375114,3212,Douai,0.1370659019869268,3216,Lille,0.1091820042951108,0.9999999999999957,0.6234762956195516,True,pending,Cambrai,52.85714285714286,45.357142857142854,0.2785714285714286
3209,mobility_prior,0.0,1107,Meaux,0.2352766999600709,1109,Paris,0.155639248551471,3221,Soissons,0.1344540784993507,0.9999999999999968,0.5253700270108942,True,pending,Château-Thierry,13.928571428571429,63.21428571428571,0.10357142857142858
3210,mobility_prior,0.0,3211,Creil,0.3480975568250756,1112,Roissy,0.1450839020333372,1109,Paris,0.1167717593498964,0.9999999999999949,0.6099532182083123,True,pending,Compiègne,86.42857142857143,20.357142857142858,0.225
3211,mobility_prior,0.0,1112,Roissy,0.3509148333590751,1109,Paris,0.2034190545840495,54,Beauvais,0.1440320673065438,0.9999999999999941,0.6983659552496725,True,pending,Creil,86.78571428571429,51.42857142857142,0.44642857142857145
3212,mobility_prior,0.0,3216,Lille,0.3880633784856944,3215,Lens,0.1781550102122243,3222,Valenciennes,0.1763109585511643,0.999999999999995,0.7425293472490866,True,pending,Douai,91.07142857142857,40.35714285714286,0.5571428571428572
3213,mobility_prior,0.0,3216,Lille,0.3652557839938032,3207,Calais,0.211658924372997,3219,Saint-Omer,0.1958334475401422,0.9999999999999936,0.7727481559069475,True,pending,Dunkerque,83.57142857142857,61.42857142857143,0.6285714285714286
3214,mobility_prior,0.0,4413,Reims,0.4214847515389853,3220,Saint-Quentin,0.1945242082748279,3221,Soissons,0.1759000226702755,0.9999999999999963,0.7919089824840916,True,pending,Laon,3.9285714285714284,98.21428571428571,0.6785714285714286
3215,mobility_prior,0.0,3216,Lille,0.4695384408672984,3203,Arras,0.1585210436365046,3212,Douai,0.138661033402282,0.999999999999995,0.7667205179060889,True,pending,Lens,98.92857142857143,46.785714285714285,0.6071428571428571
3216,mobility_prior,0.0,3218,Roubaix-Tourcoing,0.459765127243515,3215,Lens,0.132258833553265,3222,Valenciennes,0.0768046408700364,0.9999999999999932,0.6688286016668209,True,pending,Lille,48.214285714285715,89.64285714285715,0.38571428571428573
3217,mobility_prior,0.0,3222,Valenciennes,0.4290899156385344,3216,Lille,0.1119884532009112,3220,Saint-Quentin,0.1092981263661961,0.999999999999994,0.6503764952056456,True,pending,Maubeuge,62.5,67.14285714285714,0.3464285714285714
3218,mobility_prior,0.0,3216,Lille,0.9105215366370846,3215,Lens,0.0169486060605826,3222,Valenciennes,0.0143219318239255,0.9999999999999963,0.9417920745215961,True,pending,Roubaix-Tourcoing,42.5,98.92857142857143,0.9892857142857143
3219,mobility_prior,0.0,3216,Lille,0.2590631368881169,3213,Dunkerque,0.2179194907649201,3205,Béthune,0.170469052993381,0.9999999999999956,0.6474516806464209,True,pending,Saint-Omer,60.0,73.21428571428571,0.34285714285714286
3220,mobility_prior,0.0,3202,Amiens,0.187037219523963,3214,Laon,0.1651264663847316,3210,Compiègne,0.1498323797778583,0.9999999999999942,0.5019960656865559,True,pending,Saint-Quentin,90.53571428571429,9.642857142857144,0.08214285714285714
3221,mobility_prior,0.0,1112,Roissy,0.3418387365091772,1109,Paris,0.1254057797625785,3210,Compiègne,0.098139509297682,0.9999999999999948,0.5653840255694407,True,pending,Soissons,74.64285714285714,37.5,0.175
3222,mobility_prior,0.0,3216,Lille,0.4060582418251879,3212,Douai,0.1623720238037383,3217,Maubeuge,0.1391697447655046,0.9999999999999938,0.7076000103944352,True,pending,Valenciennes,91.78571428571428,25.0,0.46785714285714286
4401,mobility_prior,0.0,4427,Vitry-le-François Saint-Dizier,0.3155214402815244,4412,Nancy,0.2949326817684985,4426,Verdun,0.1624917228635054,0.9999999999999968,0.7729458449135308,True,pending,Bar-le-Duc,22.5,46.42857142857143,0.6357142857142857
4402,mobility_prior,0.0,4413,Reims,0.4516436508745932,4406,Épernay,0.1817208177470882,4427,Vitry-le-François Saint-Dizier,0.1157549301463947,0.9999999999999957,0.7491193987680793,True,pending,Châlons-en-Champagne,36.07142857142857,55.35714285714286,0.5714285714285714
4403,mobility_prior,0.0,4421,Sedan,0.5067694852196188,4413,Reims,0.2854070908173529,3217,Maubeuge,0.0342343614476284,0.9999999999999958,0.8264109374846035,True,pending,Charleville-Mézières,43.92857142857143,73.57142857142858,0.7607142857142857
4404,mobility_prior,0.0,4407,Épinal,0.2175784771647764,2711,Dijon,0.1945719328464157,4427,Vitry-le-François Saint-Dizier,0.119710349517623,0.9999999999999958,0.5318607595288174,True,pending,Chaumont,40.35714285714286,26.785714285714285,0.11785714285714285
4405,mobility_prior,0.0,4411,Mulhouse,0.5272709720782476,4423,Strasbourg,0.1820950083282526,4422,Sélestat,0.1662967557265323,0.9999999999999958,0.8756627361330361,True,pending,Colmar,92.5,8.214285714285714,0.8714285714285714
4406,mobility_prior,0.0,4413,Reims,0.5588733597344963,4402,Châlons-en-Champagne,0.1975991376293516,4415,Romilly-sur-Seine,0.0733691110933262,0.9999999999999969,0.8298416084571767,True,pending,Épernay,11.607142857142858,78.57142857142857,0.7785714285714286
4407,mobility_prior,0.0,4412,Nancy,0.3380431815499846,4414,Remiremont,0.278358342497787,4404,Chaumont,0.1117310621268395,0.9999999999999941,0.7281325861746154,True,pending,Épinal,95.71428571428572,1.4285714285714286,0.5142857142857142
4408,mobility_prior,0.0,4416,Saint-Avold,0.3723227469415455,4420,Sarreguemines,0.363499437050142,4410,Metz,0.164815411709762,0.9999999999999967,0.9006375957014524,True,pending,Forbach,55.53571428571429,60.71428571428571,0.9571428571428572
4409,mobility_prior,0.0,4423,Strasbourg,0.8630973173272928,4419,Sarrebourg,0.0540046627233901,4420,Sarreguemines,0.0275811328563266,0.9999999999999958,0.9446831129070135,True,pending,Haguenau,20.0,96.42857142857143,0.9928571428571429
4410,mobility_prior,0.0,4424,Thionville,0.5511396338099518,4412,Nancy,0.191674763632258,4416,Saint-Avold,0.0835617713916182,0.9999999999999936,0.8263761688338334,True,pending,Metz,97.5,30.357142857142854,0.7571428571428571
4411,mobility_prior,0.0,4418,Saint-Louis,0.3810809682600625,4405,Colmar,0.3448929988851617,2705,Belfort,0.0834995177644047,0.9999999999999941,0.8094734849096336,True,pending,Mulhouse,93.92857142857143,38.21428571428571,0.7285714285714285
4412,mobility_prior,0.0,4410,Metz,0.4082665613242758,4407,Épinal,0.1147057283213778,4401,Bar-le-Duc,0.0897142961125082,0.999999999999992,0.6126865857581667,True,pending,Nancy,55.53571428571429,77.14285714285715,0.23214285714285715
4413,mobility_prior,0.0,4406,Épernay,0.2508815847283061,4402,Châlons-en-Champagne,0.2088925680614393,4403,Charleville-Mézières,0.096285050629965,0.9999999999999938,0.5560592034197138,True,pending,Reims,49.28571428571429,93.21428571428572,0.16071428571428573
4414,mobility_prior,0.0,4407,Épinal,0.5895639162985427,4417,Saint-Dié-des-Vosges,0.090990726460699,2718,Vesoul,0.0697500932176487,0.9999999999999971,0.7503047359768926,True,pending,Remiremont,35.35714285714286,9.285714285714286,0.575
4415,mobility_prior,0.0,4425,Troyes,0.2892670449768859,1110,Provins,0.1768489479786592,4406,Épernay,0.0951000221128108,0.999999999999996,0.561216015068358,True,pending,Romilly-sur-Seine,7.5,92.85714285714286,0.17142857142857143
4416,mobility_prior,0.0,4410,Metz,0.4588106728876935,4408,Forbach,0.2531360938518039,4420,Sarreguemines,0.0979453344359487,0.9999999999999957,0.8098921011754496,True,pending,Saint-Avold,45.714285714285715,69.64285714285714,0.7321428571428571
4417,mobility_prior,0.0,4412,Nancy,0.2804306337793921,4407,Épinal,0.1764183378102956,4414,Remiremont,0.1439140384170132,0.9999999999999969,0.6007630100067027,True,pending,Saint-Dié-des-Vosges,57.14285714285714,18.928571428571427,0.21428571428571427
4418,mobility_prior,0.0,4411,Mulhouse,0.8541180136110731,4405,Colmar,0.0491704905482459,4423,Strasbourg,0.0347145111268833,0.9999999999999979,0.9380030152862042,True,pending,Saint-Louis,40.0,60.0,0.9857142857142858
4419,mobility_prior,0.0,4423,Strasbourg,0.4071253938331827,4420,Sarreguemines,0.1633426917519967,4412,Nancy,0.1138536172543708,0.9999999999999967,0.6843217028395525,True,pending,Sarrebourg,39.64285714285714,36.78571428571429,0.42142857142857143
