ZE2020,libze2020,opportunity_score,opportunity_tier,risk_score,risk_tier,score_status,opp_c_local_trend,opp_c_national_diff,opp_c_vs_baseline,opp_c_reliability,opp_c_low_uncertainty,risk_c_deceleration,risk_c_volatility,risk_c_concentration,risk_c_graph_dep,risk_c_uncertainty,risk_c_herald_error,herald_wmape_all,herald_wmape_aligned,herald_n_years,ridge_wmape,ridge_n_years,herald_vs_ridge_pct,comparison_years,herald_only_years,baseline_ridge_ar_status,baseline_arima_status,baseline_lstm_status,baseline_stgnn_ext_status,learned_graph_status,fc_2026_mean,fc_2026_std,fc_2026_ridge,fc_2026_percentile,fc_growth_2025_2026_pct,explication_fr
57,Dreux,78.92857142857143,très élevée,66.42857142857143,élevé,exploratoire_poids_non_calibres,0.7071428571428572,0.55,0.48928571428571427,0.9107142857142857,0.4928571428571429,0.6607142857142857,0.5785714285714286,0.7964285714285714,0.4035714285714286,0.5071428571428571,0.08928571428571429,1.5572968367213533,1.0209534698434917,5,6.579682215796181,4,-84.483240430785,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2279.4204314256936,11.170448116560127,2357.057022764805,55.00000000000001,2.9548523679175047,HERALD prévoit 2279 créations en 2026 (p55 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Versailles-Saint-Quentin (concentration mobilité top3 = 0.68). HERALD est 3.3% en dessous de la baseline Ridge AR. → Score de risque élevé: zone à surveiller. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR.
5317,Saint-Malo,78.57142857142857,très élevée,40.0,modéré,exploratoire_poids_non_calibres,0.775,0.6285714285714286,0.3535714285714286,0.7928571428571428,0.5321428571428571,0.4821428571428571,0.6821428571428572,0.15357142857142858,0.6392857142857142,0.46785714285714286,0.20714285714285716,1.7732071162030068,0.9704553008409562,5,5.6290626088983355,4,-82.75991282621594,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2744.0010513189554,12.718601415590662,2832.5449905279397,62.857142857142854,5.134139897277986,"HERALD prévoit 2744 créations en 2026 (p63 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Rennes (concentration mobilité top3 = 0.77). HERALD est 3.1% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
54,Beauvais,78.21428571428571,très élevée,53.57142857142857,élevé,exploratoire_poids_non_calibres,0.6035714285714285,0.7714285714285715,0.20714285714285716,0.95,0.6142857142857143,0.6142857142857143,0.7214285714285714,0.5964285714285714,0.2857142857142857,0.38571428571428573,0.05,1.3899245688411779,1.3825517229485444,5,3.5824479475357296,4,-61.4076256460456,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,4011.6466666988103,17.147737434963087,4127.312081127521,77.14285714285715,3.6333419452030573,HERALD prévoit 4012 créations en 2026 (p77 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Cergy-Vexin (concentration mobilité top3 = 0.62). HERALD est 2.8% en dessous de la baseline Ridge AR. → Score de risque élevé: zone à surveiller. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR.
9304,Cannes,77.85714285714286,très élevée,16.071428571428573,faible,exploratoire_poids_non_calibres,0.32142857142857145,0.9607142857142857,0.23214285714285715,0.9321428571428572,0.8892857142857142,0.3285714285714286,0.925,0.15714285714285714,0.8535714285714285,0.11071428571428571,0.06785714285714285,1.45237134138632,1.606574714801111,5,5.23183789423766,4,-69.2923453043033,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,14539.499748989921,39.80773804938236,14646.262130734307,96.07142857142857,6.477478938044097,"HERALD prévoit 14539 créations en 2026 (p96 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Nice (concentration mobilité top3 = 0.86). HERALD est 0.7% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
8432,Vichy,77.32142857142857,très élevée,32.142857142857146,modéré,exploratoire_poids_non_calibres,0.8892857142857142,0.5535714285714286,0.46785714285714286,0.3928571428571429,0.7428571428571429,0.3464285714285714,0.42857142857142855,0.5107142857142857,0.65,0.2571428571428571,0.6071428571428571,2.9421268521589923,2.1774711731428007,5,8.034829309799271,4,-72.89959637988628,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2282.1532494253042,8.046914578183985,2361.2515373891715,55.35714285714286,6.245495783300942,"HERALD prévoit 2282 créations en 2026 (p55 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Clermont-Ferrand (concentration mobilité top3 = 0.78). HERALD est 3.3% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
60,Nevers,77.32142857142857,très élevée,4.285714285714286,faible,exploratoire_poids_non_calibres,0.95,0.5321428571428571,0.3107142857142857,0.42500000000000004,0.7642857142857142,0.0357142857142857,0.45357142857142857,0.6821428571428572,0.18571428571428572,0.2357142857142857,0.575,2.8074474769914124,2.0799615825068565,5,8.09595509358553,4,-74.30863241626895,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2222.9891795966932,7.7485279354330014,2316.5788738105607,53.214285714285715,12.158888980660608,"HERALD prévoit 2223 créations en 2026 (p53 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 4.0% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7618,Nîmes,76.78571428571429,très élevée,44.642857142857146,modéré,exploratoire_poids_non_calibres,0.5285714285714286,0.8964285714285715,0.06428571428571428,0.8392857142857143,0.8107142857142857,0.5214285714285714,0.8678571428571429,0.5357142857142857,0.4357142857142857,0.18928571428571428,0.16071428571428573,1.7138565302288904,1.844037297259122,5,3.9323038294169,4,-53.105421725956404,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,8423.599247681826,26.802865053067638,8620.615321290225,89.64285714285715,4.719035898580637,"HERALD prévoit 8424 créations en 2026 (p90 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Montpellier (concentration mobilité top3 = 0.70). HERALD est 2.3% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
1112,Roissy,76.42857142857142,très élevée,97.14285714285714,très élevé,exploratoire_poids_non_calibres,0.8357142857142857,0.9785714285714285,0.007142857142857143,0.7357142857142858,0.275,0.6714285714285715,0.9821428571428571,1.0,0.8607142857142858,0.725,0.2642857142857143,1.9178026035783255,1.5229918131234217,5,4.267643264905435,4,-64.313047773988,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,22012.2372652783,152.52069020963424,22908.098684956036,97.85714285714285,2.899388861622576,HERALD prévoit 22012 créations en 2026 (p98 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Paris (concentration mobilité top3 = 0.87). HERALD est 3.9% en dessous de la baseline Ridge AR. → Score de risque très élevé: zone à surveiller. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR.
2808,Évreux,75.89285714285714,très élevée,23.57142857142857,faible,exploratoire_poids_non_calibres,0.5928571428571429,0.6464285714285715,0.75,0.6857142857142857,0.48571428571428577,0.16785714285714282,0.6678571428571428,0.6535714285714286,0.15357142857142858,0.5142857142857142,0.3142857142857143,2.0030366628777623,1.3441215679044496,5,5.565648617851096,4,-75.84968688836456,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2868.114602547709,14.209464093275583,2920.4467303095503,64.64285714285715,8.929532949020476,"HERALD prévoit 2868 créations en 2026 (p65 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 1.8% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7501,Agen,75.89285714285714,très élevée,39.285714285714285,modéré,exploratoire_poids_non_calibres,0.7392857142857143,0.5964285714285714,0.45714285714285713,0.6285714285714286,0.6285714285714286,0.4642857142857143,0.5892857142857143,0.575,0.20357142857142857,0.37142857142857144,0.37142857142857144,2.1391546629744993,1.2873425245446644,5,6.430037966656298,4,-79.97923913948367,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2537.4537417750935,10.477084412137089,2617.921079574166,59.64285714285714,5.288537003115912,"HERALD prévoit 2537 créations en 2026 (p60 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 3.1% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7601,Agde-Pézenas,75.35714285714286,très élevée,12.5,faible,exploratoire_poids_non_calibres,0.3678571428571429,0.5571428571428572,0.5535714285714286,0.875,0.9857142857142858,0.25357142857142856,0.2571428571428571,0.925,0.95,0.014285714285714285,0.125,1.6456347194432457,1.5605144709766208,5,8.475133832835109,4,-81.58714066637228,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2286.130395848484,3.997635889828671,2359.524498326511,55.714285714285715,7.481447853713405,"HERALD prévoit 2286 créations en 2026 (p56 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Béziers (concentration mobilité top3 = 0.90). HERALD est 3.1% en dessous de la baseline Ridge AR. → Score d'opportunité très élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7624,Tarbes-Lourdes,75.0,élevée,11.071428571428571,faible,exploratoire_poids_non_calibres,0.48928571428571427,0.775,0.5357142857142857,0.5535714285714286,0.8857142857142857,0.33571428571428574,0.7607142857142857,0.24642857142857144,0.3892857142857143,0.11428571428571428,0.44642857142857145,2.336167359421925,2.030030051104085,5,4.201522419199784,4,-51.68346497861312,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,4221.086397607798,11.648632399579764,4295.114122827525,77.5,6.405001200095742,"HERALD prévoit 4221 créations en 2026 (p78 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Pau (concentration mobilité top3 = 0.67). HERALD est 1.7% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
3221,Soissons,74.64285714285714,élevée,37.5,modéré,exploratoire_poids_non_calibres,0.6107142857142858,0.525,0.45,0.925,0.5607142857142857,0.5035714285714286,0.44285714285714284,0.7178571428571429,0.175,0.4392857142857143,0.075,1.481432139936541,1.308039275612408,5,7.956743825852123,4,-83.56062097459417,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2207.852261171202,9.890346779510226,2289.6319921587506,52.5,5.035787876841194,"HERALD prévoit 2208 créations en 2026 (p52 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 3.6% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7523,Périgueux,74.28571428571429,élevée,11.785714285714285,faible,exploratoire_poids_non_calibres,0.44642857142857145,0.7428571428571429,0.43214285714285716,0.7107142857142856,0.9,0.43214285714285716,0.7357142857142858,0.4357142857142857,0.05,0.1,0.2892857142857143,1.9787622420942554,1.4355172826507085,5,4.6701164111927795,4,-69.26163812083503,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,3643.5089782280716,9.677078366896957,3726.8332011742386,74.28571428571429,5.517201802145136,"HERALD prévoit 3644 créations en 2026 (p74 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 2.2% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7526,Royan,73.92857142857143,élevée,5.714285714285714,faible,exploratoire_poids_non_calibres,0.4785714285714286,0.6178571428571429,0.6107142857142858,0.6892857142857143,0.85,0.16428571428571426,0.5678571428571428,0.46785714285714286,0.4928571428571429,0.15,0.3107142857142857,2.0021797844802256,1.300483654425355,5,5.965950277967804,4,-78.201567330723,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2690.0190534069857,8.00357208396582,2759.9120126202424,61.78571428571429,8.951764010003469,"HERALD prévoit 2690 créations en 2026 (p62 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Saintes (concentration mobilité top3 = 0.72). HERALD est 2.5% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
8401,Annecy,73.57142857142858,élevée,35.714285714285715,modéré,exploratoire_poids_non_calibres,0.5428571428571428,0.8785714285714286,0.075,0.9035714285714286,0.6178571428571429,0.5357142857142857,0.8928571428571429,0.05357142857142857,0.45,0.3821428571428571,0.09642857142857143,1.5918349188290182,1.4172590923531367,5,5.636790492012954,4,-74.85698476178385,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,7265.680082063422,30.52208512636066,7460.354503755317,87.85714285714286,4.436971137895956,"HERALD prévoit 7266 créations en 2026 (p88 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Le Genevois Français (concentration mobilité top3 = 0.70). HERALD est 2.6% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7615,Montauban,73.21428571428571,élevée,35.0,modéré,exploratoire_poids_non_calibres,0.39285714285714285,0.7392857142857143,0.37142857142857144,0.8035714285714286,0.925,0.4535714285714286,0.7142857142857143,0.42857142857142855,0.8928571428571429,0.075,0.19642857142857142,1.7647415435736544,1.3407665019338757,5,4.429725505759174,4,-69.73251502399599,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,3609.76937059638,8.806843019773535,3697.0344104218193,73.92857142857143,5.333217700507156,"HERALD prévoit 3610 créations en 2026 (p74 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Toulouse (concentration mobilité top3 = 0.88). HERALD est 2.4% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
1115,Versailles-Saint-Quentin,72.85714285714285,élevée,59.64285714285714,élevé,exploratoire_poids_non_calibres,0.4392857142857143,0.9428571428571428,0.1357142857142857,0.8285714285714285,0.7607142857142857,0.3857142857142857,0.9571428571428572,0.7642857142857142,0.8678571428571429,0.2392857142857143,0.17142857142857143,1.718210608881661,1.7532665921063861,5,5.805693759848151,4,-69.80091157697848,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,12856.302537075107,44.84349279455249,13008.359515682288,94.28571428571428,6.013874305888574,HERALD prévoit 12856 créations en 2026 (p94 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Paris (concentration mobilité top3 = 0.87). HERALD est 1.2% en dessous de la baseline Ridge AR. → Score de risque élevé: zone à surveiller. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR.
7522,0Pau,72.5,élevée,32.5,modéré,exploratoire_poids_non_calibres,0.55,0.8464285714285714,0.18928571428571428,0.7464285714285714,0.6857142857142857,0.475,0.8392857142857143,0.20357142857142857,0.3535714285714286,0.3142857142857143,0.25357142857142856,1.8971566650606455,1.6808988804973264,5,4.829817596489471,4,-65.1974666347839,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,5688.962968983947,21.46628689931804,5810.78817345172,84.64285714285714,5.175872970677513,"HERALD prévoit 5689 créations en 2026 (p85 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Tarbes-Lourdes (concentration mobilité top3 = 0.65). HERALD est 2.1% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
1103,Étampes,72.14285714285714,élevée,45.0,modéré,exploratoire_poids_non_calibres,0.9857142857142858,0.5642857142857143,0.45357142857142857,0.4821428571428571,0.2678571428571429,0.0071428571428571175,0.6535714285714286,0.5607142857142857,0.8214285714285714,0.7321428571428571,0.5178571428571429,2.6507365323801837,2.4213697840739847,5,7.404953168887201,4,-67.30067390233256,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2304.1069065634933,16.49012240773531,2385.692846352312,56.42857142857143,16.075914688337196,"HERALD prévoit 2304 créations en 2026 (p56 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Saclay (concentration mobilité top3 = 0.85). HERALD est 3.4% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
59,Mâcon,71.78571428571429,élevée,57.14285714285714,élevé,exploratoire_poids_non_calibres,0.7214285714285714,0.6357142857142857,0.36428571428571427,0.6142857142857143,0.5928571428571429,0.575,0.6714285714285714,0.5464285714285714,0.3607142857142857,0.40714285714285714,0.38571428571428573,2.1761046684145113,1.598006065134088,5,5.600078718139729,4,-71.46457852533679,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2822.8127796869435,12.298022701788513,2910.5496296625292,63.57142857142857,4.124410906932626,HERALD prévoit 2823 créations en 2026 (p64 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Bourg-en-Bresse (concentration mobilité top3 = 0.66). HERALD est 3.0% en dessous de la baseline Ridge AR. → Score de risque élevé: zone à surveiller. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR.
8419,Le Puy-en-Velay,71.42857142857143,élevée,0.35714285714285715,faible,exploratoire_poids_non_calibres,0.9535714285714286,0.45714285714285713,0.29285714285714287,0.3321428571428572,0.7821428571428571,0.15357142857142858,0.375,0.06785714285714285,0.25,0.21785714285714286,0.6678571428571428,3.487889240967509,3.101521690773662,5,10.157243163413117,4,-69.46492625139177,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,1872.3006109745243,6.427547083576629,1970.571731427405,45.714285714285715,9.235741597113433,"HERALD prévoit 1872 créations en 2026 (p46 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Les Sources de la Loire (concentration mobilité top3 = 0.62). HERALD est 5.0% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
2413,Tours,71.07142857142857,élevée,34.64285714285714,modéré,exploratoire_poids_non_calibres,0.5892857142857143,0.9071428571428571,0.09642857142857143,0.5857142857142856,0.7535714285714286,0.46785714285714286,0.9107142857142857,0.375,0.039285714285714285,0.24642857142857144,0.4142857142857143,2.2827590052750413,2.3918444201844924,5,8.305672329821236,4,-71.20227809136347,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,9020.922189422807,31.52803265620575,9196.064376159868,90.71428571428571,5.200258768779086,"HERALD prévoit 9021 créations en 2026 (p91 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 1.9% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7507,Brive-la-Gaillarde,70.71428571428572,élevée,14.285714285714285,faible,exploratoire_poids_non_calibres,0.675,0.5464285714285714,0.4392857142857143,0.6035714285714286,0.6714285714285715,0.3571428571428571,0.5285714285714286,0.23214285714285715,0.4142857142857143,0.32857142857142857,0.3964285714285714,2.1988062637620596,1.4195136643511779,5,7.693081008781579,4,-81.54817734623077,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2277.5457931475053,8.812481957928318,2360.019639583052,54.64285714285714,6.228814978894835,"HERALD prévoit 2278 créations en 2026 (p55 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Tulle (concentration mobilité top3 = 0.68). HERALD est 3.5% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
9314,Menton,70.35714285714286,élevée,19.642857142857142,faible,exploratoire_poids_non_calibres,0.9035714285714286,0.5214285714285715,0.425,0.5392857142857144,0.34285714285714286,0.042857142857142816,0.4785714285714286,0.19642857142857142,0.9714285714285714,0.6571428571428571,0.4607142857142857,2.3848719414856445,1.2706575001924154,5,7.251556601971008,4,-82.47745180880138,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2205.262187889339,13.834173919741911,2288.6412848742025,52.142857142857146,11.9990953727445,"HERALD prévoit 2205 créations en 2026 (p52 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Nice (concentration mobilité top3 = 0.91). HERALD est 3.6% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7509,Cognac,70.0,élevée,16.428571428571427,faible,exploratoire_poids_non_calibres,0.7035714285714286,0.5142857142857142,0.5464285714285714,0.5035714285714286,0.675,0.22499999999999998,0.5107142857142857,0.34285714285714286,0.6821428571428572,0.325,0.49642857142857144,2.543216087831079,1.9144379146888821,5,7.047978553965223,4,-72.83706384702587,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2163.9925417180325,8.356989327297633,2237.5286131139064,51.42857142857142,7.8759990886357185,"HERALD prévoit 2164 créations en 2026 (p51 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Angoulême (concentration mobilité top3 = 0.79). HERALD est 3.3% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque faible: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
7625,Toulouse,69.64285714285714,élevée,62.142857142857146,élevé,exploratoire_poids_non_calibres,0.7428571428571429,0.9857142857142858,0.07857142857142857,0.6785714285714286,0.19285714285714284,0.3214285714285714,0.9928571428571429,0.65,0.007142857142857143,0.8071428571428572,0.32142857142857145,2.0323822998673275,2.031579260221686,5,8.53503688596506,4,-76.19718242152653,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,33031.828087522044,267.04763502360083,33213.951386167064,98.57142857142858,6.564596856218487,HERALD prévoit 33032 créations en 2026 (p99 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 0.5% en dessous de la baseline Ridge AR. → Score de risque élevé: zone à surveiller. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR.
4425,Troyes,69.28571428571428,élevée,41.42857142857143,modéré,exploratoire_poids_non_calibres,0.475,0.7571428571428571,0.4107142857142857,0.5071428571428571,0.9214285714285715,0.4214285714285714,0.7821428571428571,0.9285714285714286,0.05714285714285714,0.07857142857142857,0.4928571428571429,2.508704187973983,1.91941617023412,5,4.866043234609551,4,-60.55488869103455,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,3878.101330629136,9.57610839601802,3963.23691336229,75.71428571428571,5.584027515086744,"HERALD prévoit 3878 créations en 2026 (p76 national). Le signal sectoriel est porté principalement par GI et MN. HERALD est 2.1% en dessous de la baseline Ridge AR. → Score d'opportunité élevée, risque modéré: zone candidate à l'opportunité. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR."
5316,Saint-Brieuc,68.92857142857143,élevée,63.57142857142857,élevé,exploratoire_poids_non_calibres,0.8428571428571429,0.65,0.18571428571428572,0.7285714285714286,0.2571428571428571,0.7607142857142857,0.5464285714285714,0.2,0.29642857142857143,0.7428571428571429,0.2714285714285714,1.92869613710511,1.6822875003502364,5,5.634016099694216,4,-70.14052727961601,"[2021, 2022, 2023, 2024]",[2025],disponible_2021_2024,pending_hpc_battery,pending_hpc_battery,pending_hpc_battery,pending_npz_extraction,2874.3775675912157,20.955922699963725,2998.882078089263,65.0,1.4605565686980468,HERALD prévoit 2874 créations en 2026 (p65 national). Le signal sectoriel est porté principalement par GI et MN. La zone présente une forte dépendance au pôle Lamballe-Armor (concentration mobilité top3 = 0.63). HERALD est 4.2% en dessous de la baseline Ridge AR. → Score de risque élevé: zone à surveiller. Note: baselines ARIMA/LSTM pending_hpc_battery — comparaison actuelle limitée à Ridge AR.
