ZE2020,libze2020,obs_2025,obs_2025_vs_national_pct,obs_2025_percentile,obs_2025_national_rank,obs_growth_2024_2025_pct,hist_mean,pred_growth_vs_hist_pct,fc_2026_mean,fc_2026_std,fc_2026_ridge,fc_growth_2025_2026_pct,fc_acceleration_2026_vs_hist_pct,fc_2026_vs_national_pct,fc_2026_percentile,fc_2026_national_rank,herald_wmape,ridge_wmape,opportunity_score,opportunity_tier
8408,Clermont-Ferrand,7901,74.37692966767743,89.28571428571429,31,8.515313830517785,4325.444444444444,77.13533773022682,8588.042957231639,24.697846621846526,8552.152787706493,8.69564557944107,98.5470641811625,78.57771364991522,90.0,29,2.4641433011761036,7.8022008992286915,96.42857142857143,très élevée
7618,Nîmes,8044,77.53297332575588,89.64285714285715,30,3.419902288506043,4574.444444444444,73.74840684666583,8423.599247681826,26.802865053067638,8620.615321290225,4.719035898580637,84.14474915991363,75.15831043759333,89.64285714285715,30,1.7138565302288904,3.9323038294169,76.78571428571429,très élevée
4412,Nancy,8166,80.2255420410396,90.0,29,-0.09787129924149743,4871.666666666667,66.55473608709862,8302.224357258478,36.30187731599024,8691.434550129572,1.6681895329228207,70.4185636111901,72.63446996145096,89.28571428571429,31,1.6101789253775913,3.830508693027073,55.53571428571429,élevée
4410,Metz,7290,60.892015855887664,88.57142857142857,33,10.237411159836686,3857.8888888888887,82.34292393967269,8005.886980284697,20.61283388711864,7930.032793272978,9.820123186347004,107.51989522929142,66.4725013368728,88.92857142857142,32,2.8626962287033444,6.830810067664134,97.5,très élevée
2410,Orléans,7427,63.91563810173905,88.92857142857142,32,5.257936507936508,3833.3333333333335,89.52684151785712,7938.497376785077,27.525226221544134,8006.361088046826,6.886998475630497,107.09123591613243,65.0712180204447,88.57142857142857,33,2.0790936750127726,5.808994941462299,95.35714285714286,très élevée
8416,Le Genevois Français,7007,54.64613924584428,88.21428571428571,34,10.555380246134426,3260.777777777778,104.83480915433373,7835.079566881131,43.241892067774565,7679.595568010281,11.817890208093772,140.28253689280052,62.920772786845006,88.21428571428571,34,2.6349900500542405,6.50192226093925,94.64285714285714,très élevée
8401,Annecy,6957,53.542627477285386,87.85714285714286,35,3.2195845697329375,3933.8888888888887,72.79784141603788,7265.680082063422,30.52208512636066,7460.354503755317,4.436971137895956,84.69459324550431,51.08081592373177,87.85714285714286,35,1.5918349188290182,5.636790492012954,73.57142857142858,élevée
5202,Angers,6811,50.320373113093396,87.5,36,6.040790907675541,3580.4444444444443,85.32332757091267,7259.822663397346,12.213481392516297,7341.718416113411,6.589673519268042,102.76317021653463,50.95901815927167,87.5,36,2.3532637269336028,5.938902567871878,92.85714285714286,très élevée
2711,Dijon,6741,48.775456637110935,87.14285714285714,37,5.907305577376277,3938.222222222222,66.03766267959669,7195.8440337434495,15.234215394858214,7265.732415701457,6.74742669846387,82.71808008038327,49.62866181814195,87.14285714285714,37,2.047674382303301,5.109260513755267,85.35714285714285,très élevée
4411,Mulhouse,6600,45.66355344977484,86.78571428571429,38,9.199205823957644,3762.8888888888887,68.97445732649845,7185.313712863133,13.191099444663472,7164.488337900744,8.868389588835353,90.9520563862523,49.409696841351355,86.78571428571429,38,2.456300948930538,5.506419126361846,93.92857142857143,très élevée
53,Avignon,6543,44.40555003361769,86.07142857142858,40,1.2378152560730311,3894.0,66.86154387301434,6761.593262353752,37.956441277721396,6987.828316369865,3.340872113002475,73.64132671684006,40.59895501629315,86.42857142857143,39,1.6608379308484558,5.433115359010193,51.78571428571429,élevée
9313,Martigues-Salon,6214,37.14444259650013,85.71428571428571,41,8.371119637251482,3444.5555555555557,75.5186011874761,6753.341671048898,10.945176765971757,6746.705738031167,8.679460428852561,96.05843372613812,40.427373397927646,86.07142857142858,40,1.772247778802314,5.151286003534571,98.57142857142858,très élevée
3218,Roubaix-Tourcoing,6572,45.04558685938186,86.42857142857143,39,-0.2580057671877371,3932.1111111111113,65.8068598955537,6638.671168614092,38.8808371744093,6983.476750279131,1.0144730464712657,68.83223746793303,38.042942364003736,85.71428571428571,41,1.802862072413624,7.197578757295912,42.5,modérée
8407,Chambéry,5459,20.481414891260734,85.0,43,9.201840368073615,2879.0,81.7382788271287,5985.015525013107,13.706740652428218,5965.066930619526,9.635748763749907,107.88522143150772,24.450983063155636,85.35714285714285,42,1.9494994954805474,4.9513110981530275,100.0,très élevée
4413,Reims,5935,30.986846927941464,85.35714285714285,42,-1.0173448965977319,3180.222222222222,83.86439620036597,5960.420752752776,44.802123941437976,6296.90570758676,0.428319338715687,87.42151762551529,23.939565244234277,85.0,43,2.7291382172170513,8.696365112381383,49.28571428571429,modérée
7522,0Pau,5409,19.377903122701834,84.64285714285714,44,3.7200383509108343,3078.222222222222,70.86463815863684,5688.962968983947,21.46628689931804,5810.78817345172,5.175872970677513,84.8132642248611,18.294936937258854,84.64285714285714,44,1.8971566650606455,4.829817596489471,72.5,élevée
5302,Brest,5323,17.479862880780527,84.28571428571429,45,4.886699507389163,2896.0,78.03529710777181,5651.485035437785,17.695837029877502,5739.392499655924,6.1710508254327445,95.14796393086274,17.515629740226107,84.28571428571429,45,2.3323039940050854,5.749254779134818,83.92857142857143,très élevée
8431,Valence,5166,14.014835927505578,83.92857142857143,46,4.490291262135923,3237.4444444444443,55.88554998147607,5448.2264487744405,14.491770516972359,5552.913549757106,5.463152318514141,68.28787465754871,13.289119245714827,83.92857142857143,46,1.7172769629591733,4.553792693141334,64.64285714285715,élevée
