source_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
31,0.024434352,0.023427643,0.024420904,0.024427993,0.023618372,0.024523553,0.02450013,0.02351664,0.02450218,0.023272105,0.024286998,0.024265548,0.023714447,0.02426892,0.024131937,0.019310832,0.024199337,0.024446234,0.024549605,0.024357539,0.023379289,0.023243489,0.024567371,0.024344822,0.024463039,0.02420037,0.023812063,0.024226863,0.02431107,0.023014605,0.023373947,0.024614701,0.023569003,0.024210593,0.018189507,0.024285046,0.024444778,0.02306551,0.024389027,0.02434287,0.024509016,0.023267789
32,0.02415548,0.023624348,0.023049774,0.0243881,0.02490389,0.02390954,0.023846569,0.021913242,0.024288762,0.024811888,0.022579452,0.024565749,0.024764273,0.023711786,0.024291178,0.019789949,0.024368292,0.024389235,0.023867512,0.023020016,0.024872446,0.02435668,0.023476638,0.022714607,0.023160525,0.023270994,0.02438333,0.023681825,0.022621516,0.024531629,0.024361981,0.023890693,0.02495066,0.022494156,0.022312535,0.02416592,0.024362033,0.024815833,0.024598304,0.023913544,0.02406073,0.02476437
33,0.02450079,0.02275898,0.025135128,0.024524765,0.023149932,0.025115507,0.024717301,0.024028521,0.024604054,0.022354601,0.025521548,0.024349362,0.023227056,0.024389684,0.023854151,0.017834513,0.023884153,0.024627965,0.024853317,0.024972819,0.022601705,0.022293385,0.025314413,0.025409646,0.025209146,0.025192084,0.023180492,0.024367046,0.025515031,0.021965126,0.022689108,0.02512183,0.023026505,0.025541147,0.016198209,0.024235254,0.02466161,0.022100398,0.024511103,0.024948372,0.024913868,0.022600405
34,0.023417342,0.023446385,0.020863302,0.024422841,0.027500238,0.0226617,0.022663768,0.018719563,0.02398209,0.027651072,0.019536046,0.02472889,0.026953233,0.022531467,0.024595836,0.019532803,0.02458286,0.024510495,0.022624984,0.020698125,0.027788945,0.02649388,0.02143839,0.020113446,0.020931114,0.020902243,0.025501333,0.022554379,0.019733027,0.02725517,0.025618596,0.022635471,0.027392397,0.019426284,0.030631142,0.023586242,0.024645474,0.028034912,0.025029534,0.023728559,0.022905095,0.028031241
35,0.024550278,0.024136866,0.02403247,0.02442641,0.023701249,0.024264732,0.024440542,0.023247732,0.024449069,0.023741152,0.023494612,0.024363562,0.023673061,0.024495259,0.024118997,0.021302318,0.02441794,0.024084833,0.024371022,0.023831923,0.023729729,0.023906194,0.024125848,0.02347702,0.023839597,0.023719128,0.024224067,0.024468502,0.023497507,0.023444291,0.024209334,0.024251815,0.023807904,0.023324214,0.018927595,0.024581019,0.024129873,0.023623914,0.024249887,0.023603223,0.02442202,0.023293331
36,0.024266226,0.02325289,0.024097143,0.02447504,0.024128923,0.024337756,0.024279557,0.022901686,0.024461346,0.02374936,0.023810688,0.024283672,0.024110617,0.024045529,0.024127694,0.019004654,0.024182852,0.024490528,0.024323093,0.023935214,0.023911837,0.023592072,0.02422527,0.023951242,0.024083437,0.023749126,0.02398127,0.024026284,0.02387222,0.023409287,0.023527741,0.024412423,0.024002187,0.023735607,0.0197785,0.024130955,0.02458212,0.023626791,0.024504986,0.024430243,0.024289403,0.023912555
37,0.024160193,0.02402539,0.022833694,0.024383908,0.025029685,0.023628907,0.023810478,0.021706918,0.024266368,0.025189068,0.021993132,0.02447345,0.024866933,0.023788713,0.02436391,0.020883607,0.02453427,0.02422175,0.023749415,0.022726124,0.025188016,0.024892127,0.023124294,0.022204379,0.022786785,0.022677116,0.024738042,0.023764836,0.022056963,0.024917355,0.024757657,0.02364195,0.02509352,0.021831043,0.02309143,0.02424749,0.024249356,0.025229858,0.024490409,0.023551181,0.023857545,0.024972826
38,0.02428915,0.023358619,0.023864154,0.024464443,0.024223518,0.024336457,0.024194358,0.022709806,0.024410306,0.023906577,0.023631012,0.024453038,0.024147071,0.02403096,0.024100157,0.019298362,0.024202539,0.024429029,0.024232043,0.023710227,0.024032405,0.023675842,0.024132382,0.023668695,0.023883196,0.023878668,0.023990331,0.024009537,0.023650402,0.023547387,0.023805728,0.02432143,0.02419983,0.023556547,0.020057593,0.024215814,0.024469456,0.02382706,0.02454648,0.024247468,0.024350213,0.023941638
39,0.024191502,0.022729045,0.024312213,0.024481561,0.024110861,0.024549816,0.024291849,0.02298005,0.024483176,0.023448365,0.024360513,0.024286957,0.024167959,0.023873469,0.024110805,0.017546864,0.02401432,0.024755018,0.02441885,0.024238093,0.023699727,0.023081727,0.024536924,0.024508355,0.024477515,0.024177302,0.023644503,0.023839502,0.024423975,0.02313083,0.022995723,0.02466413,0.023902893,0.024360733,0.01931954,0.02394749,0.024785463,0.023280188,0.024635747,0.024939548,0.024390984,0.023905864
40,0.024501044,0.023593834,0.02424521,0.024463218,0.023672855,0.024561202,0.024439154,0.023297666,0.024473617,0.023395985,0.024085024,0.024468204,0.023619698,0.02437252,0.024002984,0.019969966,0.024208505,0.024282712,0.024455626,0.024060594,0.023481455,0.023386283,0.02446355,0.023997413,0.02418117,0.024291517,0.023848355,0.024353331,0.024073647,0.023037586,0.023787662,0.024499575,0.023727605,0.024000922,0.01839908,0.02444606,0.024312224,0.02326688,0.024408482,0.024064006,0.024605216,0.023198372
