source_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
12,0.0,0.0,0.0,0.0,0.11137167,0.0,0.0,0.0,0.0,0.11100342,0.0,0.0,0.11202282,0.0,0.0,0.0,0.0,0.11052948,0.0,0.0,0.111175306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110789366,0.0,0.0,0.111185975,0.0,0.0,0.0,0.0,0.1104114,0.0,0.0,0.0,0.11151057
13,0.11121995,0.0,0.0,0.11070812,0.0,0.0,0.11118935,0.0,0.11079954,0.0,0.0,0.0,0.0,0.111711934,0.0,0.0,0.0,0.0,0.110729106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11166436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11132219,0.0,0.0,0.0,0.0,0.11065545,0.0
14,0.11074052,0.0,0.0,0.0,0.0,0.0,0.1105923,0.0,0.110956974,0.0,0.0,0.0,0.110604286,0.0,0.11226905,0.0,0.11179813,0.111045524,0.11081955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11117362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.11427537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107964024,0.0,0.12435373,0.106706545,0.0,0.0,0.0,0.0,0.11044415,0.0,0.0,0.0,0.0,0.108777046,0.10806622,0.0,0.0,0.11164588,0.0,0.0,0.0,0.0,0.10776701,0.0,0.0,0.0,0.0,0.0,0.0
16,0.111205064,0.0,0.0,0.11061062,0.0,0.0,0.11085708,0.0,0.111122645,0.0,0.0,0.0,0.0,0.0,0.11130956,0.0,0.11177843,0.0,0.11073364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11134619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11103686,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.110789984,0.0,0.0,0.0,0.0,0.1110758,0.0,0.0,0.0,0.0,0.0,0.11064555,0.0,0.0,0.11186467,0.11071064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11109906,0.0,0.0,0.0,0.0,0.11144786,0.0,0.111329414,0.11103697,0.0,0.0
18,0.11117541,0.0,0.0,0.0,0.0,0.0,0.11146772,0.0,0.11123314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11156911,0.11069867,0.0,0.0,0.110946946,0.0,0.110744126,0.0,0.0,0.0,0.0,0.0,0.0,0.111274056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110890806,0.0
19,0.0,0.0,0.11065596,0.0,0.0,0.0,0.11080861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124433,0.11211906,0.0,0.0,0.110981286,0.11108463,0.111909784,0.0,0.0,0.0,0.11024861,0.0,0.0,0.11094769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.111381695,0.0,0.0,0.0,0.0,0.11152422,0.0,0.0,0.11088897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1117343,0.109953314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11040805,0.0,0.0,0.111384034,0.0,0.0,0.0,0.0,0.111549,0.0,0.0,0.0,0.11117641
21,0.0,0.11013376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111323416,0.0,0.0,0.0,0.0,0.0,0.0,0.11080217,0.0,0.0,0.0,0.11079006,0.1125846,0.0,0.0,0.0,0.0,0.11195838,0.0,0.0,0.11026119,0.11106892,0.0,0.0,0.0,0.0,0.0,0.0,0.111077525,0.0,0.0,0.0,0.0
22,0.0,0.0,0.11098103,0.0,0.0,0.11117239,0.0,0.0,0.0,0.0,0.11093032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11098464,0.0,0.0,0.0,0.111607015,0.0,0.111048974,0.0,0.0,0.0,0.110918835,0.0,0.0,0.111392416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11096442,0.0
23,0.0,0.0,0.11065672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11131461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11074278,0.0,0.0,0.110964276,0.11177402,0.11131409,0.0,0.0,0.0,0.11148643,0.0,0.0,0.11054852,0.0,0.11119854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.1106592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110667296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11095092,0.1115688,0.0,0.0,0.11121855,0.1113175,0.11177744,0.0,0.0,0.0,0.11075158,0.0,0.0,0.11108874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.11135211,0.0,0.0,0.0,0.0,0.11101218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11130472,0.0,0.11002909,0.1126245,0.0,0.0,0.11067481,0.0,0.0,0.11072873,0.0,0.11108529,0.0,0.0,0.0,0.0,0.0,0.0,0.11118861,0.0
26,0.11056279,0.11087322,0.0,0.0,0.0,0.0,0.0,0.0,0.1106177,0.11072936,0.0,0.0,0.0,0.0,0.111105025,0.0,0.111765906,0.0,0.0,0.0,0.0,0.1115757,0.0,0.0,0.0,0.0,0.112199776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110570475,0.0,0.0,0.0,0.0,0.0,0.0
27,0.11116206,0.0,0.0,0.11080296,0.0,0.0,0.1110951,0.0,0.11077767,0.0,0.0,0.0,0.0,0.11177016,0.0,0.0,0.0,0.0,0.11059522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11181778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111305945,0.0,0.0,0.0,0.0,0.110673085,0.0
28,0.0,0.0,0.11074227,0.0,0.0,0.1101976,0.0,0.0,0.0,0.0,0.1117382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111137,0.11151542,0.11077699,0.0,0.0,0.0,0.111803085,0.0,0.0,0.11042395,0.0,0.11168876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11184643,0.0,0.0,0.11126794,0.0,0.11033808,0.0,0.0,0.0,0.0,0.0,0.111171305,0.0,0.0,0.0,0.0,0.0,0.11045815,0.0,0.0,0.11250672,0.0,0.0,0.11061723,0.0,0.0,0.0,0.0,0.11111318,0.0,0.0,0.0,0.11068096
