signal,n_years,value_2021_uses_2020,z_2021_vs_train_to_2020,value_2022_uses_2021,z_2022_vs_train_to_2020,delta_2021,corr_with_side_growth,corr_with_side_growth_change,shock_signal_strength,rebound_separation,screening_verdict
fr_climat_affaires_t_minus_1,13,86.38333333333333,-2.0477856438126176,107.08333333333331,0.8664861655371073,-20.208333333333314,0.12169031389995495,-0.44590980926167956,2.0477856438126176,2.914271809349725,candidate
fr_climat_emploi_t_minus_1,13,82.05833333333334,-2.8678972390623216,101.775,0.13185734432470564,-25.600000000000023,-0.03910852748652348,-0.377228829327383,2.8678972390623216,2.9997545833870274,candidate
fr_bdf_conj_services_climate_t_minus_1,13,88.45,-2.1732932944441608,98.13333333333333,0.17518119623015732,-12.489999999999995,0.0020446225457431614,-0.31408452667319176,2.1732932944441608,2.348474490674318,candidate
fr_bdf_gstix_comp_t_minus_1,13,2.9839558333333334,3.9853444496716404,4.810215,6.031632503482322,2.7766325,0.060483468966419096,-0.4497471619281763,3.9853444496716404,2.0462880538106814,candidate
