task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted,promoted_without_2020
0,FR,main,2010,2015,BE,FZ,560,0.021152224893138838,0.00044702243702188227,0.589,0.71,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.8835000000000001,False,False
0,FR,main,2010,2015,BE,GI,560,0.015312600572679913,0.0002320577320986672,0.756,0.632,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.9225762711864407,False,False
0,FR,main,2010,2015,BE,JZ,560,-0.006302102097582862,3.963959221242597e-05,0.877,0.516,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.986625,False,False
0,FR,main,2010,2015,BE,KZ,560,0.057488644371552766,0.003302777443469296,0.171,0.902,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.684,False,False
0,FR,main,2010,2015,BE,LZ,560,0.07313899278414937,0.00534114698944177,0.074,0.968,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.432,False,False
0,FR,main,2010,2015,BE,MN,560,-0.01912232766569022,0.00036520291880204336,0.651,0.656,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.8866666666666667,False,False
0,FR,main,2010,2015,BE,OQ,560,-0.007768356622396444,6.02323957468176e-05,0.859,0.522,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.986625,False,False
0,FR,main,2010,2015,BE,RU,560,0.08279966152154394,0.006841486988107381,0.047,0.97,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,865.862,0.3384,False,False
1,FR,main,2010,2015,FZ,BE,560,0.002255770479360125,5.084017408507613e-06,0.941,0.53,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.996,False,False
1,FR,main,2010,2015,FZ,GI,560,0.04815633730750963,0.0021817794138756508,0.303,0.842,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.7584,False,False
1,FR,main,2010,2015,FZ,JZ,560,0.10290590768668945,0.010514945551105659,0.018,0.976,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.261,False,False
1,FR,main,2010,2015,FZ,KZ,560,0.0018684599809865032,3.4764740187709364e-06,0.952,0.528,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.996,False,False
1,FR,main,2010,2015,FZ,LZ,560,0.0593230326089379,0.0035171793922615935,0.152,0.862,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.6734117647058824,False,False
1,FR,main,2010,2015,FZ,MN,560,0.019871948362425326,0.00039344781173256127,0.62,0.644,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.8866666666666667,False,False
1,FR,main,2010,2015,FZ,OQ,560,-0.0009382975488361131,8.783616178842379e-07,0.982,0.49,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.996,False,False
1,FR,main,2010,2015,FZ,RU,560,0.13697583024819251,0.01871530142463973,0.005,0.994,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpclogin01,886.838,0.144,False,False
2,FR,main,2010,2015,GI,BE,560,0.08886208282828123,0.00781503832371544,0.028,0.968,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.261,False,False
2,FR,main,2010,2015,GI,FZ,560,0.08380287574949796,0.006607265950941743,0.029,0.974,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.261,False,False
2,FR,main,2010,2015,GI,JZ,560,0.1273959370053045,0.016229399746634954,0.005,0.998,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.144,False,False
2,FR,main,2010,2015,GI,KZ,560,0.09268591562561945,0.008538837823615641,0.041,0.948,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.328,False,False
2,FR,main,2010,2015,GI,LZ,560,0.01201557249976748,0.00014437061789829286,0.772,0.624,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.9264,False,False
2,FR,main,2010,2015,GI,MN,560,-0.0006614867032282978,4.3748578126834303e-07,0.979,0.512,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.996,False,False
2,FR,main,2010,2015,GI,OQ,560,0.0980875471046565,0.009618304801398136,0.023,0.982,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.261,False,False
2,FR,main,2010,2015,GI,RU,560,0.07158445352202258,0.00512359531304063,0.099,0.958,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1068.256,0.5091428571428571,False,False
3,FR,main,2010,2015,JZ,BE,560,-0.09239098169904336,0.008519566008276414,0.023,0.986,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.261,False,False
3,FR,main,2010,2015,JZ,FZ,560,-0.02277706200086782,0.0005151359042501191,0.564,0.706,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.864,False,False
3,FR,main,2010,2015,JZ,GI,560,0.01989254318048861,0.00039570534957600323,0.69,0.6,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.8935714285714286,False,False
3,FR,main,2010,2015,JZ,KZ,560,0.05112402764796842,0.0025697108762534615,0.215,0.856,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.7371428571428572,False,False
3,FR,main,2010,2015,JZ,LZ,560,-0.026893281077447817,0.0007213859256408606,0.545,0.726,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.864,False,False
3,FR,main,2010,2015,JZ,MN,560,0.07688144628486049,0.005902635004899959,0.07,0.948,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.432,False,False
3,FR,main,2010,2015,JZ,OQ,560,-0.0006383569420443519,3.991198911368343e-07,0.986,0.494,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.996,False,False
3,FR,main,2010,2015,JZ,RU,560,0.048888738795268616,0.0023817342881025105,0.26,0.868,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1080.164,0.7584,False,False
4,FR,main,2010,2015,KZ,BE,560,-0.024551781602569683,0.000602394778570936,0.522,0.73,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.864,False,False
4,FR,main,2010,2015,KZ,FZ,560,0.015800285995430374,0.0002486000909389663,0.709,0.602,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.8955789473684209,False,False
4,FR,main,2010,2015,KZ,GI,560,0.0517657812950873,0.002663525274912093,0.289,0.848,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.7584,False,False
4,FR,main,2010,2015,KZ,JZ,560,0.031023572621826756,0.0009462758542777561,0.475,0.692,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.864,False,False
4,FR,main,2010,2015,KZ,LZ,560,0.041762258557327125,0.0017360771290801935,0.284,0.834,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.7584,False,False
4,FR,main,2010,2015,KZ,MN,560,-0.06346488748107629,0.0039993023914975945,0.114,0.892,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.5472,False,False
4,FR,main,2010,2015,KZ,OQ,560,0.037945263653130015,0.001422401367475734,0.374,0.714,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.792,False,False
4,FR,main,2010,2015,KZ,RU,560,0.054361612873654486,0.0029322803868991887,0.206,0.808,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1121.924,0.7371428571428572,False,False
5,FR,main,2010,2015,LZ,BE,560,0.030129376728272622,0.000906393693086871,0.441,0.806,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.8581621621621621,False,False
5,FR,main,2010,2015,LZ,FZ,560,-0.037478445063088395,0.0014038184954416888,0.344,0.816,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.7739999999999999,False,False
5,FR,main,2010,2015,LZ,GI,560,0.017884713255235107,0.00031985551389690503,0.733,0.624,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.9099310344827586,False,False
5,FR,main,2010,2015,LZ,JZ,560,-0.05989279713803908,0.0035779088741820786,0.159,0.856,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.6734117647058824,False,False
5,FR,main,2010,2015,LZ,KZ,560,-0.04774236828705902,0.0022688666806017777,0.285,0.824,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.7584,False,False
5,FR,main,2010,2015,LZ,MN,560,0.037574443318514256,0.0014104678406915427,0.339,0.756,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.7739999999999999,False,False
5,FR,main,2010,2015,LZ,OQ,560,-0.0018104364169269221,3.221080390192199e-06,0.972,0.502,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.996,False,False
5,FR,main,2010,2015,LZ,RU,560,0.053802949272707457,0.0028719767676678165,0.192,0.846,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.727578947368421,False,False
6,FR,main,2010,2015,MN,BE,560,-0.02499354188496128,0.0006238904516571164,0.521,0.738,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.864,False,False
6,FR,main,2010,2015,MN,FZ,560,0.007532736950835228,5.6534276394848426e-05,0.848,0.53,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.986625,False,False
6,FR,main,2010,2015,MN,GI,560,0.008239048092049395,6.786967674943245e-05,0.865,0.562,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.986625,False,False
6,FR,main,2010,2015,MN,JZ,560,-0.0442559264367518,0.0019558957942781285,0.315,0.81,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.7584,False,False
6,FR,main,2010,2015,MN,KZ,560,0.0207566187294832,0.0004277898046886053,0.655,0.644,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.8866666666666667,False,False
6,FR,main,2010,2015,MN,LZ,560,-0.015610673819861698,0.0002434565016601331,0.695,0.636,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.8935714285714286,False,False
6,FR,main,2010,2015,MN,OQ,560,-0.03340342556891776,0.001091320982898214,0.471,0.748,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.864,False,False
6,FR,main,2010,2015,MN,RU,560,0.019720044154168836,0.00038884353242751857,0.663,0.66,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.8866666666666667,False,False
7,FR,main,2010,2015,OQ,BE,560,0.11356602318300402,0.012872670851168944,0.006,0.994,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.144,False,False
7,FR,main,2010,2015,OQ,FZ,560,0.017466913222655478,0.00030438588657366594,0.665,0.69,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.8866666666666667,False,False
7,FR,main,2010,2015,OQ,GI,560,0.0002127731761498719,4.525895691553927e-08,0.996,0.546,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.996,False,False
7,FR,main,2010,2015,OQ,JZ,560,-0.07376697909486696,0.005329668514883035,0.078,0.928,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.432,False,False
7,FR,main,2010,2015,OQ,KZ,560,0.029890610562221753,0.0008826257309654251,0.503,0.806,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.864,False,False
7,FR,main,2010,2015,OQ,LZ,560,0.04993164343464496,0.002450116478377451,0.227,0.842,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.742909090909091,False,False
7,FR,main,2010,2015,OQ,MN,560,-0.024750583717947805,0.0005991580295655607,0.563,0.718,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.864,False,False
7,FR,main,2010,2015,OQ,RU,560,0.029520114412776688,0.0008712718361791882,0.499,0.696,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.864,False,False
8,FR,main,2010,2015,RU,BE,560,0.03323300261689294,0.0011021292942761107,0.418,0.698,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.846,False,False
8,FR,main,2010,2015,RU,FZ,560,-0.03561281147662565,0.0012650901215229826,0.359,0.786,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.7832727272727272,False,False
8,FR,main,2010,2015,RU,GI,560,0.02965895557494802,0.0008795268436787573,0.55,0.682,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.864,False,False
8,FR,main,2010,2015,RU,JZ,560,0.01820766126656681,0.0003303573486499456,0.623,0.604,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.8866666666666667,False,False
8,FR,main,2010,2015,RU,KZ,560,-0.0485482165660287,0.0023386616268783467,0.274,0.7,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.7584,False,False
8,FR,main,2010,2015,RU,LZ,560,0.002320886325478666,5.34412362984682e-06,0.96,0.508,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.996,False,False
8,FR,main,2010,2015,RU,MN,560,-0.035348287327130856,0.0012493837894179682,0.423,0.824,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.846,False,False
8,FR,main,2010,2015,RU,OQ,560,0.04709950191955059,0.002217942239427728,0.316,0.792,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.7584,False,False
9,FR,main,2011,2016,BE,FZ,840,-0.003842737748058267,1.476662886557012e-05,0.926,0.504,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.9662608695652174,False,False
9,FR,main,2011,2016,BE,GI,840,-0.0014182742190624459,1.999730764090657e-06,0.975,0.498,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.988,False,False
9,FR,main,2011,2016,BE,JZ,840,-0.045621199582756955,0.002081291835642096,0.207,0.93,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.7168695652173913,False,False
9,FR,main,2011,2016,BE,KZ,840,0.03035308918031639,0.0009194293259813247,0.407,0.784,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.8499512195121951,False,False
9,FR,main,2011,2016,BE,LZ,840,0.059074442165211266,0.0034889696556641425,0.103,0.986,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.618,False,False
9,FR,main,2011,2016,BE,MN,840,0.0036149398661421556,1.3050379743861917e-05,0.913,0.534,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.9662608695652174,False,False
9,FR,main,2011,2016,BE,OQ,840,-0.060804440956712044,0.0036903574475544154,0.103,0.902,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.618,False,False
9,FR,main,2011,2016,BE,RU,840,0.020082333978578844,0.0004019279954244892,0.562,0.67,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.909391304347826,False,False
10,FR,main,2011,2016,FZ,BE,840,-0.010232896402484815,0.00010471213662743839,0.742,0.638,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.9336393442622952,False,False
10,FR,main,2011,2016,FZ,GI,840,0.05505958131017738,0.0029882190784453755,0.137,0.914,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.7168695652173913,False,False
10,FR,main,2011,2016,FZ,JZ,840,0.035828157228852686,0.0012730469954358448,0.293,0.832,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.774,False,False
10,FR,main,2011,2016,FZ,KZ,840,-0.013372059897734878,0.00017873091473774583,0.731,0.628,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.9336393442622952,False,False
10,FR,main,2011,2016,FZ,LZ,840,0.07086411509922202,0.0050191375778319,0.047,0.98,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.384,False,False
10,FR,main,2011,2016,FZ,MN,840,0.019370915076927453,0.00037259228260344557,0.558,0.684,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.909391304347826,False,False
10,FR,main,2011,2016,FZ,OQ,840,-0.01726058394899524,0.00029768989704026527,0.645,0.694,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.9336393442622952,False,False
10,FR,main,2011,2016,FZ,RU,840,0.10581449854162717,0.011189666111442564,0.002,0.994,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.07200000000000001,False,False
11,FR,main,2011,2016,GI,BE,840,0.04431782770333892,0.0019525764200042373,0.197,0.898,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False,False
11,FR,main,2011,2016,GI,FZ,840,0.002304313451461759,5.233951996364006e-06,0.952,0.532,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.9792,False,False
11,FR,main,2011,2016,GI,JZ,840,0.044025777954006085,0.0019344801972197567,0.189,0.868,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False,False
11,FR,main,2011,2016,GI,KZ,840,0.050776985548593556,0.0025729055179529725,0.176,0.898,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False,False
11,FR,main,2011,2016,GI,LZ,840,0.014791746229702585,0.00021858063101476422,0.679,0.672,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.9336393442622952,False,False
11,FR,main,2011,2016,GI,MN,840,0.011009217405653637,0.00012120251857716813,0.742,0.62,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.9336393442622952,False,False
11,FR,main,2011,2016,GI,OQ,840,0.046002852534843486,0.002114053529385318,0.216,0.894,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False,False
11,FR,main,2011,2016,GI,RU,840,0.023941843701500043,0.0005727096840898449,0.5,0.76,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.8571428571428571,False,False
12,FR,main,2011,2016,JZ,BE,840,-0.028361138413206866,0.000804353393078161,0.382,0.76,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1180.131,0.8499512195121951,False,False
12,FR,main,2011,2016,JZ,FZ,840,-0.014654093424487882,0.00021296753559008064,0.694,0.678,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1180.131,0.9336393442622952,False,False
