task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted
5,FR,main,2010,2015,LZ,FZ,560,-0.037478445063088395,0.0014038184954416888,0.344,0.816,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.7739999999999999,False
5,FR,main,2010,2015,LZ,GI,560,0.017884713255235107,0.00031985551389690503,0.733,0.624,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.9099310344827586,False
5,FR,main,2010,2015,LZ,JZ,560,-0.05989279713803908,0.0035779088741820786,0.159,0.856,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.6734117647058824,False
5,FR,main,2010,2015,LZ,KZ,560,-0.04774236828705902,0.0022688666806017777,0.285,0.824,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.7584,False
5,FR,main,2010,2015,LZ,MN,560,0.037574443318514256,0.0014104678406915427,0.339,0.756,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.7739999999999999,False
5,FR,main,2010,2015,LZ,OQ,560,-0.0018104364169269221,3.221080390192199e-06,0.972,0.502,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.996,False
5,FR,main,2010,2015,LZ,RU,560,0.053802949272707457,0.0028719767676678165,0.192,0.846,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode40,1079.716,0.727578947368421,False
6,FR,main,2010,2015,MN,BE,560,-0.02499354188496128,0.0006238904516571164,0.521,0.738,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.864,False
6,FR,main,2010,2015,MN,FZ,560,0.007532736950835228,5.6534276394848426e-05,0.848,0.53,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.986625,False
6,FR,main,2010,2015,MN,GI,560,0.008239048092049395,6.786967674943245e-05,0.865,0.562,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.986625,False
6,FR,main,2010,2015,MN,JZ,560,-0.0442559264367518,0.0019558957942781285,0.315,0.81,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.7584,False
6,FR,main,2010,2015,MN,KZ,560,0.0207566187294832,0.0004277898046886053,0.655,0.644,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.8866666666666667,False
6,FR,main,2010,2015,MN,LZ,560,-0.015610673819861698,0.0002434565016601331,0.695,0.636,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.8935714285714286,False
6,FR,main,2010,2015,MN,OQ,560,-0.03340342556891776,0.001091320982898214,0.471,0.748,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.864,False
6,FR,main,2010,2015,MN,RU,560,0.019720044154168836,0.00038884353242751857,0.663,0.66,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1208.77,0.8866666666666667,False
7,FR,main,2010,2015,OQ,BE,560,0.11356602318300402,0.012872670851168944,0.006,0.994,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.144,False
7,FR,main,2010,2015,OQ,FZ,560,0.017466913222655478,0.00030438588657366594,0.665,0.69,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.8866666666666667,False
7,FR,main,2010,2015,OQ,GI,560,0.0002127731761498719,4.525895691553927e-08,0.996,0.546,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.996,False
7,FR,main,2010,2015,OQ,JZ,560,-0.07376697909486696,0.005329668514883035,0.078,0.928,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.432,False
7,FR,main,2010,2015,OQ,KZ,560,0.029890610562221753,0.0008826257309654251,0.503,0.806,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.864,False
7,FR,main,2010,2015,OQ,LZ,560,0.04993164343464496,0.002450116478377451,0.227,0.842,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.742909090909091,False
7,FR,main,2010,2015,OQ,MN,560,-0.024750583717947805,0.0005991580295655607,0.563,0.718,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.864,False
7,FR,main,2010,2015,OQ,RU,560,0.029520114412776688,0.0008712718361791882,0.499,0.696,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.319,0.864,False
8,FR,main,2010,2015,RU,BE,560,0.03323300261689294,0.0011021292942761107,0.418,0.698,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.846,False
8,FR,main,2010,2015,RU,FZ,560,-0.03561281147662565,0.0012650901215229826,0.359,0.786,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.7832727272727272,False
8,FR,main,2010,2015,RU,GI,560,0.02965895557494802,0.0008795268436787573,0.55,0.682,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.864,False
8,FR,main,2010,2015,RU,JZ,560,0.01820766126656681,0.0003303573486499456,0.623,0.604,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.8866666666666667,False
8,FR,main,2010,2015,RU,KZ,560,-0.0485482165660287,0.0023386616268783467,0.274,0.7,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.7584,False
8,FR,main,2010,2015,RU,LZ,560,0.002320886325478666,5.34412362984682e-06,0.96,0.508,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.996,False
8,FR,main,2010,2015,RU,MN,560,-0.035348287327130856,0.0012493837894179682,0.423,0.824,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.846,False
8,FR,main,2010,2015,RU,OQ,560,0.04709950191955059,0.002217942239427728,0.316,0.792,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1220.909,0.7584,False
9,FR,main,2011,2016,BE,FZ,840,-0.003842737748058267,1.476662886557012e-05,0.926,0.504,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.9662608695652174,False
9,FR,main,2011,2016,BE,GI,840,-0.0014182742190624459,1.999730764090657e-06,0.975,0.498,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.988,False
