zone_id,target_year,y,side_lag_1,growth_1y
CR15,2023,10540.0,9740.0,0.082135523613963
CR15,2024,9110.0,10540.0,-0.135673624288425
CR15,2025,7785.0,9110.0,-0.1454445664105378
CR16,2015,2120.0,,
CR16,2016,2110.0,2120.0,-0.0047169811320754
CR16,2017,2100.0,2110.0,-0.0047393364928909
CR16,2018,2340.0,2100.0,0.1142857142857142
CR16,2019,2590.0,2340.0,0.1068376068376068
CR16,2020,2685.0,2590.0,0.0366795366795366
CR16,2021,2870.0,2685.0,0.068901303538175
CR16,2022,2975.0,2870.0,0.0365853658536585
CR16,2023,3160.0,2975.0,0.0621848739495798
CR16,2024,2790.0,3160.0,-0.1170886075949367
CR16,2025,2460.0,2790.0,-0.1182795698924731
CR17,2015,14625.0,,
CR17,2016,14525.0,14625.0,-0.0068376068376068
CR17,2017,14780.0,14525.0,0.0175559380378657
CR17,2018,16090.0,14780.0,0.0886332882273342
CR17,2019,18425.0,16090.0,0.1451211932877563
CR17,2020,17745.0,18425.0,-0.0369063772048846
CR17,2021,19985.0,17745.0,0.126232741617357
CR17,2022,20895.0,19985.0,0.0455341506129597
CR17,2023,21710.0,20895.0,0.0390045465422349
CR17,2024,18975.0,21710.0,-0.1259788116075541
CR17,2025,16575.0,18975.0,-0.1264822134387351
CR18,2015,3030.0,,
CR18,2016,2985.0,3030.0,-0.0148514851485148
CR18,2017,3225.0,2985.0,0.0804020100502512
CR18,2018,3330.0,3225.0,0.0325581395348837
CR18,2019,3880.0,3330.0,0.1651651651651651
CR18,2020,3805.0,3880.0,-0.0193298969072164
CR18,2021,4065.0,3805.0,0.0683311432325887
CR18,2022,4225.0,4065.0,0.039360393603936
CR18,2023,4510.0,4225.0,0.0674556213017751
CR18,2024,4090.0,4510.0,-0.0931263858093126
CR18,2025,3505.0,4090.0,-0.1430317848410758
CR19,2015,2275.0,,
CR19,2016,2305.0,2275.0,0.0131868131868131
CR19,2017,2350.0,2305.0,0.0195227765726681
CR19,2018,2640.0,2350.0,0.1234042553191489
CR19,2019,2860.0,2640.0,0.0833333333333333
CR19,2020,3105.0,2860.0,0.0856643356643356
CR19,2021,2955.0,3105.0,-0.0483091787439613
CR19,2022,3095.0,2955.0,0.0473773265651438
CR19,2023,3350.0,3095.0,0.0823909531502423
CR19,2024,2995.0,3350.0,-0.1059701492537313
CR19,2025,2710.0,2995.0,-0.0951585976627712
CR20,2015,1630.0,,
CR20,2016,1705.0,1630.0,0.0460122699386503
CR20,2017,1725.0,1705.0,0.0117302052785923
CR20,2018,1910.0,1725.0,0.1072463768115942
CR20,2019,2165.0,1910.0,0.1335078534031413
CR20,2020,2200.0,2165.0,0.0161662817551963
CR20,2021,2310.0,2200.0,0.05
CR20,2022,2480.0,2310.0,0.0735930735930736
CR20,2023,2610.0,2480.0,0.0524193548387096
CR20,2024,2300.0,2610.0,-0.1187739463601532
CR20,2025,2005.0,2300.0,-0.1282608695652174
