task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted
3,PT,main,2006,2011,JZ,MN,398,0.03933729584080986,0.0015461532009665158,0.487,0.702,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode06,1608.223,0.8096,False
3,PT,main,2006,2011,JZ,OQ,398,-0.04770033780251004,0.0022590033088180084,0.506,0.758,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode06,1608.223,0.8096,False
3,PT,main,2006,2011,JZ,RU,395,0.027396805482673647,0.0007437318442830021,0.648,0.674,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode06,1608.223,0.8760888888888889,False
4,PT,main,2006,2011,LZ,BE,404,0.048521408870664584,0.002294383240535658,0.45,0.79,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1285.126,0.8096,False
4,PT,main,2006,2011,LZ,FZ,435,-0.0003180397372499755,9.928180655371932e-08,0.995,0.5,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1285.126,0.995,False
4,PT,main,2006,2011,LZ,GI,437,-0.07413519502635305,0.005491686779998561,0.144,0.918,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1285.126,0.672,False
4,PT,main,2006,2011,LZ,JZ,299,0.006927265444460526,4.783284670983878e-05,0.917,0.524,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1285.126,0.9689056603773586,False
4,PT,main,2006,2011,LZ,MN,437,-0.07255426895871363,0.005248289211223112,0.144,0.898,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1285.126,0.672,False
4,PT,main,2006,2011,LZ,OQ,437,-0.05571380433617757,0.0030979175524898928,0.427,0.828,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1285.126,0.8096,False
4,PT,main,2006,2011,LZ,RU,427,-0.008662465796282909,7.499397682098063e-05,0.886,0.524,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1285.126,0.9689056603773586,False
5,PT,main,2006,2011,MN,BE,493,0.002826288540993538,7.975013968652966e-06,0.954,0.538,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1270.239,0.9893333333333333,False
5,PT,main,2006,2011,MN,FZ,543,-0.07391986624574895,0.005449781365884476,0.108,0.96,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1270.239,0.672,False
5,PT,main,2006,2011,MN,GI,556,-0.11755438612912955,0.013719304406671906,0.009,0.972,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1270.239,0.28,False
5,PT,main,2006,2011,MN,JZ,321,0.031544767417611974,0.0009947876963048996,0.688,0.724,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1270.239,0.8760888888888889,False
5,PT,main,2006,2011,MN,LZ,358,0.0008420160517599307,7.084980540028596e-07,0.982,0.528,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1270.239,0.995,False
5,PT,main,2006,2011,MN,OQ,556,-0.04743481298824394,0.002248633117690524,0.338,0.706,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1270.239,0.8096,False
5,PT,main,2006,2011,MN,RU,529,0.05832602859478109,0.003384168707278201,0.311,0.744,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1270.239,0.8096,False
6,PT,main,2006,2011,OQ,BE,493,0.09871268682810891,0.009667038489784341,0.04,0.96,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1185.661,0.56,False
6,PT,main,2006,2011,OQ,FZ,543,0.09606029980479375,0.009226787951824966,0.038,0.94,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1185.661,0.56,False
6,PT,main,2006,2011,OQ,GI,556,0.03320825524476792,0.001099253308741277,0.444,0.806,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1185.661,0.8096,False
6,PT,main,2006,2011,OQ,JZ,321,-0.09173594212529368,0.008411333689834044,0.257,0.896,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1185.661,0.8096,False
6,PT,main,2006,2011,OQ,LZ,358,0.08057751375511568,0.006472748913576076,0.123,0.926,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1185.661,0.672,False
6,PT,main,2006,2011,OQ,MN,556,0.06515873871267286,0.004242966034855633,0.088,0.816,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1185.661,0.672,False
6,PT,main,2006,2011,OQ,RU,529,0.022008810974389253,0.000483594335966675,0.66,0.57,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1185.661,0.8760888888888889,False
7,PT,main,2006,2011,RU,BE,487,0.03168859525303003,0.001002841514289865,0.499,0.72,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1436.491,0.8096,False
7,PT,main,2006,2011,RU,FZ,532,-0.0626859683282191,0.0038682322220457976,0.219,0.748,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1436.491,0.8096,False
7,PT,main,2006,2011,RU,GI,544,0.00917652537980218,8.105329774732439e-05,0.829,0.572,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1436.491,0.9474285714285714,False
7,PT,main,2006,2011,RU,JZ,321,-0.0071135308237776545,5.011323911663368e-05,0.917,0.52,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1436.491,0.9689056603773586,False
7,PT,main,2006,2011,RU,LZ,358,-0.017964311308214076,0.0003224541702069317,0.753,0.624,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1436.491,0.8971914893617021,False
7,PT,main,2006,2011,RU,MN,544,0.01705973693025964,0.0002904246192592108,0.704,0.558,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1436.491,0.8760888888888889,False
7,PT,main,2006,2011,RU,OQ,544,-0.02377016882585615,0.0005650209020660046,0.702,0.686,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode38,1436.491,0.8760888888888889,False
8,PT,main,2007,2012,BE,FZ,766,0.07895623293118398,0.006218141510164976,0.035,0.944,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1906.665,0.584,False
8,PT,main,2007,2012,BE,GI,780,-0.01822116592246456,0.0003290968541432848,0.624,0.7,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1906.665,0.896,False
8,PT,main,2007,2012,BE,JZ,464,0.008524384561455933,7.252028166382374e-05,0.864,0.618,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1906.665,0.9574901960784313,False
8,PT,main,2007,2012,BE,LZ,520,0.08448532444293944,0.0071100467804929846,0.067,0.88,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1906.665,0.584,False
8,PT,main,2007,2012,BE,MN,780,0.04348513239176224,0.001887405069253889,0.192,0.884,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1906.665,0.7435555555555555,False
8,PT,main,2007,2012,BE,OQ,780,0.06807124331755118,0.00462573127484367,0.065,0.932,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1906.665,0.584,False
8,PT,main,2007,2012,BE,RU,747,-0.03824548754054968,0.0014594812577278793,0.344,0.806,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1906.665,0.8026666666666666,False
9,PT,main,2007,2012,FZ,BE,736,-0.0066512595908397865,4.413475967524061e-05,0.855,0.588,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1872.794,0.9574901960784313,False
9,PT,main,2007,2012,FZ,GI,824,0.0509850165834429,0.0025987576356311104,0.139,0.908,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1872.794,0.7435555555555555,False
9,PT,main,2007,2012,FZ,JZ,472,0.007973330050198013,6.321788170282616e-05,0.872,0.6,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1872.794,0.9574901960784313,False
9,PT,main,2007,2012,FZ,LZ,530,-0.00011429038301669081,1.3050742042608476e-08,0.998,0.5,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1872.794,0.998,False
9,PT,main,2007,2012,FZ,MN,824,-0.04575381810910424,0.0020905777426861727,0.202,0.908,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1872.794,0.7435555555555555,False
9,PT,main,2007,2012,FZ,OQ,824,0.004654640512992803,2.1660398715983575e-05,0.894,0.486,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1872.794,0.9627692307692308,False
9,PT,main,2007,2012,FZ,RU,783,-0.08774856694203825,0.007698614640418877,0.026,0.954,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1872.794,0.584,False
10,PT,main,2007,2012,GI,BE,743,0.0652860080147489,0.00421103370547804,0.073,0.918,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1631.27,0.584,False
10,PT,main,2007,2012,GI,FZ,813,-0.010295212156167466,0.00010570382251173793,0.775,0.584,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1631.27,0.9574901960784313,False
10,PT,main,2007,2012,GI,JZ,472,-0.020452702592035577,0.00041672402658765595,0.722,0.676,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1631.27,0.9574901960784313,False
10,PT,main,2007,2012,GI,LZ,530,-0.028780732053717062,0.0008231513303706972,0.538,0.72,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1631.27,0.8445405405405406,False
10,PT,main,2007,2012,GI,MN,834,0.0028435416736817265,8.085628267262557e-06,0.949,0.486,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1631.27,0.9934814814814814,False
10,PT,main,2007,2012,GI,OQ,834,0.06155584059683883,0.0037859381899983946,0.116,0.93,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1631.27,0.7217777777777779,False
10,PT,main,2007,2012,GI,RU,790,-0.009838501019637735,9.626744199375814e-05,0.809,0.588,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode35,1631.27,0.9574901960784313,False
11,PT,main,2007,2012,JZ,BE,552,0.04237825895518299,0.0017936837395526872,0.268,0.834,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1720.932,0.7812000000000001,False
11,PT,main,2007,2012,JZ,FZ,582,0.034024607946815555,0.0011560994348756015,0.439,0.686,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1720.932,0.8445405405405406,False
11,PT,main,2007,2012,JZ,GI,583,0.039746668909758975,0.0015569528259692378,0.343,0.826,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1720.932,0.8026666666666666,False
11,PT,main,2007,2012,JZ,LZ,467,-0.008070594243511309,6.51008770847783e-05,0.872,0.544,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1720.932,0.9574901960784313,False
11,PT,main,2007,2012,JZ,MN,583,0.02863286689567346,0.0008197910403656694,0.553,0.736,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1720.932,0.8445405405405406,False
11,PT,main,2007,2012,JZ,OQ,583,-0.009286682221844311,8.624188392547527e-05,0.821,0.57,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1720.932,0.9574901960784313,False
11,PT,main,2007,2012,JZ,RU,578,0.0012081177595292814,1.4583630462139396e-06,0.98,0.488,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1720.932,0.9978181818181817,False
12,PT,main,2007,2012,LZ,BE,592,-0.02747325247804,0.00075096662482943,0.556,0.66,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1821.494,0.8445405405405406,False
12,PT,main,2007,2012,LZ,FZ,633,-0.0706635588350773,0.004956230529582273,0.105,0.964,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1821.494,0.7217777777777779,False
12,PT,main,2007,2012,LZ,GI,635,-0.02617577270471433,0.0006829223053208544,0.558,0.762,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1821.494,0.8445405405405406,False
12,PT,main,2007,2012,LZ,JZ,440,0.008916770313369793,7.946898214905573e-05,0.87,0.558,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1821.494,0.9574901960784313,False
12,PT,main,2007,2012,LZ,MN,635,-0.08667597687388837,0.007482219183220118,0.048,0.95,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1821.494,0.584,False
12,PT,main,2007,2012,LZ,OQ,635,-0.0687304515258087,0.0046899846421114555,0.168,0.952,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1821.494,0.7435555555555555,False
12,PT,main,2007,2012,LZ,RU,623,0.040679852564438186,0.0016544277172737543,0.368,0.764,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1821.494,0.82432,False
13,PT,main,2007,2012,MN,BE,743,0.028020795922929664,0.0007810985757468192,0.454,0.762,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1696.76,0.8445405405405406,False
13,PT,main,2007,2012,MN,FZ,813,-0.024600187552087066,0.0006042001400488051,0.491,0.786,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1696.76,0.8445405405405406,False
13,PT,main,2007,2012,MN,GI,834,-0.0351825014611411,0.001237792950077643,0.315,0.824,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1696.76,0.8018181818181819,False
13,PT,main,2007,2012,MN,JZ,472,0.03285730618691807,0.0010737473073696435,0.506,0.756,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1696.76,0.8445405405405406,False
13,PT,main,2007,2012,MN,LZ,530,0.044957932404791234,0.0020210460293254018,0.31,0.814,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1696.76,0.8018181818181819,False
13,PT,main,2007,2012,MN,OQ,834,-0.03990401816829908,0.0015920362097929797,0.279,0.748,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1696.76,0.7812000000000001,False
13,PT,main,2007,2012,MN,RU,790,0.04777475613359678,0.002280520885341364,0.213,0.796,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1696.76,0.7435555555555555,False
14,PT,main,2007,2012,OQ,BE,743,0.007060710999883285,4.972391341162563e-05,0.858,0.55,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1728.264,0.9574901960784313,False
