country,sector,source_region,target_region,bootstrap_frequency,promoted_stable_edge
NL,GI,CR24,CR32,0.3015075376884422,0
NL,KZ,CR15,CR34,0.3015075376884422,0
NL,GI,CR03,CR10,0.2914572864321608,0
NL,RU,CR33,CR36,0.2914572864321608,0
NL,MN,CR03,CR29,0.2864321608040201,0
NL,BE,CR24,CR26,0.2814070351758794,0
NL,KZ,CR29,CR34,0.2663316582914573,0
NL,BE,CR03,CR23,0.2663316582914573,0
NL,RU,CR15,CR36,0.2663316582914573,0
NL,FZ,CR23,CR34,0.2613065326633166,0
NL,LZ,CR16,CR34,0.25125628140703515,0
NL,BE,CR13,CR31,0.25125628140703515,0
NL,JZ,CR11,CR39,0.24623115577889448,0
NL,LZ,CR07,CR29,0.24623115577889448,0
NL,FZ,CR25,CR33,0.24120603015075376,0
NL,MN,CR29,CR34,0.23618090452261306,0
NL,RU,CR24,CR40,0.22110552763819097,0
NL,KZ,CR07,CR14,0.22110552763819097,0
NL,LZ,CR24,CR25,0.21608040201005024,0
NL,BE,CR21,CR23,0.21105527638190955,0
NL,JZ,CR26,CR39,0.20100502512562815,0
NL,LZ,CR21,CR32,0.19597989949748743,0
NL,MN,CR13,CR34,0.19095477386934673,0
NL,RU,CR36,CR39,0.18592964824120603,0
NL,MN,CR07,CR34,0.18090452261306533,0
NL,MN,CR20,CR26,0.18090452261306533,0
NL,LZ,CR16,CR24,0.17587939698492464,0
NL,OQ,CR07,CR10,0.1708542713567839,0
NL,BE,CR07,CR39,0.1658291457286432,0
NL,FZ,CR22,CR34,0.1658291457286432,0
NL,GI,CR25,CR34,0.16080402010050251,0
NL,MN,CR17,CR23,0.16080402010050251,0
NL,FZ,CR35,CR36,0.15577889447236182,0
NL,BE,CR05,CR15,0.1507537688442211,0
NL,LZ,CR24,CR34,0.1507537688442211,0
NL,RU,CR19,CR20,0.1457286432160804,0
NL,KZ,CR19,CR37,0.135678391959799,0
NL,KZ,CR15,CR40,0.1306532663316583,0
NL,GI,CR03,CR40,0.12562814070351758,0
NL,OQ,CR23,CR29,0.12562814070351758,0
NL,LZ,CR15,CR34,0.12060301507537688,0
NL,KZ,CR11,CR38,0.12060301507537688,0
NL,LZ,CR25,CR34,0.12060301507537688,0
NL,FZ,CR04,CR22,0.11557788944723618,0
NL,LZ,CR01,CR33,0.11557788944723618,0
NL,FZ,CR28,CR35,0.10552763819095477,0
NL,MN,CR29,CR40,0.10552763819095477,0
NL,FZ,CR29,CR32,0.10050251256281408,0
NL,OQ,CR35,CR38,0.10050251256281408,0
NL,RU,CR15,CR38,0.10050251256281408,0
NL,FZ,CR26,CR29,0.10050251256281408,0
NL,BE,CR02,CR32,0.09045226130653267,0
NL,KZ,CR04,CR36,0.09045226130653267,0
NL,MN,CR15,CR27,0.08542713567839195,0
NL,BE,CR22,CR23,0.08542713567839195,0
NL,BE,CR24,CR34,0.08542713567839195,0
NL,BE,CR25,CR36,0.08040201005025126,0
NL,LZ,CR27,CR36,0.07537688442211055,0
NL,RU,CR09,CR13,0.07537688442211055,0
NL,OQ,CR25,CR35,0.07537688442211055,0
NL,KZ,CR18,CR34,0.07537688442211055,0
NL,BE,CR34,CR35,0.07537688442211055,0
NL,MN,CR17,CR40,0.07035175879396985,0
NL,LZ,CR14,CR35,0.06532663316582915,0
NL,LZ,CR13,CR17,0.06532663316582915,0
NL,RU,CR23,CR25,0.06532663316582915,0
NL,GI,CR26,CR29,0.06532663316582915,0
NL,GI,CR35,CR36,0.06030150753768844,0
NL,MN,CR25,CR35,0.06030150753768844,0
NL,LZ,CR03,CR30,0.06030150753768844,0
NL,LZ,CR04,CR37,0.06030150753768844,0
NL,MN,CR17,CR25,0.06030150753768844,0
NL,JZ,CR05,CR23,0.06030150753768844,0
NL,LZ,CR08,CR36,0.06030150753768844,0
NL,FZ,CR17,CR25,0.05527638190954774,0
NL,MN,CR22,CR26,0.05527638190954774,0
NL,BE,CR20,CR22,0.05527638190954774,0
NL,RU,CR30,CR37,0.05527638190954774,0
NL,BE,CR10,CR33,0.05025125628140704,0
NL,GI,CR10,CR33,0.05025125628140704,0
NL,FZ,CR13,CR35,0.05025125628140704,0
NL,OQ,CR09,CR22,0.04522613065326633,0
NL,MN,CR13,CR29,0.04522613065326633,0
NL,MN,CR07,CR29,0.04522613065326633,0
NL,LZ,CR15,CR25,0.04522613065326633,0
NL,RU,CR08,CR29,0.04522613065326633,0
NL,LZ,CR16,CR25,0.04522613065326633,0
NL,MN,CR12,CR34,0.04522613065326633,0
NL,GI,CR34,CR40,0.04020100502512563,0
NL,RU,CR11,CR37,0.04020100502512563,0
NL,LZ,CR17,CR39,0.04020100502512563,0
NL,JZ,CR12,CR19,0.04020100502512563,0
NL,JZ,CR05,CR39,0.04020100502512563,0
NL,MN,CR03,CR13,0.04020100502512563,0
NL,JZ,CR35,CR39,0.035175879396984924,0
NL,BE,CR13,CR29,0.035175879396984924,0
NL,LZ,CR24,CR28,0.035175879396984924,0
NL,GI,CR15,CR40,0.035175879396984924,0
NL,OQ,CR12,CR30,0.035175879396984924,0
NL,OQ,CR14,CR34,0.035175879396984924,0
NL,JZ,CR19,CR39,0.035175879396984924,0
NL,KZ,CR04,CR32,0.035175879396984924,0
NL,MN,CR13,CR26,0.035175879396984924,0
NL,LZ,CR18,CR27,0.035175879396984924,0
NL,MN,CR03,CR25,0.03015075376884422,0
NL,BE,CR24,CR31,0.03015075376884422,0
NL,KZ,CR14,CR30,0.03015075376884422,0
NL,LZ,CR23,CR24,0.03015075376884422,0
NL,BE,CR18,CR22,0.03015075376884422,0
NL,LZ,CR05,CR29,0.03015075376884422,0
NL,FZ,CR28,CR33,0.03015075376884422,0
NL,RU,CR21,CR25,0.03015075376884422,0
NL,FZ,CR04,CR23,0.03015075376884422,0
NL,OQ,CR24,CR38,0.02512562814070352,0
NL,GI,CR03,CR17,0.02512562814070352,0
NL,BE,CR02,CR16,0.02512562814070352,0
NL,BE,CR24,CR33,0.02512562814070352,0
NL,FZ,CR17,CR27,0.02512562814070352,0
NL,BE,CR14,CR26,0.02512562814070352,0
NL,JZ,CR11,CR19,0.02512562814070352,0
NL,RU,CR15,CR30,0.02512562814070352,0
NL,LZ,CR25,CR35,0.02512562814070352,0
NL,GI,CR16,CR21,0.02512562814070352,0
NL,LZ,CR01,CR04,0.02512562814070352,0
NL,OQ,CR25,CR29,0.020100502512562814,0
NL,RU,CR08,CR26,0.020100502512562814,0
NL,BE,CR21,CR29,0.020100502512562814,0
NL,MN,CR16,CR17,0.020100502512562814,0
NL,MN,CR07,CR33,0.020100502512562814,0
NL,MN,CR14,CR31,0.020100502512562814,0
NL,FZ,CR33,CR35,0.020100502512562814,0
NL,FZ,CR05,CR36,0.020100502512562814,0
NL,LZ,CR07,CR22,0.020100502512562814,0
NL,FZ,CR15,CR28,0.01507537688442211,0
NL,BE,CR29,CR31,0.01507537688442211,0
NL,JZ,CR13,CR39,0.01507537688442211,0
NL,MN,CR29,CR36,0.01507537688442211,0
NL,KZ,CR11,CR31,0.01507537688442211,0
NL,RU,CR25,CR29,0.01507537688442211,0
NL,GI,CR23,CR26,0.01507537688442211,0
NL,OQ,CR20,CR28,0.01507537688442211,0
NL,OQ,CR29,CR40,0.01507537688442211,0
NL,KZ,CR13,CR15,0.01507537688442211,0
NL,LZ,CR26,CR33,0.01507537688442211,0
NL,LZ,CR16,CR23,0.01507537688442211,0
NL,LZ,CR18,CR21,0.01507537688442211,0
NL,OQ,CR15,CR36,0.01507537688442211,0
NL,BE,CR02,CR20,0.01507537688442211,0
NL,LZ,CR12,CR35,0.01507537688442211,0
NL,FZ,CR28,CR30,0.01507537688442211,0
NL,JZ,CR19,CR29,0.01507537688442211,0
NL,BE,CR16,CR36,0.01507537688442211,0
NL,MN,CR20,CR22,0.01507537688442211,0
NL,GI,CR03,CR15,0.010050251256281407,0
NL,KZ,CR26,CR30,0.010050251256281407,0
NL,LZ,CR12,CR27,0.010050251256281407,0
NL,FZ,CR03,CR33,0.010050251256281407,0
NL,KZ,CR30,CR38,0.010050251256281407,0
NL,MN,CR12,CR33,0.010050251256281407,0
NL,OQ,CR03,CR14,0.010050251256281407,0
NL,FZ,CR13,CR24,0.010050251256281407,0
NL,BE,CR29,CR34,0.010050251256281407,0
NL,OQ,CR12,CR15,0.010050251256281407,0
NL,KZ,CR15,CR29,0.010050251256281407,0
NL,LZ,CR21,CR27,0.010050251256281407,0
NL,MN,CR04,CR34,0.010050251256281407,0
NL,RU,CR15,CR33,0.010050251256281407,0
NL,MN,CR21,CR28,0.010050251256281407,0
NL,LZ,CR29,CR35,0.010050251256281407,0
NL,OQ,CR10,CR22,0.010050251256281407,0
NL,BE,CR16,CR33,0.010050251256281407,0
NL,FZ,CR06,CR36,0.010050251256281407,0
NL,BE,CR03,CR21,0.010050251256281407,0
NL,FZ,CR06,CR24,0.010050251256281407,0
NL,KZ,CR08,CR38,0.010050251256281407,0
NL,MN,CR17,CR29,0.010050251256281407,0
NL,KZ,CR31,CR37,0.010050251256281407,0
NL,BE,CR29,CR37,0.010050251256281407,0
NL,LZ,CR01,CR27,0.010050251256281407,0
NL,RU,CR28,CR40,0.010050251256281407,0
NL,FZ,CR04,CR05,0.005025125628140704,0
NL,MN,CR03,CR17,0.005025125628140704,0
NL,GI,CR10,CR40,0.005025125628140704,0
NL,BE,CR24,CR36,0.005025125628140704,0
NL,GI,CR05,CR10,0.005025125628140704,0
NL,LZ,CR09,CR26,0.005025125628140704,0
NL,BE,CR01,CR14,0.005025125628140704,0
NL,LZ,CR30,CR39,0.005025125628140704,0
NL,OQ,CR18,CR20,0.005025125628140704,0
NL,OQ,CR13,CR17,0.005025125628140704,0
NL,BE,CR03,CR17,0.005025125628140704,0
NL,OQ,CR35,CR37,0.005025125628140704,0
NL,KZ,CR15,CR18,0.005025125628140704,0
NL,RU,CR34,CR38,0.005025125628140704,0
NL,BE,CR21,CR30,0.005025125628140704,0
NL,JZ,CR10,CR14,0.005025125628140704,0
NL,JZ,CR08,CR29,0.005025125628140704,0
NL,MN,CR07,CR14,0.005025125628140704,0
NL,BE,CR13,CR15,0.005025125628140704,0
NL,JZ,CR12,CR36,0.005025125628140704,0
NL,MN,CR13,CR27,0.005025125628140704,0
NL,RU,CR19,CR31,0.005025125628140704,0
NL,BE,CR20,CR23,0.005025125628140704,0
NL,FZ,CR24,CR36,0.005025125628140704,0
NL,FZ,CR25,CR27,0.005025125628140704,0
NL,MN,CR12,CR16,0.005025125628140704,0
NL,OQ,CR23,CR26,0.005025125628140704,0
NL,OQ,CR33,CR40,0.005025125628140704,0
NL,FZ,CR03,CR28,0.005025125628140704,0
NL,OQ,CR15,CR40,0.005025125628140704,0
NL,BE,CR20,CR39,0.005025125628140704,0
NL,MN,CR21,CR35,0.005025125628140704,0
NL,OQ,CR26,CR40,0.005025125628140704,0
NL,OQ,CR03,CR22,0.005025125628140704,0
NL,BE,CR03,CR18,0.005025125628140704,0
NL,OQ,CR03,CR10,0.005025125628140704,0
NL,OQ,CR09,CR27,0.005025125628140704,0
NL,FZ,CR15,CR27,0.005025125628140704,0
NL,GI,CR15,CR35,0.005025125628140704,0
NL,RU,CR29,CR36,0.005025125628140704,0
NL,LZ,CR21,CR33,0.005025125628140704,0
NL,RU,CR05,CR40,0.005025125628140704,0
NL,OQ,CR24,CR35,0.005025125628140704,0
NL,LZ,CR07,CR15,0.005025125628140704,0
NL,LZ,CR17,CR30,0.005025125628140704,0
NL,GI,CR05,CR35,0.005025125628140704,0
NL,MN,CR33,CR34,0.005025125628140704,0
NL,BE,CR01,CR32,0.005025125628140704,0
NL,FZ,CR15,CR30,0.005025125628140704,0
NL,JZ,CR10,CR30,0.005025125628140704,0
NL,KZ,CR02,CR16,0.005025125628140704,0
NL,LZ,CR32,CR39,0.005025125628140704,0
NL,RU,CR28,CR30,0.005025125628140704,0
NL,JZ,CR05,CR36,0.005025125628140704,0
NL,KZ,CR33,CR34,0.005025125628140704,0
NL,FZ,CR05,CR22,0.005025125628140704,0
NL,RU,CR17,CR18,0.005025125628140704,0
NL,KZ,CR15,CR36,0.005025125628140704,0
NL,BE,CR01,CR11,0.005025125628140704,0
NL,MN,CR30,CR34,0.005025125628140704,0
NL,MN,CR29,CR39,0.005025125628140704,0
NL,OQ,CR22,CR25,0.005025125628140704,0
NL,OQ,CR25,CR26,0.005025125628140704,0
NL,OQ,CR15,CR33,0.005025125628140704,0
NL,RU,CR30,CR36,0.005025125628140704,0
NL,MN,CR16,CR38,0.005025125628140704,0
NL,KZ,CR28,CR39,0.005025125628140704,0
NL,RU,CR30,CR38,0.005025125628140704,0
NL,KZ,CR27,CR28,0.005025125628140704,0
NL,MN,CR03,CR30,0.005025125628140704,0
NL,OQ,CR29,CR33,0.005025125628140704,0
NL,FZ,CR24,CR28,0.005025125628140704,0
NL,BE,CR31,CR34,0.005025125628140704,0
NL,LZ,CR09,CR31,0.005025125628140704,0
NL,OQ,CR36,CR40,0.005025125628140704,0
NL,BE,CR23,CR35,0.005025125628140704,0
NL,FZ,CR04,CR34,0.005025125628140704,0
NL,GI,CR29,CR33,0.005025125628140704,0
NL,KZ,CR24,CR36,0.005025125628140704,0
NL,MN,CR15,CR17,0.005025125628140704,0
NL,RU,CR21,CR29,0.005025125628140704,0
NL,RU,CR23,CR29,0.005025125628140704,0
PT,FZ,PT_11D,PT_11E,1.0,1
PT,JZ,PT_16B,PT_16E,1.0,1
PT,OQ,PT_170,PT_186,1.0,1
PT,MN,PT_16B,PT_16F,0.9949748743718593,1
PT,JZ,PT_11A,PT_170,0.9899497487437185,1
PT,RU,PT_11A,PT_16D,0.9899497487437185,1
PT,LZ,PT_111,PT_200,0.9849246231155779,1
PT,JZ,PT_11C,PT_16B,0.9748743718592965,1
PT,BE,PT_112,PT_170,0.964824120603015,1
PT,GI,PT_11B,PT_11E,0.9597989949748744,1
PT,BE,PT_11D,PT_11E,0.9396984924623115,1
PT,MN,PT_16D,PT_16F,0.9346733668341709,1
PT,GI,PT_16D,PT_16E,0.9246231155778895,1
PT,BE,PT_16E,PT_185,0.8994974874371859,1
PT,LZ,PT_112,PT_11A,0.8894472361809045,1
PT,LZ,PT_112,PT_200,0.8844221105527639,1
PT,OQ,PT_16E,PT_184,0.8793969849246231,1
PT,JZ,PT_16B,PT_184,0.8241206030150754,1
PT,OQ,PT_11C,PT_16E,0.7839195979899497,1
PT,FZ,PT_111,PT_11D,0.7587939698492462,1
PT,LZ,PT_150,PT_200,0.7236180904522613,1
PT,BE,PT_11A,PT_170,0.7185929648241206,1
PT,RU,PT_111,PT_170,0.628140703517588,0
PT,FZ,PT_111,PT_16B,0.6180904522613065,0
PT,MN,PT_16B,PT_16D,0.6080402010050251,0
PT,RU,PT_16E,PT_300,0.6030150753768844,0
PT,GI,PT_16J,PT_184,0.5577889447236181,0
PT,RU,PT_16B,PT_16J,0.5577889447236181,0
PT,OQ,PT_119,PT_16D,0.5326633165829145,0
PT,LZ,PT_16I,PT_185,0.5326633165829145,0
PT,GI,PT_11B,PT_16J,0.5276381909547738,0
PT,MN,PT_16B,PT_16I,0.5125628140703518,0
PT,FZ,PT_11D,PT_16J,0.5125628140703518,0
PT,MN,PT_150,PT_170,0.49748743718592964,0
PT,MN,PT_150,PT_185,0.4824120603015075,0
PT,BE,PT_11B,PT_16J,0.47738693467336685,0
PT,RU,PT_112,PT_170,0.4723618090452261,0
PT,MN,PT_16E,PT_170,0.44221105527638194,0
PT,RU,PT_11A,PT_170,0.4371859296482412,0
PT,GI,PT_11B,PT_11D,0.4120603015075377,0
PT,JZ,PT_11C,PT_16E,0.3969849246231156,0
PT,LZ,PT_150,PT_170,0.39195979899497485,0
PT,GI,PT_112,PT_11A,0.3869346733668342,0
PT,OQ,PT_11D,PT_16G,0.36180904522613067,0
PT,GI,PT_11D,PT_11E,0.35678391959798994,0
PT,RU,PT_119,PT_16D,0.3417085427135678,0
PT,RU,PT_111,PT_150,0.33668341708542715,0
PT,GI,PT_112,PT_11C,0.32663316582914576,0
PT,FZ,PT_11B,PT_11D,0.32160804020100503,0
PT,OQ,PT_11A,PT_16F,0.3015075376884422,0
PT,FZ,PT_111,PT_11E,0.2964824120603015,0
PT,FZ,PT_11B,PT_11E,0.2914572864321608,0
PT,OQ,PT_11C,PT_184,0.271356783919598,0
PT,MN,PT_170,PT_185,0.24120603015075376,0
PT,JZ,PT_16E,PT_187,0.22613065326633167,0
PT,BE,PT_112,PT_11A,0.21608040201005024,0
PT,BE,PT_16E,PT_16F,0.20603015075376885,0
PT,BE,PT_16B,PT_16D,0.20100502512562815,0
PT,FZ,PT_11A,PT_11C,0.19597989949748743,0
PT,FZ,PT_16B,PT_185,0.19597989949748743,0
PT,FZ,PT_181,PT_200,0.18592964824120603,0
PT,JZ,PT_16E,PT_184,0.17587939698492464,0
PT,JZ,PT_112,PT_16F,0.1708542713567839,0
PT,OQ,PT_16E,PT_16F,0.1658291457286432,0
PT,RU,PT_112,PT_11A,0.16080402010050251,0
PT,OQ,PT_119,PT_16F,0.16080402010050251,0
PT,LZ,PT_11C,PT_170,0.135678391959799,0
PT,OQ,PT_11E,PT_16J,0.11557788944723618,0
PT,RU,PT_11D,PT_11E,0.11557788944723618,0
PT,OQ,PT_119,PT_11C,0.10552763819095477,0
PT,GI,PT_16J,PT_200,0.10552763819095477,0
PT,LZ,PT_111,PT_112,0.10552763819095477,0
PT,FZ,PT_16B,PT_187,0.10552763819095477,0
PT,MN,PT_16F,PT_16I,0.10552763819095477,0
PT,GI,PT_11A,PT_16D,0.09547738693467336,0
PT,BE,PT_11B,PT_150,0.09045226130653267,0
PT,GI,PT_11E,PT_16J,0.09045226130653267,0
PT,BE,PT_16F,PT_16G,0.08040201005025126,0
PT,RU,PT_119,PT_11C,0.07537688442211055,0
PT,FZ,PT_11E,PT_16J,0.07537688442211055,0
PT,BE,PT_119,PT_11A,0.07537688442211055,0
PT,FZ,PT_16G,PT_187,0.07035175879396985,0
PT,MN,PT_16B,PT_200,0.07035175879396985,0
PT,LZ,PT_112,PT_170,0.06532663316582915,0
PT,LZ,PT_11A,PT_170,0.06532663316582915,0
PT,FZ,PT_111,PT_300,0.06532663316582915,0
PT,OQ,PT_119,PT_186,0.06030150753768844,0
PT,JZ,PT_11C,PT_16I,0.06030150753768844,0
PT,LZ,PT_16F,PT_200,0.05527638190954774,0
PT,FZ,PT_16G,PT_185,0.05527638190954774,0
PT,LZ,PT_170,PT_185,0.05527638190954774,0
PT,JZ,PT_150,PT_16D,0.05527638190954774,0
PT,OQ,PT_119,PT_16B,0.05527638190954774,0
PT,GI,PT_11D,PT_16J,0.05527638190954774,0
PT,FZ,PT_111,PT_200,0.05025125628140704,0
PT,RU,PT_16F,PT_300,0.05025125628140704,0
PT,FZ,PT_16D,PT_300,0.04020100502512563,0
PT,OQ,PT_16D,PT_184,0.04020100502512563,0
PT,GI,PT_16F,PT_16I,0.035175879396984924,0
PT,LZ,PT_112,PT_150,0.035175879396984924,0
PT,FZ,PT_111,PT_187,0.035175879396984924,0
PT,BE,PT_150,PT_170,0.035175879396984924,0
PT,BE,PT_16E,PT_16I,0.03015075376884422,0
PT,JZ,PT_16D,PT_16G,0.03015075376884422,0
PT,GI,PT_184,PT_200,0.03015075376884422,0
PT,OQ,PT_11A,PT_16D,0.03015075376884422,0
PT,RU,PT_11A,PT_16B,0.03015075376884422,0
PT,RU,PT_16E,PT_170,0.02512562814070352,0
PT,FZ,PT_16F,PT_16I,0.02512562814070352,0
PT,RU,PT_16D,PT_185,0.02512562814070352,0
PT,FZ,PT_11C,PT_185,0.02512562814070352,0
PT,BE,PT_16D,PT_16E,0.02512562814070352,0
PT,RU,PT_150,PT_170,0.02512562814070352,0
PT,GI,PT_16B,PT_300,0.02512562814070352,0
PT,JZ,PT_11E,PT_184,0.02512562814070352,0
PT,LZ,PT_16G,PT_186,0.02512562814070352,0
PT,GI,PT_112,PT_16J,0.02512562814070352,0
PT,RU,PT_111,PT_112,0.020100502512562814,0
PT,GI,PT_11A,PT_170,0.020100502512562814,0
PT,MN,PT_16D,PT_300,0.020100502512562814,0
PT,JZ,PT_16H,PT_187,0.020100502512562814,0
PT,JZ,PT_112,PT_11E,0.020100502512562814,0
PT,OQ,PT_119,PT_170,0.020100502512562814,0
PT,OQ,PT_16B,PT_16D,0.01507537688442211,0
PT,GI,PT_150,PT_185,0.01507537688442211,0
PT,OQ,PT_111,PT_16G,0.01507537688442211,0
PT,RU,PT_112,PT_11C,0.01507537688442211,0
PT,MN,PT_16B,PT_186,0.01507537688442211,0
PT,RU,PT_150,PT_16E,0.01507537688442211,0
PT,LZ,PT_11A,PT_16F,0.01507537688442211,0
PT,FZ,PT_16B,PT_300,0.01507537688442211,0
PT,RU,PT_150,PT_300,0.01507537688442211,0
PT,OQ,PT_11A,PT_16E,0.01507537688442211,0
PT,MN,PT_16B,PT_16E,0.01507537688442211,0
PT,MN,PT_16B,PT_184,0.01507537688442211,0
PT,BE,PT_112,PT_150,0.010050251256281407,0
PT,RU,PT_150,PT_16F,0.010050251256281407,0
PT,MN,PT_184,PT_300,0.010050251256281407,0
PT,FZ,PT_200,PT_300,0.010050251256281407,0
PT,OQ,PT_185,PT_187,0.010050251256281407,0
PT,MN,PT_16H,PT_16I,0.010050251256281407,0
PT,FZ,PT_11B,PT_187,0.010050251256281407,0
PT,JZ,PT_11B,PT_181,0.010050251256281407,0
PT,MN,PT_16F,PT_186,0.010050251256281407,0
PT,OQ,PT_16E,PT_16G,0.010050251256281407,0
PT,JZ,PT_11E,PT_16F,0.010050251256281407,0
PT,OQ,PT_11D,PT_11E,0.010050251256281407,0
PT,GI,PT_111,PT_11E,0.010050251256281407,0
PT,GI,PT_11B,PT_184,0.010050251256281407,0
PT,RU,PT_111,PT_16E,0.010050251256281407,0
PT,GI,PT_111,PT_11B,0.010050251256281407,0
PT,OQ,PT_11B,PT_16G,0.010050251256281407,0
PT,LZ,PT_11E,PT_300,0.010050251256281407,0
PT,RU,PT_16I,PT_184,0.010050251256281407,0
PT,FZ,PT_119,PT_300,0.010050251256281407,0
PT,FZ,PT_170,PT_300,0.005025125628140704,0
PT,FZ,PT_11A,PT_170,0.005025125628140704,0
PT,JZ,PT_16J,PT_187,0.005025125628140704,0
PT,LZ,PT_11A,PT_150,0.005025125628140704,0
PT,LZ,PT_170,PT_200,0.005025125628140704,0
PT,RU,PT_170,PT_300,0.005025125628140704,0
PT,LZ,PT_119,PT_187,0.005025125628140704,0
PT,GI,PT_16B,PT_185,0.005025125628140704,0
PT,RU,PT_11C,PT_170,0.005025125628140704,0
PT,FZ,PT_16E,PT_16I,0.005025125628140704,0
PT,MN,PT_11A,PT_170,0.005025125628140704,0
PT,FZ,PT_111,PT_181,0.005025125628140704,0
PT,MN,PT_186,PT_187,0.005025125628140704,0
PT,MN,PT_187,PT_300,0.005025125628140704,0
PT,RU,PT_16D,PT_16E,0.005025125628140704,0
PT,LZ,PT_11A,PT_200,0.005025125628140704,0
PT,OQ,PT_11B,PT_11D,0.005025125628140704,0
PT,BE,PT_112,PT_16D,0.005025125628140704,0
PT,FZ,PT_11E,PT_16G,0.005025125628140704,0
PT,RU,PT_11C,PT_16D,0.005025125628140704,0
PT,OQ,PT_119,PT_187,0.005025125628140704,0
PT,OQ,PT_112,PT_185,0.005025125628140704,0
PT,BE,PT_150,PT_16D,0.005025125628140704,0
PT,RU,PT_119,PT_11A,0.005025125628140704,0
PT,FZ,PT_11E,PT_184,0.005025125628140704,0
PT,GI,PT_16J,PT_187,0.005025125628140704,0
PT,GI,PT_150,PT_170,0.005025125628140704,0
PT,LZ,PT_16B,PT_170,0.005025125628140704,0
PT,OQ,PT_16D,PT_181,0.005025125628140704,0
PT,RU,PT_16G,PT_186,0.005025125628140704,0
PT,OQ,PT_119,PT_11A,0.005025125628140704,0
PT,JZ,PT_11E,PT_16B,0.005025125628140704,0
PT,OQ,PT_16D,PT_16J,0.005025125628140704,0
PT,BE,PT_112,PT_16J,0.005025125628140704,0
PT,BE,PT_150,PT_16B,0.005025125628140704,0
PT,BE,PT_16D,PT_16F,0.005025125628140704,0
PT,BE,PT_16I,PT_185,0.005025125628140704,0
PT,GI,PT_170,PT_185,0.005025125628140704,0
