ze2020,ze2020_label,year,observed_value,target_variable,lag_1,lag_2,lag_3,growth_1y_safe,growth_2y_safe,mask_observed_available,mask_lag_1_available,mask_lag_2_available,mask_lag_3_available,node_id,similar_ze_lag_1_mean,similar_ze_lag_1_weighted_mean,similar_ze_growth_1y_safe_mean,similar_ze_count,relational_feature_available
2715,Pontarlier,2023,1495.0,establishment_creations,1484.0,1510.0,1314.0,-0.0172185430463576,0.1293759512937595,1,1,1,1,58,1914.4,1904.7113836586027,-0.003206324731566859,5,1
2715,Pontarlier,2024,1673.0,establishment_creations,1495.0,1484.0,1510.0,0.0074123989218328,-0.009933774834437,1,1,1,1,58,1650.2,1662.9235937437022,0.03979305208688832,5,1
2716,Saint-Claude,2012,387.0,establishment_creations,,,,,,1,0,0,0,59,,,,0,0
2716,Saint-Claude,2013,380.0,establishment_creations,387.0,,,,,1,1,0,0,59,,,,0,0
2716,Saint-Claude,2014,381.0,establishment_creations,380.0,387.0,,-0.0180878552971576,,1,1,1,0,59,,,,0,0
2716,Saint-Claude,2015,329.0,establishment_creations,381.0,380.0,387.0,0.0026315789473684,-0.0155038759689922,1,1,1,1,59,,,,0,0
2716,Saint-Claude,2016,397.0,establishment_creations,329.0,381.0,380.0,-0.1364829396325459,-0.1342105263157894,1,1,1,1,59,,,,0,0
2716,Saint-Claude,2017,417.0,establishment_creations,397.0,329.0,381.0,0.2066869300911854,0.0419947506561679,1,1,1,1,59,1568.4,1568.4576578438885,0.025590979634983302,5,1
2716,Saint-Claude,2018,467.0,establishment_creations,417.0,397.0,329.0,0.0503778337531486,0.2674772036474164,1,1,1,1,59,2036.2,2034.424651943354,0.05138943510408972,5,1
2716,Saint-Claude,2019,534.0,establishment_creations,467.0,417.0,397.0,0.1199040767386091,0.1763224181360201,1,1,1,1,59,2303.6,2299.75315723016,0.10344787549437791,5,1
2716,Saint-Claude,2020,540.0,establishment_creations,534.0,467.0,417.0,0.1434689507494646,0.2805755395683453,1,1,1,1,59,1836.2,1839.601813709656,0.2035534388290996,5,1
2716,Saint-Claude,2021,666.0,establishment_creations,540.0,534.0,467.0,0.0112359550561797,0.1563169164882226,1,1,1,1,59,1620.0,1617.5449388329166,0.0643255148392309,5,1
2716,Saint-Claude,2022,666.0,establishment_creations,666.0,540.0,534.0,0.2333333333333333,0.247191011235955,1,1,1,1,59,3758.4,3752.210780995373,0.20130724418047347,5,1
2716,Saint-Claude,2023,658.0,establishment_creations,666.0,666.0,540.0,0.0,0.2333333333333333,1,1,1,1,59,3867.6,3840.9507610617816,0.03680633864158012,5,1
2716,Saint-Claude,2024,752.0,establishment_creations,658.0,666.0,666.0,-0.012012012012012,-0.012012012012012,1,1,1,1,59,5641.4,5529.602443209322,-0.03320071385764778,5,1
2717,Sens,2012,903.0,establishment_creations,,,,,,1,0,0,0,60,,,,0,0
2717,Sens,2013,845.0,establishment_creations,903.0,,,,,1,1,0,0,60,,,,0,0
2717,Sens,2014,890.0,establishment_creations,845.0,903.0,,-0.0642303433001107,,1,1,1,0,60,,,,0,0
2717,Sens,2015,813.0,establishment_creations,890.0,845.0,903.0,0.0532544378698224,-0.0143964562569213,1,1,1,1,60,,,,0,0
2717,Sens,2016,801.0,establishment_creations,813.0,890.0,845.0,-0.0865168539325842,-0.0378698224852071,1,1,1,1,60,,,,0,0
2717,Sens,2017,963.0,establishment_creations,801.0,813.0,890.0,-0.014760147601476,-0.1,1,1,1,1,60,1042.6,1042.7478594020793,0.07732147002007632,5,1
2717,Sens,2018,1024.0,establishment_creations,963.0,801.0,813.0,0.2022471910112359,0.1845018450184501,1,1,1,1,60,1020.4,1020.5434404884851,0.13525360452171914,5,1
2717,Sens,2019,1124.0,establishment_creations,1024.0,963.0,801.0,0.063343717549325,0.2784019975031211,1,1,1,1,60,1632.0,1630.2910740835262,0.06181758028566651,5,1
2717,Sens,2020,1316.0,establishment_creations,1124.0,1024.0,963.0,0.09765625,0.1671858774662513,1,1,1,1,60,1870.0,1863.8501438330231,0.15836156950547264,5,1
2717,Sens,2021,1516.0,establishment_creations,1316.0,1124.0,1024.0,0.1708185053380783,0.28515625,1,1,1,1,60,1047.4,1041.176841129023,0.14870526141559032,5,1
2717,Sens,2022,1498.0,establishment_creations,1516.0,1316.0,1124.0,0.1519756838905775,0.3487544483985765,1,1,1,1,60,1352.0,1349.8079336563014,0.1517114471754297,5,1
2717,Sens,2023,1492.0,establishment_creations,1498.0,1516.0,1316.0,-0.0118733509234828,0.1382978723404255,1,1,1,1,60,1211.2,1207.8461960443997,0.02916447291260348,5,1
2717,Sens,2024,1803.0,establishment_creations,1492.0,1498.0,1516.0,-0.0040053404539385,-0.0158311345646438,1,1,1,1,60,1213.4,1198.5179977408075,0.003995700702641219,5,1
2718,Vesoul,2012,841.0,establishment_creations,,,,,,1,0,0,0,61,,,,0,0
2718,Vesoul,2013,775.0,establishment_creations,841.0,,,,,1,1,0,0,61,,,,0,0
2718,Vesoul,2014,851.0,establishment_creations,775.0,841.0,,-0.0784780023781212,,1,1,1,0,61,,,,0,0
2718,Vesoul,2015,827.0,establishment_creations,851.0,775.0,841.0,0.0980645161290322,0.0118906064209274,1,1,1,1,61,,,,0,0
2718,Vesoul,2016,790.0,establishment_creations,827.0,851.0,775.0,-0.0282021151586369,0.0670967741935483,1,1,1,1,61,,,,0,0
2718,Vesoul,2017,828.0,establishment_creations,790.0,827.0,851.0,-0.0447400241837968,-0.0716803760282021,1,1,1,1,61,2601.2,2600.9833429205873,0.018421748145780438,5,1
2718,Vesoul,2018,874.0,establishment_creations,828.0,790.0,827.0,0.0481012658227848,0.0012091898428053,1,1,1,1,61,2847.2,2848.688788188378,0.11975987067228264,5,1
2718,Vesoul,2019,1000.0,establishment_creations,874.0,828.0,790.0,0.0555555555555555,0.1063291139240506,1,1,1,1,61,3170.4,3218.897238238522,0.07179063985032605,5,1
2718,Vesoul,2020,1148.0,establishment_creations,1000.0,874.0,828.0,0.1441647597254004,0.2077294685990338,1,1,1,1,61,3726.2,3735.8413824415957,0.17949682796414163,5,1
2718,Vesoul,2021,1173.0,establishment_creations,1148.0,1000.0,874.0,0.148,0.3135011441647597,1,1,1,1,61,4140.6,4121.394238324674,0.04049095856754015,5,1
2718,Vesoul,2022,1302.0,establishment_creations,1173.0,1148.0,1000.0,0.0217770034843205,0.173,1,1,1,1,61,2012.4,2004.1788420043526,0.17224764481773214,5,1
2718,Vesoul,2023,1367.0,establishment_creations,1302.0,1173.0,1148.0,0.1099744245524296,0.1341463414634146,1,1,1,1,61,1613.8,1601.2889894410791,0.029374615734602,5,1
2718,Vesoul,2024,1399.0,establishment_creations,1367.0,1302.0,1173.0,0.0499231950844854,0.16538789428815,1,1,1,1,61,1735.0,1743.5139613204378,-0.04796978227284114,5,1
2801,Argentan,2012,273.0,establishment_creations,,,,,,1,0,0,0,62,,,,0,0
2801,Argentan,2013,223.0,establishment_creations,273.0,,,,,1,1,0,0,62,,,,0,0
2801,Argentan,2014,244.0,establishment_creations,223.0,273.0,,-0.1831501831501831,,1,1,1,0,62,,,,0,0
2801,Argentan,2015,222.0,establishment_creations,244.0,223.0,273.0,0.0941704035874439,-0.1062271062271062,1,1,1,1,62,,,,0,0
2801,Argentan,2016,228.0,establishment_creations,222.0,244.0,223.0,-0.0901639344262295,-0.0044843049327354,1,1,1,1,62,,,,0,0
2801,Argentan,2017,278.0,establishment_creations,228.0,222.0,244.0,0.027027027027027,-0.0655737704918032,1,1,1,1,62,2134.0,2134.0364304315117,-0.0029826224332871825,5,1
2801,Argentan,2018,286.0,establishment_creations,278.0,228.0,222.0,0.219298245614035,0.2522522522522522,1,1,1,1,62,3042.6,3043.1854483014463,0.03694870738884387,5,1
2801,Argentan,2019,312.0,establishment_creations,286.0,278.0,228.0,0.0287769784172661,0.2543859649122807,1,1,1,1,62,4386.0,4392.771808620333,0.11085380976859796,5,1
2801,Argentan,2020,343.0,establishment_creations,312.0,286.0,278.0,0.0909090909090909,0.1223021582733813,1,1,1,1,62,6513.2,6426.637873107058,0.18488736683496668,5,1
2801,Argentan,2021,415.0,establishment_creations,343.0,312.0,286.0,0.0993589743589743,0.1993006993006993,1,1,1,1,62,1188.0,1184.5588347281928,0.13725449298438036,5,1
2801,Argentan,2022,384.0,establishment_creations,415.0,343.0,312.0,0.2099125364431487,0.3301282051282051,1,1,1,1,62,1667.0,1662.49436523208,0.19524725292465359,5,1
2801,Argentan,2023,403.0,establishment_creations,384.0,415.0,343.0,-0.0746987951807229,0.119533527696793,1,1,1,1,62,1656.4,1657.1672970872485,0.015496422282786585,5,1
2801,Argentan,2024,461.0,establishment_creations,403.0,384.0,415.0,0.0494791666666666,-0.0289156626506024,1,1,1,1,62,6128.4,6020.958143838167,-0.01742145104672762,5,1
2802,Avranches,2012,547.0,establishment_creations,,,,,,1,0,0,0,63,,,,0,0
2802,Avranches,2013,508.0,establishment_creations,547.0,,,,,1,1,0,0,63,,,,0,0
2802,Avranches,2014,553.0,establishment_creations,508.0,547.0,,-0.0712979890310786,,1,1,1,0,63,,,,0,0
2802,Avranches,2015,545.0,establishment_creations,553.0,508.0,547.0,0.0885826771653543,0.0109689213893967,1,1,1,1,63,,,,0,0
2802,Avranches,2016,548.0,establishment_creations,545.0,553.0,508.0,-0.0144665461121157,0.0728346456692913,1,1,1,1,63,,,,0,0
2802,Avranches,2017,517.0,establishment_creations,548.0,545.0,553.0,0.0055045871559633,-0.0090415913200723,1,1,1,1,63,3571.6,3571.7803774428776,0.02527296897423582,5,1
2802,Avranches,2018,582.0,establishment_creations,517.0,548.0,545.0,-0.0565693430656934,-0.0513761467889908,1,1,1,1,63,2211.0,2214.5811059691277,0.0903025918425425,5,1
2802,Avranches,2019,756.0,establishment_creations,582.0,517.0,548.0,0.1257253384912959,0.0620437956204379,1,1,1,1,63,743.2,745.8787469189554,0.146197726421267,5,1
2802,Avranches,2020,815.0,establishment_creations,756.0,582.0,517.0,0.2989690721649484,0.4622823984526112,1,1,1,1,63,899.4,904.0423855546131,0.11057875456033286,5,1
2802,Avranches,2021,845.0,establishment_creations,815.0,756.0,582.0,0.078042328042328,0.4003436426116838,1,1,1,1,63,1290.4,1285.3306939432937,-0.0020285600069864197,5,1
2802,Avranches,2022,857.0,establishment_creations,845.0,815.0,756.0,0.0368098159509202,0.1177248677248677,1,1,1,1,63,1461.4,1451.0701577268399,0.2591991703670869,5,1
2802,Avranches,2023,877.0,establishment_creations,857.0,845.0,815.0,0.0142011834319526,0.0515337423312883,1,1,1,1,63,1720.2,1730.7844131248926,0.05662066320115768,5,1
2802,Avranches,2024,995.0,establishment_creations,877.0,857.0,845.0,0.0233372228704784,0.0378698224852071,1,1,1,1,63,1623.8,1611.6860730254539,-0.020988075797065596,5,1
2803,Bernay,2012,566.0,establishment_creations,,,,,,1,0,0,0,64,,,,0,0
2803,Bernay,2013,487.0,establishment_creations,566.0,,,,,1,1,0,0,64,,,,0,0
2803,Bernay,2014,496.0,establishment_creations,487.0,566.0,,-0.1395759717314487,,1,1,1,0,64,,,,0,0
2803,Bernay,2015,532.0,establishment_creations,496.0,487.0,566.0,0.0184804928131416,-0.1236749116607773,1,1,1,1,64,,,,0,0
2803,Bernay,2016,489.0,establishment_creations,532.0,496.0,487.0,0.0725806451612903,0.0924024640657084,1,1,1,1,64,,,,0,0
2803,Bernay,2017,449.0,establishment_creations,489.0,532.0,496.0,-0.0808270676691729,-0.0141129032258064,1,1,1,1,64,889.6,889.451537559569,-0.0012774014779644584,5,1
2803,Bernay,2018,533.0,establishment_creations,449.0,489.0,532.0,-0.081799591002045,-0.1560150375939849,1,1,1,1,64,755.2,751.250252030479,0.08768113876545686,5,1
2803,Bernay,2019,598.0,establishment_creations,533.0,449.0,489.0,0.1870824053452116,0.0899795501022494,1,1,1,1,64,726.4,730.0845103706561,0.1273064678092128,5,1
2803,Bernay,2020,639.0,establishment_creations,598.0,533.0,449.0,0.1219512195121951,0.33184855233853,1,1,1,1,64,747.4,743.8028280047911,0.13648514393469974,5,1
2803,Bernay,2021,742.0,establishment_creations,639.0,598.0,533.0,0.0685618729096989,0.198874296435272,1,1,1,1,64,732.2,730.2126626982791,-0.014970245997231518,5,1
2803,Bernay,2022,751.0,establishment_creations,742.0,639.0,598.0,0.1611893583724569,0.2408026755852843,1,1,1,1,64,1118.6,1112.1145191177025,0.2148571955348233,5,1
2803,Bernay,2023,766.0,establishment_creations,751.0,742.0,639.0,0.0121293800539083,0.1752738654147105,1,1,1,1,64,1815.6,1806.6604545532207,0.005826948615911542,5,1
2803,Bernay,2024,887.0,establishment_creations,766.0,751.0,742.0,0.0199733688415446,0.0323450134770889,1,1,1,1,64,1785.4,1780.7370441696967,-0.007437590210724039,5,1
2804,Caen,2012,4561.0,establishment_creations,,,,,,1,0,0,0,65,,,,0,0
2804,Caen,2013,4272.0,establishment_creations,4561.0,,,,,1,1,0,0,65,,,,0,0
2804,Caen,2014,4470.0,establishment_creations,4272.0,4561.0,,-0.0633632975224731,,1,1,1,0,65,,,,0,0
2804,Caen,2015,4347.0,establishment_creations,4470.0,4272.0,4561.0,0.0463483146067415,-0.0199517649638237,1,1,1,1,65,,,,0,0
2804,Caen,2016,4274.0,establishment_creations,4347.0,4470.0,4272.0,-0.0275167785234899,0.0175561797752809,1,1,1,1,65,,,,0,0
2804,Caen,2017,4717.0,establishment_creations,4274.0,4347.0,4470.0,-0.0167931907062341,-0.0438478747203579,1,1,1,1,65,2084.0,2083.434809225181,0.012493089520442442,5,1
2804,Caen,2018,5599.0,establishment_creations,4717.0,4274.0,4347.0,0.103649976602714,0.0851161720726938,1,1,1,1,65,1516.0,1513.7141488665047,0.05212791082257412,5,1
2804,Caen,2019,6513.0,establishment_creations,5599.0,4717.0,4274.0,0.1869832520669917,0.3100140383715489,1,1,1,1,65,1281.2,1279.943043931347,0.04930613399351149,5,1
2804,Caen,2020,6861.0,establishment_creations,6513.0,5599.0,4717.0,0.1632434363279157,0.380750476998092,1,1,1,1,65,4488.4,4510.466082811307,0.1696498972168426,5,1
2804,Caen,2021,7919.0,establishment_creations,6861.0,6513.0,5599.0,0.0534315983417779,0.2253973923914984,1,1,1,1,65,5833.6,5851.519170202341,0.02693392835615276,5,1
2804,Caen,2022,7436.0,establishment_creations,7919.0,6861.0,6513.0,0.1542049263955691,0.2158759404268386,1,1,1,1,65,6870.4,6898.610478833268,0.19602379691853994,5,1
2804,Caen,2023,7513.0,establishment_creations,7436.0,7919.0,6861.0,-0.0609925495643389,0.0838070252149832,1,1,1,1,65,5426.8,5437.2639285055,0.027640217700024616,5,1
2804,Caen,2024,8124.0,establishment_creations,7513.0,7436.0,7919.0,0.0103550295857988,-0.0512690996337921,1,1,1,1,65,7627.4,7705.102801079004,-0.023723575206972703,5,1
2805,Cherbourg-en-Cotentin,2012,959.0,establishment_creations,,,,,,1,0,0,0,66,,,,0,0
2805,Cherbourg-en-Cotentin,2013,934.0,establishment_creations,959.0,,,,,1,1,0,0,66,,,,0,0
2805,Cherbourg-en-Cotentin,2014,929.0,establishment_creations,934.0,959.0,,-0.0260688216892596,,1,1,1,0,66,,,,0,0
2805,Cherbourg-en-Cotentin,2015,828.0,establishment_creations,929.0,934.0,959.0,-0.0053533190578158,-0.0312825860271115,1,1,1,1,66,,,,0,0
2805,Cherbourg-en-Cotentin,2016,966.0,establishment_creations,828.0,929.0,934.0,-0.1087190527448869,-0.1134903640256959,1,1,1,1,66,,,,0,0
2805,Cherbourg-en-Cotentin,2017,999.0,establishment_creations,966.0,828.0,929.0,0.1666666666666666,0.0398277717976318,1,1,1,1,66,1902.0,1902.1769310594689,0.03482141403552448,5,1
2805,Cherbourg-en-Cotentin,2018,1122.0,establishment_creations,999.0,966.0,828.0,0.0341614906832298,0.2065217391304347,1,1,1,1,66,1364.6,1365.6275639505347,0.03351795974300171,5,1
2805,Cherbourg-en-Cotentin,2019,1234.0,establishment_creations,1122.0,999.0,966.0,0.1231231231231231,0.1614906832298136,1,1,1,1,66,2231.6,2221.032803938827,0.11293766648227863,5,1
2805,Cherbourg-en-Cotentin,2020,1350.0,establishment_creations,1234.0,1122.0,999.0,0.0998217468805704,0.2352352352352352,1,1,1,1,66,1249.4,1247.9160878256762,0.1945927323005086,5,1
2805,Cherbourg-en-Cotentin,2021,1536.0,establishment_creations,1350.0,1234.0,1122.0,0.0940032414910859,0.2032085561497326,1,1,1,1,66,1458.0,1449.2632147086765,0.04777205755224966,5,1
2805,Cherbourg-en-Cotentin,2022,1648.0,establishment_creations,1536.0,1350.0,1234.0,0.1377777777777777,0.2447325769854132,1,1,1,1,66,1831.2,1824.5331719214128,0.19003813990628443,5,1
2805,Cherbourg-en-Cotentin,2023,1617.0,establishment_creations,1648.0,1536.0,1350.0,0.0729166666666666,0.2207407407407407,1,1,1,1,66,1888.6,1877.3177123987962,0.0281910242594288,5,1
2805,Cherbourg-en-Cotentin,2024,1959.0,establishment_creations,1617.0,1648.0,1536.0,-0.0188106796116504,0.052734375,1,1,1,1,66,1696.2,1681.5023228948203,-0.03443801832538126,5,1
2806,Coutances,2012,397.0,establishment_creations,,,,,,1,0,0,0,67,,,,0,0
2806,Coutances,2013,367.0,establishment_creations,397.0,,,,,1,1,0,0,67,,,,0,0
2806,Coutances,2014,393.0,establishment_creations,367.0,397.0,,-0.0755667506297229,,1,1,1,0,67,,,,0,0
2806,Coutances,2015,352.0,establishment_creations,393.0,367.0,397.0,0.0708446866485013,-0.0100755667506297,1,1,1,1,67,,,,0,0
2806,Coutances,2016,389.0,establishment_creations,352.0,393.0,367.0,-0.104325699745547,-0.0408719346049046,1,1,1,1,67,,,,0,0
2806,Coutances,2017,433.0,establishment_creations,389.0,352.0,393.0,0.1051136363636363,-0.010178117048346,1,1,1,1,67,892.4,892.489262445635,0.03599630120978384,5,1
2806,Coutances,2018,435.0,establishment_creations,433.0,389.0,352.0,0.1131105398457583,0.2301136363636363,1,1,1,1,67,1311.8,1311.2254368349566,0.01393627426859644,5,1
2806,Coutances,2019,492.0,establishment_creations,435.0,433.0,389.0,0.0046189376443418,0.1182519280205655,1,1,1,1,67,2983.0,2984.990918670903,0.12558449180128411,5,1
2806,Coutances,2020,505.0,establishment_creations,492.0,435.0,433.0,0.1310344827586207,0.1362586605080831,1,1,1,1,67,1738.2,1726.8208681475057,0.175321931957172,5,1
2806,Coutances,2021,677.0,establishment_creations,505.0,492.0,435.0,0.0264227642276422,0.160919540229885,1,1,1,1,67,1060.2,1053.5948798622471,0.03556512390887678,5,1
2806,Coutances,2022,666.0,establishment_creations,677.0,505.0,492.0,0.3405940594059406,0.3760162601626016,1,1,1,1,67,1206.4,1199.2007605216859,0.15211135699869754,5,1
2806,Coutances,2023,649.0,establishment_creations,666.0,677.0,505.0,-0.0162481536189069,0.3188118811881188,1,1,1,1,67,2032.8,2034.784101353527,0.00602288733150762,5,1
2806,Coutances,2024,825.0,establishment_creations,649.0,666.0,677.0,-0.0255255255255255,-0.0413589364844904,1,1,1,1,67,2972.2,2968.0267227059917,-0.03551487911816732,5,1
2807,Dieppe-Caux maritime,2012,939.0,establishment_creations,,,,,,1,0,0,0,68,,,,0,0
2807,Dieppe-Caux maritime,2013,825.0,establishment_creations,939.0,,,,,1,1,0,0,68,,,,0,0
2807,Dieppe-Caux maritime,2014,917.0,establishment_creations,825.0,939.0,,-0.121405750798722,,1,1,1,0,68,,,,0,0
2807,Dieppe-Caux maritime,2015,860.0,establishment_creations,917.0,825.0,939.0,0.1115151515151515,-0.0234291799787007,1,1,1,1,68,,,,0,0
2807,Dieppe-Caux maritime,2016,889.0,establishment_creations,860.0,917.0,825.0,-0.0621592148309705,0.0424242424242424,1,1,1,1,68,,,,0,0
2807,Dieppe-Caux maritime,2017,913.0,establishment_creations,889.0,860.0,917.0,0.0337209302325581,-0.0305343511450381,1,1,1,1,68,2375.8,2375.4452472602825,-0.00031106351641335683,5,1
2807,Dieppe-Caux maritime,2018,1064.0,establishment_creations,913.0,889.0,860.0,0.0269966254218222,0.0616279069767441,1,1,1,1,68,1025.2,1023.5086801998872,0.08402896244396448,5,1
2807,Dieppe-Caux maritime,2019,1087.0,establishment_creations,1064.0,913.0,889.0,0.1653888280394304,0.1968503937007874,1,1,1,1,68,1576.8,1575.783627157488,0.1305412180663347,5,1
2807,Dieppe-Caux maritime,2020,1204.0,establishment_creations,1087.0,1064.0,913.0,0.0216165413533834,0.1905805038335158,1,1,1,1,68,1593.0,1588.3952769256123,0.17055940003593376,5,1
2807,Dieppe-Caux maritime,2021,1406.0,establishment_creations,1204.0,1087.0,1064.0,0.1076356945722171,0.131578947368421,1,1,1,1,68,3703.4,3680.9997010338157,0.09103994651550265,5,1
2807,Dieppe-Caux maritime,2022,1382.0,establishment_creations,1406.0,1204.0,1087.0,0.1677740863787375,0.2934682612695492,1,1,1,1,68,3837.8,3837.4361171721,0.21817725343209285,5,1
2807,Dieppe-Caux maritime,2023,1396.0,establishment_creations,1382.0,1406.0,1204.0,-0.0170697012802275,0.1478405315614618,1,1,1,1,68,3799.6,3776.9875583229514,0.012179365582196598,5,1
2807,Dieppe-Caux maritime,2024,1553.0,establishment_creations,1396.0,1382.0,1406.0,0.0101302460202604,-0.0071123755334281,1,1,1,1,68,3757.6,3745.370859029793,-0.016655297144072618,5,1
2808,Évreux,2012,1429.0,establishment_creations,,,,,,1,0,0,0,69,,,,0,0
2808,Évreux,2013,1337.0,establishment_creations,1429.0,,,,,1,1,0,0,69,,,,0,0
2808,Évreux,2014,1451.0,establishment_creations,1337.0,1429.0,,-0.0643806857942617,,1,1,1,0,69,,,,0,0
2808,Évreux,2015,1285.0,establishment_creations,1451.0,1337.0,1429.0,0.0852655198204936,0.0153953813855843,1,1,1,1,69,,,,0,0
2808,Évreux,2016,1426.0,establishment_creations,1285.0,1451.0,1337.0,-0.1144038594073053,-0.0388930441286462,1,1,1,1,69,,,,0,0
2808,Évreux,2017,1520.0,establishment_creations,1426.0,1285.0,1451.0,0.1097276264591439,-0.0172294968986905,1,1,1,1,69,2208.8,2208.743300988328,0.01234624313834778,5,1
2808,Évreux,2018,1599.0,establishment_creations,1520.0,1426.0,1285.0,0.0659186535764375,0.1828793774319066,1,1,1,1,69,2554.6,2555.2179499935164,0.07878860739097648,5,1
2808,Évreux,2019,1859.0,establishment_creations,1599.0,1520.0,1426.0,0.0519736842105263,0.1213183730715287,1,1,1,1,69,2970.6,2969.4283089687588,0.11832877389011846,5,1
2808,Évreux,2020,1954.0,establishment_creations,1859.0,1599.0,1520.0,0.1626016260162601,0.2230263157894736,1,1,1,1,69,1121.4,1115.7619528542389,0.16339959994877865,5,1
2808,Évreux,2021,2221.0,establishment_creations,1954.0,1859.0,1599.0,0.0511027434104357,0.2220137585991244,1,1,1,1,69,1222.2,1211.929694424807,0.03961466588703057,5,1
2808,Évreux,2022,2291.0,establishment_creations,2221.0,1954.0,1859.0,0.1366427840327533,0.1947283485745024,1,1,1,1,69,954.2,950.5364033186079,0.20256002124395506,5,1
2808,Évreux,2023,2372.0,establishment_creations,2291.0,2221.0,1954.0,0.0315173345339937,0.1724667349027635,1,1,1,1,69,1953.0,1924.0434765596556,0.07449283496303757,5,1
2808,Évreux,2024,2418.0,establishment_creations,2372.0,2291.0,2221.0,0.0353557398515931,0.0679873930661864,1,1,1,1,69,1695.6,1668.8229069278677,-0.026073954229214526,5,1
2809,Flers,2012,456.0,establishment_creations,,,,,,1,0,0,0,70,,,,0,0
2809,Flers,2013,476.0,establishment_creations,456.0,,,,,1,1,0,0,70,,,,0,0
2809,Flers,2014,497.0,establishment_creations,476.0,456.0,,0.043859649122807,,1,1,1,0,70,,,,0,0
2809,Flers,2015,478.0,establishment_creations,497.0,476.0,456.0,0.0441176470588235,0.0899122807017543,1,1,1,1,70,,,,0,0
2809,Flers,2016,512.0,establishment_creations,478.0,497.0,476.0,-0.0382293762575452,0.0042016806722689,1,1,1,1,70,,,,0,0
2809,Flers,2017,539.0,establishment_creations,512.0,478.0,497.0,0.0711297071129707,0.0301810865191146,1,1,1,1,70,1758.6,1758.7392674342123,0.10157291189459697,5,1
2809,Flers,2018,543.0,establishment_creations,539.0,512.0,478.0,0.052734375,0.1276150627615062,1,1,1,1,70,1192.4,1190.9844123513358,0.06478242885681398,5,1
2809,Flers,2019,626.0,establishment_creations,543.0,539.0,512.0,0.0074211502782931,0.060546875,1,1,1,1,70,1166.4,1165.6525269765818,0.07228776505558349,5,1
2809,Flers,2020,678.0,establishment_creations,626.0,543.0,539.0,0.152854511970534,0.1614100185528757,1,1,1,1,70,809.6,809.1602134665042,0.15016196749666455,5,1
2809,Flers,2021,795.0,establishment_creations,678.0,626.0,543.0,0.0830670926517571,0.2486187845303867,1,1,1,1,70,2008.6,2014.773051848633,0.05878322849763741,5,1
2809,Flers,2022,785.0,establishment_creations,795.0,678.0,626.0,0.1725663716814159,0.2699680511182108,1,1,1,1,70,3149.4,3149.321984376077,0.21900184345226653,5,1
2809,Flers,2023,761.0,establishment_creations,785.0,795.0,678.0,-0.0125786163522012,0.1578171091445427,1,1,1,1,70,2402.0,2414.3461343361455,0.014607843185222222,5,1
2809,Flers,2024,937.0,establishment_creations,761.0,785.0,795.0,-0.0305732484076433,-0.0427672955974842,1,1,1,1,70,2240.0,2252.679189009377,-0.013977476936354118,5,1
2810,Granville,2012,408.0,establishment_creations,,,,,,1,0,0,0,71,,,,0,0
2810,Granville,2013,376.0,establishment_creations,408.0,,,,,1,1,0,0,71,,,,0,0
2810,Granville,2014,419.0,establishment_creations,376.0,408.0,,-0.0784313725490196,,1,1,1,0,71,,,,0,0
2810,Granville,2015,404.0,establishment_creations,419.0,376.0,408.0,0.1143617021276595,0.0269607843137254,1,1,1,1,71,,,,0,0
2810,Granville,2016,409.0,establishment_creations,404.0,419.0,376.0,-0.035799522673031,0.0744680851063829,1,1,1,1,71,,,,0,0
2810,Granville,2017,474.0,establishment_creations,409.0,404.0,419.0,0.0123762376237623,-0.0238663484486873,1,1,1,1,71,2750.0,2749.6558298310924,0.08499103052108588,5,1
2810,Granville,2018,446.0,establishment_creations,474.0,409.0,404.0,0.1589242053789731,0.1732673267326732,1,1,1,1,71,2335.6,2333.9442382648817,0.06203711238384548,5,1
2810,Granville,2019,537.0,establishment_creations,446.0,474.0,409.0,-0.0590717299578059,0.0904645476772616,1,1,1,1,71,2784.2,2784.2731203106623,0.11885671603086594,5,1
2810,Granville,2020,534.0,establishment_creations,537.0,446.0,474.0,0.2040358744394619,0.1329113924050632,1,1,1,1,71,824.6,814.5309477275083,0.1844664094152766,5,1
2810,Granville,2021,662.0,establishment_creations,534.0,537.0,446.0,-0.0055865921787709,0.1973094170403587,1,1,1,1,71,994.6,996.9288848886754,-0.008178084961868639,5,1
2810,Granville,2022,611.0,establishment_creations,662.0,534.0,537.0,0.2397003745318352,0.2327746741154562,1,1,1,1,71,1220.6,1223.3272562166267,0.22392297565762612,5,1
2810,Granville,2023,607.0,establishment_creations,611.0,662.0,534.0,-0.0770392749244713,0.1441947565543071,1,1,1,1,71,4510.6,4492.934697320311,0.0066042038208835585,5,1
2810,Granville,2024,731.0,establishment_creations,607.0,611.0,662.0,-0.0065466448445171,-0.0830815709969788,1,1,1,1,71,7702.6,7726.854400137652,-0.02426585017968906,5,1
2811,Honfleur Pont-Audemer,2012,995.0,establishment_creations,,,,,,1,0,0,0,72,,,,0,0
2811,Honfleur Pont-Audemer,2013,955.0,establishment_creations,995.0,,,,,1,1,0,0,72,,,,0,0
2811,Honfleur Pont-Audemer,2014,979.0,establishment_creations,955.0,995.0,,-0.0402010050251256,,1,1,1,0,72,,,,0,0
2811,Honfleur Pont-Audemer,2015,844.0,establishment_creations,979.0,955.0,995.0,0.025130890052356,-0.0160804020100502,1,1,1,1,72,,,,0,0
