ze2020,ze2020_label,year,observed_value,target_variable,lag_1,lag_2,lag_3,growth_1y_safe,growth_2y_safe,mask_observed_available,mask_lag_1_available,mask_lag_2_available,mask_lag_3_available,node_id,similar_ze_lag_1_mean,similar_ze_lag_1_weighted_mean,similar_ze_growth_1y_safe_mean,similar_ze_count,relational_feature_available,dominant_sector_lag_1,dominant_sector_share_lag_1,sector_diversity_lag_1,sector_concentration_hhi_lag_1,commerce_share_lag_1,construction_share_lag_1,mask_ze_sector_distribution_lag_1_available,top_sector_signal_lag_1
1103,Étampes,2019,1396.0,establishment_creations,1122.0,962.0,952.0,0.1663201663201663,0.1785714285714285,1,1,1,1,16,1074.0,1069.596838630328,0.1263620163500425,5,1,GI,0.3253119429590018,0.8458714867837576,0.1960657217027144,0.3253119429590018,0.1007130124777183,1,0.185064935064935
1103,Étampes,2020,1318.0,establishment_creations,1396.0,1122.0,962.0,0.2442067736185383,0.4511434511434511,1,1,1,1,16,2907.4,2886.987223742765,0.1234138193017674,5,1,GI,0.3209169054441261,0.8610366319551774,0.1881696373592991,0.3209169054441261,0.1045845272206303,1,0.2273972602739726
1103,Étampes,2021,1576.0,establishment_creations,1318.0,1396.0,1122.0,-0.0558739255014326,0.1746880570409982,1,1,1,1,16,1790.4,1780.2230991157617,0.0012972122056713,5,1,GI,0.32701062215478,0.8672345510317854,0.1872888751752897,0.32701062215478,0.1031866464339908,1,-0.0379464285714285
1103,Étampes,2022,1592.0,establishment_creations,1576.0,1318.0,1396.0,0.1957511380880121,0.1289398280802292,1,1,1,1,16,2219.8,2217.4373972334606,0.2750692171775609,5,1,GI,0.3312182741116751,0.8618864088238232,0.1903899546496945,0.3312182741116751,0.0894670050761421,1,0.2111368909512761
1103,Étampes,2023,1595.0,establishment_creations,1592.0,1576.0,1318.0,0.0101522842639593,0.2078907435508346,1,1,1,1,16,2331.6,2335.209814701707,0.0193744449987206,5,1,GI,0.2694723618090452,0.8783850446740908,0.1762281886821039,0.2694723618090452,0.0954773869346733,1,-0.1781609195402299
1103,Étampes,2024,1720.0,establishment_creations,1595.0,1592.0,1576.0,0.0018844221105527,0.0120558375634517,1,1,1,1,16,2301.0,2302.0641089240376,-0.0060128543141251,5,1,MN,0.2539184952978056,0.8889384547062126,0.1696308015841038,0.2526645768025078,0.0884012539184952,1,0.0175879396984924
1104,Évry-Courcouronnes,2012,5180.0,establishment_creations,,,,,,1,0,0,0,17,,,,0,0,,,,,,,0,
1104,Évry-Courcouronnes,2013,5016.0,establishment_creations,5180.0,,,,,1,1,0,0,17,,,,0,0,GI,0.2793436293436293,0.8720110375715874,0.1737278812182285,0.2793436293436293,0.1679536679536679,1,
1104,Évry-Courcouronnes,2014,5398.0,establishment_creations,5016.0,5180.0,,-0.0316602316602316,,1,1,1,0,17,,,,0,0,GI,0.2968500797448166,0.8638764704802823,0.1803513445968116,0.2968500797448166,0.1628787878787878,1,0.0290255701451278
1104,Évry-Courcouronnes,2015,5149.0,establishment_creations,5398.0,5016.0,5180.0,0.0761562998405103,0.042084942084942,1,1,1,1,17,,,,0,0,GI,0.3108558725453871,0.86202096973763,0.1835338682242169,0.3108558725453871,0.1463505001852538,1,0.1269308260577568
1104,Évry-Courcouronnes,2016,5576.0,establishment_creations,5149.0,5398.0,5016.0,-0.0461281956280103,0.0265151515151515,1,1,1,1,17,,,,0,0,GI,0.3313264711594484,0.8545227446309562,0.1912391581521277,0.3313264711594484,0.1248786172072247,1,0.0166865315852205
1104,Évry-Courcouronnes,2017,6322.0,establishment_creations,5576.0,5149.0,5398.0,0.0829287240240823,0.0329751759911078,1,1,1,1,17,1372.8,1372.858420439793,0.0432006471636987,5,1,GI,0.3445121951219512,0.8402191998856868,0.2003022921559707,0.3445121951219512,0.1233859397417503,1,0.1260257913247362
1104,Évry-Courcouronnes,2018,7321.0,establishment_creations,6322.0,5576.0,5149.0,0.1337876614060258,0.2278112254806758,1,1,1,1,17,1411.6,1412.341558274534,0.0710325797454984,5,1,GI,0.3565327428029105,0.830734832067895,0.2085365266598884,0.3565327428029105,0.1064536539069914,1,0.1733472149921915
1104,Évry-Courcouronnes,2019,8975.0,establishment_creations,7321.0,6322.0,5576.0,0.1580196140461879,0.312948350071736,1,1,1,1,17,2723.4,2719.8918462814345,0.1016772930902681,5,1,GI,0.377134271274416,0.8048446347730158,0.2248651562686081,0.377134271274416,0.09875700040978,1,0.2249334516415261
1104,Évry-Courcouronnes,2020,10130.0,establishment_creations,8975.0,7321.0,6322.0,0.2259254200245868,0.4196456817462828,1,1,1,1,17,6835.0,6814.790290193383,0.1684471558572285,5,1,GI,0.383175487465181,0.8122955413207125,0.222500384075232,0.383175487465181,0.1036211699164345,1,0.2455632017385005
1104,Évry-Courcouronnes,2021,11332.0,establishment_creations,10130.0,8975.0,7321.0,0.1286908077994429,0.3836907526294222,1,1,1,1,17,7052.6,7037.736733025422,0.0134586109699735,5,1,GI,0.4502467917077986,0.7718173878640479,0.2613464059039007,0.4502467917077986,0.0998025666337611,1,0.3262576330328584
1104,Évry-Courcouronnes,2022,11394.0,establishment_creations,11332.0,10130.0,8975.0,0.1186574531095755,0.2626183844011142,1,1,1,1,17,5827.6,5815.848293604986,0.1976609079050567,5,1,GI,0.4180197670314154,0.7930690747762018,0.2416560956674082,0.4180197670314154,0.0831274267560889,1,0.0385880289410217
1104,Évry-Courcouronnes,2023,11340.0,establishment_creations,11394.0,11332.0,10130.0,0.0054712319096364,0.1247778874629812,1,1,1,1,17,6484.0,6489.044959707241,-0.0013568395123758,5,1,GI,0.3171844830612603,0.8395465706342866,0.2000212042164777,0.3171844830612603,0.0974196945760926,1,-0.2370698754485961
1104,Évry-Courcouronnes,2024,12180.0,establishment_creations,11340.0,11394.0,11332.0,-0.0047393364928909,0.000705965407695,1,1,1,1,17,6342.0,6345.6529338505725,-0.0241903972654347,5,1,GI,0.3262786596119929,0.8350189547866516,0.2019272976680383,0.3262786596119929,0.0932980599647266,1,0.0237963475373547
1105,Fontainebleau-Nemours,2012,1803.0,establishment_creations,,,,,,1,0,0,0,18,,,,0,0,,,,,,,0,
1105,Fontainebleau-Nemours,2013,1846.0,establishment_creations,1803.0,,,,,1,1,0,0,18,,,,0,0,GI,0.2579034941763727,0.8827349032965728,0.1670442649814246,0.2579034941763727,0.1458679977814753,1,
1105,Fontainebleau-Nemours,2014,1797.0,establishment_creations,1846.0,1803.0,,0.023849140321686,,1,1,1,0,18,,,,0,0,GI,0.2681473456121343,0.8865074075069319,0.166789720739639,0.2681473456121343,0.133261105092091,1,0.064516129032258
1105,Fontainebleau-Nemours,2015,1766.0,establishment_creations,1797.0,1846.0,1803.0,-0.0265438786565547,-0.0033277870216306,1,1,1,1,18,,,,0,0,GI,0.2665553700612131,0.8759497832046389,0.1708842629882425,0.2665553700612131,0.135781858653311,1,-0.0323232323232323
1105,Fontainebleau-Nemours,2016,1943.0,establishment_creations,1766.0,1797.0,1846.0,-0.0172509738452977,-0.0433369447453954,1,1,1,1,18,,,,0,0,GI,0.289920724801812,0.8721680391789834,0.1753474782894205,0.289920724801812,0.1160815402038505,1,0.068893528183716
1105,Fontainebleau-Nemours,2017,2046.0,establishment_creations,1943.0,1766.0,1797.0,0.1002265005662514,0.0812465219810795,1,1,1,1,18,794.6,794.6504293660946,0.0064015873576087,5,1,GI,0.2902727740607308,0.8573515007484926,0.1830520317997567,0.2902727740607308,0.1194029850746268,1,0.1015625
1105,Fontainebleau-Nemours,2018,2256.0,establishment_creations,2046.0,1943.0,1766.0,0.0530108080288214,0.1585503963759909,1,1,1,1,18,1042.2,1046.1444807057326,-0.0558213801266001,5,1,GI,0.2956989247311828,0.86605672579683,0.1814732319887934,0.2956989247311828,0.1026392961876832,1,0.0726950354609929
1105,Fontainebleau-Nemours,2019,2630.0,establishment_creations,2256.0,2046.0,1943.0,0.1026392961876832,0.1610910962429233,1,1,1,1,18,2678.8,2674.708404438699,0.1041366344706419,5,1,GI,0.3160460992907801,0.8408500661818886,0.1952005055077711,0.3160460992907801,0.100177304964539,1,0.1785123966942148
1105,Fontainebleau-Nemours,2020,2653.0,establishment_creations,2630.0,2256.0,2046.0,0.1657801418439716,0.2854349951124145,1,1,1,1,18,2235.0,2243.349928265224,0.1246605558433664,5,1,GI,0.2779467680608365,0.8740080651110429,0.1760910234353539,0.2779467680608365,0.097338403041825,1,0.0252454417952314
1105,Fontainebleau-Nemours,2021,3043.0,establishment_creations,2653.0,2630.0,2256.0,0.0087452471482889,0.1759751773049645,1,1,1,1,18,3434.2,3431.4454458278824,0.0395452115165556,5,1,GI,0.3034300791556728,0.8558903987128984,0.1877860465340959,0.3034300791556728,0.1032793064455333,1,0.1012311901504788
1105,Fontainebleau-Nemours,2022,3204.0,establishment_creations,3043.0,2653.0,2630.0,0.1470033923859781,0.1570342205323193,1,1,1,1,18,3248.2,3245.05897125642,0.2155765615185551,5,1,GI,0.2845875780479789,0.8822774801765316,0.1745694773208503,0.2845875780479789,0.0870851133749589,1,0.0757763975155279
1105,Fontainebleau-Nemours,2023,3128.0,establishment_creations,3204.0,3043.0,2653.0,0.0529083141636542,0.2076894082171127,1,1,1,1,18,3459.0,3459.2224552064376,0.0286541823346458,5,1,MN,0.2846441947565543,0.8860071266650668,0.1732930590818903,0.2275280898876404,0.0839575530586766,1,0.3084648493543759
1105,Fontainebleau-Nemours,2024,3300.0,establishment_creations,3128.0,3204.0,3043.0,-0.0237203495630461,0.0279329608938547,1,1,1,1,18,3164.6,3165.9101022014256,-0.0514354839948588,5,1,MN,0.2864450127877238,0.8841792230328692,0.1723119207095714,0.2161125319693094,0.0709718670076726,1,-0.0175438596491228
1106,Marne-la-Vallée,2012,4412.0,establishment_creations,,,,,,1,0,0,0,19,,,,0,0,,,,,,,0,
1106,Marne-la-Vallée,2013,4382.0,establishment_creations,4412.0,,,,,1,1,0,0,19,,,,0,0,GI,0.2821849501359927,0.8797487941556068,0.1717946151968298,0.2821849501359927,0.142792384406165,1,
1106,Marne-la-Vallée,2014,4484.0,establishment_creations,4382.0,4412.0,,-0.0067996373526745,,1,1,1,0,19,,,,0,0,GI,0.3069374714742127,0.8703147048091776,0.1799919633053437,0.3069374714742127,0.1236878137836604,1,0.0803212851405622
1106,Marne-la-Vallée,2015,4554.0,establishment_creations,4484.0,4382.0,4412.0,0.0232770424463715,0.0163191296464188,1,1,1,1,19,,,,0,0,GI,0.2966101694915254,0.8730152135876249,0.1772700994158235,0.2966101694915254,0.1340321141837644,1,-0.0111524163568773
1106,Marne-la-Vallée,2016,4848.0,establishment_creations,4554.0,4484.0,4382.0,0.0156110615521855,0.0392514833409402,1,1,1,1,19,,,,0,0,GI,0.3219148001756697,0.8575918091322726,0.1891114270389058,0.3219148001756697,0.1146245059288537,1,0.1022556390977443
1106,Marne-la-Vallée,2017,5439.0,establishment_creations,4848.0,4554.0,4484.0,0.064558629776021,0.0811775200713648,1,1,1,1,19,4838.6,4838.291834325457,-0.0161570927055731,5,1,GI,0.3380775577557756,0.8424411181403719,0.1987454933612172,0.3380775577557756,0.0971534653465346,1,0.1180081855388813
1106,Marne-la-Vallée,2018,6149.0,establishment_creations,5439.0,4848.0,4554.0,0.1219059405940594,0.1943346508563899,1,1,1,1,19,12072.8,12079.168068389112,0.0970879976988619,5,1,GI,0.3454679168964883,0.8389334328035886,0.202392977981978,0.3454679168964883,0.1128883986026843,1,0.1464307504575961
1106,Marne-la-Vallée,2019,7761.0,establishment_creations,6149.0,5439.0,4848.0,0.1305387019672734,0.2683580858085808,1,1,1,1,19,11345.8,11341.907910144617,0.1104679302482031,5,1,GI,0.3504634899983737,0.8298630312742046,0.2087902415541244,0.3504634899983737,0.0844039681248983,1,0.146886641830761
1106,Marne-la-Vallée,2020,8169.0,establishment_creations,7761.0,6149.0,5439.0,0.2621564482029598,0.4269167126309983,1,1,1,1,19,15738.8,15914.261087402489,0.1772649033967739,5,1,GI,0.3710862002319289,0.8193937260906529,0.2185640853642632,0.3710862002319289,0.0784692694240433,1,0.3364269141531322
1106,Marne-la-Vallée,2021,9573.0,establishment_creations,8169.0,7761.0,6149.0,0.0525705450328565,0.3285087006017239,1,1,1,1,19,10156.8,10100.73245096858,0.0382741342816986,5,1,GI,0.4408128289876362,0.7786102926924907,0.2566759726185242,0.4408128289876362,0.0771208226221079,1,0.2503472222222222
1106,Marne-la-Vallée,2022,9548.0,establishment_creations,9573.0,8169.0,7761.0,0.1718692618435549,0.2334750676459219,1,1,1,1,19,2476.0,2481.878692431759,0.189819323235649,5,1,GI,0.4203488979421289,0.7948978043226251,0.2425738765325354,0.4203488979421289,0.0675859187297607,1,0.1174673701749514
1106,Marne-la-Vallée,2023,10141.0,establishment_creations,9548.0,9573.0,8169.0,-0.002611511542881,0.168808911739503,1,1,1,1,19,2879.4,2881.2605328030786,0.0448272140249314,5,1,GI,0.3056137410976121,0.8458571305356444,0.1968684585142008,0.3056137410976121,0.0713238374528697,1,-0.2748508946322067
1106,Marne-la-Vallée,2024,10244.0,establishment_creations,10141.0,9548.0,9573.0,0.0621072475911185,0.0593335422542567,1,1,1,1,19,4209.2,4213.163600924225,-0.0141386330160042,5,1,GI,0.3100285967853269,0.8521443587330503,0.192627401037152,0.3100285967853269,0.0741544226407652,1,0.0774503084304318
1107,Meaux,2012,1729.0,establishment_creations,,,,,,1,0,0,0,20,,,,0,0,,,,,,,0,
1107,Meaux,2013,1665.0,establishment_creations,1729.0,,,,,1,1,0,0,20,,,,0,0,GI,0.3163678426836321,0.8566041109084472,0.1863127588067467,0.3163678426836321,0.1781376518218623,1,
1107,Meaux,2014,1731.0,establishment_creations,1665.0,1729.0,,-0.0370156159629843,,1,1,1,0,20,,,,0,0,GI,0.3177177177177177,0.8539466315236243,0.1875984092200307,0.3177177177177177,0.1633633633633633,1,-0.0329067641681901
1107,Meaux,2015,1733.0,establishment_creations,1731.0,1665.0,1729.0,0.0396396396396396,0.0011567379988432,1,1,1,1,20,,,,0,0,GI,0.3206239168110918,0.8513324918209356,0.1886525021517766,0.3206239168110918,0.1675332177931831,1,0.0491493383742911
1107,Meaux,2016,1854.0,establishment_creations,1733.0,1731.0,1665.0,0.0011554015020219,0.0408408408408408,1,1,1,1,20,,,,0,0,GI,0.3744950952106174,0.8231674097552587,0.2139051553147232,0.3744950952106174,0.1200230813618003,1,0.1693693693693693
1107,Meaux,2017,2101.0,establishment_creations,1854.0,1733.0,1731.0,0.0698211194460473,0.07105719237435,1,1,1,1,20,27281.6,27274.670619210046,0.0214350814246147,5,1,GI,0.3942826321467098,0.8108275594975797,0.2245356551448862,0.3942826321467098,0.1208198489751887,1,0.1263482280431433
1107,Meaux,2018,2329.0,establishment_creations,2101.0,1854.0,1733.0,0.1332254584681769,0.2123485285631852,1,1,1,1,20,32534.0,32498.34941318697,0.0847983180569834,5,1,GI,0.3826749167063303,0.8198011285036964,0.2192879300240292,0.3826749167063303,0.1009043312708234,1,0.0998632010943912
1107,Meaux,2019,2828.0,establishment_creations,2329.0,2101.0,1854.0,0.10851975249881,0.256202804746494,1,1,1,1,20,14960.4,14914.395243805806,0.1224571232902984,5,1,GI,0.3705452984113353,0.826349385624491,0.2128225866070478,0.3705452984113353,0.1163589523400601,1,0.0733830845771144
1107,Meaux,2020,2964.0,establishment_creations,2828.0,2329.0,2101.0,0.2142550450837269,0.3460257020466444,1,1,1,1,20,14752.6,14719.156322750265,0.1934943003192268,5,1,GI,0.3723479490806223,0.8213625916674788,0.2162683130305351,0.3723479490806223,0.10007072135785,1,0.220162224797219
1107,Meaux,2021,3593.0,establishment_creations,2964.0,2828.0,2329.0,0.048090523338048,0.2726492056676685,1,1,1,1,20,13319.0,13330.288703605973,0.0103378357798599,5,1,GI,0.4193657219973009,0.795488170611277,0.2419654386147033,0.4193657219973009,0.0921052631578947,1,0.1804368471035137
1107,Meaux,2022,3604.0,establishment_creations,3593.0,2964.0,2828.0,0.2122132253711201,0.2705091937765205,1,1,1,1,20,8840.6,8890.76368453061,0.2019519560997373,5,1,GI,0.4269412747008071,0.7919322714160246,0.2444950284860571,0.4269412747008071,0.0804341775674923,1,0.2341110217216412
1107,Meaux,2023,3640.0,establishment_creations,3604.0,3593.0,2964.0,0.003061508488728,0.2159244264507422,1,1,1,1,20,7716.0,7776.427021074496,0.0125619708847745,5,1,GI,0.3129855715871254,0.8504627253107422,0.1926671376359476,0.3129855715871254,0.0907325194228634,1,-0.2646675358539765
1107,Meaux,2024,3795.0,establishment_creations,3640.0,3604.0,3593.0,0.0099889012208657,0.0130809908154745,1,1,1,1,20,7909.8,7990.585953989179,0.0131431368473277,5,1,GI,0.2909340659340659,0.8819029413710583,0.1777487622267841,0.2909340659340659,0.0917582417582417,1,-0.0611702127659574
1108,Melun,2012,1617.0,establishment_creations,,,,,,1,0,0,0,21,,,,0,0,,,,,,,0,
1108,Melun,2013,1666.0,establishment_creations,1617.0,,,,,1,1,0,0,21,,,,0,0,GI,0.261595547309833,0.8802879342189438,0.1678474954382719,0.261595547309833,0.1762523191094619,1,
1108,Melun,2014,1685.0,establishment_creations,1666.0,1617.0,,0.0303030303030303,,1,1,1,0,21,,,,0,0,GI,0.2923169267707083,0.8659345031906465,0.1774923654936163,0.2923169267707083,0.1680672268907563,1,0.1513002364066193
1108,Melun,2015,1627.0,establishment_creations,1685.0,1666.0,1617.0,0.0114045618247298,0.0420531849103277,1,1,1,1,21,,,,0,0,GI,0.2991097922848664,0.8580696700802491,0.1819457774568763,0.2991097922848664,0.1798219584569733,1,0.0349075975359342
1108,Melun,2016,1752.0,establishment_creations,1627.0,1685.0,1666.0,-0.0344213649851632,-0.0234093637454982,1,1,1,1,21,,,,0,0,GI,0.3355869698832207,0.8521300874629663,0.1920854631564989,0.3355869698832207,0.1253841425937308,1,0.0833333333333333
1108,Melun,2017,1920.0,establishment_creations,1752.0,1627.0,1685.0,0.0768285187461585,0.0397626112759643,1,1,1,1,21,2233.8,2233.8908545109784,0.0763605088297628,5,1,GI,0.3122146118721461,0.864839473963949,0.1828099914513875,0.3122146118721461,0.1404109589041096,1,0.0018315018315018
1108,Melun,2018,2206.0,establishment_creations,1920.0,1752.0,1627.0,0.0958904109589041,0.1800860479409957,1,1,1,1,21,4825.8,4812.535834711403,0.0481900978227482,5,1,GI,0.3567708333333333,0.8243512129922461,0.2083403862847221,0.3567708333333333,0.128125,1,0.2522851919561243
1108,Melun,2019,2732.0,establishment_creations,2206.0,1920.0,1752.0,0.1489583333333333,0.2591324200913242,1,1,1,1,21,4291.4,4275.171335154509,0.0975380302391349,5,1,GI,0.3680870353581142,0.8277428399901475,0.2115675619693754,0.3680870353581142,0.1119673617407071,1,0.1854014598540146
1108,Melun,2020,2983.0,establishment_creations,2732.0,2206.0,1920.0,0.2384406165004533,0.4229166666666666,1,1,1,1,21,8504.0,8487.360172258588,0.1389576031213314,5,1,GI,0.3620058565153733,0.823705794520491,0.2119575702749689,0.3620058565153733,0.1090775988286969,1,0.2179802955665024
1108,Melun,2021,3533.0,establishment_creations,2983.0,2732.0,2206.0,0.0918740849194729,0.3522212148685403,1,1,1,1,21,3509.6,3510.0057521728118,0.0519060900771622,5,1,GI,0.4445189406637613,0.7802366935705667,0.2557620908918556,0.4445189406637613,0.1015755950385517,1,0.3407482305358948
1108,Melun,2022,3537.0,establishment_creations,3533.0,2983.0,2732.0,0.1843781428092524,0.2931918008784773,1,1,1,1,21,4479.2,4477.322074243559,0.1969932758800803,5,1,GI,0.4384375884517407,0.7970731619912018,0.247540535883056,0.4384375884517407,0.0792527596943107,1,0.1681749622926093
1108,Melun,2023,3591.0,establishment_creations,3537.0,3533.0,2983.0,0.0011321822813472,0.1857190747569561,1,1,1,1,21,5343.8,5332.971667924215,-0.0274960801534469,5,1,GI,0.3200452360757704,0.845978091790681,0.1967255322364991,0.3200452360757704,0.0884930732258976,1,-0.2692059393156875
1108,Melun,2024,3977.0,establishment_creations,3591.0,3537.0,3533.0,0.015267175572519,0.0164166430795358,1,1,1,1,21,6505.4,6475.042268453886,-0.0015109705312715,5,1,GI,0.3099415204678362,0.8501903430658454,0.1942063146976012,0.3099415204678362,0.0999721526037315,1,-0.0167844522968197
1109,Paris,2012,102158.0,establishment_creations,,,,,,1,0,0,0,22,,,,0,0,,,,,,,0,
1109,Paris,2013,100390.0,establishment_creations,102158.0,,,,,1,1,0,0,22,,,,0,0,MN,0.3127018931459112,0.8715078316242798,0.1818299003700154,0.2112707766401065,0.1012549188511913,1,
1109,Paris,2014,108217.0,establishment_creations,100390.0,102158.0,,-0.0173065251864758,,1,1,1,0,22,,,,0,0,MN,0.2997111266062356,0.8722338879326517,0.1803468661680546,0.2276222731347743,0.0976591293953581,1,-0.0581311629362967
1109,Paris,2015,111761.0,establishment_creations,108217.0,100390.0,102158.0,0.0779659328618388,0.0593100882946024,1,1,1,1,22,,,,0,0,MN,0.3003502222386501,0.8693077870541273,0.1829287731150166,0.2371161647430625,0.0954748329744864,1,0.0802645572985908
1109,Paris,2016,127779.0,establishment_creations,111761.0,108217.0,100390.0,0.0327490135560956,0.1132682538101404,1,1,1,1,22,,,,0,0,MN,0.2980109340467605,0.8606216709841871,0.1882331148735743,0.256198495002729,0.079222626855522,1,0.0247054118081407
1109,Paris,2017,140956.0,establishment_creations,127779.0,111761.0,108217.0,0.1433236996805683,0.1807664230204126,1,1,1,1,22,2088.6,2088.494877104755,-0.0096067699781702,5,1,MN,0.299078878375946,0.8384006244787542,0.201826075295935,0.2881772435220185,0.0658089357406146,1,0.1474208851258031
1109,Paris,2018,162474.0,establishment_creations,140956.0,127779.0,111761.0,0.1031233614287167,0.2612270827927452,1,1,1,1,22,2396.0,2390.8421863466942,0.0372608366912031,5,1,MN,0.3123031300547688,0.8321948159556563,0.2059007701892568,0.2830244899117455,0.0642044325888929,1,0.1518997278626753
1109,Paris,2019,181243.0,establishment_creations,162474.0,140956.0,127779.0,0.1526575669003093,0.2715234897753152,1,1,1,1,22,6858.2,6865.231416753152,0.1656574030854015,5,1,MN,0.3152196659157772,0.8172187242068024,0.2163307671003037,0.3036793579280377,0.0565690510481677,1,0.1634220031348674
1109,Paris,2020,182052.0,establishment_creations,181243.0,162474.0,140956.0,0.1155200216650048,0.2858125940009648,1,1,1,1,22,9367.0,9382.31407326484,0.1811079978209784,5,1,MN,0.3212261990807921,0.8246102387758913,0.2129769520576068,0.2911726245979155,0.0587553726212874,1,0.1367763350580884
1109,Paris,2021,195536.0,establishment_creations,182052.0,181243.0,162474.0,0.0044636206639704,0.1204992798847815,1,1,1,1,22,4598.6,4602.019307411295,0.0634512300426794,5,1,GI,0.3434348427921693,0.8067216846607118,0.2251622738691406,0.3434348427921693,0.0577472370531496,1,0.1847535671650275
1109,Paris,2022,202584.0,establishment_creations,195536.0,182052.0,181243.0,0.0740667501592951,0.0788609766997897,1,1,1,1,22,16584.4,16346.176260182552,0.1573559122591034,5,1,GI,0.3026552655265526,0.8304522580238874,0.208121921392677,0.3026552655265526,0.0532433925210702,1,-0.0534683236568942
1109,Paris,2023,207701.0,establishment_creations,202584.0,195536.0,182052.0,0.0360445135422633,0.1127809636807066,1,1,1,1,22,16396.4,16704.90439880674,-0.0046261119975343,5,1,MN,0.3355250167831615,0.8426555467208733,0.2020335900921457,0.2439185720491253,0.0572404533428108,1,0.1597734097734097
1109,Paris,2024,227043.0,establishment_creations,207701.0,202584.0,195536.0,0.0252586581368716,0.0622136077244088,1,1,1,1,22,17973.6,18186.222260945862,-0.0021022860640537,5,1,MN,0.3213658095050096,0.8293706446822585,0.2071011291327199,0.2729500580160904,0.0522770713670131,1,-0.0180074148178661
1110,Provins,2012,476.0,establishment_creations,,,,,,1,0,0,0,23,,,,0,0,,,,,,,0,
1110,Provins,2013,459.0,establishment_creations,476.0,,,,,1,1,0,0,23,,,,0,0,GI,0.3004201680672269,0.8743565966396304,0.1754554763081702,0.3004201680672269,0.1554621848739495,1,
1110,Provins,2014,419.0,establishment_creations,459.0,476.0,,-0.0357142857142857,,1,1,1,0,23,,,,0,0,GI,0.2592592592592592,0.8847606446693796,0.1650694652104365,0.2592592592592592,0.1633986928104575,1,-0.1678321678321678
1110,Provins,2015,420.0,establishment_creations,419.0,459.0,476.0,-0.0871459694989106,-0.1197478991596638,1,1,1,1,23,,,,0,0,GI,0.350835322195704,0.8224460298905013,0.2030006664350282,0.350835322195704,0.1646778042959427,1,0.2352941176470588
1110,Provins,2016,456.0,establishment_creations,420.0,419.0,459.0,0.0023866348448687,-0.0849673202614379,1,1,1,1,23,,,,0,0,GI,0.3404761904761905,0.8605819727325142,0.1907936507936507,0.3404761904761905,0.1119047619047619,1,-0.0272108843537414
1110,Provins,2017,498.0,establishment_creations,456.0,420.0,419.0,0.0857142857142857,0.0883054892601432,1,1,1,1,23,542.4,542.8258430660944,-0.00668908333085,5,1,GI,0.3574561403508772,0.836505935185966,0.2014369806094182,0.3574561403508772,0.1293859649122807,1,0.1398601398601398
1110,Provins,2018,504.0,establishment_creations,498.0,456.0,420.0,0.0921052631578947,0.1857142857142857,1,1,1,1,23,1523.8,1503.86805636055,0.0409606162256279,5,1,GI,0.4136546184738955,0.7943314329239911,0.2338833244625085,0.4136546184738955,0.1325301204819277,1,0.263803680981595
1110,Provins,2019,570.0,establishment_creations,504.0,498.0,456.0,0.0120481927710843,0.1052631578947368,1,1,1,1,23,1497.6,1479.607218555221,0.0726526492329819,5,1,GI,0.4166666666666667,0.8139865061272832,0.2314814814814814,0.4166666666666667,0.117063492063492,1,0.0194174757281553
1110,Provins,2020,625.0,establishment_creations,570.0,504.0,498.0,0.1309523809523809,0.144578313253012,1,1,1,1,23,1566.6,1562.7746234852373,0.1607768294348613,5,1,GI,0.3298245614035088,0.8637305496215514,0.1874299784549091,0.3298245614035088,0.1245614035087719,1,-0.1047619047619047
1110,Provins,2021,720.0,establishment_creations,625.0,570.0,504.0,0.0964912280701754,0.2400793650793651,1,1,1,1,23,2137.4,2114.7905113649003,0.0457029766705672,5,1,GI,0.4016,0.8104444451900714,0.22705408,0.4016,0.1168,1,0.3351063829787234
1110,Provins,2022,802.0,establishment_creations,720.0,625.0,570.0,0.152,0.2631578947368421,1,1,1,1,23,2505.2,2478.1917059360226,0.1490107909992754,5,1,GI,0.3138888888888889,0.8852881956748891,0.1748881172839505,0.3138888888888889,0.1305555555555555,1,-0.099601593625498
1110,Provins,2023,759.0,establishment_creations,802.0,720.0,625.0,0.1138888888888888,0.2832,1,1,1,1,23,2401.4,2399.8357366191462,0.0490821400514365,5,1,MN,0.2344139650872818,0.913697961670004,0.1546538889683521,0.2194513715710723,0.1321695760598503,1,0.5537190082644629
1110,Provins,2024,827.0,establishment_creations,759.0,802.0,720.0,-0.0536159600997506,0.0541666666666666,1,1,1,1,23,2260.6,2225.845090056405,-0.0101149252446485,5,1,GI,0.2411067193675889,0.8910647303428971,0.1639995070137705,0.2411067193675889,0.0895915678524374,1,0.0397727272727272
1111,Rambouillet,2012,719.0,establishment_creations,,,,,,1,0,0,0,24,,,,0,0,,,,,,,0,
1111,Rambouillet,2013,718.0,establishment_creations,719.0,,,,,1,1,0,0,24,,,,0,0,MN,0.2406119610570236,0.8820510706295152,0.166544478210155,0.2336578581363004,0.1126564673157162,1,
1111,Rambouillet,2014,765.0,establishment_creations,718.0,719.0,,-0.0013908205841446,,1,1,1,0,24,,,,0,0,MN,0.2395543175487465,0.894792977755842,0.1631621418207493,0.2311977715877437,0.1295264623955431,1,-0.0057803468208092
1111,Rambouillet,2015,796.0,establishment_creations,765.0,718.0,719.0,0.0654596100278551,0.0639777468706536,1,1,1,1,24,,,,0,0,GI,0.2457516339869281,0.893504960049718,0.1659207996924259,0.2457516339869281,0.1058823529411764,1,0.1325301204819277
